date_obj,Pirate%20bandana%20(brown) price
2019-03-26,297
2019-03-27,297
2019-03-28,297
2019-03-29,298
2019-03-30,298
2019-03-31,298
2019-04-01,307
2019-04-02,307
2019-04-03,299
2019-04-04,299
2019-04-05,299
2019-04-06,299
2019-04-07,304
2019-04-08,304
2019-04-09,293
2019-04-10,293
2019-04-11,296
2019-04-12,296
2019-04-13,308
2019-04-14,316
2019-04-15,316
2019-04-16,320
2019-04-17,320
2019-04-18,328
2019-04-19,328
2019-04-20,327
2019-04-21,327
2019-04-22,333
2019-04-23,333
2019-04-24,329
2019-04-25,329
2019-04-26,339
2019-04-27,339
2019-04-28,339
2019-04-29,333
2019-04-30,333
2019-05-01,333
2019-05-02,333
2019-05-03,333
2019-05-04,338
2019-05-05,338
2019-05-06,344
2019-05-07,344
2019-05-08,341
2019-05-09,341
2019-05-10,341
2019-05-11,359
2019-05-12,359
2019-05-13,366
2019-05-14,366
2019-05-15,366
2019-05-16,379
2019-05-17,379
2019-05-18,388
2019-05-19,388
2019-05-20,388
2019-05-21,378
2019-05-22,378
2019-05-23,378
2019-05-24,388
2019-05-25,388
2019-05-26,388
2019-05-27,388
2019-05-28,388
2019-05-29,394
2019-05-30,394
2019-05-31,394
2019-06-01,386
2019-06-02,386
2019-06-03,386
2019-06-04,385
2019-06-05,385
2019-06-06,385
2019-06-07,397
2019-06-08,397
2019-06-09,409
2019-06-10,409
2019-06-11,409
2019-06-12,410
2019-06-13,410
2019-06-14,398
2019-06-15,398
2019-06-16,392
2019-06-17,392
2019-06-18,392
2019-06-19,403
2019-06-20,403
2019-06-21,402
2019-06-22,402
2019-06-23,402
2019-06-24,406
2019-06-25,406
2019-06-26,398
2019-06-27,398
2019-06-28,404
2019-06-29,404
2019-06-30,411
2019-07-01,411
2019-07-02,411
2019-07-03,396
2019-07-04,396
2019-07-05,396
2019-07-06,386
2019-07-07,386
2019-07-08,386
2019-07-09,382
2019-07-10,382
2019-07-11,382
2019-07-12,375
2019-07-13,375
2019-07-14,375
2019-07-15,393
2019-07-16,393
2019-07-17,393
2019-07-18,405
2019-07-19,405
2019-07-20,405
2019-07-21,405
2019-07-22,411
2019-07-23,411
2019-07-24,411
2019-07-25,410
2019-07-26,410
2019-07-27,410
2019-07-28,421
2019-07-29,421
2019-07-30,421
2019-07-31,443
2019-08-01,443
2019-08-02,443
2019-08-03,450
2019-08-04,450
2019-08-05,450
2019-08-06,450
2019-08-07,452
2019-08-08,452
2019-08-09,452
2019-08-10,438
2019-08-11,438
2019-08-12,438
2019-08-13,438
2019-08-14,455
2019-08-15,455
2019-08-16,455
2019-08-17,455
2019-08-18,457
2019-08-19,457
2019-08-20,457
2019-08-21,457
2019-08-22,470
2019-08-23,470
2019-08-24,470
2019-08-24,470
2019-08-25,470
2019-08-25,470
2019-08-26,474
2019-08-26,474
2019-08-27,474
2019-08-27,474
2019-08-28,474
2019-08-29,474
2019-08-30,477
2019-08-31,477
2019-09-01,477
2019-09-02,477
2019-09-03,490
2019-09-04,490
2019-09-05,490
2019-09-06,490
2019-09-07,496
2019-09-08,496
2019-09-09,496
2019-09-10,511
2019-09-11,511
2019-09-12,511
2019-09-13,511
2019-09-14,510
2019-09-15,510
2019-09-16,510
2019-09-17,525
2019-09-18,525
2019-09-19,525
2019-09-20,525
2019-09-21,549
2019-09-22,549
2019-09-23,549
2019-09-24,549
2019-09-25,562
2019-09-26,562
2019-09-27,562
2019-09-28,562
2019-09-29,588
2019-09-30,588
2019-10-01,588
2019-10-02,603
2019-10-03,603
2019-10-04,603
2019-10-05,634
2019-10-06,634
2019-10-07,634
2019-10-08,651
2019-10-09,651
2019-10-10,651
2019-10-11,651
2019-10-12,629
2019-10-13,629
2019-10-14,629
2019-10-15,615
2019-10-16,615
2019-10-17,615
2019-10-18,615
2019-10-19,615
2019-10-20,615
2019-10-21,615
2019-10-22,589
2019-10-23,589
2019-10-24,589
2019-10-25,591
2019-10-26,591
2019-10-27,591
2019-10-28,600
2019-10-29,600
2019-10-30,600
2019-10-31,600
2019-11-01,612
2019-11-02,612
2019-11-03,612
2019-11-04,616
2019-11-05,616
2019-11-06,616
2019-11-07,616
2019-11-08,627
2019-11-09,627
2019-11-10,599
2019-11-11,599
2019-11-12,599
2019-11-13,592
2019-11-14,592
2019-11-15,592
2019-11-16,582
2019-11-17,582
2019-11-18,582
2019-11-19,560
2019-11-20,560
2019-11-21,560
2019-11-22,560
2019-11-23,573
2019-11-24,573
2019-11-25,573
2019-11-26,598
2019-11-27,598
2019-11-28,598
2019-11-29,598
2019-11-30,619
2019-12-01,619
2019-12-02,619
2019-12-03,619
2019-12-04,609
2019-12-05,609
2019-12-06,609
2019-12-07,609
2019-12-08,616
2019-12-09,616
2019-12-10,616
2019-12-11,617
2019-12-12,617
2019-12-13,617
2019-12-14,617
2019-12-15,628
2019-12-16,628
2019-12-17,628
2019-12-18,628
2019-12-19,628
2019-12-20,628
2019-12-21,628
2019-12-22,623
2019-12-23,623
2019-12-24,623
2019-12-25,614
2019-12-26,614
2019-12-27,614
2019-12-28,614
2019-12-29,615
2019-12-30,615
2019-12-31,615
2020-01-01,626
2020-01-02,626
2020-01-03,626
2020-01-04,600
2020-01-05,600
2020-01-06,600
2020-01-07,591
2020-01-08,591
2020-01-09,591
2020-01-10,583
2020-01-11,583
2020-01-12,567
2020-01-13,567
2020-01-14,567
2020-01-15,567
2020-01-16,538
2020-01-17,538
2020-01-18,538
2020-01-19,513
2020-01-20,513
2020-01-21,513
2020-01-22,506
2020-01-23,506
2020-01-24,504
2020-01-25,504
2020-01-26,524
2020-01-27,524
2020-01-28,524
2020-01-29,512
2020-01-30,512
2020-01-31,512
2020-02-01,512
2020-02-02,486
2020-02-03,486
2020-02-04,486
2020-02-05,461
2020-02-06,461
2020-02-07,455
2020-02-08,455
2020-02-09,455
2020-02-10,443
2020-02-11,443
2020-02-12,443
2020-02-13,420
2020-02-14,420
2020-02-15,399
2020-02-16,399
2020-02-17,399
2020-02-18,380
2020-02-19,380
2020-02-20,374
2020-02-21,374
2020-02-22,372
2020-02-23,372
2020-02-24,365
2020-02-25,365
2020-02-26,362
2020-02-27,362
2020-02-28,371
2020-02-29,371
2020-03-01,371
2020-03-02,376
2020-03-03,376
2020-03-04,376
2020-03-05,386
2020-03-06,386
2020-03-07,386
2020-03-08,391
2020-03-09,391
2020-03-10,393
2020-03-11,393
2020-03-12,393
2020-03-13,409
2020-03-14,409
2020-03-15,399
2020-03-16,399
2020-03-17,379
2020-03-18,379
2020-03-19,366
2020-03-20,366
2020-03-21,357
2020-03-22,357
2020-03-23,342
2020-03-24,342
2020-03-25,350
2020-03-26,357
2020-03-27,357
2020-03-28,365
2020-03-29,365
2020-03-30,369
2020-03-31,369
2020-04-01,382
2020-04-02,382
2020-04-03,390
2020-04-04,397
2020-04-05,397
2020-04-06,394
2020-04-07,394
2020-04-08,379
2020-04-09,379
2020-04-10,379
2020-04-11,384
2020-04-12,384
2020-04-13,399
2020-04-14,399
2020-04-15,399
2020-04-16,399
2020-04-17,399
2020-04-18,400
2020-04-19,400
2020-04-20,404
2020-04-21,404
2020-04-22,399
2020-04-23,399
2020-04-24,399
2020-04-25,395
2020-04-26,398
2020-04-27,398
2020-04-28,382
2020-04-29,382
2020-04-30,381
2020-05-01,381
2020-05-02,391
2020-05-03,391
2020-05-04,396
2020-05-05,396
2020-05-06,393
2020-05-07,393
2020-05-08,403
2020-05-09,416
2020-05-10,416
2020-05-11,428
2020-05-12,428
2020-05-13,446
