date_obj,Ancient%20page%201 price
2019-03-19,178959
2019-03-20,178286
2019-03-21,179779
2019-03-22,180801
2019-03-23,181983
2019-03-24,178987
2019-03-25,180342
2019-03-26,185625
2019-03-27,186395
2019-03-28,193314
2019-03-29,199020
2019-03-30,198930
2019-03-31,195733
2019-04-01,197357
2019-04-02,193359
2019-04-03,194640
2019-04-04,191988
2019-04-05,194154
2019-04-06,193394
2019-04-07,192006
2019-04-08,194621
2019-04-09,198970
2019-04-10,200073
2019-04-11,192029
2019-04-12,182427
2019-04-13,173305
2019-04-14,164639
2019-04-15,156407
2019-04-16,148625
2019-04-17,141193
2019-04-18,134153
2019-04-19,129164
2019-04-20,126740
2019-04-21,128328
2019-04-22,132004
2019-04-23,135026
2019-04-24,138266
2019-04-25,140165
2019-04-26,141899
2019-04-27,143663
2019-04-28,140128
2019-04-29,140446
2019-04-30,139407
2019-05-01,135254
2019-05-02,130752
2019-05-03,130509
2019-05-04,130588
2019-05-05,126346
2019-05-06,123092
2019-05-07,123245
2019-05-08,125148
2019-05-09,125241
2019-05-10,123660
2019-05-11,121963
2019-05-12,122695
2019-05-13,121752
2019-05-14,124064
2019-05-15,126123
2019-05-16,127495
2019-05-17,127988
2019-05-18,128398
2019-05-19,130121
2019-05-20,132542
2019-05-21,134719
2019-05-22,136860
2019-05-23,138939
2019-05-24,141162
2019-05-25,143690
2019-05-26,146549
2019-05-27,148359
2019-05-28,151305
2019-05-29,154360
2019-05-30,158269
2019-05-31,163495
2019-06-01,168439
2019-06-02,174228
2019-06-03,175700
2019-06-04,181528
2019-06-05,189121
2019-06-06,192605
2019-06-07,189458
2019-06-08,185584
2019-06-09,186824
2019-06-10,185122
2019-06-11,182017
2019-06-12,181850
2019-06-13,183752
2019-06-14,181485
2019-06-15,180415
2019-06-16,180735
2019-06-17,178937
2019-06-18,178998
2019-06-19,174818
2019-06-20,173989
2019-06-21,173110
2019-06-22,170967
2019-06-23,165657
2019-06-24,163672
2019-06-25,164150
2019-06-26,163995
2019-06-27,163846
2019-06-28,164460
2019-06-29,168028
2019-06-30,171190
2019-07-01,171744
2019-07-02,174598
2019-07-03,172516
2019-07-04,172031
2019-07-05,170715
2019-07-06,171818
2019-07-07,173385
2019-07-08,173164
2019-07-09,171627
2019-07-10,170548
2019-07-11,165920
2019-07-12,165837
2019-07-13,171409
2019-07-14,173679
2019-07-15,177831
2019-07-16,181308
2019-07-17,176589
2019-07-18,178073
2019-07-19,178744
2019-07-20,184446
2019-07-21,188225
2019-07-22,187488
2019-07-23,184612
2019-07-24,177200
2019-07-25,176960
2019-07-26,179075
2019-07-27,181362
2019-07-28,178828
2019-07-29,179273
2019-07-30,179585
2019-07-31,177697
2019-08-01,179621
2019-08-02,178061
2019-08-03,180437
2019-08-04,183385
2019-08-05,186625
2019-08-06,187614
2019-08-07,189213
2019-08-08,190986
2019-08-09,190447
2019-08-10,191488
2019-08-11,194127
2019-08-12,196283
2019-08-13,198622
2019-08-14,200411
2019-08-15,202323
2019-08-16,208073
2019-08-17,209905
2019-08-18,207734
2019-08-19,207875
2019-08-20,198392
2019-08-21,190592
2019-08-22,187190
2019-08-23,186552
2019-08-24,187375
2019-08-24,187375
2019-08-25,185629
2019-08-25,185629
2019-08-26,183022
2019-08-27,184992
2019-08-27,184992
2019-08-28,181648
2019-08-29,181425
2019-08-30,179040
2019-08-31,181067
2019-09-01,182017
2019-09-02,176544
2019-09-03,173441
2019-09-04,170839
2019-09-05,172379
2019-09-06,169931
2019-09-07,166068
2019-09-08,163639
2019-09-09,157065
2019-09-10,157340
2019-09-11,153655
2019-09-12,154090
2019-09-13,156370
2019-09-14,154851
2019-09-15,154022
2019-09-16,152058
2019-09-17,153528
2019-09-18,151336
2019-09-19,148307
2019-09-20,148058
2019-09-21,150468
2019-09-22,150602
2019-09-23,149083
2019-09-24,149269
2019-09-25,150632
2019-09-26,153103
2019-09-27,151862
2019-09-28,154641
2019-09-29,161605
2019-09-30,166035
2019-10-01,168299
2019-10-02,168590
2019-10-03,171997
2019-10-04,174477
2019-10-05,177923
2019-10-06,181993
2019-10-07,185390
2019-10-08,182645
2019-10-09,182020
2019-10-10,178648
2019-10-11,179181
2019-10-12,179456
2019-10-13,178743
2019-10-14,175565
2019-10-15,172422
2019-10-16,173725
2019-10-17,173368
2019-10-18,172586
2019-10-19,172003
2019-10-20,173348
2019-10-21,175499
2019-10-22,178825
2019-10-23,179354
2019-10-24,178774
2019-10-25,180741
2019-10-26,181536
2019-10-27,176647
2019-10-28,176944
2019-10-29,180982
2019-10-30,179200
2019-10-31,180569
2019-11-01,176560
2019-11-02,172380
2019-11-03,173952
2019-11-04,173347
2019-11-05,170097
2019-11-06,172116
2019-11-07,172411
2019-11-08,174145
2019-11-09,173676
2019-11-10,173380
2019-11-11,177598
2019-11-12,178988
2019-11-13,181285
2019-11-14,185065
2019-11-15,187328
2019-11-16,187105
2019-11-17,182526
2019-11-18,180505
2019-11-19,179673
2019-11-20,176409
2019-11-21,177147
2019-11-22,177872
2019-11-23,177057
2019-11-24,179962
2019-11-25,182870
2019-11-26,183802
2019-11-27,187556
2019-11-28,188625
2019-11-29,187627
2019-11-30,181180
2019-12-01,177292
2019-12-02,176615
2019-12-03,175886
2019-12-04,176588
2019-12-05,180893
2019-12-06,181850
2019-12-07,183570
2019-12-08,184210
2019-12-09,188860
2019-12-10,195365
2019-12-11,200576
2019-12-12,204117
2019-12-13,204807
2019-12-14,209183
2019-12-15,212494
2019-12-16,212875
2019-12-17,212732
2019-12-18,212841
2019-12-19,208814
2019-12-20,204782
2019-12-21,197107
2019-12-22,197328
2019-12-23,195779
2019-12-24,194805
2019-12-25,188336
2019-12-26,180999
2019-12-27,175971
2019-12-28,171908
2019-12-29,170944
2019-12-30,172895
2019-12-31,172462
2020-01-01,171574
2020-01-02,169246
2020-01-03,168747
2020-01-04,170988
2020-01-05,171015
2020-01-06,168295
2020-01-07,164354
2020-01-08,164916
2020-01-09,164864
2020-01-10,167223
2020-01-11,166442
2020-01-12,165824
2020-01-13,169932
2020-01-14,175351
2020-01-15,175546
2020-01-16,176460
2020-01-17,176449
2020-01-18,174579
2020-01-19,176650
2020-01-20,177966
2020-01-21,176202
2020-01-22,176424
2020-01-23,175693
2020-01-24,177564
2020-01-25,180841
2020-01-26,182920
2020-01-27,182215
2020-01-28,182615
2020-01-29,180786
2020-01-30,178144
2020-01-31,179297
2020-02-01,177483
2020-02-02,175333
2020-02-03,180966
2020-02-04,183774
2020-02-05,187558
2020-02-06,185139
2020-02-07,178236
2020-02-08,178008
2020-02-09,179364
2020-02-10,179255
2020-02-11,178307
2020-02-12,179955
2020-02-13,178193
2020-02-14,180943
2020-02-15,181037
2020-02-16,180158
2020-02-17,181186
2020-02-18,178152
2020-02-19,174506
2020-02-20,172826
2020-02-21,176963
2020-02-22,179704
2020-02-23,184749
2020-02-24,186257
2020-02-25,187310
2020-02-26,186798
2020-02-27,185008
2020-02-28,184980
2020-02-29,189536
2020-03-01,190488
2020-03-02,189084
2020-03-03,188782
2020-03-04,187776
2020-03-05,184877
2020-03-06,185562
2020-03-07,184340
2020-03-08,190108
2020-03-09,190905
2020-03-10,191128
2020-03-11,186905
2020-03-12,184382
2020-03-13,184947
2020-03-14,184753
2020-03-15,186155
2020-03-16,185456
2020-03-17,183540
2020-03-18,183132
2020-03-19,186383
2020-03-20,189881
2020-03-21,192324
2020-03-22,190543
2020-03-23,186441
2020-03-24,183089
2020-03-25,188133
2020-03-26,191099
2020-03-27,193999
2020-03-28,192585
2020-03-29,194418
2020-03-30,196434
2020-03-31,197484
2020-04-01,201462
2020-04-02,195850
2020-04-03,193691
2020-04-04,193408
2020-04-05,191771
2020-04-06,191386
2020-04-07,193039
2020-04-08,193534
2020-04-09,196234
2020-04-10,193147
2020-04-11,194190
2020-04-12,195918
2020-04-13,192176
2020-04-14,185967
2020-04-15,186635
2020-04-16,186599
2020-04-17,187418
2020-04-18,192573
2020-04-19,194160
2020-04-20,194631
2020-04-21,191500
2020-04-22,188881
2020-04-23,185901
2020-04-24,183503
2020-04-25,180037
2020-04-26,178815
2020-04-27,179073
2020-04-28,177081
2020-04-29,173051
2020-04-30,174364
2020-05-01,176171
2020-05-02,175267
2020-05-03,175386
2020-05-04,171871
2020-05-05,166082
2020-05-06,166292
2020-05-07,165016
2020-05-08,165843
2020-05-09,165347
2020-05-10,165585
2020-05-11,166745
2020-05-12,165276
2020-05-13,164909
