date_obj,White%20med%20helm price
2019-04-08,6154
2019-04-09,6154
2019-04-10,6154
2019-04-11,6154
2019-04-12,6154
2019-04-13,6154
2019-04-14,6154
2019-04-15,6154
2019-04-16,5920
2019-04-17,5920
2019-04-18,5920
2019-04-19,5920
2019-04-20,5920
2019-04-21,5920
2019-04-22,5920
2019-04-23,5920
2019-04-24,5920
2019-04-25,5920
2019-04-26,5920
2019-04-27,5920
2019-04-28,5920
2019-04-29,5920
2019-04-30,5920
2019-05-01,5920
2019-05-02,5920
2019-05-03,5920
2019-05-04,5920
2019-05-05,5920
2019-05-06,5920
2019-05-07,5630
2019-05-08,5630
2019-05-09,5630
2019-05-10,5630
2019-05-11,5630
2019-05-12,5630
2019-05-13,5630
2019-05-14,5630
2019-05-15,5630
2019-05-16,5630
2019-05-17,5630
2019-05-18,5630
2019-05-19,5630
2019-05-20,5630
2019-05-21,5630
2019-05-22,5630
2019-05-23,5630
2019-05-24,5630
2019-05-25,5630
2019-05-26,5630
2019-05-27,5368
2019-05-28,5368
2019-05-29,5368
2019-05-30,5368
2019-05-31,5368
2019-06-01,5368
2019-06-02,5368
2019-06-03,5368
2019-06-04,5368
2019-06-05,5368
2019-06-06,5368
2019-06-07,5368
2019-06-08,5368
2019-06-09,5368
2019-06-10,5368
2019-06-11,5368
2019-06-12,5368
2019-06-13,5368
2019-06-14,5368
2019-06-15,5368
2019-06-16,5368
2019-06-17,5368
2019-06-18,5368
2019-06-19,5254
2019-06-20,5254
2019-06-21,5254
2019-06-22,5254
2019-06-23,5254
2019-06-24,5254
2019-06-25,5254
2019-06-26,5254
2019-06-27,5254
2019-06-28,5254
2019-06-29,5254
2019-06-30,5254
2019-07-01,5254
2019-07-02,5254
2019-07-03,5254
2019-07-04,5254
2019-07-05,5254
2019-07-06,5254
2019-07-07,5254
2019-07-08,5254
2019-07-09,5254
2019-07-10,5254
2019-07-11,5254
2019-07-12,5254
2019-07-13,5254
2019-07-14,5254
2019-07-15,5258
2019-07-16,5258
2019-07-17,5258
2019-07-18,5258
2019-07-19,5258
2019-07-20,5258
2019-07-21,5258
2019-07-22,5258
2019-07-23,5258
2019-07-24,5258
2019-07-25,5258
2019-07-26,5258
2019-07-27,5258
2019-07-28,5258
2019-07-29,5258
2019-07-30,5258
2019-07-31,5258
2019-08-01,5258
2019-08-02,5258
2019-08-03,5258
2019-08-04,5258
2019-08-05,5258
2019-08-06,5258
2019-08-07,5258
2019-08-08,5258
2019-08-09,5258
2019-08-10,5258
2019-08-11,4999
2019-08-12,4999
2019-08-13,4999
2019-08-14,4999
2019-08-15,4999
2019-08-16,4999
2019-08-17,4999
2019-08-18,4999
2019-08-19,4999
2019-08-20,4999
2019-08-21,4999
2019-08-22,4999
2019-08-23,4999
2019-08-24,4999
2019-08-24,4999
2019-08-25,4999
2019-08-25,4999
2019-08-26,4999
2019-08-26,4999
2019-08-27,4999
2019-08-27,4999
2019-08-28,4999
2019-08-29,4999
2019-08-30,4999
2019-08-31,4999
2019-09-01,4999
2019-09-02,4999
2019-09-03,4999
2019-09-04,4762
2019-09-05,4762
2019-09-06,4762
2019-09-07,4762
2019-09-08,4762
2019-09-09,4762
2019-09-10,4762
2019-09-11,4762
2019-09-12,4762
2019-09-13,4762
2019-09-14,4762
2019-09-15,4762
2019-09-16,4762
2019-09-17,4762
2019-09-18,4762
2019-09-19,4762
2019-09-20,4762
2019-09-21,4762
2019-09-22,4762
2019-09-23,4762
2019-09-24,4762
2019-09-25,4762
2019-09-26,4762
2019-09-27,4762
2019-09-28,4762
2019-09-29,4762
2019-09-30,4762
2019-10-01,4762
2019-10-02,4762
2019-10-03,4762
2019-10-04,4762
2019-10-05,4762
2019-10-06,4545
2019-10-07,4545
2019-10-08,4545
2019-10-09,4545
2019-10-10,4545
2019-10-11,4545
2019-10-12,4545
2019-10-13,4545
2019-10-14,4545
2019-10-15,4545
2019-10-16,4545
2019-10-17,4545
2019-10-18,4545
2019-10-19,4545
2019-10-20,4545
2019-10-21,4545
2019-10-22,4545
2019-10-23,4545
2019-10-24,4545
2019-10-25,4545
2019-10-26,4545
2019-10-27,4545
2019-10-28,4545
2019-10-29,4545
2019-10-30,4545
2019-10-31,4545
2019-11-01,4545
2019-11-02,4545
2019-11-03,4545
2019-11-04,4545
2019-11-05,4545
2019-11-06,4545
2019-11-07,4341
2019-11-08,4341
2019-11-09,4341
2019-11-10,4341
2019-11-11,4341
2019-11-12,4341
2019-11-13,4341
2019-11-14,4341
2019-11-15,4341
2019-11-16,4341
2019-11-17,4341
2019-11-18,4341
2019-11-19,4341
2019-11-20,4341
2019-11-21,4341
2019-11-22,4341
2019-11-23,4341
2019-11-24,4341
2019-11-25,4341
2019-11-26,4341
2019-11-27,4341
2019-11-28,4341
2019-11-29,4341
2019-11-30,4341
2019-12-01,4341
2019-12-02,4341
2019-12-03,4341
2019-12-04,4341
2019-12-05,4341
2019-12-06,4173
2019-12-07,4173
2019-12-08,4173
2019-12-09,4173
2019-12-10,4173
2019-12-11,4173
2019-12-12,4173
2019-12-13,4173
2019-12-14,4173
2019-12-15,4173
2019-12-16,4173
2019-12-17,4173
2019-12-18,4173
2019-12-19,4173
2019-12-20,4173
2019-12-21,4173
2019-12-22,4173
2019-12-23,4173
2019-12-24,4173
2019-12-25,4173
2019-12-26,4173
2019-12-27,4173
2019-12-28,4173
2019-12-29,4173
2019-12-30,4173
2019-12-31,3970
2020-01-01,3970
2020-01-02,3970
2020-01-03,3970
2020-01-04,3970
2020-01-05,3970
2020-01-06,3970
2020-01-07,3970
2020-01-08,3970
2020-01-09,3970
2020-01-10,3970
2020-01-11,3970
2020-01-12,3970
2020-01-13,3970
2020-01-14,3970
2020-01-15,3970
2020-01-16,3970
2020-01-17,3970
2020-01-18,3970
2020-01-19,3970
2020-01-20,3970
2020-01-21,3970
2020-01-22,3970
2020-01-23,3970
2020-01-24,3970
2020-01-25,3970
2020-01-26,3970
2020-01-27,3970
2020-01-28,3782
2020-01-29,3782
2020-01-30,3782
2020-01-31,3782
2020-02-01,3782
2020-02-02,3782
2020-02-03,3782
2020-02-04,3782
2020-02-05,3782
2020-02-06,3782
2020-02-07,3782
2020-02-08,3782
2020-02-09,3782
2020-02-10,3782
2020-02-11,3782
2020-02-12,3782
2020-02-13,3782
2020-02-14,3782
2020-02-15,3782
2020-02-16,3782
2020-02-17,3782
2020-02-18,3782
2020-02-19,3782
2020-02-20,3782
2020-02-21,3782
2020-02-22,3782
2020-02-23,3782
2020-02-24,3782
2020-02-25,3782
2020-02-26,3782
2020-02-27,3838
2020-02-28,3838
2020-02-29,3838
2020-03-01,3838
2020-03-02,3838
2020-03-03,3838
2020-03-04,3838
2020-03-05,3838
2020-03-06,3838
2020-03-07,3838
2020-03-08,3838
2020-03-09,3838
2020-03-10,3838
2020-03-11,3838
2020-03-12,3838
2020-03-13,3838
2020-03-14,3838
2020-03-15,3838
2020-03-16,3838
2020-03-17,3838
2020-03-18,3838
2020-03-19,3838
2020-03-20,3838
2020-03-21,3838
2020-03-22,3838
2020-03-23,3838
2020-03-24,3838
2020-03-25,3838
2020-03-26,3838
2020-03-27,3838
2020-03-28,3838
2020-03-29,3838
2020-03-30,3687
2020-03-31,3687
2020-04-01,3687
2020-04-02,3687
2020-04-03,3687
2020-04-04,3687
2020-04-05,3687
2020-04-06,3687
2020-04-07,3687
2020-04-08,3687
2020-04-09,3687
2020-04-10,3687
2020-04-11,3687
2020-04-12,3687
2020-04-13,3687
2020-04-14,3687
2020-04-15,3525
2020-04-16,3525
2020-04-17,3525
2020-04-18,3525
2020-04-19,3525
2020-04-20,3525
2020-04-21,3525
2020-04-22,3525
2020-04-23,3525
2020-04-24,3525
2020-04-25,3525
2020-04-26,3525
2020-04-27,3525
2020-04-28,3525
2020-04-29,3525
2020-04-30,3525
2020-05-01,3383
2020-05-02,3383
2020-05-03,3383
2020-05-04,3383
2020-05-05,3383
2020-05-06,3383
2020-05-07,3383
2020-05-08,3383
2020-05-09,3383
2020-05-10,3383
2020-05-11,3383
2020-05-12,3383
2020-05-13,3383
