date_obj,Woven%20top%20(blue) price
2019-01-08,1585
2019-01-10,1585
2019-01-11,1585
2019-01-12,1585
2019-01-13,1547
2019-01-14,1547
2019-01-15,1547
2019-01-16,1547
2019-01-17,1547
2019-01-18,1532
2019-01-19,1532
2019-01-20,1532
2019-01-21,1532
2019-01-22,1488
2019-01-23,1488
2019-01-24,1488
2019-01-25,1488
2019-01-26,1506
2019-01-27,1506
2019-01-28,1506
2019-01-29,1506
2019-01-30,1506
2019-01-31,1506
2019-02-01,1505
2019-02-02,1505
2019-02-03,1505
2019-02-04,1505
2019-02-05,1505
2019-02-06,1505
2019-02-07,1432
2019-02-08,1432
2019-02-09,1432
2019-02-10,1432
2019-02-11,1432
2019-02-12,1432
2019-02-13,1398
2019-02-14,1398
2019-02-15,1398
2019-02-16,1398
2019-02-17,1398
2019-02-18,1398
2019-02-19,1400
2019-02-20,1400
2019-02-21,1400
2019-02-22,1400
2019-02-23,1400
2019-02-24,1400
2019-02-25,1394
2019-02-26,1394
2019-02-27,1394
2019-02-28,1394
2019-03-01,1394
2019-03-02,1394
2019-03-03,1394
2019-03-04,1342
2019-03-05,1342
2019-03-06,1342
2019-03-07,1342
2019-03-08,1342
2019-03-09,1342
2019-03-10,1278
2019-03-11,1278
2019-03-12,1278
2019-03-13,1278
2019-03-14,1278
2019-03-15,1289
2019-03-16,1289
2019-03-17,1289
2019-03-18,1289
2019-03-19,1289
2019-03-20,1282
2019-03-21,1282
2019-03-22,1282
2019-03-23,1282
2019-03-24,1253
2019-03-25,1253
2019-03-26,1253
2019-03-27,1253
2019-03-28,1253
2019-03-29,1248
2019-03-30,1248
2019-03-31,1248
2019-04-01,1248
2019-04-02,1248
2019-04-03,1248
2019-04-04,1248
2019-04-05,1285
2019-04-06,1285
2019-04-07,1285
2019-04-08,1285
2019-04-09,1285
2019-04-10,1285
2019-04-11,1285
2019-04-12,1314
2019-04-13,1314
2019-04-14,1314
2019-04-15,1314
2019-04-16,1314
2019-04-17,1314
2019-04-18,1374
2019-04-19,1374
2019-04-20,1374
2019-04-21,1374
2019-04-22,1374
2019-04-23,1374
2019-04-24,1335
2019-04-25,1335
2019-04-26,1335
2019-04-27,1335
2019-04-28,1335
2019-04-29,1304
2019-04-30,1304
2019-05-01,1304
2019-05-02,1304
2019-05-03,1304
2019-05-04,1304
2019-05-05,1329
2019-05-06,1329
2019-05-07,1329
2019-05-08,1329
2019-05-09,1329
2019-05-10,1329
2019-05-11,1329
2019-05-12,1380
2019-05-13,1380
2019-05-14,1380
2019-05-15,1380
2019-05-16,1380
2019-05-17,1380
2019-05-18,1417
2019-05-19,1417
2019-05-20,1417
2019-05-21,1417
2019-05-22,1417
2019-05-23,1417
2019-05-24,1456
2019-05-25,1456
2019-05-26,1456
2019-05-27,1456
2019-05-28,1456
2019-05-29,1439
2019-05-30,1439
2019-05-31,1439
2019-06-01,1439
2019-06-02,1439
2019-06-03,1439
2019-06-04,1379
2019-06-05,1379
2019-06-06,1379
2019-06-07,1379
2019-06-08,1379
2019-06-09,1379
2019-06-10,1379
2019-06-11,1348
2019-06-12,1348
2019-06-13,1348
2019-06-14,1348
2019-06-15,1348
2019-06-16,1348
2019-06-17,1373
2019-06-18,1373
2019-06-19,1373
2019-06-20,1373
2019-06-21,1373
2019-06-22,1373
2019-06-23,1401
2019-06-24,1401
2019-06-25,1401
2019-06-26,1401
2019-06-27,1401
2019-06-28,1401
2019-06-29,1401
2019-06-30,1371
2019-07-01,1371
2019-07-02,1371
2019-07-03,1371
2019-07-04,1371
2019-07-05,1371
2019-07-06,1371
2019-07-07,1417
2019-07-08,1417
2019-07-09,1417
2019-07-10,1417
2019-07-11,1417
2019-07-12,1417
2019-07-13,1417
2019-07-14,1423
2019-07-15,1423
2019-07-16,1423
2019-07-17,1423
2019-07-18,1423
2019-07-19,1423
2019-07-20,1423
2019-07-21,1423
2019-07-22,1466
2019-07-23,1466
2019-07-24,1466
2019-07-25,1466
2019-07-26,1466
2019-07-27,1466
2019-07-28,1466
2019-07-29,1466
2019-07-30,1445
2019-07-31,1445
2019-08-01,1445
2019-08-02,1445
2019-08-03,1445
2019-08-04,1445
2019-08-05,1445
2019-08-06,1445
2019-08-07,1477
2019-08-08,1477
2019-08-09,1477
2019-08-10,1477
2019-08-11,1477
2019-08-12,1477
2019-08-13,1477
2019-08-14,1477
2019-08-15,1500
2019-08-16,1500
2019-08-17,1500
2019-08-18,1500
2019-08-19,1500
2019-08-20,1500
2019-08-21,1500
2019-08-22,1461
2019-08-23,1461
2019-08-24,1461
2019-08-24,1461
2019-08-25,1461
2019-08-25,1461
2019-08-26,1461
2019-08-26,1461
2019-08-27,1461
2019-08-27,1461
2019-08-28,1461
2019-08-29,1461
2019-08-30,1474
2019-08-31,1474
2019-09-01,1474
2019-09-02,1474
2019-09-03,1474
2019-09-04,1474
2019-09-05,1474
2019-09-06,1445
2019-09-07,1445
2019-09-08,1445
2019-09-09,1445
2019-09-10,1445
2019-09-11,1445
2019-09-12,1445
2019-09-13,1489
2019-09-14,1489
2019-09-15,1489
2019-09-16,1489
2019-09-17,1489
2019-09-18,1489
2019-09-19,1489
2019-09-20,1564
2019-09-21,1564
2019-09-22,1564
2019-09-23,1564
2019-09-24,1564
2019-09-25,1564
2019-09-26,1564
2019-09-27,1564
2019-09-28,1637
2019-09-29,1637
2019-09-30,1637
2019-10-01,1637
2019-10-02,1637
2019-10-03,1637
2019-10-04,1637
2019-10-05,1637
2019-10-06,1637
2019-10-07,1655
2019-10-08,1655
2019-10-09,1655
2019-10-10,1655
2019-10-11,1655
2019-10-12,1655
2019-10-13,1655
2019-10-14,1655
2019-10-15,1671
2019-10-16,1671
2019-10-17,1671
2019-10-18,1671
2019-10-19,1671
2019-10-20,1671
2019-10-21,1671
2019-10-22,1671
2019-10-23,1670
2019-10-24,1670
2019-10-25,1670
2019-10-26,1670
2019-10-27,1670
2019-10-28,1670
2019-10-29,1670
2019-10-30,1670
2019-10-31,1670
2019-11-01,1691
2019-11-02,1691
2019-11-03,1691
2019-11-04,1691
2019-11-05,1691
2019-11-06,1691
2019-11-07,1691
2019-11-08,1691
2019-11-09,1643
2019-11-10,1643
2019-11-11,1643
2019-11-12,1643
2019-11-13,1643
2019-11-14,1643
2019-11-15,1643
2019-11-16,1608
2019-11-17,1608
2019-11-18,1608
2019-11-19,1608
2019-11-20,1608
2019-11-21,1608
2019-11-22,1608
2019-11-23,1608
2019-11-24,1649
2019-11-25,1649
2019-11-26,1649
2019-11-27,1649
2019-11-28,1649
2019-11-29,1649
2019-11-30,1668
2019-12-01,1668
2019-12-02,1668
2019-12-03,1668
2019-12-04,1668
2019-12-05,1668
2019-12-06,1668
2019-12-07,1706
2019-12-08,1706
2019-12-09,1706
2019-12-10,1706
2019-12-11,1706
2019-12-12,1706
2019-12-13,1706
2019-12-14,1706
2019-12-15,1730
2019-12-16,1730
2019-12-17,1730
2019-12-18,1730
2019-12-19,1730
2019-12-20,1730
2019-12-21,1730
2019-12-22,1779
2019-12-23,1779
2019-12-24,1779
2019-12-25,1779
2019-12-26,1779
2019-12-27,1779
2019-12-28,1779
2019-12-29,1779
2019-12-30,1808
2019-12-31,1808
2020-01-01,1808
2020-01-02,1808
2020-01-03,1808
2020-01-04,1808
2020-01-05,1775
2020-01-06,1775
2020-01-07,1775
2020-01-08,1775
2020-01-09,1775
2020-01-10,1775
2020-01-11,1786
2020-01-12,1786
2020-01-13,1786
2020-01-14,1786
2020-01-15,1786
2020-01-16,1786
2020-01-17,1797
2020-01-18,1797
2020-01-19,1797
2020-01-20,1797
2020-01-21,1797
2020-01-22,1797
2020-01-23,1833
2020-01-24,1833
2020-01-25,1833
2020-01-26,1833
2020-01-27,1833
2020-01-28,1833
2020-01-29,1794
2020-01-30,1794
2020-01-31,1794
2020-02-01,1794
2020-02-02,1794
2020-02-03,1794
2020-02-04,1790
2020-02-05,1790
2020-02-06,1790
2020-02-07,1790
2020-02-08,1790
2020-02-09,1790
2020-02-10,1805
2020-02-11,1805
2020-02-12,1805
2020-02-13,1805
2020-02-14,1805
2020-02-15,1805
2020-02-16,1805
2020-02-17,1805
2020-02-18,1883
2020-02-19,1883
2020-02-20,1883
2020-02-21,1883
2020-02-22,1883
2020-02-23,1883
2020-02-24,1883
2020-02-25,1827
2020-02-26,1827
2020-02-27,1827
2020-02-28,1827
2020-02-29,1827
2020-03-01,1758
2020-03-02,1758
2020-03-03,1758
2020-03-04,1758
2020-03-05,1758
2020-03-06,1758
2020-03-07,1758
2020-03-08,1688
2020-03-09,1688
2020-03-10,1688
2020-03-11,1688
2020-03-12,1688
2020-03-13,1609
2020-03-14,1609
2020-03-15,1609
2020-03-16,1609
2020-03-17,1609
2020-03-18,1609
2020-03-19,1653
2020-03-20,1653
2020-03-21,1653
2020-03-22,1653
2020-03-23,1653
2020-03-24,1675
2020-03-25,1675
2020-03-26,1675
2020-03-27,1675
2020-03-28,1675
2020-03-29,1622
2020-03-30,1622
2020-03-31,1622
2020-04-01,1622
2020-04-02,1550
2020-04-03,1550
2020-04-04,1550
2020-04-05,1550
2020-04-06,1474
2020-04-07,1474
2020-04-08,1474
2020-04-09,1474
2020-04-10,1436
2020-04-11,1436
2020-04-12,1436
2020-04-13,1436
2020-04-14,1454
2020-04-15,1454
2020-04-16,1454
2020-04-17,1454
2020-04-18,1415
2020-04-19,1415
2020-04-20,1415
2020-04-21,1415
2020-04-22,1365
2020-04-23,1365
2020-04-24,1365
2020-04-25,1365
2020-04-26,1365
2020-04-27,1337
2020-04-28,1337
2020-04-29,1337
2020-04-30,1337
2020-05-01,1337
2020-05-02,1328
2020-05-03,1328
2020-05-04,1328
2020-05-05,1328
2020-05-06,1312
2020-05-07,1312
2020-05-08,1312
2020-05-09,1312
2020-05-10,1312
2020-05-11,1343
2020-05-12,1343
2020-05-13,1343
