date_obj,Fremennik%20green%20cloak price
2019-04-11,999
2019-04-12,976
2019-04-13,976
2019-04-14,976
2019-04-15,941
2019-04-16,941
2019-04-17,941
2019-04-18,912
2019-04-19,912
2019-04-20,912
2019-04-21,912
2019-04-22,889
2019-04-23,889
2019-04-24,889
2019-04-25,872
2019-04-26,872
2019-04-27,872
2019-04-28,878
2019-04-29,878
2019-04-30,878
2019-05-01,883
2019-05-02,883
2019-05-03,883
2019-05-04,889
2019-05-05,889
2019-05-06,889
2019-05-07,904
2019-05-08,904
2019-05-09,904
2019-05-10,904
2019-05-11,908
2019-05-12,908
2019-05-13,931
2019-05-14,931
2019-05-15,931
2019-05-16,912
2019-05-17,912
2019-05-18,912
2019-05-19,893
2019-05-20,893
2019-05-21,893
2019-05-22,911
2019-05-23,911
2019-05-24,911
2019-05-25,902
2019-05-26,902
2019-05-27,902
2019-05-28,902
2019-05-29,909
2019-05-30,909
2019-05-31,909
2019-06-01,909
2019-06-02,879
2019-06-03,879
2019-06-04,879
2019-06-05,896
2019-06-06,896
2019-06-07,896
2019-06-08,896
2019-06-09,921
2019-06-10,921
2019-06-11,921
2019-06-12,921
2019-06-13,932
2019-06-14,932
2019-06-15,932
2019-06-16,948
2019-06-17,948
2019-06-18,948
2019-06-19,980
2019-06-20,980
2019-06-21,980
2019-06-22,957
2019-06-23,957
2019-06-24,976
2019-06-25,976
2019-06-26,976
2019-06-27,1004
2019-06-28,1004
2019-06-29,1004
2019-06-30,1019
2019-07-01,1019
2019-07-02,1019
2019-07-03,1019
2019-07-04,1050
2019-07-05,1050
2019-07-06,1050
2019-07-07,1049
2019-07-08,1049
2019-07-09,1049
2019-07-10,1098
2019-07-11,1098
2019-07-12,1098
2019-07-13,1098
2019-07-14,1079
2019-07-15,1079
2019-07-16,1079
2019-07-17,1079
2019-07-18,1083
2019-07-19,1083
2019-07-20,1083
2019-07-21,1083
2019-07-22,1127
2019-07-23,1127
2019-07-24,1127
2019-07-25,1127
2019-07-26,1127
2019-07-27,1113
2019-07-28,1113
2019-07-29,1113
2019-07-30,1113
2019-07-31,1136
2019-08-01,1136
2019-08-02,1136
2019-08-03,1158
2019-08-04,1158
2019-08-05,1158
2019-08-06,1158
2019-08-07,1178
2019-08-08,1178
2019-08-09,1178
2019-08-10,1178
2019-08-11,1220
2019-08-12,1220
2019-08-13,1220
2019-08-14,1248
2019-08-15,1248
2019-08-16,1248
2019-08-17,1248
2019-08-18,1284
2019-08-19,1284
2019-08-20,1284
2019-08-21,1284
2019-08-22,1303
2019-08-23,1303
2019-08-24,1303
2019-08-24,1303
2019-08-25,1303
2019-08-25,1303
2019-08-26,1321
2019-08-26,1321
2019-08-27,1321
2019-08-27,1321
2019-08-28,1321
2019-08-29,1321
2019-08-30,1324
2019-08-31,1324
2019-09-01,1324
2019-09-02,1324
2019-09-03,1258
2019-09-04,1258
2019-09-05,1258
2019-09-06,1258
2019-09-07,1202
2019-09-08,1202
2019-09-09,1202
2019-09-10,1202
2019-09-11,1149
2019-09-12,1149
2019-09-13,1149
2019-09-14,1149
2019-09-15,1112
2019-09-16,1112
2019-09-17,1112
2019-09-18,1072
2019-09-19,1072
2019-09-20,1072
2019-09-21,1072
2019-09-22,1069
2019-09-23,1069
2019-09-24,1069
2019-09-25,1069
2019-09-26,1053
2019-09-27,1053
2019-09-28,1053
2019-09-29,1053
2019-09-30,1053
2019-10-01,1032
2019-10-02,1032
2019-10-03,1032
2019-10-04,1032
2019-10-05,1032
2019-10-06,1029
2019-10-07,1029
2019-10-08,1029
2019-10-09,1029
2019-10-10,1011
2019-10-11,1011
2019-10-12,1011
2019-10-13,1011
2019-10-14,984
2019-10-15,984
2019-10-16,984
2019-10-17,984
2019-10-18,984
2019-10-19,960
2019-10-20,960
2019-10-21,960
2019-10-22,960
2019-10-23,960
2019-10-24,962
2019-10-25,962
2019-10-26,962
2019-10-27,962
2019-10-28,941
2019-10-29,941
2019-10-30,941
2019-10-31,941
2019-11-01,941
2019-11-02,941
2019-11-03,968
2019-11-04,968
2019-11-05,968
2019-11-06,968
2019-11-07,968
2019-11-08,964
2019-11-09,964
2019-11-10,964
2019-11-11,964
2019-11-12,988
2019-11-13,988
2019-11-14,988
2019-11-15,988
2019-11-16,971
2019-11-17,971
2019-11-18,971
2019-11-19,971
2019-11-20,953
2019-11-21,953
2019-11-22,953
2019-11-23,953
2019-11-24,953
2019-11-25,953
2019-11-26,969
2019-11-27,969
2019-11-28,969
2019-11-29,969
2019-11-30,969
2019-12-01,995
2019-12-02,995
2019-12-03,995
2019-12-04,995
2019-12-05,995
2019-12-06,1021
2019-12-07,1021
2019-12-08,1021
2019-12-09,1021
2019-12-10,1021
2019-12-11,1028
2019-12-12,1028
2019-12-13,1028
2019-12-14,1028
2019-12-15,1028
2019-12-16,1028
2019-12-17,1057
2019-12-18,1057
2019-12-19,1057
2019-12-20,1057
2019-12-21,1057
2019-12-22,1016
2019-12-23,1016
2019-12-24,1016
2019-12-25,1016
2019-12-26,1016
2019-12-27,972
2019-12-28,972
2019-12-29,972
2019-12-30,972
2019-12-31,953
2020-01-01,953
2020-01-02,953
2020-01-03,953
2020-01-04,951
2020-01-05,951
2020-01-06,951
2020-01-07,951
2020-01-08,951
2020-01-09,988
2020-01-10,988
2020-01-11,988
2020-01-12,988
2020-01-13,988
2020-01-14,1032
2020-01-15,1032
2020-01-16,1032
2020-01-17,1032
2020-01-18,1082
2020-01-19,1082
2020-01-20,1082
2020-01-21,1082
2020-01-22,1053
2020-01-23,1053
2020-01-24,1053
2020-01-25,1053
2020-01-26,1033
2020-01-27,1033
2020-01-28,1033
2020-01-29,1033
2020-01-30,1008
2020-01-31,1008
2020-02-01,1008
2020-02-02,1046
2020-02-03,1046
2020-02-04,1046
2020-02-05,1046
2020-02-06,1043
2020-02-07,1043
2020-02-08,1043
2020-02-09,1043
2020-02-10,1017
2020-02-11,1017
2020-02-12,1017
2020-02-13,1017
2020-02-14,1015
2020-02-15,1015
2020-02-16,1015
2020-02-17,1015
2020-02-18,1001
2020-02-19,1001
2020-02-20,1001
2020-02-21,1001
2020-02-22,994
2020-02-23,994
2020-02-24,994
2020-02-25,994
2020-02-26,1002
2020-02-27,1002
2020-02-28,1002
2020-02-29,1002
2020-03-01,956
2020-03-02,956
2020-03-03,956
2020-03-04,956
2020-03-05,956
2020-03-06,953
2020-03-07,953
2020-03-08,953
2020-03-09,953
2020-03-10,955
2020-03-11,955
2020-03-12,955
2020-03-13,955
2020-03-14,997
2020-03-15,997
2020-03-16,997
2020-03-17,997
2020-03-18,1032
2020-03-19,1032
2020-03-20,1032
2020-03-21,1032
2020-03-22,1066
2020-03-23,1066
2020-03-24,1066
2020-03-25,1066
2020-03-26,1099
2020-03-27,1099
2020-03-28,1099
2020-03-29,1136
2020-03-30,1136
2020-03-31,1136
2020-04-01,1146
2020-04-02,1146
2020-04-03,1146
2020-04-04,1133
2020-04-05,1133
2020-04-06,1133
2020-04-07,1139
2020-04-08,1139
2020-04-09,1111
2020-04-10,1111
2020-04-11,1111
2020-04-12,1130
2020-04-13,1130
2020-04-14,1130
2020-04-15,1082
2020-04-16,1082
2020-04-17,1082
2020-04-18,1027
2020-04-19,1027
2020-04-20,1054
2020-04-21,1054
2020-04-22,1054
2020-04-23,1030
2020-04-24,1030
2020-04-25,1030
2020-04-26,1029
2020-04-27,1029
2020-04-28,1041
2020-04-29,1041
2020-04-30,1041
2020-05-01,1041
2020-05-02,1064
2020-05-03,1064
2020-05-04,1064
2020-05-05,1022
2020-05-06,1022
2020-05-07,1022
2020-05-08,971
2020-05-09,971
2020-05-10,925
2020-05-11,925
2020-05-12,925
2020-05-13,943
