date_obj,Eternal%20boots price
2018-11-18,4543331
2018-11-19,4608395
2018-11-20,4547809
2018-11-21,4547291
2018-11-22,4461961
2018-11-23,4438174
2018-11-24,4380794
2018-11-25,4386429
2018-11-26,4394273
2018-11-27,4344120
2018-11-28,4444420
2018-11-29,4490824
2018-12-01,4540316
2018-12-02,4537389
2018-12-03,4546097
2018-12-04,4515729
2018-12-05,4611956
2018-12-07,4689998
2018-12-09,4769323
2018-12-10,4827134
2018-12-11,4852146
2018-12-12,4910263
2018-12-13,4920478
2018-12-14,4966333
2018-12-15,5027632
2018-12-16,5121322
2018-12-17,5100849
2018-12-18,5241363
2018-12-19,5215751
2018-12-20,5246790
2018-12-21,5207384
2018-12-22,5180075
2018-12-23,5211428
2018-12-24,5165364
2018-12-25,5185010
2018-12-26,5274250
2018-12-27,5278783
2018-12-28,5394625
2018-12-29,5353119
2018-12-30,5320279
2018-12-31,5251670
2019-01-01,5217887
2019-01-02,5120578
2019-01-03,5120590
2019-01-04,5060494
2019-01-05,5096087
2019-01-06,5167603
2019-01-08,5238802
2019-01-10,5157462
2019-01-11,4910449
2019-01-12,4821990
2019-01-13,4831106
2019-01-14,4995220
2019-01-15,5014060
2019-01-16,4948547
2019-01-17,4997450
2019-01-18,5084586
2019-01-19,5089794
2019-01-20,5183970
2019-01-21,5167382
2019-01-22,5226610
2019-01-23,5294204
2019-01-24,5454845
2019-01-25,5504386
2019-01-26,5572475
2019-01-27,5562854
2019-01-28,5554855
2019-01-29,5485532
2019-01-30,5494884
2019-01-31,5512834
2019-02-01,5547657
2019-02-02,5805539
2019-02-03,6052348
2019-02-04,6073763
2019-02-05,6232632
2019-02-06,6248203
2019-02-07,6216119
2019-02-08,6091764
2019-02-09,6016345
2019-02-10,5975207
2019-02-11,5846285
2019-02-12,5584477
2019-02-13,5420341
2019-02-14,5294901
2019-02-15,5251912
2019-02-16,5223908
2019-02-17,5300201
2019-02-18,5212569
2019-02-19,5364139
2019-02-20,5495967
2019-02-21,5421248
2019-02-22,5390128
2019-02-23,5437713
2019-02-24,5401330
2019-02-25,5440607
2019-02-26,5479433
2019-02-27,5508585
2019-02-28,5494937
2019-03-01,5469956
2019-03-02,5393794
2019-03-03,5326153
2019-03-04,5298235
2019-03-05,5315320
2019-03-06,5323693
2019-03-07,5331226
2019-03-08,5337813
2019-03-09,5356287
2019-03-10,5507320
2019-03-11,5515505
2019-03-12,5506685
2019-03-13,5606071
2019-03-14,5545343
2019-03-15,5478132
2019-03-16,5511720
2019-03-17,5495487
2019-03-18,5578643
2019-03-19,5480698
2019-03-20,5499501
2019-03-21,5577902
2019-03-22,5580601
2019-03-23,5596044
2019-03-24,5570656
2019-03-25,5559206
2019-03-26,5490683
2019-03-27,5362706
2019-03-28,5378841
2019-03-29,5361780
2019-03-30,5388333
2019-03-31,5405006
2019-04-01,5378412
2019-04-02,5503789
2019-04-03,5517100
2019-04-04,5561861
2019-04-05,5654626
2019-04-06,5699260
2019-04-07,5768775
2019-04-08,5857370
2019-04-09,5793775
2019-04-10,5775794
2019-04-11,5706366
2019-04-12,5743398
2019-04-13,5732549
2019-04-14,5696790
2019-04-15,5679459
2019-04-16,5526523
2019-04-17,5491986
2019-04-18,5285780
2019-04-19,5361404
2019-04-20,5549061
2019-04-21,5489526
2019-04-22,5574460
2019-04-23,5545413
2019-04-24,5571576
2019-04-25,5469211
2019-04-26,5411522
2019-04-27,5401395
2019-04-28,5317546
2019-04-29,5142901
2019-04-30,5095404
2019-05-01,5088430
2019-05-02,5123254
2019-05-03,5231221
2019-05-04,5256417
2019-05-05,5394077
2019-05-06,5398416
2019-05-07,5412412
2019-05-08,5368490
2019-05-09,5336968
2019-05-10,5235704
2019-05-11,5021826
2019-05-12,5103694
2019-05-13,5048813
2019-05-14,5056267
2019-05-15,5026381
2019-05-16,4946370
2019-05-17,4936016
2019-05-18,4919789
2019-05-19,4955749
2019-05-20,4923514
2019-05-21,4933796
2019-05-22,4963151
2019-05-23,4955900
2019-05-24,5094198
2019-05-25,5103215
2019-05-26,5074455
2019-05-27,5025511
2019-05-28,4973244
2019-05-29,4906571
2019-05-30,4884677
2019-05-31,4876274
2019-06-01,4841438
2019-06-02,4813304
2019-06-03,4794339
2019-06-04,4746856
2019-06-05,4633992
2019-06-06,4497495
2019-06-07,4472055
2019-06-08,4448357
2019-06-09,4520555
2019-06-10,4561728
2019-06-11,4522678
2019-06-12,4395707
2019-06-13,4365349
2019-06-14,4353629
2019-06-15,4232982
2019-06-16,4269788
2019-06-17,4217579
2019-06-18,4228787
2019-06-19,4161770
2019-06-20,4046440
2019-06-21,3958995
2019-06-22,3827420
2019-06-23,3774593
2019-06-24,3805121
2019-06-25,3956857
2019-06-26,4152151
2019-06-27,4329944
2019-06-28,4443584
2019-06-29,4656767
2019-06-30,4834409
2019-07-01,4804279
2019-07-02,4769469
2019-07-03,4750769
2019-07-04,4756749
2019-07-05,4712399
2019-07-06,4693194
2019-07-07,4760978
2019-07-08,4751866
2019-07-09,4690779
2019-07-10,4588698
2019-07-11,4594467
2019-07-12,4618271
2019-07-13,4659060
2019-07-14,4650383
2019-07-15,4616021
2019-07-16,4533650
2019-07-17,4607078
2019-07-18,4641406
2019-07-19,4613286
2019-07-20,4591466
2019-07-21,4598649
2019-07-22,4567893
2019-07-23,4593036
2019-07-24,4558304
2019-07-25,4709150
2019-07-26,4941273
2019-07-27,5177662
2019-07-28,5237608
2019-07-29,5339028
2019-07-30,5395750
2019-07-31,5313168
2019-08-01,5292964
2019-08-02,5171461
2019-08-03,4952495
2019-08-04,4919418
2019-08-05,4850092
2019-08-06,4717685
2019-08-07,4734981
2019-08-08,4711514
2019-08-09,4685539
2019-08-10,4669599
2019-08-11,4650313
2019-08-12,4668454
2019-08-13,4714801
2019-08-14,4703128
2019-08-15,4750154
2019-08-16,4738394
2019-08-17,4754282
2019-08-18,4750150
2019-08-19,4676503
2019-08-20,4653549
2019-08-21,4627543
2019-08-22,4563510
2019-08-23,4555306
2019-08-24,4559310
2019-08-24,4559310
2019-08-25,4578259
2019-08-25,4578259
2019-08-26,4541940
2019-08-27,4490278
2019-08-27,4490278
2019-08-28,4366365
2019-08-29,4364213
2019-08-30,4318238
2019-08-31,4279051
2019-09-01,4262996
2019-09-02,4248258
2019-09-03,4227763
2019-09-04,4171615
2019-09-05,4132474
2019-09-06,4051407
2019-09-07,4034004
2019-09-08,4069194
2019-09-09,4042226
2019-09-10,4026450
2019-09-11,4009231
2019-09-12,4026727
2019-09-13,4033916
2019-09-14,4059021
2019-09-15,4024904
2019-09-16,4024256
2019-09-17,3965272
2019-09-18,3950638
2019-09-19,3955788
2019-09-20,3946775
2019-09-21,3964479
2019-09-22,3951597
2019-09-23,3962120
2019-09-24,3992141
2019-09-25,4002619
2019-09-26,4121063
2019-09-27,4105739
2019-09-28,4097692
2019-09-29,4112126
2019-09-30,4151553
2019-10-01,4158241
2019-10-02,4130355
2019-10-03,4120919
2019-10-04,4105515
2019-10-05,4084574
2019-10-06,4098895
2019-10-07,4157128
2019-10-08,4101332
2019-10-09,4074584
2019-10-10,4101672
2019-10-11,4092880
2019-10-12,4079774
2019-10-13,4048392
2019-10-14,4059262
2019-10-15,4052556
2019-10-16,4102829
2019-10-17,4170610
2019-10-18,4154498
2019-10-19,4151454
2019-10-20,4137915
2019-10-21,4122032
2019-10-22,4110744
2019-10-23,4100231
2019-10-24,4113376
2019-10-25,4097024
2019-10-26,4108388
2019-10-27,4117937
2019-10-28,4094111
2019-10-29,4070063
2019-10-30,4055346
2019-10-31,4031616
2019-11-01,4015764
2019-11-02,4007320
2019-11-03,4001500
2019-11-04,4039803
2019-11-05,4012061
2019-11-06,4043604
2019-11-07,4023810
2019-11-08,3997057
2019-11-09,3973657
2019-11-10,3981567
2019-11-11,4015602
2019-11-12,4015342
2019-11-13,3995936
2019-11-14,4016932
2019-11-15,4001236
2019-11-16,3987132
2019-11-17,3969261
2019-11-18,3936891
2019-11-19,4020599
2019-11-20,4148713
2019-11-21,4073465
2019-11-22,4040192
2019-11-23,4015304
2019-11-24,4005636
2019-11-25,3973345
2019-11-26,3989188
2019-11-27,4035808
2019-11-28,4043608
2019-11-29,4013364
2019-11-30,3998618
2019-12-01,4001766
2019-12-02,3992163
2019-12-03,4007589
2019-12-04,4000933
2019-12-05,3989875
2019-12-06,4000048
2019-12-07,4066314
2019-12-08,4125416
2019-12-09,4092843
2019-12-10,4054119
2019-12-11,4014089
2019-12-12,3976265
2019-12-13,3959219
2019-12-14,3960237
2019-12-15,3954526
2019-12-16,3933260
2019-12-17,3942023
2019-12-18,3965147
2019-12-19,3985930
2019-12-20,3971563
2019-12-21,3970376
2019-12-22,3948431
2019-12-23,3894786
2019-12-24,3871881
2019-12-25,3913417
2019-12-26,3928220
2019-12-27,3909067
2019-12-28,3871115
2019-12-29,3852885
2019-12-30,3810699
2019-12-31,3736711
2020-01-01,3735171
2020-01-02,3732109
2020-01-03,3797459
2020-01-04,3687773
2020-01-05,3635898
2020-01-06,3551052
2020-01-07,3567916
2020-01-08,3697577
2020-01-09,3742644
2020-01-10,3823196
2020-01-11,3822304
2020-01-12,3818911
2020-01-13,3831816
2020-01-14,3838467
2020-01-15,3796942
2020-01-16,3747961
2020-01-17,3773257
2020-01-18,3730916
2020-01-19,3841646
2020-01-20,3830968
2020-01-21,3915053
2020-01-22,3998275
2020-01-23,4110786
2020-01-24,4136821
2020-01-25,4065911
2020-01-26,3996288
2020-01-27,3890803
2020-01-28,3839637
2020-01-29,3836920
2020-01-30,3883797
2020-01-31,4019264
2020-02-01,3986869
2020-02-02,3975624
2020-02-03,4089935
2020-02-04,4110265
2020-02-05,4187398
2020-02-06,3997813
2020-02-07,3797922
2020-02-08,3742491
2020-02-09,3580591
2020-02-10,3668137
2020-02-11,3754460
2020-02-12,3748450
2020-02-13,3704176
2020-02-14,3679251
2020-02-15,3676257
2020-02-16,3662260
2020-02-17,3709879
2020-02-18,3724135
2020-02-19,3795513
2020-02-20,3760297
2020-02-21,3754944
2020-02-22,3814489
2020-02-23,3858729
2020-02-24,3845946
2020-02-25,3819837
2020-02-26,3824038
2020-02-27,3880337
2020-02-28,3920244
2020-02-29,4031442
2020-03-01,4033477
2020-03-02,4100062
2020-03-03,4058114
2020-03-04,4040613
2020-03-05,4006496
2020-03-06,3990318
2020-03-07,4006679
2020-03-08,3987326
2020-03-09,4022655
2020-03-10,4160182
2020-03-11,4126225
2020-03-12,4109527
2020-03-13,4103344
2020-03-14,4117528
2020-03-15,4255430
2020-03-16,4186789
2020-03-17,4145230
2020-03-18,4129043
2020-03-19,4147613
2020-03-20,4176710
2020-03-21,4191826
2020-03-22,4171958
2020-03-23,4151133
2020-03-24,4125662
2020-03-25,4106854
2020-03-26,4063727
2020-03-27,4018830
2020-03-28,4017103
2020-03-29,4002401
2020-03-30,4010564
2020-03-31,4097800
2020-04-01,4211770
2020-04-02,4359555
2020-04-03,4351038
2020-04-04,4375607
2020-04-05,4300915
2020-04-06,4276204
2020-04-07,4227351
2020-04-08,4207591
2020-04-09,4204212
2020-04-10,4300056
2020-04-11,4437800
2020-04-12,4501575
2020-04-13,4528536
2020-04-14,4531784
2020-04-15,4650901
2020-04-16,4639561
2020-04-17,4787337
2020-04-18,4853383
2020-04-19,4757286
2020-04-20,4703866
2020-04-21,4673913
2020-04-22,4624761
2020-04-23,4595034
2020-04-24,4565196
2020-04-25,4552250
2020-04-26,4516926
2020-04-27,4482987
2020-04-28,4480932
2020-04-29,4502103
2020-04-30,4506241
2020-05-01,4475392
2020-05-02,4493840
2020-05-03,4431544
2020-05-04,4420316
2020-05-05,4404705
2020-05-06,4385835
2020-05-07,4431347
2020-05-08,4409110
2020-05-09,4416429
2020-05-10,4420178
2020-05-11,4440077
2020-05-12,4436396
2020-05-13,4431929
