date_obj,Black%20pickaxe price
2019-03-24,4139
2019-03-25,4065
2019-03-26,3975
2019-03-27,3884
2019-03-28,3823
2019-03-29,3715
2019-03-30,3664
2019-03-31,3613
2019-04-01,3593
2019-04-02,3577
2019-04-03,3551
2019-04-04,3531
2019-04-05,3496
2019-04-06,3470
2019-04-07,3466
2019-04-08,3428
2019-04-09,3417
2019-04-10,3423
2019-04-11,3326
2019-04-12,3208
2019-04-13,3072
2019-04-14,2942
2019-04-15,2814
2019-04-16,2678
2019-04-17,2544
2019-04-18,2416
2019-04-19,2295
2019-04-20,2180
2019-04-21,2071
2019-04-22,1967
2019-04-23,1868
2019-04-24,1776
2019-04-25,1711
2019-04-26,1626
2019-04-27,1546
2019-04-28,1495
2019-04-29,1437
2019-04-30,1365
2019-05-01,1317
2019-05-02,1281
2019-05-03,1259
2019-05-04,1227
2019-05-05,1229
2019-05-06,1230
2019-05-07,1223
2019-05-08,1221
2019-05-09,1200
2019-05-10,1201
2019-05-11,1198
2019-05-12,1225
2019-05-13,1229
2019-05-14,1252
2019-05-15,1278
2019-05-16,1317
2019-05-17,1316
2019-05-18,1343
2019-05-19,1366
2019-05-20,1402
2019-05-21,1409
2019-05-22,1431
2019-05-23,1467
2019-05-24,1486
2019-05-25,1515
2019-05-26,1561
2019-05-27,1594
2019-05-28,1614
2019-05-29,1638
2019-05-30,1686
2019-05-31,1722
2019-06-01,1761
2019-06-02,1803
2019-06-03,1849
2019-06-04,1904
2019-06-05,1959
2019-06-06,2038
2019-06-07,2089
2019-06-08,2149
2019-06-09,2166
2019-06-10,2131
2019-06-11,2136
2019-06-12,2183
2019-06-13,2223
2019-06-14,2250
2019-06-15,2280
2019-06-16,2231
2019-06-17,2219
2019-06-18,2222
2019-06-19,2210
2019-06-20,2171
2019-06-21,2138
2019-06-22,2120
2019-06-23,2118
2019-06-24,2125
2019-06-25,2136
2019-06-26,2171
2019-06-27,2198
2019-06-28,2200
2019-06-29,2194
2019-06-30,2207
2019-07-01,2196
2019-07-02,2206
2019-07-03,2202
2019-07-04,2234
2019-07-05,2267
2019-07-06,2277
2019-07-07,2286
2019-07-08,2283
2019-07-09,2283
2019-07-10,2294
2019-07-11,2301
2019-07-12,2372
2019-07-13,2438
2019-07-14,2508
2019-07-15,2576
2019-07-16,2656
2019-07-17,2738
2019-07-18,2713
2019-07-19,2788
2019-07-20,2831
2019-07-21,2858
2019-07-22,2854
2019-07-23,2856
2019-07-24,2867
2019-07-25,2920
2019-07-26,2938
2019-07-27,2924
2019-07-28,2901
2019-07-29,2872
2019-07-30,2875
2019-07-31,2939
2019-08-01,2957
2019-08-02,3014
2019-08-03,2996
2019-08-04,2849
2019-08-05,2840
2019-08-06,2871
2019-08-07,2881
2019-08-08,2878
2019-08-09,2905
2019-08-10,2933
2019-08-11,2968
2019-08-12,3012
2019-08-13,3096
2019-08-14,3151
2019-08-15,3197
2019-08-16,3235
2019-08-17,3205
2019-08-18,3245
2019-08-19,3249
2019-08-20,3272
2019-08-21,3320
2019-08-22,3380
2019-08-23,3397
2019-08-24,3429
2019-08-24,3429
2019-08-25,3478
2019-08-25,3478
2019-08-26,3409
2019-08-27,3462
2019-08-27,3462
2019-08-28,3517
2019-08-29,3506
2019-08-30,3438
2019-08-31,3411
2019-09-01,3431
2019-09-02,3493
2019-09-03,3565
2019-09-04,3587
2019-09-05,3618
2019-09-06,3643
2019-09-07,3703
2019-09-08,3748
2019-09-09,3799
2019-09-10,3833
2019-09-11,3821
2019-09-12,3876
2019-09-13,3938
2019-09-14,3967
2019-09-15,4002
2019-09-16,4014
2019-09-17,4080
2019-09-18,4101
2019-09-19,4181
2019-09-20,4242
2019-09-21,4257
2019-09-22,4247
2019-09-23,4263
2019-09-24,4244
2019-09-25,4256
2019-09-26,4261
2019-09-27,4265
2019-09-28,4246
2019-09-29,4280
2019-09-30,4227
2019-10-01,4203
2019-10-02,4195
2019-10-03,4130
2019-10-04,4007
2019-10-05,4017
2019-10-06,3934
2019-10-07,3917
2019-10-08,3872
2019-10-09,3856
2019-10-10,3733
2019-10-11,3647
2019-10-12,3496
2019-10-13,3334
2019-10-14,3303
2019-10-15,3221
2019-10-16,3203
2019-10-17,3210
2019-10-18,3186
2019-10-19,3223
2019-10-20,3225
2019-10-21,3258
2019-10-22,3245
2019-10-23,3208
2019-10-24,3212
2019-10-25,3207
2019-10-26,3161
2019-10-27,3164
2019-10-28,3101
2019-10-29,2969
2019-10-30,2862
2019-10-31,2764
2019-11-01,2713
2019-11-02,2653
2019-11-03,2633
2019-11-04,2633
2019-11-05,2636
2019-11-06,2673
2019-11-07,2686
2019-11-08,2699
2019-11-09,2756
2019-11-10,2809
2019-11-11,2896
2019-11-12,2937
2019-11-13,2963
2019-11-14,3001
2019-11-15,3062
2019-11-16,3093
2019-11-17,3120
2019-11-18,3130
2019-11-19,3140
2019-11-20,3134
2019-11-21,3103
2019-11-22,3093
2019-11-23,3094
2019-11-24,3066
2019-11-25,3086
2019-11-26,3104
2019-11-27,3143
2019-11-28,3219
2019-11-29,3265
2019-11-30,3330
2019-12-01,3361
2019-12-02,3431
2019-12-03,3470
2019-12-04,3486
2019-12-05,3506
2019-12-06,3412
2019-12-07,3433
2019-12-08,3472
2019-12-09,3541
2019-12-10,3613
2019-12-11,3695
2019-12-12,3753
2019-12-13,3838
2019-12-14,3836
2019-12-15,3811
2019-12-16,3787
2019-12-17,3811
2019-12-18,3772
2019-12-19,3709
2019-12-20,3647
2019-12-21,3623
2019-12-22,3589
2019-12-23,3561
2019-12-24,3613
2019-12-25,3646
2019-12-26,3661
2019-12-27,3636
2019-12-28,3603
2019-12-29,3625
2019-12-30,3659
2019-12-31,3645
2020-01-01,3641
2020-01-02,3695
2020-01-03,3732
2020-01-04,3715
2020-01-05,3748
2020-01-06,3757
2020-01-07,3755
2020-01-08,3732
2020-01-09,3717
2020-01-10,3740
2020-01-11,3793
2020-01-12,3826
2020-01-13,3835
2020-01-14,3875
2020-01-15,3873
2020-01-16,3869
2020-01-17,3872
2020-01-18,3847
2020-01-19,3852
2020-01-20,3855
2020-01-21,3901
2020-01-22,3906
2020-01-23,3933
2020-01-24,3955
2020-01-25,3968
2020-01-26,3941
2020-01-27,3993
2020-01-28,3952
2020-01-29,3867
2020-01-30,3697
2020-01-31,3577
2020-02-01,3493
2020-02-02,3442
2020-02-03,3333
2020-02-04,3316
2020-02-05,3287
2020-02-06,3231
2020-02-07,3112
2020-02-08,3062
2020-02-09,3016
2020-02-10,3003
2020-02-11,2995
2020-02-12,3007
2020-02-13,3025
2020-02-14,3030
2020-02-15,3024
2020-02-16,3028
2020-02-17,3039
2020-02-18,3093
2020-02-19,3103
2020-02-20,3136
2020-02-21,3209
2020-02-22,3244
2020-02-23,3268
2020-02-24,3293
2020-02-25,3301
2020-02-26,3336
2020-02-27,3367
2020-02-28,3434
2020-02-29,3433
2020-03-01,3472
2020-03-02,3475
2020-03-03,3456
2020-03-04,3492
2020-03-05,3506
2020-03-06,3507
2020-03-07,3497
2020-03-08,3503
2020-03-09,3502
2020-03-10,3536
2020-03-11,3516
2020-03-12,3486
2020-03-13,3436
2020-03-14,3403
2020-03-15,3362
2020-03-16,3388
2020-03-17,3430
2020-03-18,3451
2020-03-19,3474
2020-03-20,3479
2020-03-21,3478
2020-03-22,3471
2020-03-23,3465
2020-03-24,3475
2020-03-25,3453
2020-03-26,3450
2020-03-27,3468
2020-03-28,3427
2020-03-29,3417
2020-03-30,3409
2020-03-31,3393
2020-04-01,3384
2020-04-02,3365
2020-04-03,3332
2020-04-04,3296
2020-04-05,3265
2020-04-06,3221
2020-04-07,3201
2020-04-08,3175
2020-04-09,3157
2020-04-10,3054
2020-04-11,3018
2020-04-12,2979
2020-04-13,2958
2020-04-14,2936
2020-04-15,2884
2020-04-16,2847
2020-04-17,2797
2020-04-18,2750
2020-04-19,2622
2020-04-20,2497
2020-04-21,2375
2020-04-22,2278
2020-04-23,2199
2020-04-24,2139
2020-04-25,2123
2020-04-26,2083
2020-04-27,2063
2020-04-28,2037
2020-04-29,2015
2020-04-30,1987
2020-05-01,1954
2020-05-02,1944
2020-05-03,1945
2020-05-04,1941
2020-05-05,1949
2020-05-06,1963
2020-05-07,1986
2020-05-08,2014
2020-05-09,2027
2020-05-10,2050
2020-05-11,2100
2020-05-12,2099
2020-05-13,2088
