date_obj,Rune%20mace price
2019-04-05,8239
2019-04-06,8247
2019-04-07,8275
2019-04-08,8305
2019-04-09,8292
2019-04-10,8285
2019-04-11,8226
2019-04-12,8210
2019-04-13,8194
2019-04-14,8274
2019-04-15,8313
2019-04-16,8244
2019-04-17,8210
2019-04-18,8244
2019-04-19,8306
2019-04-20,8282
2019-04-21,8237
2019-04-22,8234
2019-04-23,8282
2019-04-24,8309
2019-04-25,8259
2019-04-26,8280
2019-04-27,8285
2019-04-28,8254
2019-04-29,8275
2019-04-30,8269
2019-05-01,8296
2019-05-02,8284
2019-05-03,8244
2019-05-04,8252
2019-05-05,8251
2019-05-06,8264
2019-05-07,8272
2019-05-08,8277
2019-05-09,8310
2019-05-10,8285
2019-05-11,8273
2019-05-12,8218
2019-05-13,8250
2019-05-14,8304
2019-05-15,8306
2019-05-16,8309
2019-05-17,8274
2019-05-18,8227
2019-05-19,8270
2019-05-20,8240
2019-05-21,8247
2019-05-22,8275
2019-05-23,8258
2019-05-24,8235
2019-05-25,8268
2019-05-26,8197
2019-05-27,8247
2019-05-28,8271
2019-05-29,8287
2019-05-30,8270
2019-05-31,8287
2019-06-01,8256
2019-06-02,8254
2019-06-03,8263
2019-06-04,8279
2019-06-05,8296
2019-06-06,8333
2019-06-07,8234
2019-06-08,8196
2019-06-09,8235
2019-06-10,8256
2019-06-11,8268
2019-06-12,8272
2019-06-13,8270
2019-06-14,8235
2019-06-15,8259
2019-06-16,8263
2019-06-17,8281
2019-06-18,8297
2019-06-19,8306
2019-06-20,8280
2019-06-21,8275
2019-06-22,8284
2019-06-23,8243
2019-06-24,8255
2019-06-25,8244
2019-06-26,8215
2019-06-27,8231
2019-06-28,8253
2019-06-29,8265
2019-06-30,8261
2019-07-01,8308
2019-07-02,8285
2019-07-03,8216
2019-07-04,8269
2019-07-05,8245
2019-07-06,8259
2019-07-07,8235
2019-07-08,8282
2019-07-09,8300
2019-07-10,8310
2019-07-11,8324
2019-07-12,8250
2019-07-13,8289
2019-07-14,8256
2019-07-15,8319
2019-07-16,8288
2019-07-17,8287
2019-07-18,8266
2019-07-19,8311
2019-07-20,8332
2019-07-21,8307
2019-07-22,8264
2019-07-23,8266
2019-07-24,8263
2019-07-25,8275
2019-07-26,8222
2019-07-27,8231
2019-07-28,8198
2019-07-29,8238
2019-07-30,8261
2019-07-31,8244
2019-08-01,8206
2019-08-02,8211
2019-08-03,8165
2019-08-04,8188
2019-08-05,8229
2019-08-06,8249
2019-08-07,8231
2019-08-08,8229
2019-08-09,8184
2019-08-10,8155
2019-08-11,8186
2019-08-12,8194
2019-08-13,8224
2019-08-14,8258
2019-08-15,8252
2019-08-16,8230
2019-08-17,8224
2019-08-18,8223
2019-08-19,8231
2019-08-20,8226
2019-08-21,8215
2019-08-22,8240
2019-08-23,8289
2019-08-24,8242
2019-08-24,8242
2019-08-25,8225
2019-08-25,8225
2019-08-26,8217
2019-08-26,8217
2019-08-27,8223
2019-08-27,8223
2019-08-28,8223
2019-08-29,8263
2019-08-30,8255
2019-08-31,8158
2019-09-01,8212
2019-09-02,8241
2019-09-03,8237
2019-09-04,8257
2019-09-05,8226
2019-09-06,8181
2019-09-07,8206
2019-09-08,8209
2019-09-09,8238
2019-09-10,8266
2019-09-11,8267
2019-09-12,8277
2019-09-13,8214
2019-09-14,8237
2019-09-15,8221
2019-09-16,8240
2019-09-17,8286
2019-09-18,8230
2019-09-19,8198
2019-09-20,8236
2019-09-21,8205
2019-09-22,8202
2019-09-23,8229
2019-09-24,8237
2019-09-25,8238
2019-09-26,8208
2019-09-27,8205
2019-09-28,8171
2019-09-29,8182
2019-09-30,8181
2019-10-01,8203
2019-10-02,8190
2019-10-03,8166
2019-10-04,8123
2019-10-05,8190
2019-10-06,8207
2019-10-07,8217
2019-10-08,8189
2019-10-09,8105
2019-10-10,8129
2019-10-11,8163
2019-10-12,8186
2019-10-13,8203
2019-10-14,8197
2019-10-15,8234
2019-10-16,8219
2019-10-17,8240
2019-10-18,8208
2019-10-19,8190
2019-10-20,8216
2019-10-21,8239
2019-10-22,8264
2019-10-23,8188
2019-10-24,8203
2019-10-25,8217
2019-10-26,8183
2019-10-27,8200
2019-10-28,8171
2019-10-29,8214
2019-10-30,8262
2019-10-31,8237
2019-11-01,8170
2019-11-02,8183
2019-11-03,8162
2019-11-04,8179
2019-11-05,8208
2019-11-06,8187
2019-11-07,8208
2019-11-08,8192
2019-11-09,8155
2019-11-10,8177
2019-11-11,8222
2019-11-12,8223
2019-11-13,8165
2019-11-14,8155
2019-11-15,8153
2019-11-16,8145
2019-11-17,8184
2019-11-18,8175
2019-11-19,8171
2019-11-20,8156
2019-11-21,8181
2019-11-22,8194
2019-11-23,8217
2019-11-24,8169
2019-11-25,8182
2019-11-26,8185
2019-11-27,8198
2019-11-28,8176
2019-11-29,8217
2019-11-30,8205
2019-12-01,8114
2019-12-02,8120
2019-12-03,8149
2019-12-04,8125
2019-12-05,8183
2019-12-06,8208
2019-12-07,8173
2019-12-08,8173
2019-12-09,8192
2019-12-10,8198
2019-12-11,8195
2019-12-12,8183
2019-12-13,8194
2019-12-14,8126
2019-12-15,8130
2019-12-16,8185
2019-12-17,8211
2019-12-18,8226
2019-12-19,8223
2019-12-20,8206
2019-12-21,8156
2019-12-22,8116
2019-12-23,8162
2019-12-24,8187
2019-12-25,8168
2019-12-26,8181
2019-12-27,8199
2019-12-28,8143
2019-12-29,8197
2019-12-30,8215
2019-12-31,8168
2020-01-01,8169
2020-01-02,8186
2020-01-03,8193
2020-01-04,8192
2020-01-05,8123
2020-01-06,8174
2020-01-07,8196
2020-01-08,8172
2020-01-09,8159
2020-01-10,8183
2020-01-11,8169
2020-01-12,8185
2020-01-13,8195
2020-01-14,8222
2020-01-15,8213
2020-01-16,8206
2020-01-17,8203
2020-01-18,8218
2020-01-19,8193
2020-01-20,8193
2020-01-21,8203
2020-01-22,8206
2020-01-23,8209
2020-01-24,8181
2020-01-25,8143
2020-01-26,8167
2020-01-27,8193
2020-01-28,8212
2020-01-29,8217
2020-01-30,8232
2020-01-31,8202
2020-02-01,8213
2020-02-02,8211
2020-02-03,8220
2020-02-04,8154
2020-02-05,8158
2020-02-06,8193
2020-02-07,8195
2020-02-08,8114
2020-02-09,8136
2020-02-10,8174
2020-02-11,8188
2020-02-12,8165
2020-02-13,8159
2020-02-14,8164
2020-02-15,8173
2020-02-16,8163
2020-02-17,8180
2020-02-18,8192
2020-02-19,8191
2020-02-20,8199
2020-02-21,8168
2020-02-22,8166
2020-02-23,8175
2020-02-24,8173
2020-02-25,8168
2020-02-26,8201
2020-02-27,8198
2020-02-28,8145
2020-02-29,8200
2020-03-01,8156
2020-03-02,8187
2020-03-03,8206
2020-03-04,8144
2020-03-05,8188
2020-03-06,8205
2020-03-07,8213
2020-03-08,8213
2020-03-09,8198
2020-03-10,8211
2020-03-11,8214
2020-03-12,8213
2020-03-13,8220
2020-03-14,8204
2020-03-15,8151
2020-03-16,8208
2020-03-17,8204
2020-03-18,8217
2020-03-19,8206
2020-03-20,8208
2020-03-21,8211
2020-03-22,8191
2020-03-23,8216
2020-03-24,8218
2020-03-25,8247
2020-03-26,8226
2020-03-27,8203
2020-03-28,8204
2020-03-29,8203
2020-03-30,8247
2020-03-31,8236
2020-04-01,8259
2020-04-02,8246
2020-04-03,8189
2020-04-04,8238
2020-04-05,8239
2020-04-06,8242
2020-04-07,8246
2020-04-08,8232
2020-04-09,8229
2020-04-10,8231
2020-04-11,8213
2020-04-12,8213
2020-04-13,8228
2020-04-14,8230
2020-04-15,8204
2020-04-16,8222
2020-04-17,8232
2020-04-18,8242
2020-04-19,8238
2020-04-20,8207
2020-04-21,8204
2020-04-22,8207
2020-04-23,8220
2020-04-24,8217
2020-04-25,8211
2020-04-26,8202
2020-04-27,8204
2020-04-28,8228
2020-04-29,8235
2020-04-30,8217
2020-05-01,8239
2020-05-02,8234
2020-05-03,8219
2020-05-04,8210
2020-05-05,8225
2020-05-06,8231
2020-05-07,8214
2020-05-08,8202
2020-05-09,8198
2020-05-10,8190
2020-05-11,8228
2020-05-12,8255
2020-05-13,8244
