date_obj,Malediction%20ward price
2018-11-27,3163957
2018-11-28,3201668
2018-11-29,3218655
2018-12-01,3341946
2018-12-02,3286498
2018-12-03,3259399
2018-12-04,3254571
2018-12-05,3247906
2018-12-07,3254123
2018-12-09,3445199
2018-12-10,3434211
2018-12-11,3483622
2018-12-12,3624441
2018-12-13,3531066
2018-12-14,3646132
2018-12-15,3589071
2018-12-16,3703885
2018-12-17,3841645
2018-12-18,3988629
2018-12-19,3906405
2018-12-20,3738969
2018-12-21,3770954
2018-12-22,3663576
2018-12-23,3763840
2018-12-24,3850361
2018-12-25,3823676
2018-12-26,3909309
2018-12-27,3993077
2018-12-28,3909952
2018-12-29,3861448
2018-12-30,3839573
2018-12-31,3779323
2019-01-01,3767139
2019-01-02,3670107
2019-01-03,3692853
2019-01-04,3816082
2019-01-05,3887599
2019-01-06,3877381
2019-01-08,3838752
2019-01-10,3835950
2019-01-11,3721121
2019-01-12,3713892
2019-01-13,3675077
2019-01-14,3649977
2019-01-15,3676521
2019-01-16,3585024
2019-01-17,3553791
2019-01-18,3537105
2019-01-19,3489570
2019-01-20,3475780
2019-01-21,3437830
2019-01-22,3412561
2019-01-23,3431812
2019-01-24,3396444
2019-01-25,3429244
2019-01-26,3448203
2019-01-27,3596849
2019-01-28,3552846
2019-01-29,3486507
2019-01-30,3471276
2019-01-31,3466616
2019-02-01,3392647
2019-02-02,3339192
2019-02-03,3340346
2019-02-04,3371926
2019-02-05,3375244
2019-02-06,3357845
2019-02-07,3356250
2019-02-08,3318704
2019-02-09,3298427
2019-02-10,3275041
2019-02-11,3240169
2019-02-12,3189875
2019-02-13,3128635
2019-02-14,3157088
2019-02-15,3224997
2019-02-16,3272142
2019-02-17,3252686
2019-02-18,3288414
2019-02-19,3257622
2019-02-20,3209574
2019-02-21,3179164
2019-02-22,3161365
2019-02-23,3140283
2019-02-24,3179803
2019-02-25,3254039
2019-02-26,3261619
2019-02-27,3247537
2019-02-28,3204953
2019-03-01,3312752
2019-03-02,3315240
2019-03-03,3451066
2019-03-04,3434192
2019-03-05,3381239
2019-03-06,3367073
2019-03-07,3351915
2019-03-08,3331536
2019-03-09,3352984
2019-03-10,3348959
2019-03-11,3294573
2019-03-12,3194510
2019-03-13,3260063
2019-03-14,3222078
2019-03-15,3253708
2019-03-16,3237531
2019-03-17,3270823
2019-03-18,3264020
2019-03-19,3399415
2019-03-20,3402501
2019-03-21,3334002
2019-03-22,3337725
2019-03-23,3305493
2019-03-24,3352431
2019-03-25,3329109
2019-03-26,3258881
2019-03-27,3238671
2019-03-28,3251541
2019-03-29,3350144
2019-03-30,3482532
2019-03-31,3504417
2019-04-01,3511017
2019-04-02,3514174
2019-04-03,3540123
2019-04-04,3568451
2019-04-05,3703411
2019-04-06,3651199
2019-04-07,3788237
2019-04-08,3767319
2019-04-09,3747663
2019-04-10,3725139
2019-04-11,3643720
2019-04-12,3675305
2019-04-13,3551537
2019-04-14,3519992
2019-04-15,3500747
2019-04-16,3498351
2019-04-17,3387160
2019-04-18,3333079
2019-04-19,3313790
2019-04-20,3369991
2019-04-21,3339685
2019-04-22,3287170
2019-04-23,3288680
2019-04-24,3303942
2019-04-25,3301633
2019-04-26,3404688
2019-04-27,3476005
2019-04-28,3469024
2019-04-29,3415229
2019-04-30,3383396
2019-05-01,3394197
2019-05-02,3352028
2019-05-03,3320657
2019-05-04,3300249
2019-05-05,3281756
2019-05-06,3265178
2019-05-07,3314516
2019-05-08,3289453
2019-05-09,3355271
2019-05-10,3388441
2019-05-11,3336847
2019-05-12,3249332
2019-05-13,3165224
2019-05-14,3151303
2019-05-15,3110477
2019-05-16,3068418
2019-05-17,3164525
2019-05-18,3198094
2019-05-19,3160303
2019-05-20,3063386
2019-05-21,3118524
2019-05-22,3103223
2019-05-23,3083714
2019-05-24,3153915
2019-05-25,3219647
2019-05-26,3212338
2019-05-27,3173896
2019-05-28,3146782
2019-05-29,3069187
2019-05-30,3068473
2019-05-31,3115174
2019-06-01,3134095
2019-06-02,3189826
2019-06-03,3148817
2019-06-04,3079110
2019-06-05,3014043
2019-06-06,2966645
2019-06-07,3029635
2019-06-08,3097125
2019-06-09,3064038
2019-06-10,3064038
2019-06-11,3153821
2019-06-12,3050142
2019-06-13,3116675
2019-06-14,3146330
2019-06-15,3165693
2019-06-16,3165398
2019-06-17,3323391
2019-06-18,3244683
2019-06-19,3153174
2019-06-20,3054582
2019-06-21,3008567
2019-06-22,3008462
2019-06-23,2877653
2019-06-24,2797065
2019-06-25,2751676
2019-06-26,2803206
2019-06-27,2879407
2019-06-28,2952524
2019-06-29,3062308
2019-06-30,3092084
2019-07-01,3127439
2019-07-02,3132533
2019-07-03,3014303
2019-07-04,2968651
2019-07-05,2949247
2019-07-06,3009558
2019-07-07,3064964
2019-07-08,3120224
2019-07-09,3132271
2019-07-10,3067022
2019-07-11,3096834
2019-07-12,3053443
2019-07-13,3038786
2019-07-14,3017115
2019-07-15,2997281
2019-07-16,3018011
2019-07-17,3047909
2019-07-18,3175987
2019-07-19,3283494
2019-07-20,3300338
2019-07-21,3288574
2019-07-22,3359037
2019-07-23,3254217
2019-07-24,3300665
2019-07-25,3323156
2019-07-26,3486802
2019-07-27,3655992
2019-07-28,3810558
2019-07-29,3800802
2019-07-30,3743703
2019-07-31,3700681
2019-08-01,3706831
2019-08-02,3842135
2019-08-03,3861602
2019-08-04,3960818
2019-08-05,3983079
2019-08-06,3907750
2019-08-07,3808957
2019-08-08,3778370
2019-08-09,3713023
2019-08-10,3745832
2019-08-11,3779815
2019-08-12,3723470
2019-08-13,3735263
2019-08-14,3722369
2019-08-15,3681805
2019-08-16,3577528
2019-08-17,3530002
2019-08-18,3537294
2019-08-19,3471480
2019-08-20,3448197
2019-08-21,3386488
2019-08-22,3328564
2019-08-23,3336832
2019-08-24,3400536
2019-08-24,3400536
2019-08-25,3427409
2019-08-25,3427409
2019-08-26,3546390
2019-08-26,3546390
2019-08-27,3519677
2019-08-27,3519677
2019-08-28,3548495
2019-08-29,3486512
2019-08-30,3434923
2019-08-31,3434923
2019-09-01,3375826
2019-09-02,3375826
2019-09-03,3321622
2019-09-04,3311688
2019-09-05,3256407
2019-09-06,3261065
2019-09-07,3280189
2019-09-08,3292361
2019-09-09,3206742
2019-09-10,3103951
2019-09-11,3078026
2019-09-12,3052085
2019-09-13,3030422
2019-09-14,3012321
2019-09-15,2993853
2019-09-16,2952275
2019-09-17,2952132
2019-09-18,2894747
2019-09-19,2834738
2019-09-20,2815113
2019-09-21,2793500
2019-09-22,2783533
2019-09-23,2761307
2019-09-24,2761307
2019-09-25,2769741
2019-09-26,2722925
2019-09-27,2809666
2019-09-28,2847262
2019-09-29,2836223
2019-09-30,2876921
2019-10-01,2898309
2019-10-02,2919979
2019-10-03,3010359
2019-10-04,3082661
2019-10-05,3079895
2019-10-06,2986499
2019-10-07,3015595
2019-10-08,2989645
2019-10-09,2989645
2019-10-10,2964948
2019-10-11,3047865
2019-10-12,3074687
2019-10-13,2988153
2019-10-14,3019752
2019-10-15,2984845
2019-10-16,2997015
2019-10-17,3051742
2019-10-18,3008108
2019-10-19,3017326
2019-10-20,3018629
2019-10-21,3051625
2019-10-22,3124417
2019-10-23,3145129
2019-10-24,3082421
2019-10-25,3052309
2019-10-26,3042136
2019-10-27,3013171
2019-10-28,2953210
2019-10-29,2909064
2019-10-30,2899476
2019-10-31,2850967
2019-11-01,2810656
2019-11-02,2801671
2019-11-03,2801387
2019-11-04,2877882
2019-11-05,2893339
2019-11-06,2900400
2019-11-07,2942919
2019-11-08,2916973
2019-11-09,2881975
2019-11-10,2925574
2019-11-11,2901062
2019-11-12,2876063
2019-11-13,2889754
2019-11-14,2929131
2019-11-15,2994830
2019-11-16,3106219
2019-11-17,3106219
2019-11-18,3080782
2019-11-19,3124299
2019-11-20,3036028
2019-11-21,2993662
2019-11-22,2967104
2019-11-23,2976665
2019-11-24,2922054
2019-11-25,2866873
2019-11-26,2842201
2019-11-27,2822973
2019-11-28,2851563
2019-11-29,2841122
2019-11-30,2867311
2019-12-01,2885932
2019-12-02,2906409
2019-12-03,2924527
2019-12-04,2902140
2019-12-05,2886559
2019-12-06,2951165
2019-12-07,3097479
2019-12-08,3244504
2019-12-09,3379450
2019-12-10,3543425
2019-12-11,3692267
2019-12-12,3861994
2019-12-13,3769209
2019-12-14,3623861
2019-12-15,3464186
2019-12-16,3335259
2019-12-17,3322808
2019-12-18,3341183
2019-12-19,3413962
2019-12-20,3406790
2019-12-21,3522041
2019-12-22,3411773
2019-12-23,3354142
2019-12-24,3304230
2019-12-25,3314893
2019-12-26,3312564
2019-12-27,3279213
2019-12-28,3266356
2019-12-29,3233781
2019-12-30,3162933
2019-12-31,3056951
2020-01-01,3018098
2020-01-02,2959646
2020-01-03,2959843
2020-01-04,2954693
2020-01-05,2936288
2020-01-06,2876316
2020-01-07,2893196
2020-01-08,2871038
2020-01-09,2857727
2020-01-10,2957632
2020-01-11,3007717
2020-01-12,3039761
2020-01-13,2970244
2020-01-14,2987392
2020-01-15,2972547
2020-01-16,2978108
2020-01-17,3121124
2020-01-18,3231279
2020-01-19,3160197
2020-01-20,3075096
2020-01-21,3056239
2020-01-22,3048979
2020-01-23,3141133
2020-01-24,3264773
2020-01-25,3267361
2020-01-26,3168123
2020-01-27,3038859
2020-01-28,2954991
2020-01-29,2948728
2020-01-30,2963333
2020-01-31,3001468
2020-02-01,3007677
2020-02-02,3031706
2020-02-03,2935644
2020-02-04,2924488
2020-02-05,2959477
2020-02-06,2861084
2020-02-07,2853915
2020-02-08,2827635
2020-02-09,2811026
2020-02-10,2743434
2020-02-11,2730526
2020-02-12,2696532
2020-02-13,2665249
2020-02-14,2712480
2020-02-15,2673859
2020-02-16,2664338
2020-02-17,2598455
2020-02-18,2570315
2020-02-19,2538805
2020-02-20,2529045
2020-02-21,2630831
2020-02-22,2589779
2020-02-23,2631822
2020-02-24,2578147
2020-02-25,2532939
2020-02-26,2506992
2020-02-27,2519529
2020-02-28,2635023
2020-02-29,2675020
2020-03-01,2726231
2020-03-02,2706963
2020-03-03,2678768
2020-03-04,2671422
2020-03-05,2665489
2020-03-06,2671430
2020-03-07,2665386
2020-03-08,2708898
2020-03-09,2668392
2020-03-10,2646106
2020-03-11,2644048
2020-03-12,2687797
2020-03-13,2727310
2020-03-14,2735392
2020-03-15,2727950
2020-03-16,2712511
2020-03-17,2689154
2020-03-18,2681489
2020-03-19,2706172
2020-03-20,2812952
2020-03-21,2792007
2020-03-22,2830202
2020-03-23,2808799
2020-03-24,2785538
2020-03-25,2772689
2020-03-26,2817348
2020-03-27,2865399
2020-03-28,2924120
2020-03-29,2958519
2020-03-30,3040764
2020-03-31,3119176
2020-04-01,3098218
2020-04-02,3056476
2020-04-03,2983765
2020-04-04,2929516
2020-04-05,2895501
2020-04-06,2848242
2020-04-07,2784603
2020-04-08,2745167
2020-04-09,2714313
2020-04-10,2690588
2020-04-11,2679446
2020-04-12,2724705
2020-04-13,2737551
2020-04-14,2761900
2020-04-15,2780298
2020-04-16,2774112
2020-04-17,2787577
2020-04-18,2781463
2020-04-19,2776787
2020-04-20,2812187
2020-04-21,2808747
2020-04-22,2829773
2020-04-23,2802296
2020-04-24,2792206
2020-04-25,2799776
2020-04-26,2779529
2020-04-27,2779432
2020-04-28,2738262
2020-04-29,2730187
2020-04-30,2717302
2020-05-01,2713968
2020-05-02,2714338
2020-05-03,2730223
2020-05-04,2727894
2020-05-05,2731212
2020-05-06,2724530
2020-05-07,2728442
2020-05-08,2745277
2020-05-09,2750423
2020-05-10,2752183
2020-05-11,2757548
2020-05-12,2760521
2020-05-13,2785862
