date_obj,Adamant%20battleaxe price
2019-03-17,2219
2019-03-18,2194
2019-03-19,2186
2019-03-20,2203
2019-03-21,2228
2019-03-22,2224
2019-03-23,2215
2019-03-24,2201
2019-03-25,2193
2019-03-26,2210
2019-03-27,2227
2019-03-28,2225
2019-03-29,2236
2019-03-30,2228
2019-03-31,2224
2019-04-01,2203
2019-04-02,2203
2019-04-03,2210
2019-04-04,2224
2019-04-05,2221
2019-04-06,2197
2019-04-07,2219
2019-04-08,2208
2019-04-09,2210
2019-04-10,2197
2019-04-11,2182
2019-04-12,2185
2019-04-13,2192
2019-04-14,2194
2019-04-15,2186
2019-04-16,2199
2019-04-17,2210
2019-04-18,2192
2019-04-19,2188
2019-04-20,2188
2019-04-21,2184
2019-04-22,2188
2019-04-23,2186
2019-04-24,2194
2019-04-25,2196
2019-04-26,2199
2019-04-27,2185
2019-04-28,2176
2019-04-29,2189
2019-04-30,2198
2019-05-01,2198
2019-05-02,2176
2019-05-03,2215
2019-05-04,2216
2019-05-05,2211
2019-05-06,2224
2019-05-07,2239
2019-05-08,2246
2019-05-09,2223
2019-05-10,2234
2019-05-11,2215
2019-05-12,2221
2019-05-13,2220
2019-05-14,2199
2019-05-15,2213
2019-05-16,2232
2019-05-17,2221
2019-05-18,2220
2019-05-19,2212
2019-05-20,2226
2019-05-21,2220
2019-05-22,2210
2019-05-23,2226
2019-05-24,2219
2019-05-25,2212
2019-05-26,2190
2019-05-27,2199
2019-05-28,2202
2019-05-29,2199
2019-05-30,2194
2019-05-31,2204
2019-06-01,2197
2019-06-02,2193
2019-06-03,2180
2019-06-04,2201
2019-06-05,2214
2019-06-06,2209
2019-06-07,2212
2019-06-08,2188
2019-06-09,2180
2019-06-10,2194
2019-06-11,2191
2019-06-12,2207
2019-06-13,2208
2019-06-14,2225
2019-06-15,2213
2019-06-16,2206
2019-06-17,2206
2019-06-18,2210
2019-06-19,2212
2019-06-20,2189
2019-06-21,2211
2019-06-22,2219
2019-06-23,2200
2019-06-24,2193
2019-06-25,2199
2019-06-26,2182
2019-06-27,2204
2019-06-28,2232
2019-06-29,2230
2019-06-30,2228
2019-07-01,2201
2019-07-02,2206
2019-07-03,2211
2019-07-04,2215
2019-07-05,2205
2019-07-06,2235
2019-07-07,2240
2019-07-08,2234
2019-07-09,2209
2019-07-10,2224
2019-07-11,2195
2019-07-12,2208
2019-07-13,2217
2019-07-14,2198
2019-07-15,2187
2019-07-16,2197
2019-07-17,2205
2019-07-18,2216
2019-07-19,2198
2019-07-20,2215
2019-07-21,2204
2019-07-22,2207
2019-07-23,2210
2019-07-24,2183
2019-07-25,2215
2019-07-26,2193
2019-07-27,2168
2019-07-28,2147
2019-07-29,2169
2019-07-30,2159
2019-07-31,2187
2019-08-01,2194
2019-08-02,2176
2019-08-03,2162
2019-08-04,2145
2019-08-05,2158
2019-08-06,2163
2019-08-07,2168
2019-08-08,2168
2019-08-09,2162
2019-08-10,2171
2019-08-11,2181
2019-08-12,2183
2019-08-13,2165
2019-08-14,2158
2019-08-15,2162
2019-08-16,2145
2019-08-17,2150
2019-08-18,2135
2019-08-19,2149
2019-08-20,2164
2019-08-21,2185
2019-08-22,2192
2019-08-23,2198
2019-08-24,2172
2019-08-24,2172
2019-08-25,2147
2019-08-25,2147
2019-08-26,2169
2019-08-26,2169
2019-08-27,2168
2019-08-28,2193
2019-08-29,2190
2019-08-30,2167
2019-08-31,2152
2019-09-01,2149
2019-09-02,2166
2019-09-03,2169
2019-09-04,2162
2019-09-05,2156
2019-09-06,2142
2019-09-07,2170
2019-09-08,2190
2019-09-09,2203
2019-09-10,2197
2019-09-11,2154
2019-09-12,2157
2019-09-13,2159
2019-09-14,2175
2019-09-15,2225
2019-09-16,2217
2019-09-17,2216
2019-09-18,2205
2019-09-19,2233
2019-09-20,2220
2019-09-21,2208
2019-09-22,2207
2019-09-23,2209
2019-09-24,2241
2019-09-25,2222
2019-09-26,2234
2019-09-27,2215
2019-09-28,2167
2019-09-29,2143
2019-09-30,2167
2019-10-01,2153
2019-10-02,2122
2019-10-03,2142
2019-10-04,2153
2019-10-05,2154
2019-10-06,2146
2019-10-07,2147
2019-10-08,2112
2019-10-09,2106
2019-10-10,2146
2019-10-11,2123
2019-10-12,2143
2019-10-13,2153
2019-10-14,2131
2019-10-15,2130
2019-10-16,2166
2019-10-17,2177
2019-10-18,2169
2019-10-19,2156
2019-10-20,2153
2019-10-21,2159
2019-10-22,2197
2019-10-23,2167
2019-10-24,2190
2019-10-25,2171
2019-10-26,2175
2019-10-27,2159
2019-10-28,2153
2019-10-29,2143
2019-10-30,2155
2019-10-31,2157
2019-11-01,2163
2019-11-02,2167
2019-11-03,2159
2019-11-04,2163
2019-11-05,2167
2019-11-06,2153
2019-11-07,2135
2019-11-08,2161
2019-11-09,2175
2019-11-10,2148
2019-11-11,2142
2019-11-12,2154
2019-11-13,2174
2019-11-14,2160
2019-11-15,2175
2019-11-16,2158
2019-11-17,2149
2019-11-18,2130
2019-11-19,2146
2019-11-20,2156
2019-11-21,2109
2019-11-22,2139
2019-11-23,2158
2019-11-24,2156
2019-11-25,2130
2019-11-26,2140
2019-11-27,2145
2019-11-28,2146
2019-11-29,2143
2019-11-30,2131
2019-12-01,2107
2019-12-02,2127
2019-12-03,2124
2019-12-04,2135
2019-12-05,2158
2019-12-06,2163
2019-12-07,2146
2019-12-08,2094
2019-12-09,2090
2019-12-10,2134
2019-12-11,2152
2019-12-12,2162
2019-12-13,2168
2019-12-14,2139
2019-12-15,2135
2019-12-16,2163
2019-12-17,2168
2019-12-18,2150
2019-12-19,2152
2019-12-20,2181
2019-12-21,2184
2019-12-22,2183
2019-12-23,2155
2019-12-24,2161
2019-12-25,2168
2019-12-26,2152
2019-12-27,2139
2019-12-28,2148
2019-12-29,2118
2019-12-30,2124
2019-12-31,2124
2020-01-01,2071
2020-01-02,2061
2020-01-03,2047
2020-01-04,2097
2020-01-05,2121
2020-01-06,2121
2020-01-07,2126
2020-01-08,2128
2020-01-09,2150
2020-01-10,2144
2020-01-11,2140
2020-01-12,2121
2020-01-13,2126
2020-01-14,2144
2020-01-15,2124
2020-01-16,2136
2020-01-17,2127
2020-01-18,2121
2020-01-19,2115
2020-01-20,2112
2020-01-21,2123
2020-01-22,2144
2020-01-23,2149
2020-01-24,2151
2020-01-25,2124
2020-01-26,2117
2020-01-27,2139
2020-01-28,2137
2020-01-29,2136
2020-01-30,2153
2020-01-31,2131
2020-02-01,2106
2020-02-02,2109
2020-02-03,2113
2020-02-04,2117
2020-02-05,2140
2020-02-06,2136
2020-02-07,2137
2020-02-08,2149
2020-02-09,2129
2020-02-10,2145
2020-02-11,2167
2020-02-12,2184
2020-02-13,2156
2020-02-14,2155
2020-02-15,2112
2020-02-16,2079
2020-02-17,2108
2020-02-18,2120
2020-02-19,2113
2020-02-20,2116
2020-02-21,2078
2020-02-22,2098
2020-02-23,2089
2020-02-24,2112
2020-02-25,2127
2020-02-26,2114
2020-02-27,2105
2020-02-28,2094
2020-02-29,2109
2020-03-01,2114
2020-03-02,2104
2020-03-03,2120
2020-03-04,2131
2020-03-05,2133
2020-03-06,2143
2020-03-07,2126
2020-03-08,2129
2020-03-09,2132
2020-03-10,2143
2020-03-11,2149
2020-03-12,2150
2020-03-13,2154
2020-03-14,2157
2020-03-15,2154
2020-03-16,2144
2020-03-17,2131
2020-03-18,2140
2020-03-19,2160
2020-03-20,2131
2020-03-21,2122
2020-03-22,2137
2020-03-23,2151
2020-03-24,2158
2020-03-25,2144
2020-03-26,2143
2020-03-27,2137
2020-03-28,2126
2020-03-29,2129
2020-03-30,2121
2020-03-31,2144
2020-04-01,2133
2020-04-02,2128
2020-04-03,2155
2020-04-04,2149
2020-04-05,2156
2020-04-06,2152
2020-04-07,2146
2020-04-08,2135
2020-04-09,2130
2020-04-10,2100
2020-04-11,2131
2020-04-12,2144
2020-04-13,2146
2020-04-14,2149
2020-04-15,2153
2020-04-16,2138
2020-04-17,2159
2020-04-18,2158
2020-04-19,2138
2020-04-20,2151
2020-04-21,2168
2020-04-22,2163
2020-04-23,2144
2020-04-24,2152
2020-04-25,2151
2020-04-26,2153
2020-04-27,2155
2020-04-28,2154
2020-04-29,2153
2020-04-30,2142
2020-05-01,2145
2020-05-02,2145
2020-05-03,2151
2020-05-04,2171
2020-05-05,2149
2020-05-06,2146
2020-05-07,2162
2020-05-08,2168
2020-05-09,2168
2020-05-10,2175
2020-05-11,2183
2020-05-12,2169
2020-05-13,2188
