date_obj,Shorts%20(yellow) price
2019-01-03,1295
2019-01-04,1322
2019-01-05,1322
2019-01-06,1322
2019-01-08,1288
2019-01-10,1288
2019-01-11,1288
2019-01-12,1289
2019-01-13,1289
2019-01-14,1289
2019-01-15,1339
2019-01-16,1339
2019-01-17,1339
2019-01-18,1339
2019-01-19,1344
2019-01-20,1344
2019-01-21,1344
2019-01-22,1344
2019-01-23,1344
2019-01-24,1344
2019-01-25,1344
2019-01-26,1344
2019-01-27,1345
2019-01-29,1345
2019-01-30,1345
2019-01-31,1279
2019-02-01,1279
2019-02-02,1279
2019-02-03,1279
2019-02-04,1299
2019-02-05,1299
2019-02-06,1299
2019-02-07,1235
2019-02-08,1235
2019-02-09,1235
2019-02-10,1235
2019-02-11,1173
2019-02-12,1173
2019-02-13,1173
2019-02-14,1173
2019-02-15,1169
2019-02-16,1169
2019-02-17,1169
2019-02-18,1169
2019-02-19,1197
2019-02-20,1197
2019-02-21,1197
2019-02-22,1197
2019-02-23,1224
2019-02-24,1224
2019-02-25,1224
2019-02-26,1224
2019-02-27,1228
2019-02-28,1228
2019-03-01,1228
2019-03-02,1228
2019-03-03,1234
2019-03-04,1234
2019-03-05,1234
2019-03-06,1234
2019-03-07,1207
2019-03-08,1207
2019-03-09,1207
2019-03-10,1207
2019-03-11,1158
2019-03-12,1158
2019-03-13,1158
2019-03-14,1158
2019-03-15,1126
2019-03-16,1126
2019-03-17,1126
2019-03-18,1126
2019-03-19,1073
2019-03-20,1073
2019-03-21,1073
2019-03-22,1073
2019-03-23,1032
2019-03-24,1032
2019-03-25,1032
2019-03-26,1032
2019-03-27,1032
2019-03-28,999
2019-03-29,999
2019-03-30,999
2019-03-31,999
2019-04-01,999
2019-04-02,997
2019-04-03,997
2019-04-04,997
2019-04-05,997
2019-04-06,951
2019-04-07,951
2019-04-08,951
2019-04-09,951
2019-04-10,944
2019-04-11,944
2019-04-12,944
2019-04-13,959
2019-04-14,959
2019-04-15,959
2019-04-16,991
2019-04-17,991
2019-04-18,991
2019-04-19,991
2019-04-20,1017
2019-04-21,1017
2019-04-22,1017
2019-04-23,1017
2019-04-24,1029
2019-04-25,1029
2019-04-26,1029
2019-04-27,1029
2019-04-28,999
2019-04-29,999
2019-04-30,999
2019-05-01,999
2019-05-02,1000
2019-05-03,1000
2019-05-04,1000
2019-05-05,989
2019-05-06,989
2019-05-07,989
2019-05-08,989
2019-05-09,989
2019-05-10,1020
2019-05-11,1020
2019-05-12,1020
2019-05-13,1020
2019-05-14,1036
2019-05-15,1036
2019-05-16,1036
2019-05-17,1036
2019-05-18,1035
2019-05-19,1035
2019-05-20,1035
2019-05-21,1035
2019-05-22,1035
2019-05-23,1086
2019-05-24,1086
2019-05-25,1086
2019-05-26,1086
2019-05-27,1122
2019-05-28,1122
2019-05-29,1122
2019-05-30,1122
2019-05-31,1122
2019-06-01,1126
2019-06-02,1126
2019-06-03,1126
2019-06-04,1126
2019-06-05,1081
2019-06-06,1081
2019-06-07,1081
2019-06-08,1081
2019-06-09,1133
2019-06-10,1133
2019-06-11,1133
2019-06-12,1133
2019-06-13,1133
2019-06-14,1161
2019-06-15,1161
2019-06-16,1161
2019-06-17,1161
2019-06-18,1161
2019-06-19,1167
2019-06-20,1167
2019-06-21,1167
2019-06-22,1167
2019-06-23,1215
2019-06-24,1215
2019-06-25,1215
2019-06-26,1215
2019-06-27,1215
2019-06-28,1242
2019-06-29,1242
2019-06-30,1242
2019-07-01,1242
2019-07-02,1272
2019-07-03,1272
2019-07-04,1272
2019-07-05,1272
2019-07-06,1272
2019-07-07,1226
2019-07-08,1226
2019-07-09,1226
2019-07-10,1226
2019-07-11,1226
2019-07-12,1218
2019-07-13,1218
2019-07-14,1218
2019-07-15,1218
2019-07-16,1218
2019-07-17,1220
2019-07-18,1220
2019-07-19,1220
2019-07-20,1220
2019-07-21,1220
2019-07-22,1259
2019-07-23,1259
2019-07-24,1259
2019-07-25,1259
2019-07-26,1259
2019-07-27,1259
2019-07-28,1292
2019-07-29,1292
2019-07-30,1292
2019-07-31,1292
2019-08-01,1308
2019-08-02,1308
2019-08-03,1308
2019-08-04,1308
2019-08-05,1308
2019-08-06,1345
2019-08-07,1345
2019-08-08,1345
2019-08-09,1345
2019-08-10,1345
2019-08-11,1358
2019-08-12,1358
2019-08-13,1358
2019-08-14,1358
2019-08-15,1358
2019-08-16,1348
2019-08-17,1348
2019-08-18,1348
2019-08-19,1348
2019-08-20,1348
2019-08-21,1348
2019-08-22,1416
2019-08-23,1416
2019-08-24,1416
2019-08-24,1416
2019-08-25,1416
2019-08-25,1416
2019-08-26,1416
2019-08-26,1416
2019-08-27,1416
2019-08-27,1416
2019-08-28,1433
2019-08-29,1433
2019-08-30,1433
2019-08-31,1433
2019-09-01,1433
2019-09-02,1437
2019-09-03,1437
2019-09-04,1437
2019-09-05,1437
2019-09-06,1437
2019-09-07,1438
2019-09-08,1438
2019-09-09,1438
2019-09-10,1438
2019-09-11,1438
2019-09-12,1381
2019-09-13,1381
2019-09-14,1381
2019-09-15,1381
2019-09-16,1381
2019-09-17,1322
2019-09-18,1322
2019-09-19,1322
2019-09-20,1322
2019-09-21,1322
2019-09-22,1319
2019-09-23,1319
2019-09-24,1319
2019-09-25,1319
2019-09-26,1319
2019-09-27,1358
2019-09-28,1358
2019-09-29,1358
2019-09-30,1358
2019-10-01,1358
2019-10-02,1358
2019-10-03,1345
2019-10-04,1345
2019-10-05,1345
2019-10-06,1345
2019-10-07,1345
2019-10-08,1313
2019-10-09,1313
2019-10-10,1313
2019-10-11,1313
2019-10-12,1313
2019-10-13,1313
2019-10-14,1289
2019-10-15,1289
2019-10-16,1289
2019-10-17,1289
2019-10-18,1289
2019-10-19,1323
2019-10-20,1323
2019-10-21,1323
2019-10-22,1323
2019-10-23,1323
2019-10-24,1305
2019-10-25,1305
2019-10-26,1305
2019-10-27,1305
2019-10-28,1305
2019-10-29,1305
2019-10-30,1330
2019-10-31,1330
2019-11-01,1330
2019-11-02,1330
2019-11-03,1330
2019-11-04,1352
2019-11-05,1352
2019-11-06,1352
2019-11-07,1352
2019-11-08,1352
2019-11-09,1352
2019-11-10,1367
2019-11-11,1367
2019-11-12,1367
2019-11-13,1367
2019-11-14,1367
2019-11-15,1367
2019-11-16,1337
2019-11-17,1337
2019-11-18,1337
2019-11-19,1337
2019-11-20,1337
2019-11-21,1337
2019-11-22,1337
2019-11-23,1341
2019-11-24,1341
2019-11-25,1341
2019-11-26,1341
2019-11-27,1341
2019-11-28,1341
2019-11-29,1357
2019-11-30,1357
2019-12-01,1357
2019-12-02,1357
2019-12-03,1357
2019-12-04,1357
2019-12-05,1357
2019-12-06,1394
2019-12-07,1394
2019-12-08,1394
2019-12-09,1394
2019-12-10,1394
2019-12-11,1394
2019-12-12,1446
2019-12-13,1446
2019-12-14,1446
2019-12-15,1446
2019-12-16,1446
2019-12-17,1509
2019-12-18,1509
2019-12-19,1509
2019-12-20,1509
2019-12-21,1509
2019-12-22,1509
2019-12-23,1544
2019-12-24,1544
2019-12-25,1544
2019-12-26,1544
2019-12-27,1544
2019-12-28,1544
2019-12-29,1544
2019-12-30,1544
2019-12-31,1544
2020-01-01,1544
2020-01-02,1549
2020-01-03,1549
2020-01-04,1549
2020-01-05,1549
2020-01-06,1549
2020-01-07,1480
2020-01-08,1480
2020-01-09,1480
2020-01-10,1480
2020-01-11,1480
2020-01-12,1469
2020-01-13,1469
2020-01-14,1469
2020-01-15,1469
2020-01-16,1469
2020-01-17,1498
2020-01-18,1498
2020-01-19,1498
2020-01-20,1498
2020-01-21,1498
2020-01-22,1515
2020-01-23,1515
2020-01-24,1515
2020-01-25,1515
2020-01-26,1473
2020-01-27,1473
2020-01-28,1473
2020-01-29,1473
2020-01-30,1473
2020-01-31,1467
2020-02-01,1467
2020-02-02,1467
2020-02-03,1467
2020-02-04,1467
2020-02-05,1489
2020-02-06,1489
2020-02-07,1489
2020-02-08,1489
2020-02-09,1489
2020-02-10,1414
2020-02-11,1414
2020-02-12,1414
2020-02-13,1414
2020-02-14,1431
2020-02-15,1431
2020-02-16,1431
2020-02-17,1431
2020-02-18,1444
2020-02-19,1444
2020-02-20,1444
2020-02-21,1444
2020-02-22,1444
2020-02-23,1433
2020-02-24,1433
2020-02-25,1433
2020-02-26,1433
2020-02-27,1390
2020-02-28,1390
2020-02-29,1390
2020-03-01,1390
2020-03-02,1390
2020-03-03,1370
2020-03-04,1370
2020-03-05,1370
2020-03-06,1370
2020-03-07,1370
2020-03-08,1370
2020-03-09,1419
2020-03-10,1419
2020-03-11,1419
2020-03-12,1419
2020-03-13,1419
2020-03-14,1389
2020-03-15,1389
2020-03-16,1389
2020-03-17,1389
2020-03-18,1389
2020-03-19,1329
2020-03-20,1329
2020-03-21,1329
2020-03-22,1329
2020-03-23,1342
2020-03-24,1342
2020-03-25,1342
2020-03-26,1342
2020-03-27,1322
2020-03-28,1322
2020-03-29,1322
2020-03-30,1362
2020-03-31,1362
2020-04-01,1362
2020-04-02,1346
2020-04-03,1346
2020-04-04,1346
2020-04-05,1346
2020-04-06,1306
2020-04-07,1306
2020-04-08,1306
2020-04-09,1246
2020-04-10,1246
2020-04-11,1246
2020-04-12,1219
2020-04-13,1219
2020-04-14,1219
2020-04-15,1229
2020-04-16,1229
2020-04-17,1229
2020-04-18,1206
2020-04-19,1206
2020-04-20,1206
2020-04-21,1172
2020-04-22,1172
2020-04-23,1172
2020-04-24,1172
2020-04-25,1185
2020-04-26,1185
2020-04-27,1185
2020-04-28,1131
2020-04-29,1131
2020-04-30,1131
2020-05-01,1131
2020-05-02,1117
2020-05-03,1117
2020-05-04,1117
2020-05-05,1117
2020-05-06,1093
2020-05-07,1093
2020-05-08,1093
2020-05-09,1093
2020-05-10,1090
2020-05-11,1090
2020-05-12,1090
2020-05-13,1090
