date_obj,Villager%20robe%20(blue) price
2019-01-06,6785
2019-01-08,6785
2019-01-10,6785
2019-01-11,6785
2019-01-12,6785
2019-01-13,6785
2019-01-14,6785
2019-01-15,6625
2019-01-16,6625
2019-01-17,6625
2019-01-18,6625
2019-01-19,6625
2019-01-20,6625
2019-01-21,6625
2019-01-22,6625
2019-01-23,6625
2019-01-24,6625
2019-01-25,6625
2019-01-26,6625
2019-01-27,6625
2019-01-28,6543
2019-01-29,6543
2019-01-30,6543
2019-01-31,6543
2019-02-01,6543
2019-02-02,6543
2019-02-03,6543
2019-02-04,6543
2019-02-05,6543
2019-02-06,6543
2019-02-07,6543
2019-02-08,6543
2019-02-09,6266
2019-02-10,6266
2019-02-11,6266
2019-02-12,6266
2019-02-13,6266
2019-02-14,6266
2019-02-15,6266
2019-02-16,6266
2019-02-17,6266
2019-02-18,6266
2019-02-19,6266
2019-02-20,6266
2019-02-21,6266
2019-02-22,6266
2019-02-23,6133
2019-02-24,6133
2019-02-25,6133
2019-02-26,6133
2019-02-27,6133
2019-02-28,6133
2019-03-01,6133
2019-03-02,6133
2019-03-03,6133
2019-03-04,6133
2019-03-05,6133
2019-03-06,6133
2019-03-07,6133
2019-03-08,6133
2019-03-09,6133
2019-03-10,6133
2019-03-11,5893
2019-03-12,5893
2019-03-13,5893
2019-03-14,5893
2019-03-15,5893
2019-03-16,5893
2019-03-17,5893
2019-03-18,5893
2019-03-19,5893
2019-03-20,5893
2019-03-21,5893
2019-03-22,5893
2019-03-23,5893
2019-03-24,5893
2019-03-25,5893
2019-03-26,5916
2019-03-27,5916
2019-03-28,5916
2019-03-29,5916
2019-03-30,5916
2019-03-31,5916
2019-04-01,5916
2019-04-02,5916
2019-04-03,5916
2019-04-04,5916
2019-04-05,5916
2019-04-06,5916
2019-04-07,5916
2019-04-08,5985
2019-04-09,5985
2019-04-10,5985
2019-04-11,5985
2019-04-12,5985
2019-04-13,5985
2019-04-14,5985
2019-04-15,5985
2019-04-16,5985
2019-04-17,5985
2019-04-18,5985
2019-04-19,5985
2019-04-20,5985
2019-04-21,5985
2019-04-22,5902
2019-04-23,5902
2019-04-24,5902
2019-04-25,5902
2019-04-26,5902
2019-04-27,5902
2019-04-28,5902
2019-04-29,5902
2019-04-30,5902
2019-05-01,5902
2019-05-02,5902
2019-05-03,5902
2019-05-04,5902
2019-05-05,5902
2019-05-06,5902
2019-05-07,5729
2019-05-08,5729
2019-05-09,5729
2019-05-10,5729
2019-05-11,5729
2019-05-12,5729
2019-05-13,5729
2019-05-14,5729
2019-05-15,5729
2019-05-16,5729
2019-05-17,5729
2019-05-18,5729
2019-05-19,5729
2019-05-20,5729
2019-05-21,5729
2019-05-22,5729
2019-05-23,5724
2019-05-24,5724
2019-05-25,5724
2019-05-26,5724
2019-05-27,5724
2019-05-28,5724
2019-05-29,5724
2019-05-30,5724
2019-05-31,5724
2019-06-01,5724
2019-06-02,5724
2019-06-03,5724
2019-06-04,5724
2019-06-05,5724
2019-06-06,5724
2019-06-07,5724
2019-06-08,5774
2019-06-09,5774
2019-06-10,5774
2019-06-11,5774
2019-06-12,5774
2019-06-13,5774
2019-06-14,5774
2019-06-15,5774
2019-06-16,5774
2019-06-17,5774
2019-06-18,5774
2019-06-19,5774
2019-06-20,5774
2019-06-21,5774
2019-06-22,5774
2019-06-23,5737
2019-06-24,5737
2019-06-25,5737
2019-06-26,5737
2019-06-27,5737
2019-06-28,5737
2019-06-29,5737
2019-06-30,5737
2019-07-01,5737
2019-07-02,5737
2019-07-03,5737
2019-07-04,5737
2019-07-05,5737
2019-07-06,5737
2019-07-07,5737
2019-07-08,5737
2019-07-09,5732
2019-07-10,5732
2019-07-11,5732
2019-07-12,5732
2019-07-13,5732
2019-07-14,5732
2019-07-15,5732
2019-07-16,5732
2019-07-17,5732
2019-07-18,5732
2019-07-19,5732
2019-07-20,5732
2019-07-21,5732
2019-07-22,5732
2019-07-23,5732
2019-07-24,5732
2019-07-25,5732
2019-07-26,5732
2019-07-27,5833
2019-07-28,5833
2019-07-29,5833
2019-07-30,5833
2019-07-31,5833
2019-08-01,5833
2019-08-02,5833
2019-08-03,5833
2019-08-04,5833
2019-08-05,5833
2019-08-06,5833
2019-08-07,5833
2019-08-08,5833
2019-08-09,5833
2019-08-10,5833
2019-08-11,5833
2019-08-12,5739
2019-08-13,5739
2019-08-14,5739
2019-08-15,5739
2019-08-16,5739
2019-08-17,5739
2019-08-18,5739
2019-08-19,5739
2019-08-20,5739
2019-08-21,5739
2019-08-22,5739
2019-08-23,5739
2019-08-24,5739
2019-08-24,5739
2019-08-25,5739
2019-08-25,5739
2019-08-26,5739
2019-08-26,5739
2019-08-27,5739
2019-08-27,5739
2019-08-28,5618
2019-08-29,5618
2019-08-30,5618
2019-08-31,5618
2019-09-01,5618
2019-09-02,5618
2019-09-03,5618
2019-09-04,5618
2019-09-05,5618
2019-09-06,5618
2019-09-07,5618
2019-09-08,5618
2019-09-09,5618
2019-09-10,5618
2019-09-11,5618
2019-09-12,5618
2019-09-13,5618
2019-09-14,5618
2019-09-15,5618
2019-09-16,5618
2019-09-17,5569
2019-09-18,5569
2019-09-19,5569
2019-09-20,5569
2019-09-21,5569
2019-09-22,5569
2019-09-23,5569
2019-09-24,5569
2019-09-25,5569
2019-09-26,5569
2019-09-27,5569
2019-09-28,5569
2019-09-29,5569
2019-09-30,5569
2019-10-01,5569
2019-10-02,5569
2019-10-03,5409
2019-10-04,5409
2019-10-05,5409
2019-10-06,5409
2019-10-07,5409
2019-10-08,5409
2019-10-09,5409
2019-10-10,5409
2019-10-11,5409
2019-10-12,5409
2019-10-13,5409
2019-10-14,5409
2019-10-15,5409
2019-10-16,5409
2019-10-17,5409
2019-10-18,5409
2019-10-19,5409
2019-10-20,5409
2019-10-21,5499
2019-10-22,5499
2019-10-23,5499
2019-10-24,5499
2019-10-25,5499
2019-10-26,5499
2019-10-27,5499
2019-10-28,5499
2019-10-29,5499
2019-10-30,5499
2019-10-31,5499
2019-11-01,5499
2019-11-02,5499
2019-11-03,5499
2019-11-04,5499
2019-11-05,5499
2019-11-06,5499
2019-11-07,5499
2019-11-08,5499
2019-11-09,5436
2019-11-10,5436
2019-11-11,5436
2019-11-12,5436
2019-11-13,5436
2019-11-14,5436
2019-11-15,5436
2019-11-16,5436
2019-11-17,5436
2019-11-18,5436
2019-11-19,5436
2019-11-20,5436
2019-11-21,5436
2019-11-22,5436
2019-11-23,5436
2019-11-24,5436
2019-11-25,5436
2019-11-26,5436
2019-11-27,5436
2019-11-28,5436
2019-11-29,5443
2019-11-30,5443
2019-12-01,5443
2019-12-02,5443
2019-12-03,5443
2019-12-04,5443
2019-12-05,5443
2019-12-06,5443
2019-12-07,5443
2019-12-08,5443
2019-12-09,5443
2019-12-10,5443
2019-12-11,5443
2019-12-12,5443
2019-12-13,5443
2019-12-14,5443
2019-12-15,5443
2019-12-16,5443
2019-12-17,5443
2019-12-18,5443
2019-12-19,5443
2019-12-20,5306
2019-12-21,5306
2019-12-22,5306
2019-12-23,5306
2019-12-24,5306
2019-12-25,5306
2019-12-26,5306
2019-12-27,5306
2019-12-28,5306
2019-12-29,5306
2019-12-30,5306
2019-12-31,5306
2020-01-01,5306
2020-01-02,5306
2020-01-03,5306
2020-01-04,5306
2020-01-05,5128
2020-01-06,5128
2020-01-07,5128
2020-01-08,5128
2020-01-09,5128
2020-01-10,5128
2020-01-11,5128
2020-01-12,5128
2020-01-13,5128
2020-01-14,5128
2020-01-15,5128
2020-01-16,5128
2020-01-17,5128
2020-01-18,5128
2020-01-19,5128
2020-01-20,5128
2020-01-21,5128
2020-01-22,5128
2020-01-23,5128
2020-01-24,5128
2020-01-25,4943
2020-01-26,4943
2020-01-27,4943
2020-01-28,4943
2020-01-29,4943
2020-01-30,4943
2020-01-31,4943
2020-02-01,4943
2020-02-02,4943
2020-02-03,4943
2020-02-04,4943
2020-02-05,4943
2020-02-06,4943
2020-02-07,4943
2020-02-08,4943
2020-02-09,4943
2020-02-10,4943
2020-02-11,4943
2020-02-12,5003
2020-02-13,5003
2020-02-14,5003
2020-02-15,5003
2020-02-16,5003
2020-02-17,5003
2020-02-18,5003
2020-02-19,5003
2020-02-20,5003
2020-02-21,5003
2020-02-22,5003
2020-02-23,5003
2020-02-24,5003
2020-02-25,5003
2020-02-26,5003
2020-02-27,5003
2020-02-28,5095
2020-02-29,5095
2020-03-01,5095
2020-03-02,5095
2020-03-03,5095
2020-03-04,5095
2020-03-05,5095
2020-03-06,5095
2020-03-07,5095
2020-03-08,5095
2020-03-09,5095
2020-03-10,5095
2020-03-11,5095
2020-03-12,5095
2020-03-13,5095
2020-03-14,5095
2020-03-15,4977
2020-03-16,4977
2020-03-17,4977
2020-03-18,4977
2020-03-19,4977
2020-03-20,4977
2020-03-21,4977
2020-03-22,4977
2020-03-23,4977
2020-03-24,4977
2020-03-25,4977
2020-03-26,4977
2020-03-27,5050
2020-03-28,5050
2020-03-29,5050
2020-03-30,5050
2020-03-31,5050
2020-04-01,5050
2020-04-02,5050
2020-04-03,5050
2020-04-04,5050
2020-04-05,5050
2020-04-06,5050
2020-04-07,5050
2020-04-08,5050
2020-04-09,4972
2020-04-10,4972
2020-04-11,4972
2020-04-12,4972
2020-04-13,4972
2020-04-14,4972
2020-04-15,4972
2020-04-16,4972
2020-04-17,4972
2020-04-18,4972
2020-04-19,4972
2020-04-20,4972
2020-04-21,4941
2020-04-22,4941
2020-04-23,4941
2020-04-24,4941
2020-04-25,4941
2020-04-26,4941
2020-04-27,4941
2020-04-28,4941
2020-04-29,4941
2020-04-30,4941
2020-05-01,4941
2020-05-02,4941
2020-05-03,4997
2020-05-04,4997
2020-05-05,4997
2020-05-06,4997
2020-05-07,4997
2020-05-08,4997
2020-05-09,4997
2020-05-10,4997
2020-05-11,4997
2020-05-12,4997
2020-05-13,4997
