date_obj,Emerald%20amulet%20(u) price
2019-06-22,711
2019-06-23,711
2019-06-24,711
2019-06-25,711
2019-06-26,711
2019-06-27,691
2019-06-28,691
2019-06-29,691
2019-06-30,691
2019-07-01,691
2019-07-02,691
2019-07-03,691
2019-07-04,691
2019-07-05,661
2019-07-06,661
2019-07-07,661
2019-07-08,661
2019-07-09,661
2019-07-10,661
2019-07-11,661
2019-07-12,669
2019-07-13,669
2019-07-14,669
2019-07-15,669
2019-07-16,669
2019-07-17,669
2019-07-18,669
2019-07-19,669
2019-07-20,683
2019-07-21,683
2019-07-22,683
2019-07-23,683
2019-07-24,683
2019-07-25,683
2019-07-26,683
2019-07-27,683
2019-07-28,672
2019-07-29,672
2019-07-30,672
2019-07-31,672
2019-08-01,672
2019-08-02,672
2019-08-03,672
2019-08-04,653
2019-08-05,653
2019-08-06,653
2019-08-07,653
2019-08-08,653
2019-08-09,653
2019-08-10,653
2019-08-11,653
2019-08-12,655
2019-08-13,655
2019-08-14,655
2019-08-15,655
2019-08-16,655
2019-08-17,655
2019-08-18,655
2019-08-19,651
2019-08-20,651
2019-08-21,651
2019-08-22,651
2019-08-23,651
2019-08-24,651
2019-08-24,651
2019-08-25,651
2019-08-25,651
2019-08-26,651
2019-08-26,651
2019-08-27,651
2019-08-27,651
2019-08-28,653
2019-08-29,653
2019-08-30,653
2019-08-31,653
2019-09-01,653
2019-09-02,653
2019-09-03,653
2019-09-04,653
2019-09-05,653
2019-09-06,663
2019-09-07,663
2019-09-08,663
2019-09-09,663
2019-09-10,663
2019-09-11,663
2019-09-12,663
2019-09-13,663
2019-09-14,659
2019-09-15,659
2019-09-16,659
2019-09-17,659
2019-09-18,659
2019-09-19,659
2019-09-20,659
2019-09-21,659
2019-09-22,659
2019-09-23,637
2019-09-24,637
2019-09-25,637
2019-09-26,637
2019-09-27,637
2019-09-28,637
2019-09-29,637
2019-09-30,637
2019-10-01,637
2019-10-02,627
2019-10-03,627
2019-10-04,627
2019-10-05,627
2019-10-06,627
2019-10-07,627
2019-10-08,627
2019-10-09,627
2019-10-10,627
2019-10-11,627
2019-10-12,608
2019-10-13,608
2019-10-14,608
2019-10-15,608
2019-10-16,608
2019-10-17,608
2019-10-18,608
2019-10-19,608
2019-10-20,621
2019-10-21,621
2019-10-22,621
2019-10-23,621
2019-10-24,621
2019-10-25,621
2019-10-26,621
2019-10-27,621
2019-10-28,621
2019-10-29,621
2019-10-30,637
2019-10-31,637
2019-11-01,637
2019-11-02,637
2019-11-03,637
2019-11-04,637
2019-11-05,637
2019-11-06,637
2019-11-07,637
2019-11-08,642
2019-11-09,642
2019-11-10,642
2019-11-11,642
2019-11-12,642
2019-11-13,642
2019-11-14,642
2019-11-15,642
2019-11-16,642
2019-11-17,642
2019-11-18,643
2019-11-19,643
2019-11-20,643
2019-11-21,643
2019-11-22,643
2019-11-23,643
2019-11-24,643
2019-11-25,643
2019-11-26,643
2019-11-27,643
2019-11-28,623
2019-11-29,623
2019-11-30,623
2019-12-01,623
2019-12-02,623
2019-12-03,623
2019-12-04,623
2019-12-05,623
2019-12-06,623
2019-12-07,623
2019-12-08,626
2019-12-09,626
2019-12-10,626
2019-12-11,626
2019-12-12,626
2019-12-13,626
2019-12-14,626
2019-12-15,626
2019-12-16,626
2019-12-17,639
2019-12-18,639
2019-12-19,639
2019-12-20,639
2019-12-21,639
2019-12-22,639
2019-12-23,639
2019-12-24,639
2019-12-25,639
2019-12-26,639
2019-12-27,644
2019-12-28,644
2019-12-29,644
2019-12-30,644
2019-12-31,644
2020-01-01,644
2020-01-02,644
2020-01-03,644
2020-01-04,644
2020-01-05,654
2020-01-06,654
2020-01-07,654
2020-01-08,654
2020-01-09,654
2020-01-10,654
2020-01-11,654
2020-01-12,654
2020-01-13,654
2020-01-14,662
2020-01-15,662
2020-01-16,662
2020-01-17,662
2020-01-18,662
2020-01-19,662
2020-01-20,662
2020-01-21,655
2020-01-22,655
2020-01-23,655
2020-01-24,655
2020-01-25,655
2020-01-26,655
2020-01-27,655
2020-01-28,655
2020-01-29,651
2020-01-30,651
2020-01-31,651
2020-02-01,651
2020-02-02,651
2020-02-03,651
2020-02-04,651
2020-02-05,651
2020-02-06,639
2020-02-07,639
2020-02-08,639
2020-02-09,639
2020-02-10,639
2020-02-11,639
2020-02-12,639
2020-02-13,639
2020-02-14,624
2020-02-15,624
2020-02-16,624
2020-02-17,624
2020-02-18,624
2020-02-19,624
2020-02-20,624
2020-02-21,624
2020-02-22,604
2020-02-23,604
2020-02-24,604
2020-02-25,604
2020-02-26,604
2020-02-27,604
2020-02-28,604
2020-02-29,615
2020-03-01,615
2020-03-02,615
2020-03-03,615
2020-03-04,615
2020-03-05,615
2020-03-06,615
2020-03-07,615
2020-03-08,611
2020-03-09,611
2020-03-10,611
2020-03-11,611
2020-03-12,611
2020-03-13,611
2020-03-14,611
2020-03-15,621
2020-03-16,621
2020-03-17,621
2020-03-18,621
2020-03-19,621
2020-03-20,621
2020-03-21,628
2020-03-22,628
2020-03-23,628
2020-03-24,628
2020-03-25,628
2020-03-26,610
2020-03-27,610
2020-03-28,610
2020-03-29,610
2020-03-30,610
2020-03-31,598
2020-04-01,598
2020-04-02,598
2020-04-03,598
2020-04-04,598
2020-04-05,575
2020-04-06,575
2020-04-07,575
2020-04-08,575
2020-04-09,572
2020-04-10,572
2020-04-11,572
2020-04-12,572
2020-04-13,572
2020-04-14,566
2020-04-15,566
2020-04-16,566
2020-04-17,566
2020-04-18,566
2020-04-19,569
2020-04-20,569
2020-04-21,569
2020-04-22,569
2020-04-23,569
2020-04-24,569
2020-04-25,572
2020-04-26,572
2020-04-27,572
2020-04-28,572
2020-04-29,572
2020-04-30,583
2020-05-01,583
2020-05-02,583
2020-05-03,583
2020-05-04,583
2020-05-05,591
2020-05-06,591
2020-05-07,591
2020-05-08,591
2020-05-09,591
2020-05-10,611
2020-05-11,611
2020-05-12,611
2020-05-13,611
