date_obj,Pharaoh's%20sceptre price
2018-11-27,5680936
2018-11-28,5621327
2018-11-29,5513171
2018-12-01,5563382
2018-12-02,5675464
2018-12-03,5675464
2018-12-04,5626381
2018-12-05,5499032
2018-12-07,5287447
2018-12-09,5264025
2018-12-10,5392940
2018-12-11,5392940
2018-12-13,5618484
2018-12-14,5641855
2018-12-15,5739762
2018-12-16,5855720
2018-12-17,5855720
2018-12-18,6018122
2018-12-19,6018122
2018-12-20,5907854
2018-12-21,5840082
2018-12-22,5840082
2018-12-23,5855310
2018-12-24,5883464
2018-12-25,5883464
2018-12-26,5932433
2018-12-27,5958720
2018-12-28,5958720
2018-12-29,6039272
2018-12-30,6231802
2018-12-31,6457811
2019-01-01,6457811
2019-01-02,6451506
2019-01-03,6295740
2019-01-04,6295740
2019-01-05,6277875
2019-01-06,6421121
2019-01-08,6524900
2019-01-10,6372243
2019-01-11,6095870
2019-01-12,6109616
2019-01-13,6226189
2019-01-14,6297036
2019-01-15,6404153
2019-01-16,6489107
2019-01-17,6438750
2019-01-18,6371273
2019-01-19,6483679
2019-01-20,6788950
2019-01-21,7101463
2019-01-22,7379571
2019-01-23,7472064
2019-01-24,7472064
2019-01-25,7544342
2019-01-26,7651311
2019-01-27,7757112
2019-01-28,7814364
2019-01-29,7906137
2019-01-30,7926589
2019-01-31,7926589
2019-02-01,7931124
2019-02-02,7931124
2019-02-03,8039622
2019-02-04,8039622
2019-02-05,7910733
2019-02-06,7910733
2019-02-07,7562483
2019-02-08,7287022
2019-02-09,7217501
2019-02-10,7242232
2019-02-11,6915331
2019-02-12,6915331
2019-02-13,6601613
2019-02-14,6601613
2019-02-15,6274969
2019-02-16,5995838
2019-02-17,5992360
2019-02-18,6193312
2019-02-19,6332568
2019-02-20,6373412
2019-02-21,6214844
2019-02-22,6190252
2019-02-23,5995683
2019-02-24,5868631
2019-02-25,5816602
2019-02-26,5816602
2019-02-27,5812947
2019-02-28,5812947
2019-03-01,5721027
2019-03-02,5673608
2019-03-03,5715348
2019-03-04,5582566
2019-03-05,5636674
2019-03-06,5851307
2019-03-07,6121148
2019-03-08,6121148
2019-03-09,6423488
2019-03-10,6744663
2019-03-11,7058953
2019-03-12,7379903
2019-03-13,7379903
2019-03-14,7376854
2019-03-15,7376854
2019-03-16,7231286
2019-03-17,7003733
2019-03-18,7003733
2019-03-19,6692266
2019-03-20,6357652
2019-03-21,6053952
2019-03-22,6053952
2019-03-23,6044296
2019-03-24,6198025
2019-03-25,6198025
2019-03-26,6010370
2019-03-27,6010370
2019-03-28,5976240
2019-03-29,6011365
2019-03-30,6011365
2019-03-31,6036938
2019-04-01,5942967
2019-04-02,5942967
2019-04-03,5730729
2019-04-04,5632633
2019-04-05,5721353
2019-04-06,5721353
2019-04-07,5968184
2019-04-08,6007659
2019-04-09,5963791
2019-04-10,5957483
2019-04-11,5811376
2019-04-12,5776889
2019-04-13,5890990
2019-04-14,5959521
2019-04-15,6061107
2019-04-16,6063402
2019-04-17,6055597
2019-04-18,6019733
2019-04-19,6132626
2019-04-20,6165165
2019-04-21,6146363
2019-04-22,6057135
2019-04-23,6084926
2019-04-24,6021978
2019-04-25,5966469
2019-04-26,5909073
2019-04-27,5871923
2019-04-28,5873595
2019-04-29,5851174
2019-04-30,5785268
2019-05-01,5785268
2019-05-02,5753441
2019-05-03,5837751
2019-05-04,6052636
2019-05-05,6217761
2019-05-06,6268119
2019-05-07,6284795
2019-05-08,6203150
2019-05-09,6148994
2019-05-10,6116295
2019-05-11,6132686
2019-05-12,6119889
2019-05-13,6072343
2019-05-14,6003922
2019-05-15,6003922
2019-05-16,5893472
2019-05-17,5893472
2019-05-18,5906584
2019-05-19,5974362
2019-05-20,5947161
2019-05-21,5947161
2019-05-22,5862252
2019-05-23,5774980
2019-05-24,5842399
2019-05-25,5941131
2019-05-26,5889319
2019-05-27,5806148
2019-05-28,5665567
2019-05-29,5560912
2019-05-30,5508491
2019-05-31,5508491
2019-06-01,5455956
2019-06-02,5337382
2019-06-03,5196742
2019-06-04,5074951
2019-06-05,4894477
2019-06-06,4751076
2019-06-07,4763562
2019-06-08,4691508
2019-06-09,4586481
2019-06-10,4586481
2019-06-11,4477606
2019-06-12,4433983
2019-06-13,4382890
2019-06-14,4338922
2019-06-15,4338922
2019-06-16,4221087
2019-06-17,4138003
2019-06-18,4078884
2019-06-19,4012740
2019-06-20,3861168
2019-06-21,3668836
2019-06-22,3587788
2019-06-23,3539412
2019-06-24,3678961
2019-06-25,3860449
2019-06-26,4042023
2019-06-27,4242280
2019-06-28,4242280
2019-06-29,4184919
2019-06-30,3992447
2019-07-01,3992447
2019-07-02,3819028
2019-07-03,3763436
2019-07-04,3763436
2019-07-05,3760281
2019-07-06,3720533
2019-07-07,3645452
2019-07-08,3583979
2019-07-09,3565043
2019-07-10,3551690
2019-07-11,3671946
2019-07-12,3778591
2019-07-13,3778591
2019-07-14,3657513
2019-07-15,3657513
2019-07-16,3661461
2019-07-17,3693017
2019-07-18,3676426
2019-07-19,3652904
2019-07-20,3637032
2019-07-21,3564671
2019-07-22,3439453
2019-07-23,3381177
2019-07-24,3381177
2019-07-25,3408973
2019-07-26,3328218
2019-07-27,3370293
2019-07-28,3314250
2019-07-29,3289348
2019-07-30,3278280
2019-07-31,3275413
2019-08-01,3303652
2019-08-02,3386738
2019-08-03,3491218
2019-08-04,3556280
2019-08-05,3601767
2019-08-06,3693988
2019-08-07,3822429
2019-08-08,3822429
2019-08-09,3661671
2019-08-10,3728778
2019-08-11,3860734
2019-08-12,3945430
2019-08-13,3961497
2019-08-14,3997384
2019-08-15,4120746
2019-08-16,4213214
2019-08-17,4213214
2019-08-18,4258490
2019-08-19,4210942
2019-08-20,4008053
2019-08-21,3862832
2019-08-22,3903945
2019-08-23,3903945
2019-08-24,3917180
2019-08-24,3917180
2019-08-25,3917180
2019-08-25,3917180
2019-08-26,3940884
2019-08-26,3940884
2019-08-27,3904110
2019-08-27,3904110
2019-08-28,3913978
2019-08-29,3913978
2019-08-30,3902812
2019-08-31,3902812
2019-09-01,3883865
2019-09-02,3883865
2019-09-03,3842799
2019-09-04,3821555
2019-09-05,3821555
2019-09-06,3791489
2019-09-07,3749742
2019-09-08,3783765
2019-09-09,3845737
2019-09-10,3845737
2019-09-11,3795657
2019-09-12,3785081
2019-09-13,3785081
2019-09-14,3808585
2019-09-15,3822650
2019-09-16,3833496
2019-09-17,3822190
2019-09-18,3897458
2019-09-19,3897458
2019-09-20,4072363
2019-09-21,4274240
2019-09-22,4465672
2019-09-23,4634724
2019-09-24,4634724
2019-09-25,4780811
2019-09-26,4858355
2019-09-27,4858355
2019-09-28,4908513
2019-09-29,4908513
2019-09-30,4952610
2019-10-01,5097986
2019-10-02,5097986
2019-10-03,5298999
2019-10-04,5506923
2019-10-05,5519158
2019-10-06,5244081
2019-10-07,4990409
2019-10-08,4740888
2019-10-09,4740888
2019-10-10,4503843
2019-10-11,4503843
2019-10-12,4313518
2019-10-13,4319592
2019-10-14,4448628
2019-10-15,4448628
2019-10-16,4400799
2019-10-17,4400799
2019-10-18,4306038
2019-10-19,4233630
2019-10-20,4209834
2019-10-21,4209834
2019-10-22,4206271
2019-10-23,4100996
2019-10-24,4047626
2019-10-25,3993695
2019-10-26,3954898
2019-10-27,3916030
2019-10-28,3878770
2019-10-29,3878770
2019-10-30,3896585
2019-10-31,3917201
2019-11-01,3917639
2019-11-02,3896327
2019-11-03,3866543
2019-11-04,3882727
2019-11-05,3882727
2019-11-06,3872531
2019-11-07,3862692
2019-11-08,3824789
2019-11-09,3683005
2019-11-10,3590350
2019-11-11,3615747
2019-11-12,3653816
2019-11-13,3653816
2019-11-14,3759103
2019-11-15,3947059
2019-11-16,4071739
2019-11-17,4071739
2019-11-18,4272995
2019-11-19,4272995
2019-11-20,4366442
2019-11-21,4366442
2019-11-22,4473993
2019-11-23,4475876
2019-11-24,4517733
2019-11-25,4500353
2019-11-26,4404935
2019-11-27,4404935
2019-11-28,4364684
2019-11-29,4364684
2019-11-30,4350635
2019-12-01,4350033
2019-12-02,4350033
2019-12-03,4338536
2019-12-04,4395717
2019-12-05,4395717
2019-12-06,4425286
2019-12-07,4528439
2019-12-08,4528439
2019-12-09,4661685
2019-12-10,4617698
2019-12-11,4617698
2019-12-12,4546999
2019-12-13,4507014
2019-12-14,4507014
2019-12-15,4556315
2019-12-16,4556315
2019-12-17,4692532
2019-12-18,4692532
2019-12-19,4635523
2019-12-20,4575867
2019-12-21,4717473
2019-12-22,4953347
2019-12-23,4953347
2019-12-24,5200719
2019-12-25,5412044
2019-12-26,5412044
2019-12-27,5599316
2019-12-28,5801204
2019-12-29,5801204
2019-12-30,5930900
2019-12-31,5851657
2020-01-01,5918847
2020-01-02,5824366
2020-01-03,5824366
2020-01-04,5799475
2020-01-05,5761285
2020-01-06,5761285
2020-01-07,5729262
2020-01-08,5729262
2020-01-09,5767040
2020-01-10,5833893
2020-01-11,5974960
2020-01-12,6219701
2020-01-13,6219701
2020-01-14,6402128
2020-01-15,6289871
2020-01-16,6234052
2020-01-17,6207734
2020-01-18,6207734
2020-01-19,6197560
2020-01-20,6258815
2020-01-21,6258815
2020-01-22,6341230
2020-01-23,6307479
2020-01-24,6311407
2020-01-25,6482332
2020-01-26,6606662
2020-01-27,6743302
2020-01-28,7051312
2020-01-29,7355287
2020-01-30,7394281
2020-01-31,7319634
2020-02-01,7159219
2020-02-02,7070447
2020-02-03,6772008
2020-02-04,6434969
2020-02-05,6113220
2020-02-06,5807559
2020-02-07,5536764
2020-02-08,5300491
2020-02-09,5558957
2020-02-10,5749231
2020-02-11,5463989
2020-02-12,5314406
2020-02-13,5314406
2020-02-14,5252080
2020-02-15,5204779
2020-02-16,5151635
2020-02-17,5251490
2020-02-18,5441282
2020-02-19,5376569
2020-02-20,5364666
2020-02-21,5364666
2020-02-22,5394576
2020-02-23,5661186
2020-02-24,5872271
2020-02-25,5934131
2020-02-26,5901094
2020-02-27,6020224
2020-02-28,6219829
2020-02-29,6219829
2020-03-01,6398965
2020-03-02,6718914
2020-03-03,7054860
2020-03-04,7054860
2020-03-05,7191188
2020-03-06,7134953
2020-03-07,7062993
2020-03-08,7081605
2020-03-09,7219848
2020-03-10,7114104
2020-03-11,7068934
2020-03-12,7017833
2020-03-13,7033910
2020-03-14,6966422
2020-03-15,6865596
2020-03-16,6876793
2020-03-17,6833484
2020-03-18,6785942
2020-03-19,6727880
2020-03-20,6669890
2020-03-21,6838714
2020-03-22,7051684
2020-03-23,7381426
2020-03-24,7669186
2020-03-25,7865790
2020-03-26,8116311
2020-03-27,8051249
2020-03-28,8013303
2020-03-29,7921201
2020-03-30,7786155
2020-03-31,7684115
2020-04-01,7585722
2020-04-02,7653891
2020-04-03,7653891
2020-04-04,7827086
2020-04-05,8021158
2020-04-06,8274671
2020-04-07,8242383
2020-04-08,8138764
2020-04-09,8031493
2020-04-10,7974575
2020-04-11,7874635
2020-04-12,7901796
2020-04-13,7917949
2020-04-14,7873541
2020-04-15,7733228
2020-04-16,7680582
2020-04-17,7647925
2020-04-18,7918699
2020-04-19,7937978
2020-04-20,7838806
2020-04-21,7818755
2020-04-22,7705367
2020-04-23,7716705
2020-04-24,7651760
2020-04-25,7664765
2020-04-26,7708133
2020-04-27,7648838
2020-04-28,7552330
2020-04-29,7473821
2020-04-30,7223005
2020-05-01,7027436
2020-05-02,6916568
2020-05-03,6914911
2020-05-04,6891166
2020-05-05,6908858
2020-05-06,6812904
2020-05-07,6593543
2020-05-08,6336494
2020-05-09,6044006
2020-05-10,5908861
2020-05-11,5900738
2020-05-12,5728352
2020-05-13,5688281
