date_obj,Red%20dragon%20leather price
2019-04-06,2642
2019-04-07,2639
2019-04-08,2639
2019-04-09,2690
2019-04-10,2690
2019-04-11,2754
2019-04-12,2683
2019-04-13,2670
2019-04-14,2707
2019-04-15,2707
2019-04-16,2705
2019-04-17,2705
2019-04-18,2664
2019-04-19,2664
2019-04-20,2648
2019-04-21,2648
2019-04-22,2624
2019-04-23,2591
2019-04-24,2591
2019-04-25,2532
2019-04-26,2575
2019-04-27,2575
2019-04-28,2602
2019-04-29,2602
2019-04-30,2596
2019-05-01,2596
2019-05-02,2610
2019-05-03,2591
2019-05-04,2583
2019-05-05,2583
2019-05-06,2604
2019-05-07,2590
2019-05-08,2590
2019-05-09,2605
2019-05-10,2621
2019-05-11,2621
2019-05-12,2612
2019-05-13,2622
2019-05-14,2622
2019-05-15,2658
2019-05-16,2658
2019-05-17,2618
2019-05-18,2622
2019-05-19,2622
2019-05-20,2642
2019-05-21,2642
2019-05-22,2622
2019-05-23,2621
2019-05-24,2621
2019-05-25,2564
2019-05-26,2564
2019-05-27,2518
2019-05-28,2518
2019-05-29,2512
2019-05-30,2560
2019-05-31,2560
2019-06-01,2564
2019-06-02,2564
2019-06-03,2550
2019-06-04,2599
2019-06-05,2614
2019-06-06,2614
2019-06-07,2591
2019-06-08,2587
2019-06-09,2683
2019-06-10,2683
2019-06-11,2666
2019-06-12,2666
2019-06-13,2623
2019-06-14,2571
2019-06-15,2571
2019-06-16,2591
2019-06-17,2591
2019-06-18,2591
2019-06-19,2547
2019-06-20,2503
2019-06-21,2503
2019-06-22,2458
2019-06-23,2478
2019-06-24,2481
2019-06-25,2433
2019-06-26,2433
2019-06-27,2438
2019-06-28,2438
2019-06-29,2465
2019-06-30,2498
2019-07-01,2498
2019-07-02,2513
2019-07-03,2505
2019-07-04,2505
2019-07-05,2502
2019-07-06,2481
2019-07-07,2467
2019-07-08,2461
2019-07-09,2494
2019-07-10,2518
2019-07-11,2520
2019-07-12,2552
2019-07-13,2552
2019-07-14,2531
2019-07-15,2531
2019-07-16,2497
2019-07-17,2486
2019-07-18,2486
2019-07-19,2483
2019-07-20,2483
2019-07-21,2489
2019-07-22,2499
2019-07-23,2506
2019-07-24,2506
2019-07-25,2500
2019-07-26,2500
2019-07-27,2474
2019-07-28,2484
2019-07-29,2503
2019-07-30,2535
2019-07-31,2537
2019-08-01,2537
2019-08-02,2522
2019-08-03,2486
2019-08-04,2491
2019-08-05,2493
2019-08-06,2514
2019-08-07,2544
2019-08-08,2544
2019-08-09,2554
2019-08-10,2576
2019-08-11,2576
2019-08-12,2613
2019-08-13,2652
2019-08-14,2610
2019-08-15,2581
2019-08-16,2568
2019-08-17,2568
2019-08-18,2589
2019-08-19,2589
2019-08-20,2589
2019-08-21,2583
2019-08-22,2580
2019-08-23,2580
2019-08-24,2607
2019-08-24,2607
2019-08-25,2607
2019-08-25,2607
2019-08-26,2643
2019-08-26,2643
2019-08-27,2643
2019-08-27,2643
2019-08-28,2614
2019-08-29,2614
2019-08-30,2588
2019-08-31,2588
2019-09-01,2543
2019-09-02,2543
2019-09-03,2517
2019-09-04,2484
2019-09-05,2484
2019-09-06,2537
2019-09-07,2595
2019-09-08,2600
2019-09-09,2600
2019-09-10,2661
2019-09-11,2636
2019-09-12,2636
2019-09-13,2629
2019-09-14,2629
2019-09-15,2629
2019-09-16,2667
2019-09-17,2667
2019-09-18,2604
2019-09-19,2604
2019-09-20,2587
2019-09-21,2615
2019-09-22,2642
2019-09-23,2620
2019-09-24,2620
2019-09-25,2666
2019-09-26,2651
2019-09-27,2651
2019-09-28,2631
2019-09-29,2631
2019-09-30,2647
2019-10-01,2627
2019-10-02,2627
2019-10-03,2665
2019-10-04,2665
2019-10-05,2641
2019-10-06,2641
2019-10-07,2641
2019-10-08,2624
2019-10-09,2624
2019-10-10,2633
2019-10-11,2633
2019-10-12,2637
2019-10-13,2622
2019-10-14,2615
2019-10-15,2615
2019-10-16,2576
2019-10-17,2576
2019-10-18,2553
2019-10-19,2552
2019-10-20,2552
2019-10-21,2580
2019-10-22,2580
2019-10-23,2555
2019-10-24,2555
2019-10-25,2521
2019-10-26,2509
2019-10-27,2509
2019-10-28,2482
2019-10-29,2482
2019-10-30,2483
2019-10-31,2523
2019-11-01,2523
2019-11-02,2549
2019-11-03,2558
2019-11-04,2567
2019-11-05,2567
2019-11-06,2601
2019-11-07,2601
2019-11-08,2575
2019-11-09,2585
2019-11-10,2621
2019-11-11,2621
2019-11-12,2620
2019-11-13,2620
2019-11-14,2596
2019-11-15,2596
2019-11-16,2603
2019-11-17,2603
2019-11-18,2639
2019-11-19,2639
2019-11-20,2631
2019-11-21,2631
2019-11-22,2663
2019-11-23,2663
2019-11-24,2654
2019-11-25,2654
2019-11-26,2637
2019-11-27,2637
2019-11-28,2689
2019-11-29,2689
2019-11-30,2728
2019-12-01,2728
2019-12-02,2692
2019-12-03,2673
2019-12-04,2673
2019-12-05,2625
2019-12-06,2625
2019-12-07,2592
2019-12-08,2592
2019-12-09,2628
2019-12-10,2628
2019-12-11,2669
2019-12-12,2669
2019-12-13,2692
2019-12-14,2692
2019-12-15,2645
2019-12-16,2645
2019-12-17,2604
2019-12-18,2604
2019-12-19,2548
2019-12-20,2545
2019-12-21,2530
2019-12-22,2530
2019-12-23,2545
2019-12-24,2575
2019-12-25,2608
2019-12-26,2608
2019-12-27,2644
2019-12-28,2674
2019-12-29,2674
2019-12-30,2671
2019-12-31,2671
2020-01-01,2692
2020-01-02,2693
2020-01-03,2693
2020-01-04,2593
2020-01-05,2610
2020-01-06,2610
2020-01-07,2630
2020-01-08,2630
2020-01-09,2621
2020-01-10,2619
2020-01-11,2637
2020-01-12,2630
2020-01-13,2630
2020-01-14,2633
2020-01-15,2644
2020-01-16,2618
2020-01-17,2609
2020-01-18,2609
2020-01-19,2602
2020-01-20,2595
2020-01-21,2595
2020-01-22,2584
2020-01-23,2617
2020-01-24,2633
2020-01-25,2633
2020-01-26,2630
2020-01-27,2614
2020-01-28,2614
2020-01-29,2611
2020-01-30,2597
2020-01-31,2594
2020-02-01,2604
2020-02-02,2596
2020-02-03,2574
2020-02-04,2574
2020-02-05,2559
2020-02-06,2507
2020-02-07,2471
2020-02-08,2425
2020-02-09,2422
2020-02-10,2458
2020-02-11,2441
2020-02-12,2469
2020-02-13,2469
2020-02-14,2494
2020-02-15,2494
2020-02-16,2484
2020-02-17,2511
2020-02-18,2494
2020-02-19,2468
2020-02-20,2457
2020-02-21,2457
2020-02-22,2428
2020-02-23,2466
2020-02-24,2505
2020-02-25,2523
2020-02-26,2557
2020-02-27,2550
2020-02-28,2553
2020-02-29,2553
2020-03-01,2538
2020-03-02,2495
2020-03-03,2469
2020-03-04,2469
2020-03-05,2483
2020-03-06,2471
2020-03-07,2475
2020-03-08,2472
2020-03-09,2484
2020-03-10,2508
2020-03-11,2531
2020-03-12,2538
2020-03-13,2542
2020-03-14,2542
2020-03-15,2545
2020-03-16,2554
2020-03-17,2535
2020-03-18,2527
2020-03-19,2520
2020-03-20,2512
2020-03-21,2544
2020-03-22,2536
2020-03-23,2595
2020-03-24,2617
2020-03-25,2592
2020-03-26,2596
2020-03-27,2625
2020-03-28,2649
2020-03-29,2644
2020-03-30,2636
2020-03-31,2642
2020-04-01,2632
2020-04-02,2684
2020-04-03,2684
2020-04-04,2697
2020-04-05,2667
2020-04-06,2620
2020-04-07,2572
2020-04-08,2608
2020-04-09,2627
2020-04-10,2609
2020-04-11,2626
2020-04-12,2630
2020-04-13,2621
2020-04-14,2618
2020-04-15,2626
2020-04-16,2621
2020-04-17,2631
2020-04-18,2614
2020-04-19,2618
2020-04-20,2593
2020-04-21,2589
2020-04-22,2586
2020-04-23,2588
2020-04-24,2608
2020-04-25,2603
2020-04-26,2579
2020-04-27,2586
2020-04-28,2574
2020-04-29,2563
2020-04-30,2560
2020-05-01,2517
2020-05-02,2533
2020-05-03,2565
2020-05-04,2560
2020-05-05,2589
2020-05-06,2597
2020-05-07,2617
2020-05-08,2602
2020-05-09,2597
2020-05-10,2605
2020-05-11,2601
2020-05-12,2588
2020-05-13,2571
