date_obj,Teak%20clock%20(flatpack) price
2019-08-01,1224
2019-08-02,1224
2019-08-03,1224
2019-08-04,1224
2019-08-05,1224
2019-08-06,1224
2019-08-07,1224
2019-08-08,1224
2019-08-09,1224
2019-08-10,1224
2019-08-11,1224
2019-08-12,1224
2019-08-13,1224
2019-08-14,1224
2019-08-15,1224
2019-08-16,1224
2019-08-17,1224
2019-08-18,1224
2019-08-19,1224
2019-08-20,1224
2019-08-21,1224
2019-08-22,1224
2019-08-23,1224
2019-08-24,1224
2019-08-24,1224
2019-08-25,1224
2019-08-25,1224
2019-08-26,1224
2019-08-26,1224
2019-08-27,1224
2019-08-27,1224
2019-08-28,1224
2019-08-29,1224
2019-08-30,1224
2019-08-31,1224
2019-09-01,1224
2019-09-02,1224
2019-09-03,1224
2019-09-04,1224
2019-09-05,1224
2019-09-06,1224
2019-09-07,1224
2019-09-08,1224
2019-09-09,1224
2019-09-10,1224
2019-09-11,1280
2019-09-12,1280
2019-09-13,1280
2019-09-14,1280
2019-09-15,1280
2019-09-16,1280
2019-09-17,1280
2019-09-18,1280
2019-09-19,1280
2019-09-20,1280
2019-09-21,1280
2019-09-22,1280
2019-09-23,1280
2019-09-24,1280
2019-09-25,1280
2019-09-26,1280
2019-09-27,1280
2019-09-28,1280
2019-09-29,1280
2019-09-30,1280
2019-10-01,1280
2019-10-02,1280
2019-10-03,1280
2019-10-04,1280
2019-10-05,1280
2019-10-06,1280
2019-10-07,1280
2019-10-08,1280
2019-10-09,1280
2019-10-10,1280
2019-10-11,1280
2019-10-12,1280
2019-10-13,1280
2019-10-14,1280
2019-10-15,1280
2019-10-16,1280
2019-10-17,1280
2019-10-18,1280
2019-10-19,1280
2019-10-20,1280
2019-10-21,1280
2019-10-22,1280
2019-10-23,1280
2019-10-24,1280
2019-10-25,1280
2019-10-26,1280
2019-10-27,1280
2019-10-28,1280
2019-10-29,1280
2019-10-30,1280
2019-10-31,1280
2019-11-01,1280
2019-11-02,1280
2019-11-03,1280
2019-11-04,1280
2019-11-05,1280
2019-11-06,1280
2019-11-07,1280
2019-11-08,1280
2019-11-09,1280
2019-11-10,1280
2019-11-11,1280
2019-11-12,1280
2019-11-13,1280
2019-11-14,1280
2019-11-15,1280
2019-11-16,1280
2019-11-17,1280
2019-11-18,1280
2019-11-19,1280
2019-11-20,1280
2019-11-21,1280
2019-11-22,1280
2019-11-23,1280
2019-11-24,1280
2019-11-25,1280
2019-11-26,1280
2019-11-27,1280
2019-11-28,1280
2019-11-29,1280
2019-11-30,1280
2019-12-01,1280
2019-12-02,1280
2019-12-03,1280
2019-12-04,1280
2019-12-05,1280
2019-12-06,1280
2019-12-07,1280
2019-12-08,1280
2019-12-09,1280
2019-12-10,1280
2019-12-11,1280
2019-12-12,1280
2019-12-13,1280
2019-12-14,1280
2019-12-15,1280
2019-12-16,1280
2019-12-17,1323
2019-12-18,1323
2019-12-19,1323
2019-12-20,1323
2019-12-21,1323
2019-12-22,1323
2019-12-23,1323
2019-12-24,1323
2019-12-25,1323
2019-12-26,1323
2019-12-27,1323
2019-12-28,1323
2019-12-29,1323
2019-12-30,1323
2019-12-31,1323
2020-01-01,1323
2020-01-02,1323
2020-01-03,1323
2020-01-04,1323
2020-01-05,1323
2020-01-06,1323
2020-01-07,1323
2020-01-08,1323
2020-01-09,1323
2020-01-10,1323
2020-01-11,1323
2020-01-12,1323
2020-01-13,1323
2020-01-14,1323
2020-01-15,1323
2020-01-16,1323
2020-01-17,1323
2020-01-18,1323
2020-01-19,1323
2020-01-20,1323
2020-01-21,1323
2020-01-22,1323
2020-01-23,1323
2020-01-24,1323
2020-01-25,1323
2020-01-26,1323
2020-01-27,1323
2020-01-28,1323
2020-01-29,1323
2020-01-30,1323
2020-01-31,1323
2020-02-01,1323
2020-02-02,1323
2020-02-03,1323
2020-02-04,1323
2020-02-05,1323
2020-02-06,1323
2020-02-07,1323
2020-02-08,1323
2020-02-09,1323
2020-02-10,1323
2020-02-11,1323
2020-02-12,1323
2020-02-13,1323
2020-02-14,1323
2020-02-15,1323
2020-02-16,1323
2020-02-17,1323
2020-02-18,1323
2020-02-19,1323
2020-02-20,1323
2020-02-21,1323
2020-02-22,1323
2020-02-23,1323
2020-02-24,1323
2020-02-25,1323
2020-02-26,1323
2020-02-27,1323
2020-02-28,1323
2020-02-29,1323
2020-03-01,1323
2020-03-02,1323
2020-03-03,1323
2020-03-04,1323
2020-03-05,1323
2020-03-06,1323
2020-03-07,1323
2020-03-08,1323
2020-03-09,1323
2020-03-10,1381
2020-03-11,1381
2020-03-12,1381
2020-03-13,1381
2020-03-14,1381
2020-03-15,1381
2020-03-16,1381
2020-03-17,1381
2020-03-18,1381
2020-03-19,1381
2020-03-20,1381
2020-03-21,1381
2020-03-22,1381
2020-03-23,1381
2020-03-24,1381
2020-03-25,1381
2020-03-26,1381
2020-03-27,1381
2020-03-28,1381
2020-03-29,1381
2020-03-30,1381
2020-03-31,1381
2020-04-01,1381
2020-04-02,1381
2020-04-03,1381
2020-04-04,1381
2020-04-05,1381
2020-04-06,1381
2020-04-07,1381
2020-04-08,1381
2020-04-09,1381
2020-04-10,1381
2020-04-11,1381
2020-04-12,1381
2020-04-13,1381
2020-04-14,1381
2020-04-15,1381
2020-04-16,1381
2020-04-17,1381
2020-04-18,1441
2020-04-19,1441
2020-04-20,1441
2020-04-21,1441
2020-04-22,1441
2020-04-23,1441
2020-04-24,1441
2020-04-25,1441
2020-04-26,1441
2020-04-27,1441
2020-04-28,1441
2020-04-29,1441
2020-04-30,1441
2020-05-01,1441
2020-05-02,1441
2020-05-03,1441
2020-05-04,1441
2020-05-05,1441
2020-05-06,1441
2020-05-07,1441
2020-05-08,1441
2020-05-09,1441
2020-05-10,1441
2020-05-11,1441
2020-05-12,1441
2020-05-13,1441
