date_obj,Mystic%20steam%20staff price
2019-04-09,422267
2019-04-10,438065
2019-04-11,438065
2019-04-12,449916
2019-04-13,455997
2019-04-14,469419
2019-04-15,469419
2019-04-16,470829
2019-04-17,470829
2019-04-18,470848
2019-04-19,470848
2019-04-20,476449
2019-04-21,476449
2019-04-22,494729
2019-04-23,508707
2019-04-24,508707
2019-04-25,519936
2019-04-26,519936
2019-04-27,535055
2019-04-28,535055
2019-04-29,534768
2019-04-30,527430
2019-05-01,527430
2019-05-02,523969
2019-05-03,522179
2019-05-04,525782
2019-05-05,525782
2019-05-06,521163
2019-05-07,521163
2019-05-08,522804
2019-05-09,522804
2019-05-10,507842
2019-05-11,507842
2019-05-12,497254
2019-05-13,497254
2019-05-14,492959
2019-05-15,492959
2019-05-16,487304
2019-05-17,487304
2019-05-18,483239
2019-05-19,483239
2019-05-20,480338
2019-05-21,480338
2019-05-22,477014
2019-05-23,476235
2019-05-24,476235
2019-05-25,473962
2019-05-26,473962
2019-05-27,466356
2019-05-28,466356
2019-05-29,459236
2019-05-30,459236
2019-05-31,459236
2019-06-01,441323
2019-06-02,441323
2019-06-03,431789
2019-06-04,429075
2019-06-05,429075
2019-06-06,439020
2019-06-07,439020
2019-06-08,447798
2019-06-09,442279
2019-06-10,442279
2019-06-11,438130
2019-06-12,438130
2019-06-13,436403
2019-06-14,436403
2019-06-15,435200
2019-06-16,434430
2019-06-17,434430
2019-06-18,444733
2019-06-19,444733
2019-06-20,451510
2019-06-21,451510
2019-06-22,451302
2019-06-23,450020
2019-06-24,450020
2019-06-25,448413
2019-06-26,448413
2019-06-27,462057
2019-06-28,462057
2019-06-29,458374
2019-06-30,445118
2019-07-01,445118
2019-07-02,442242
2019-07-03,442242
2019-07-04,445030
2019-07-05,459180
2019-07-06,459180
2019-07-07,469223
2019-07-08,469223
2019-07-09,479300
2019-07-10,479300
2019-07-11,492580
2019-07-12,492580
2019-07-13,494705
2019-07-14,494705
2019-07-15,478945
2019-07-16,478945
2019-07-17,464008
2019-07-18,464008
2019-07-19,455715
2019-07-20,455715
2019-07-21,443913
2019-07-22,443913
2019-07-23,433985
2019-07-24,433985
2019-07-25,430096
2019-07-26,430096
2019-07-27,418093
2019-07-28,418093
2019-07-29,404721
2019-07-30,402707
2019-07-31,402707
2019-08-01,404111
2019-08-02,404111
2019-08-03,405700
2019-08-04,405700
2019-08-05,402594
2019-08-06,402594
2019-08-07,408239
2019-08-08,408239
2019-08-09,416467
2019-08-10,418596
2019-08-11,418596
2019-08-12,422382
2019-08-13,422382
2019-08-14,423615
2019-08-15,423615
2019-08-16,421140
2019-08-17,421140
2019-08-18,419370
2019-08-19,419370
2019-08-20,419856
2019-08-21,419856
2019-08-22,421223
2019-08-23,421223
2019-08-24,428210
2019-08-24,428210
2019-08-25,428210
2019-08-25,428210
2019-08-26,437023
2019-08-26,437023
2019-08-27,437023
2019-08-27,437023
2019-08-28,447011
2019-08-29,447011
2019-08-30,453613
2019-08-31,453613
2019-09-01,462830
2019-09-02,462830
2019-09-03,468307
2019-09-04,468307
2019-09-05,464372
2019-09-06,464372
2019-09-07,455739
2019-09-08,455739
2019-09-09,442421
2019-09-10,442421
2019-09-11,431447
2019-09-12,431447
2019-09-13,431447
2019-09-14,413589
2019-09-15,413589
2019-09-16,393643
2019-09-17,393643
2019-09-18,381789
2019-09-19,381789
2019-09-20,372013
2019-09-21,372013
2019-09-22,359909
2019-09-23,359909
2019-09-24,352448
2019-09-25,342775
2019-09-26,330001
2019-09-27,330001
2019-09-28,321593
2019-09-29,321593
2019-09-30,321367
2019-10-01,320808
2019-10-02,320808
2019-10-03,320808
2019-10-04,313977
2019-10-05,313977
2019-10-06,304197
2019-10-07,304197
2019-10-08,294420
2019-10-09,294420
2019-10-10,281558
2019-10-11,281558
2019-10-12,267688
2019-10-13,258449
2019-10-14,258449
2019-10-15,248949
2019-10-16,237562
2019-10-17,237562
2019-10-18,231482
2019-10-19,233682
2019-10-20,233682
2019-10-21,228059
2019-10-22,228059
2019-10-23,234723
2019-10-24,234723
2019-10-25,237013
2019-10-26,240169
2019-10-27,240169
2019-10-28,239793
2019-10-29,239793
2019-10-30,239793
2019-10-31,237931
2019-11-01,237931
2019-11-02,239609
2019-11-03,239609
2019-11-04,235523
2019-11-05,235523
2019-11-06,235523
2019-11-07,235323
2019-11-08,235323
2019-11-09,229237
2019-11-10,224191
2019-11-11,224191
2019-11-12,222645
2019-11-13,222645
2019-11-14,225645
2019-11-15,225645
2019-11-16,226708
2019-11-17,226708
2019-11-18,223002
2019-11-19,223002
2019-11-20,223002
2019-11-21,225968
2019-11-22,225968
2019-11-23,231711
2019-11-24,231711
2019-11-25,234867
2019-11-26,234867
2019-11-27,244916
2019-11-28,244916
2019-11-29,251240
2019-11-30,251240
2019-12-01,259414
2019-12-02,259414
2019-12-03,266020
2019-12-04,274220
2019-12-05,274220
2019-12-06,280267
2019-12-07,280267
2019-12-08,280267
2019-12-09,282600
2019-12-10,282600
2019-12-11,277355
2019-12-12,277355
2019-12-13,277355
2019-12-14,271749
2019-12-15,271856
2019-12-16,271856
2019-12-17,263376
2019-12-18,263376
2019-12-19,254767
2019-12-20,254767
2019-12-21,253076
2019-12-22,246271
2019-12-23,246271
2019-12-24,241236
2019-12-25,241236
2019-12-26,237478
2019-12-27,232802
2019-12-28,225221
2019-12-29,225221
2019-12-30,222455
2019-12-31,222455
2020-01-01,219449
2020-01-02,224924
2020-01-03,224924
2020-01-04,231192
2020-01-05,231192
2020-01-06,235043
2020-01-07,235043
2020-01-08,239743
2020-01-09,239743
2020-01-10,239701
2020-01-11,239701
2020-01-12,235651
2020-01-13,235651
2020-01-14,235651
2020-01-15,230470
2020-01-16,230470
2020-01-17,230177
2020-01-18,230177
2020-01-19,228044
2020-01-20,228044
2020-01-21,216834
2020-01-22,211041
2020-01-23,206673
2020-01-24,206673
2020-01-25,207415
2020-01-26,206907
2020-01-27,206907
2020-01-28,209294
2020-01-29,209294
2020-01-30,207367
2020-01-31,207367
2020-02-01,208501
2020-02-02,208501
2020-02-03,204656
2020-02-04,204656
2020-02-05,204333
2020-02-06,204333
2020-02-07,205447
2020-02-08,205447
2020-02-09,203598
2020-02-10,197814
2020-02-11,197814
2020-02-12,192064
2020-02-13,192064
2020-02-14,185909
2020-02-15,185909
2020-02-16,179864
2020-02-17,171374
2020-02-18,171374
2020-02-19,166644
2020-02-20,167330
2020-02-21,167330
2020-02-22,168379
2020-02-23,168379
2020-02-24,171488
2020-02-25,171488
2020-02-26,176173
2020-02-27,176173
2020-02-28,181593
2020-02-29,181593
2020-03-01,185782
2020-03-02,185782
2020-03-03,182430
2020-03-04,182430
2020-03-05,184392
2020-03-06,186234
2020-03-07,186234
2020-03-08,185096
2020-03-09,185096
2020-03-10,185154
2020-03-11,185154
2020-03-12,188651
2020-03-13,188651
2020-03-14,191883
2020-03-15,191883
2020-03-16,196461
2020-03-17,196461
2020-03-18,190955
2020-03-19,190955
2020-03-20,188749
2020-03-21,194725
2020-03-22,196227
2020-03-23,196227
2020-03-24,198309
2020-03-25,198309
2020-03-26,194532
2020-03-27,194532
2020-03-28,189263
2020-03-29,181987
2020-03-30,179297
2020-03-31,179297
2020-04-01,180322
2020-04-02,185731
2020-04-03,185731
2020-04-04,190051
2020-04-05,199059
2020-04-06,206135
2020-04-07,210253
2020-04-08,207622
2020-04-09,207622
2020-04-10,202455
2020-04-11,195373
2020-04-12,186911
2020-04-13,179002
2020-04-14,171204
2020-04-15,162708
2020-04-16,162708
2020-04-17,156415
2020-04-18,150248
2020-04-19,150785
2020-04-20,156368
2020-04-21,159124
2020-04-22,162609
2020-04-23,166724
2020-04-24,169252
2020-04-25,172403
2020-04-26,172963
2020-04-27,171627
2020-04-28,168713
2020-04-29,168713
2020-04-30,171267
2020-05-01,171267
2020-05-02,173652
2020-05-03,174124
2020-05-04,173630
2020-05-05,173630
2020-05-06,170677
2020-05-07,169441
2020-05-08,169340
2020-05-09,168947
2020-05-10,170142
2020-05-11,170142
2020-05-12,170551
2020-05-13,170154
