date_obj,Tarromin%20potion%20(unf) price
2019-09-05,262
2019-09-06,270
2019-09-07,269
2019-09-08,256
2019-09-09,246
2019-09-10,237
2019-09-11,242
2019-09-12,248
2019-09-13,241
2019-09-14,243
2019-09-15,243
2019-09-16,247
2019-09-17,256
2019-09-18,257
2019-09-19,251
2019-09-20,245
2019-09-21,244
2019-09-22,250
2019-09-23,248
2019-09-24,260
2019-09-25,258
2019-09-26,257
2019-09-27,262
2019-09-28,273
2019-09-29,272
2019-09-30,262
2019-10-01,255
2019-10-02,256
2019-10-03,246
2019-10-04,240
2019-10-05,242
2019-10-06,248
2019-10-07,249
2019-10-08,250
2019-10-09,251
2019-10-10,243
2019-10-11,238
2019-10-12,235
2019-10-13,242
2019-10-14,254
2019-10-15,257
2019-10-16,252
2019-10-17,265
2019-10-18,273
2019-10-19,271
2019-10-20,275
2019-10-21,272
2019-10-22,276
2019-10-23,275
2019-10-24,277
2019-10-25,284
2019-10-26,275
2019-10-27,261
2019-10-28,247
2019-10-29,234
2019-10-30,230
2019-10-31,236
2019-11-01,246
2019-11-02,258
2019-11-03,269
2019-11-04,272
2019-11-05,283
2019-11-06,283
2019-11-07,274
2019-11-08,269
2019-11-09,268
2019-11-10,266
2019-11-11,265
2019-11-12,261
2019-11-13,264
2019-11-14,267
2019-11-15,264
2019-11-16,259
2019-11-17,254
2019-11-18,251
2019-11-19,255
2019-11-20,248
2019-11-21,238
2019-11-22,235
2019-11-23,232
2019-11-24,223
2019-11-25,212
2019-11-26,206
2019-11-27,212
2019-11-28,219
2019-11-29,222
2019-11-30,224
2019-12-01,226
2019-12-02,222
2019-12-03,222
2019-12-04,233
2019-12-05,241
2019-12-06,251
2019-12-07,259
2019-12-08,272
2019-12-09,273
2019-12-10,271
2019-12-11,265
2019-12-12,254
2019-12-13,242
2019-12-14,229
2019-12-15,232
2019-12-16,236
2019-12-17,240
2019-12-18,240
2019-12-19,232
2019-12-20,230
2019-12-21,230
2019-12-22,231
2019-12-23,227
2019-12-24,225
2019-12-25,230
2019-12-26,233
2019-12-27,236
2019-12-28,239
2019-12-29,232
2019-12-30,236
2019-12-31,234
2020-01-01,242
2020-01-02,251
2020-01-03,263
2020-01-04,263
2020-01-05,271
2020-01-06,282
2020-01-07,288
2020-01-08,302
2020-01-09,293
2020-01-10,284
2020-01-11,293
2020-01-12,293
2020-01-13,307
2020-01-14,318
2020-01-15,304
2020-01-16,288
2020-01-17,273
2020-01-18,261
2020-01-19,264
2020-01-20,266
2020-01-21,259
2020-01-22,266
2020-01-23,276
2020-01-24,284
2020-01-25,290
2020-01-26,281
2020-01-27,279
2020-01-28,282
2020-01-29,274
2020-01-30,266
2020-01-31,258
2020-02-01,247
2020-02-02,241
2020-02-03,228
2020-02-04,224
2020-02-05,233
2020-02-06,230
2020-02-07,224
2020-02-08,219
2020-02-09,216
2020-02-10,219
2020-02-11,227
2020-02-12,234
2020-02-13,245
2020-02-14,243
2020-02-15,240
2020-02-16,235
2020-02-17,228
2020-02-18,230
2020-02-19,226
2020-02-20,237
2020-02-21,246
2020-02-22,243
2020-02-23,233
2020-02-24,228
2020-02-25,222
2020-02-26,222
2020-02-27,225
2020-02-28,223
2020-02-29,232
2020-03-01,238
2020-03-02,239
2020-03-03,231
2020-03-04,226
2020-03-05,228
2020-03-06,225
2020-03-07,226
2020-03-08,222
2020-03-09,222
2020-03-10,221
2020-03-11,225
2020-03-12,217
2020-03-13,214
2020-03-14,222
2020-03-15,233
2020-03-16,240
2020-03-17,242
2020-03-18,238
2020-03-19,229
2020-03-20,224
2020-03-21,226
2020-03-22,222
2020-03-23,222
2020-03-24,224
2020-03-25,215
2020-03-26,208
2020-03-27,207
2020-03-28,209
2020-03-29,220
2020-03-30,217
2020-03-31,223
2020-04-01,220
2020-04-02,215
2020-04-03,219
2020-04-04,228
2020-04-05,230
2020-04-06,232
2020-04-07,229
2020-04-08,230
2020-04-09,228
2020-04-10,232
2020-04-11,226
2020-04-12,219
2020-04-13,224
2020-04-14,222
2020-04-15,215
2020-04-16,212
2020-04-17,214
2020-04-18,218
2020-04-19,215
2020-04-20,219
2020-04-21,216
2020-04-22,213
2020-04-23,212
2020-04-24,215
2020-04-25,216
2020-04-26,213
2020-04-27,210
2020-04-28,205
2020-04-29,199
2020-04-30,207
2020-05-01,210
2020-05-02,217
2020-05-03,220
2020-05-04,221
2020-05-05,224
2020-05-06,229
2020-05-07,237
2020-05-08,240
2020-05-09,237
2020-05-10,230
2020-05-11,225
2020-05-12,221
2020-05-13,214
