date_obj,Fremennik%20blue%20shirt price
2019-05-01,698
2019-05-02,698
2019-05-03,729
2019-05-04,729
2019-05-05,729
2019-05-06,729
2019-05-07,729
2019-05-08,729
2019-05-09,729
2019-05-10,729
2019-05-11,737
2019-05-12,737
2019-05-13,737
2019-05-14,737
2019-05-15,737
2019-05-16,737
2019-05-17,737
2019-05-18,736
2019-05-19,736
2019-05-20,736
2019-05-21,736
2019-05-22,736
2019-05-23,736
2019-05-24,736
2019-05-25,736
2019-05-26,736
2019-05-27,741
2019-05-28,741
2019-05-29,741
2019-05-30,741
2019-05-31,741
2019-06-01,741
2019-06-02,741
2019-06-03,741
2019-06-04,704
2019-06-05,704
2019-06-06,704
2019-06-07,704
2019-06-08,704
2019-06-09,704
2019-06-10,704
2019-06-11,669
2019-06-12,669
2019-06-13,669
2019-06-14,669
2019-06-15,669
2019-06-16,669
2019-06-17,669
2019-06-18,669
2019-06-19,669
2019-06-20,696
2019-06-21,696
2019-06-22,696
2019-06-23,696
2019-06-24,696
2019-06-25,696
2019-06-26,696
2019-06-27,696
2019-06-28,695
2019-06-29,695
2019-06-30,695
2019-07-01,695
2019-07-02,695
2019-07-03,695
2019-07-04,695
2019-07-05,712
2019-07-06,712
2019-07-07,712
2019-07-08,712
2019-07-09,712
2019-07-10,712
2019-07-11,712
2019-07-12,712
2019-07-13,712
2019-07-14,703
2019-07-15,703
2019-07-16,703
2019-07-17,703
2019-07-18,703
2019-07-19,703
2019-07-20,703
2019-07-21,703
2019-07-22,703
2019-07-23,691
2019-07-24,691
2019-07-25,691
2019-07-26,691
2019-07-27,691
2019-07-28,691
2019-07-29,691
2019-07-30,691
2019-07-31,680
2019-08-01,680
2019-08-02,680
2019-08-03,680
2019-08-04,680
2019-08-05,680
2019-08-06,680
2019-08-07,680
2019-08-08,681
2019-08-09,681
2019-08-10,681
2019-08-11,681
2019-08-12,681
2019-08-13,681
2019-08-14,681
2019-08-15,715
2019-08-16,715
2019-08-17,715
2019-08-18,715
2019-08-19,715
2019-08-20,715
2019-08-21,715
2019-08-22,715
2019-08-23,715
2019-08-24,724
2019-08-24,724
2019-08-25,724
2019-08-25,724
2019-08-26,724
2019-08-26,724
2019-08-27,724
2019-08-27,724
2019-08-28,724
2019-08-29,724
2019-08-30,724
2019-08-31,724
2019-09-01,696
2019-09-02,696
2019-09-03,696
2019-09-04,696
2019-09-05,696
2019-09-06,696
2019-09-07,696
2019-09-08,696
2019-09-09,696
2019-09-10,696
2019-09-11,693
2019-09-12,693
2019-09-13,693
2019-09-14,693
2019-09-15,693
2019-09-16,693
2019-09-17,693
2019-09-18,693
2019-09-19,693
2019-09-20,701
2019-09-21,701
2019-09-22,701
2019-09-23,701
2019-09-24,701
2019-09-25,701
2019-09-26,701
2019-09-27,701
2019-09-28,701
2019-09-29,701
2019-09-30,707
2019-10-01,707
2019-10-02,707
2019-10-03,707
2019-10-04,707
2019-10-05,707
2019-10-06,707
2019-10-07,707
2019-10-08,707
2019-10-09,691
2019-10-10,691
2019-10-11,691
2019-10-12,691
2019-10-13,691
2019-10-14,691
2019-10-15,691
2019-10-16,691
2019-10-17,691
2019-10-18,691
2019-10-19,680
2019-10-20,680
2019-10-21,680
2019-10-22,680
2019-10-23,680
2019-10-24,680
2019-10-25,680
2019-10-26,680
2019-10-27,680
2019-10-28,680
2019-10-29,680
2019-10-30,663
2019-10-31,663
2019-11-01,663
2019-11-02,663
2019-11-03,663
2019-11-04,663
2019-11-05,663
2019-11-06,663
2019-11-07,663
2019-11-08,663
2019-11-09,633
2019-11-10,633
2019-11-11,633
2019-11-12,633
2019-11-13,633
2019-11-14,633
2019-11-15,628
2019-11-16,628
2019-11-17,628
2019-11-18,628
2019-11-19,628
2019-11-20,628
2019-11-21,628
2019-11-22,628
2019-11-23,628
2019-11-24,637
2019-11-25,637
2019-11-26,637
2019-11-27,637
2019-11-28,637
2019-11-29,637
2019-11-30,637
2019-12-01,637
2019-12-02,637
2019-12-03,637
2019-12-04,667
2019-12-05,667
2019-12-06,667
2019-12-07,667
2019-12-08,667
2019-12-09,667
2019-12-10,667
2019-12-11,667
2019-12-12,667
2019-12-13,667
2019-12-14,683
2019-12-15,683
2019-12-16,683
2019-12-17,683
2019-12-18,683
2019-12-19,683
2019-12-20,683
2019-12-21,683
2019-12-22,683
2019-12-23,675
2019-12-24,675
2019-12-25,675
2019-12-26,675
2019-12-27,675
2019-12-28,675
2019-12-29,675
2019-12-30,675
2019-12-31,675
2020-01-01,696
2020-01-02,696
2020-01-03,696
2020-01-04,696
2020-01-05,696
2020-01-06,696
2020-01-07,696
2020-01-08,696
2020-01-09,696
2020-01-10,696
2020-01-11,696
2020-01-12,725
2020-01-13,725
2020-01-14,725
2020-01-15,725
2020-01-16,725
2020-01-17,725
2020-01-18,725
2020-01-19,726
2020-01-20,726
2020-01-21,726
2020-01-22,726
2020-01-23,726
2020-01-24,726
2020-01-25,726
2020-01-26,726
2020-01-27,726
2020-01-28,719
2020-01-29,719
2020-01-30,719
2020-01-31,719
2020-02-01,719
2020-02-02,719
2020-02-03,719
2020-02-04,719
2020-02-05,699
2020-02-06,699
2020-02-07,699
2020-02-08,699
2020-02-09,699
2020-02-10,699
2020-02-11,699
2020-02-12,699
2020-02-13,681
2020-02-14,681
2020-02-15,681
2020-02-16,681
2020-02-17,681
2020-02-18,681
2020-02-19,681
2020-02-20,681
2020-02-21,681
2020-02-22,668
2020-02-23,668
2020-02-24,668
2020-02-25,668
2020-02-26,668
2020-02-27,668
2020-02-28,668
2020-02-29,668
2020-03-01,668
2020-03-02,650
2020-03-03,650
2020-03-04,650
2020-03-05,650
2020-03-06,650
2020-03-07,650
2020-03-08,650
2020-03-09,650
2020-03-10,650
2020-03-11,650
2020-03-12,668
2020-03-13,668
2020-03-14,668
2020-03-15,668
2020-03-16,668
2020-03-17,668
2020-03-18,668
2020-03-19,668
2020-03-20,668
2020-03-21,639
2020-03-22,639
2020-03-23,639
2020-03-24,639
2020-03-25,639
2020-03-26,639
2020-03-27,608
2020-03-28,608
2020-03-29,608
2020-03-30,608
2020-03-31,608
2020-04-01,591
2020-04-02,591
2020-04-03,591
2020-04-04,591
2020-04-05,591
2020-04-06,565
2020-04-07,565
2020-04-08,565
2020-04-09,565
2020-04-10,565
2020-04-11,565
2020-04-12,588
2020-04-13,588
2020-04-14,588
2020-04-15,588
2020-04-16,588
2020-04-17,588
2020-04-18,588
2020-04-19,613
2020-04-20,613
2020-04-21,613
2020-04-22,613
2020-04-23,613
2020-04-24,613
2020-04-25,587
2020-04-26,587
2020-04-27,587
2020-04-28,587
2020-04-29,587
2020-04-30,581
2020-05-01,581
2020-05-02,581
2020-05-03,581
2020-05-04,581
2020-05-05,581
2020-05-06,568
2020-05-07,568
2020-05-08,568
2020-05-09,568
2020-05-10,568
2020-05-11,568
2020-05-12,568
2020-05-13,568
