date_obj,Black%20kiteshield price
2019-05-14,1019
2019-05-15,1016
2019-05-16,1015
2019-05-17,1016
2019-05-18,985
2019-05-19,970
2019-05-20,927
2019-05-21,890
2019-05-22,874
2019-05-23,871
2019-05-24,870
2019-05-25,854
2019-05-26,833
2019-05-27,841
2019-05-28,821
2019-05-29,838
2019-05-30,851
2019-05-31,894
2019-06-01,886
2019-06-02,882
2019-06-03,861
2019-06-04,894
2019-06-05,865
2019-06-06,892
2019-06-07,886
2019-06-08,919
2019-06-09,929
2019-06-10,949
2019-06-11,957
2019-06-12,969
2019-06-13,966
2019-06-14,947
2019-06-15,918
2019-06-16,881
2019-06-17,858
2019-06-18,869
2019-06-19,890
2019-06-20,894
2019-06-21,894
2019-06-22,869
2019-06-23,852
2019-06-24,826
2019-06-25,786
2019-06-26,771
2019-06-27,767
2019-06-28,779
2019-06-29,800
2019-06-30,800
2019-07-01,821
2019-07-02,838
2019-07-03,815
2019-07-04,801
2019-07-05,827
2019-07-06,837
2019-07-07,814
2019-07-08,837
2019-07-09,878
2019-07-10,856
2019-07-11,831
2019-07-12,845
2019-07-13,852
2019-07-14,854
2019-07-15,859
2019-07-16,884
2019-07-17,905
2019-07-18,895
2019-07-19,916
2019-07-20,928
2019-07-21,942
2019-07-22,954
2019-07-23,959
2019-07-24,968
2019-07-25,967
2019-07-26,935
2019-07-27,897
2019-07-28,861
2019-07-29,857
2019-07-30,843
2019-07-31,834
2019-08-01,860
2019-08-02,867
2019-08-03,874
2019-08-04,885
2019-08-05,917
2019-08-06,928
2019-08-07,898
2019-08-08,894
2019-08-09,904
2019-08-10,913
2019-08-11,888
2019-08-12,879
2019-08-13,871
2019-08-14,876
2019-08-15,919
2019-08-16,940
2019-08-17,978
2019-08-18,1007
2019-08-19,1040
2019-08-20,1043
2019-08-21,1040
2019-08-22,1033
2019-08-23,1001
2019-08-24,994
2019-08-24,994
2019-08-25,988
2019-08-25,988
2019-08-26,968
2019-08-26,968
2019-08-27,996
2019-08-27,996
2019-08-28,998
2019-08-29,968
2019-08-30,945
2019-08-31,938
2019-09-01,916
2019-09-02,891
2019-09-03,900
2019-09-04,903
2019-09-05,896
2019-09-06,873
2019-09-07,869
2019-09-08,844
2019-09-09,852
2019-09-10,863
2019-09-11,860
2019-09-12,847
2019-09-13,850
2019-09-14,845
2019-09-15,858
2019-09-16,842
2019-09-17,852
2019-09-18,863
2019-09-19,846
2019-09-20,809
2019-09-21,836
2019-09-22,821
2019-09-23,824
2019-09-24,807
2019-09-25,841
2019-09-26,853
2019-09-27,854
2019-09-28,858
2019-09-29,865
2019-09-30,847
2019-10-01,826
2019-10-02,835
2019-10-03,812
2019-10-04,800
2019-10-05,816
2019-10-06,828
2019-10-07,856
2019-10-08,883
2019-10-09,870
2019-10-10,863
2019-10-11,902
2019-10-12,908
2019-10-13,936
2019-10-14,961
2019-10-15,979
2019-10-16,1004
2019-10-17,1030
2019-10-18,1058
2019-10-19,1081
2019-10-20,1104
2019-10-21,1098
2019-10-22,1057
2019-10-23,1078
2019-10-24,1032
2019-10-25,982
2019-10-26,1002
2019-10-27,983
2019-10-28,977
2019-10-29,994
2019-10-30,1005
2019-10-31,1015
2019-11-01,1015
2019-11-02,992
2019-11-03,985
2019-11-04,967
2019-11-05,940
2019-11-06,968
2019-11-07,983
2019-11-08,1010
2019-11-09,1061
2019-11-10,1039
2019-11-11,1003
2019-11-12,992
2019-11-13,956
2019-11-14,930
2019-11-15,915
2019-11-16,910
2019-11-17,908
2019-11-18,920
2019-11-19,930
2019-11-20,911
2019-11-21,929
2019-11-22,976
2019-11-23,1012
2019-11-24,1053
2019-11-25,1081
2019-11-26,1073
2019-11-27,1045
2019-11-28,1018
2019-11-29,988
2019-11-30,982
2019-12-01,988
2019-12-02,988
2019-12-03,1003
2019-12-04,1015
2019-12-05,1034
2019-12-06,1030
2019-12-07,1042
2019-12-08,1030
2019-12-09,996
2019-12-10,989
2019-12-11,971
2019-12-12,964
2019-12-13,916
2019-12-14,887
2019-12-15,859
2019-12-16,868
2019-12-17,894
2019-12-18,891
2019-12-19,933
2019-12-20,953
2019-12-21,1001
2019-12-22,1027
2019-12-23,1018
2019-12-24,1040
2019-12-25,1049
2019-12-26,1057
2019-12-27,1078
2019-12-28,1083
2019-12-29,1106
2019-12-30,1119
2019-12-31,1142
2020-01-01,1172
2020-01-02,1180
2020-01-03,1139
2020-01-04,1101
2020-01-05,1070
2020-01-06,1074
2020-01-07,1075
2020-01-08,1074
2020-01-09,1076
2020-01-10,1078
2020-01-11,1090
2020-01-12,1090
2020-01-13,1088
2020-01-14,1096
2020-01-15,1068
2020-01-16,1114
2020-01-17,1103
2020-01-18,1090
2020-01-19,1108
2020-01-20,1077
2020-01-21,1038
2020-01-22,1002
2020-01-23,964
2020-01-24,960
2020-01-25,950
2020-01-26,959
2020-01-27,999
2020-01-28,982
2020-01-29,949
2020-01-30,930
2020-01-31,897
2020-02-01,871
2020-02-02,854
2020-02-03,878
2020-02-04,922
2020-02-05,969
2020-02-06,1018
2020-02-07,1060
2020-02-08,1106
2020-02-09,1143
2020-02-10,1135
2020-02-11,1114
2020-02-12,1111
2020-02-13,1136
2020-02-14,1156
2020-02-15,1150
2020-02-16,1193
2020-02-17,1214
2020-02-18,1213
2020-02-19,1188
2020-02-20,1176
2020-02-21,1177
2020-02-22,1118
2020-02-23,1080
2020-02-24,1064
2020-02-25,1058
2020-02-26,1098
2020-02-27,1114
2020-02-28,1100
2020-02-29,1099
2020-03-01,1052
2020-03-02,1025
2020-03-03,1042
2020-03-04,1078
2020-03-05,1105
2020-03-06,1108
2020-03-07,1120
2020-03-08,1083
2020-03-09,1101
2020-03-10,1133
2020-03-11,1149
2020-03-12,1180
2020-03-13,1214
2020-03-14,1225
2020-03-15,1285
2020-03-16,1327
2020-03-17,1269
2020-03-18,1258
2020-03-19,1239
2020-03-20,1210
2020-03-21,1218
2020-03-22,1199
2020-03-23,1181
2020-03-24,1202
2020-03-25,1246
2020-03-26,1244
2020-03-27,1201
2020-03-28,1154
2020-03-29,1111
2020-03-30,1085
2020-03-31,1086
2020-04-01,1109
2020-04-02,1142
2020-04-03,1195
2020-04-04,1203
2020-04-05,1226
2020-04-06,1202
2020-04-07,1177
2020-04-08,1152
2020-04-09,1150
2020-04-10,1183
2020-04-11,1150
2020-04-12,1164
2020-04-13,1157
2020-04-14,1185
2020-04-15,1151
2020-04-16,1102
2020-04-17,1126
2020-04-18,1135
2020-04-19,1117
2020-04-20,1119
2020-04-21,1162
2020-04-22,1196
2020-04-23,1186
2020-04-24,1166
2020-04-25,1152
2020-04-26,1127
2020-04-27,1097
2020-04-28,1051
2020-04-29,1037
2020-04-30,1007
2020-05-01,989
2020-05-02,975
2020-05-03,979
2020-05-04,984
2020-05-05,942
2020-05-06,949
2020-05-07,950
2020-05-08,927
2020-05-09,927
2020-05-10,938
2020-05-11,944
2020-05-12,968
2020-05-13,948
