date_obj,Royal%20gown%20top price
2019-04-08,64009
2019-04-09,63311
2019-04-10,63266
2019-04-11,65018
2019-04-12,66052
2019-04-13,69343
2019-04-14,69911
2019-04-15,69911
2019-04-16,73363
2019-04-17,76502
2019-04-18,79764
2019-04-19,83125
2019-04-20,87282
2019-04-21,87282
2019-04-22,91370
2019-04-23,95939
2019-04-24,100490
2019-04-25,105260
2019-04-26,110392
2019-04-27,110392
2019-04-28,115746
2019-04-29,121206
2019-04-30,127267
2019-05-01,127267
2019-05-02,133631
2019-05-03,140208
2019-05-04,146921
2019-05-05,146921
2019-05-06,154268
2019-05-07,161634
2019-05-08,161634
2019-05-09,169716
2019-05-10,177626
2019-05-11,185761
2019-05-12,194695
2019-05-13,204180
2019-05-14,213206
2019-05-15,213206
2019-05-16,223722
2019-05-17,223722
2019-05-18,234909
2019-05-19,234909
2019-05-20,246655
2019-05-21,246655
2019-05-22,258988
2019-05-23,271603
2019-05-24,283971
2019-05-25,297568
2019-05-26,297568
2019-05-27,312447
2019-05-28,327589
2019-05-29,341859
2019-05-30,341859
2019-05-31,343359
2019-06-01,357457
2019-06-02,352311
2019-06-03,354120
2019-06-04,353305
2019-06-05,353305
2019-06-06,356384
2019-06-07,371513
2019-06-08,382853
2019-06-09,398166
2019-06-10,398166
2019-06-11,418075
2019-06-12,418075
2019-06-13,438979
2019-06-14,438979
2019-06-15,458611
2019-06-16,479115
2019-06-17,500037
2019-06-18,500037
2019-06-19,522642
2019-06-20,546541
2019-06-21,569239
2019-06-22,569239
2019-06-23,597701
2019-06-24,623915
2019-06-25,654040
2019-06-26,684955
2019-06-27,714563
2019-06-28,714563
2019-06-29,747406
2019-06-30,781415
2019-07-01,781415
2019-07-02,818116
2019-07-03,818116
2019-07-04,855966
2019-07-05,855966
2019-07-06,881811
2019-07-07,881811
2019-07-08,894660
2019-07-09,894660
2019-07-10,891399
2019-07-11,891399
2019-07-12,851813
2019-07-13,851813
2019-07-14,815393
2019-07-15,815393
2019-07-16,815393
2019-07-17,791728
2019-07-18,791728
2019-07-19,791728
2019-07-20,753540
2019-07-21,718677
2019-07-22,686975
2019-07-23,656204
2019-07-24,656204
2019-07-25,633734
2019-07-26,633734
2019-07-27,607911
2019-07-28,607911
2019-07-29,599400
2019-07-30,599400
2019-07-31,587123
2019-08-01,587123
2019-08-02,587123
2019-08-03,564333
2019-08-04,564333
2019-08-05,538720
2019-08-06,538720
2019-08-07,515008
2019-08-08,515008
2019-08-09,515008
2019-08-10,489257
2019-08-11,489257
2019-08-12,465514
2019-08-13,465514
2019-08-14,445700
2019-08-15,425873
2019-08-16,407011
2019-08-17,407011
2019-08-18,386660
2019-08-19,368321
2019-08-20,351453
2019-08-21,336632
2019-08-22,321649
2019-08-23,321649
2019-08-24,305566
2019-08-24,305566
2019-08-25,305566
2019-08-25,305566
2019-08-26,292065
2019-08-26,292065
2019-08-27,280437
2019-08-27,280437
2019-08-28,268212
2019-08-29,256300
2019-08-30,245343
2019-08-31,245343
2019-09-01,233075
2019-09-02,233075
2019-09-03,221483
2019-09-04,221483
2019-09-05,216359
2019-09-06,216359
2019-09-07,210126
2019-09-08,200796
2019-09-09,200796
2019-09-10,194827
2019-09-11,191250
2019-09-12,191250
2019-09-13,187219
2019-09-14,187219
2019-09-15,183773
2019-09-16,181629
2019-09-17,181629
2019-09-18,176323
2019-09-19,176323
2019-09-20,172222
2019-09-21,172222
2019-09-22,168001
2019-09-23,164462
2019-09-24,164462
2019-09-25,161390
2019-09-26,161390
2019-09-27,160238
2019-09-28,160238
2019-09-29,161506
2019-09-30,161506
2019-10-01,165248
2019-10-02,165248
2019-10-03,165248
2019-10-04,168529
2019-10-05,168529
2019-10-06,171340
2019-10-07,171340
2019-10-08,172683
2019-10-09,172683
2019-10-10,173114
2019-10-11,173114
2019-10-12,174134
2019-10-13,177085
2019-10-14,177085
2019-10-15,178003
2019-10-16,178003
2019-10-17,177239
2019-10-18,177239
2019-10-19,174530
2019-10-20,174530
2019-10-21,168609
2019-10-22,168609
2019-10-23,163935
2019-10-24,163935
2019-10-25,158366
2019-10-26,158366
2019-10-27,150637
2019-10-28,150637
2019-10-29,145677
2019-10-30,145677
2019-10-31,144715
2019-11-01,144715
2019-11-02,146754
2019-11-03,146754
2019-11-04,145900
2019-11-05,145900
2019-11-06,145900
2019-11-07,146439
2019-11-08,146439
2019-11-09,148957
2019-11-10,148957
2019-11-11,156372
2019-11-12,156372
2019-11-13,163592
2019-11-14,163592
2019-11-15,171772
2019-11-16,180361
2019-11-17,180361
2019-11-18,189380
2019-11-19,189380
2019-11-20,198781
2019-11-21,198781
2019-11-22,207584
2019-11-23,207584
2019-11-24,217150
2019-11-25,217150
2019-11-26,228008
2019-11-27,228008
2019-11-28,239083
2019-11-29,239083
2019-11-30,250277
2019-12-01,250277
2019-12-02,262251
2019-12-03,274154
2019-12-04,274154
2019-12-05,286416
2019-12-06,286416
2019-12-07,299244
2019-12-08,299244
2019-12-09,299244
2019-12-10,296634
2019-12-11,296634
2019-12-12,290730
2019-12-13,290730
2019-12-14,280169
2019-12-15,280169
2019-12-16,276143
2019-12-17,276143
2019-12-18,276143
2019-12-19,267820
2019-12-20,267820
2019-12-21,261729
2019-12-22,261729
2019-12-23,250865
2019-12-24,250865
2019-12-25,247116
2019-12-26,247116
2019-12-27,247116
2019-12-28,247547
2019-12-29,247547
2019-12-30,241923
2019-12-31,241923
2020-01-01,235607
2020-01-02,235607
2020-01-03,234283
2020-01-04,234283
2020-01-05,235023
2020-01-06,235023
2020-01-07,229305
2020-01-08,229305
2020-01-09,227535
2020-01-10,216867
2020-01-11,212061
2020-01-12,212061
2020-01-13,204741
2020-01-14,204741
2020-01-15,195953
2020-01-16,195953
2020-01-17,188503
2020-01-18,188503
2020-01-19,184249
2020-01-20,184249
2020-01-21,180494
2020-01-22,180494
2020-01-23,175574
2020-01-24,175574
2020-01-25,168941
2020-01-26,162438
2020-01-27,162438
2020-01-28,154404
2020-01-29,154404
2020-01-30,146683
2020-01-31,146683
2020-02-01,139456
2020-02-02,132644
2020-02-03,132644
2020-02-04,126011
2020-02-05,126011
2020-02-06,119710
2020-02-07,119710
2020-02-08,113724
2020-02-09,113724
2020-02-10,108037
2020-02-11,108037
2020-02-12,102635
2020-02-13,102635
2020-02-14,97503
2020-02-15,97503
2020-02-16,92627
2020-02-17,88236
2020-02-18,84454
2020-02-19,84454
2020-02-20,80231
2020-02-21,80231
2020-02-22,76219
2020-02-23,72843
2020-02-24,69492
2020-02-25,66561
2020-02-26,63508
2020-02-27,60799
2020-02-28,57904
2020-02-29,57904
2020-03-01,56765
2020-03-02,56765
2020-03-03,55738
2020-03-04,55738
2020-03-05,56052
2020-03-06,56337
2020-03-07,56337
2020-03-08,55007
2020-03-09,55007
2020-03-10,54484
2020-03-11,54484
2020-03-12,53117
2020-03-13,53117
2020-03-14,52141
2020-03-15,52141
2020-03-16,51974
2020-03-17,51974
2020-03-18,52684
2020-03-19,52684
2020-03-20,51193
2020-03-21,51193
2020-03-22,49833
2020-03-23,49833
2020-03-24,48553
2020-03-25,48553
2020-03-26,48366
2020-03-27,48366
2020-03-28,47046
2020-03-29,45684
2020-03-30,44930
2020-03-31,43412
2020-04-01,42397
2020-04-02,42156
2020-04-03,42156
2020-04-04,42048
2020-04-05,42048
2020-04-06,42032
2020-04-07,41672
2020-04-08,41512
2020-04-09,41687
2020-04-10,41687
2020-04-11,41555
2020-04-12,41555
2020-04-13,41618
2020-04-14,41618
2020-04-15,42911
2020-04-16,42911
2020-04-17,44432
2020-04-18,45314
2020-04-19,45344
2020-04-20,46322
2020-04-21,46322
2020-04-22,47339
2020-04-23,48659
2020-04-24,48659
2020-04-25,50493
2020-04-26,51759
2020-04-27,53251
2020-04-28,54752
2020-04-29,54752
2020-04-30,55718
2020-05-01,55718
2020-05-02,56487
2020-05-03,56083
2020-05-04,56083
2020-05-05,55239
2020-05-06,55775
2020-05-07,54467
2020-05-08,54467
2020-05-09,53573
2020-05-10,50913
2020-05-11,50913
2020-05-12,49134
2020-05-13,48208
