date_obj,Meat%20pizza price
2019-08-27,543
2019-08-28,546
2019-08-29,567
2019-08-30,579
2019-08-31,577
2019-09-01,601
2019-09-02,603
2019-09-03,586
2019-09-04,586
2019-09-05,583
2019-09-06,576
2019-09-07,581
2019-09-08,581
2019-09-09,565
2019-09-10,558
2019-09-11,554
2019-09-12,536
2019-09-13,525
2019-09-14,505
2019-09-15,501
2019-09-16,511
2019-09-17,506
2019-09-18,484
2019-09-19,479
2019-09-20,496
2019-09-21,506
2019-09-22,504
2019-09-23,511
2019-09-24,502
2019-09-25,487
2019-09-26,470
2019-09-27,459
2019-09-28,457
2019-09-29,456
2019-09-30,447
2019-10-01,439
2019-10-02,441
2019-10-03,437
2019-10-04,455
2019-10-05,462
2019-10-06,466
2019-10-07,484
2019-10-08,509
2019-10-09,532
2019-10-10,526
2019-10-11,521
2019-10-12,504
2019-10-13,499
2019-10-14,486
2019-10-15,483
2019-10-16,484
2019-10-17,509
2019-10-18,535
2019-10-19,557
2019-10-20,546
2019-10-21,518
2019-10-22,499
2019-10-23,476
2019-10-24,468
2019-10-25,452
2019-10-26,451
2019-10-27,466
2019-10-28,451
2019-10-29,449
2019-10-30,444
2019-10-31,426
2019-11-01,423
2019-11-02,430
2019-11-03,437
2019-11-04,444
2019-11-05,463
2019-11-06,472
2019-11-07,464
2019-11-08,464
2019-11-09,456
2019-11-10,457
2019-11-11,447
2019-11-12,450
2019-11-13,461
2019-11-14,472
2019-11-15,473
2019-11-16,463
2019-11-17,475
2019-11-18,482
2019-11-19,485
2019-11-20,491
2019-11-21,490
2019-11-22,483
2019-11-23,483
2019-11-24,492
2019-11-25,502
2019-11-26,518
2019-11-27,518
2019-11-28,540
2019-11-29,557
2019-11-30,568
2019-12-01,567
2019-12-02,556
2019-12-03,547
2019-12-04,551
2019-12-05,558
2019-12-06,566
2019-12-07,591
2019-12-08,584
2019-12-09,572
2019-12-10,552
2019-12-11,540
2019-12-12,533
2019-12-13,522
2019-12-14,505
2019-12-15,486
2019-12-16,466
2019-12-17,459
2019-12-18,459
2019-12-19,462
2019-12-20,483
2019-12-21,479
2019-12-22,495
2019-12-23,505
2019-12-24,520
2019-12-25,535
2019-12-26,532
2019-12-27,539
2019-12-28,534
2019-12-29,517
2019-12-30,507
2019-12-31,505
2020-01-01,504
2020-01-02,495
2020-01-03,486
2020-01-04,475
2020-01-05,479
2020-01-06,482
2020-01-07,474
2020-01-08,464
2020-01-09,452
2020-01-10,448
2020-01-11,468
2020-01-12,474
2020-01-13,479
2020-01-14,483
2020-01-15,479
2020-01-16,493
2020-01-17,489
2020-01-18,479
2020-01-19,480
2020-01-20,465
2020-01-21,464
2020-01-22,470
2020-01-23,492
2020-01-24,501
2020-01-25,483
2020-01-26,475
2020-01-27,495
2020-01-28,520
2020-01-29,525
2020-01-30,520
2020-01-31,505
2020-02-01,498
2020-02-02,485
2020-02-03,477
2020-02-04,484
2020-02-05,492
2020-02-06,484
2020-02-07,476
2020-02-08,462
2020-02-09,460
2020-02-10,470
2020-02-11,479
2020-02-12,498
2020-02-13,523
2020-02-14,550
2020-02-15,555
2020-02-16,531
2020-02-17,521
2020-02-18,512
2020-02-19,507
2020-02-20,491
2020-02-21,482
2020-02-22,493
2020-02-23,485
2020-02-24,493
2020-02-25,498
2020-02-26,506
2020-02-27,494
2020-02-28,491
2020-02-29,515
2020-03-01,530
2020-03-02,538
2020-03-03,538
2020-03-04,546
2020-03-05,536
2020-03-06,535
2020-03-07,516
2020-03-08,520
2020-03-09,500
2020-03-10,487
2020-03-11,504
2020-03-12,491
2020-03-13,472
2020-03-14,480
2020-03-15,475
2020-03-16,469
2020-03-17,456
2020-03-18,450
2020-03-19,441
2020-03-20,449
2020-03-21,450
2020-03-22,465
2020-03-23,477
2020-03-24,492
2020-03-25,513
2020-03-26,524
2020-03-27,531
2020-03-28,554
2020-03-29,582
2020-03-30,571
2020-03-31,569
2020-04-01,554
2020-04-02,577
2020-04-03,570
2020-04-04,596
2020-04-05,626
2020-04-06,644
2020-04-07,673
2020-04-08,657
2020-04-09,638
2020-04-10,619
2020-04-11,626
2020-04-12,626
2020-04-13,619
2020-04-14,615
2020-04-15,624
2020-04-16,628
2020-04-17,621
2020-04-18,627
2020-04-19,630
2020-04-20,610
2020-04-21,608
2020-04-22,632
2020-04-23,652
2020-04-24,649
2020-04-25,668
2020-04-26,689
2020-04-27,692
2020-04-28,694
2020-04-29,694
2020-04-30,695
2020-05-01,678
2020-05-02,662
2020-05-03,651
2020-05-04,628
2020-05-05,640
2020-05-06,608
2020-05-07,594
2020-05-08,585
2020-05-09,579
2020-05-10,588
2020-05-11,616
2020-05-12,618
2020-05-13,623
