date_obj,Sweetcorn%20(bowl) price
2019-06-10,396
2019-06-11,396
2019-06-12,396
2019-06-13,396
2019-06-14,396
2019-06-15,396
2019-06-16,396
2019-06-17,396
2019-06-18,396
2019-06-19,396
2019-06-20,396
2019-06-21,396
2019-06-22,396
2019-06-23,396
2019-06-24,396
2019-06-25,396
2019-06-26,398
2019-06-27,398
2019-06-28,398
2019-06-29,398
2019-06-30,398
2019-07-01,398
2019-07-02,398
2019-07-03,398
2019-07-04,398
2019-07-05,398
2019-07-06,398
2019-07-07,398
2019-07-08,398
2019-07-09,398
2019-07-10,398
2019-07-11,398
2019-07-12,398
2019-07-13,398
2019-07-14,398
2019-07-15,398
2019-07-16,398
2019-07-17,398
2019-07-18,398
2019-07-19,398
2019-07-20,398
2019-07-21,398
2019-07-22,386
2019-07-23,386
2019-07-24,386
2019-07-25,386
2019-07-26,386
2019-07-27,386
2019-07-28,386
2019-07-29,386
2019-07-30,386
2019-07-31,386
2019-08-01,386
2019-08-02,386
2019-08-03,386
2019-08-04,386
2019-08-05,386
2019-08-06,386
2019-08-07,386
2019-08-08,386
2019-08-09,386
2019-08-10,386
2019-08-11,386
2019-08-12,386
2019-08-13,386
2019-08-14,386
2019-08-15,386
2019-08-16,386
2019-08-17,386
2019-08-18,386
2019-08-19,383
2019-08-20,383
2019-08-21,383
2019-08-22,383
2019-08-23,383
2019-08-24,383
2019-08-24,383
2019-08-25,383
2019-08-25,383
2019-08-26,383
2019-08-26,383
2019-08-27,383
2019-08-27,383
2019-08-28,383
2019-08-29,383
2019-08-30,383
2019-08-31,383
2019-09-01,383
2019-09-02,383
2019-09-03,383
2019-09-04,383
2019-09-05,383
2019-09-06,383
2019-09-07,383
2019-09-08,383
2019-09-09,383
2019-09-10,383
2019-09-11,383
2019-09-12,383
2019-09-13,383
2019-09-14,383
2019-09-15,383
2019-09-16,383
2019-09-17,368
2019-09-18,368
2019-09-19,368
2019-09-20,368
2019-09-21,368
2019-09-22,368
2019-09-23,368
2019-09-24,368
2019-09-25,368
2019-09-26,368
2019-09-27,368
2019-09-28,368
2019-09-29,368
2019-09-30,368
2019-10-01,368
2019-10-02,368
2019-10-03,368
2019-10-04,368
2019-10-05,368
2019-10-06,368
2019-10-07,368
2019-10-08,368
2019-10-09,368
2019-10-10,368
2019-10-11,368
2019-10-12,368
2019-10-13,368
2019-10-14,368
2019-10-15,365
2019-10-16,365
2019-10-17,365
2019-10-18,365
2019-10-19,365
2019-10-20,365
2019-10-21,365
2019-10-22,365
2019-10-23,365
2019-10-24,365
2019-10-25,365
2019-10-26,365
2019-10-27,365
2019-10-28,365
2019-10-29,365
2019-10-30,365
2019-10-31,365
2019-11-01,365
2019-11-02,365
2019-11-03,365
2019-11-04,365
2019-11-05,365
2019-11-06,365
2019-11-07,362
2019-11-08,362
2019-11-09,362
2019-11-10,362
2019-11-11,362
2019-11-12,362
2019-11-13,362
2019-11-14,362
2019-11-15,362
2019-11-16,362
2019-11-17,362
2019-11-18,362
2019-11-19,362
2019-11-20,362
2019-11-21,376
2019-11-22,376
2019-11-23,376
2019-11-24,376
2019-11-25,376
2019-11-26,376
2019-11-27,376
2019-11-28,376
2019-11-29,376
2019-11-30,376
2019-12-01,376
2019-12-02,376
2019-12-03,376
2019-12-04,376
2019-12-05,376
2019-12-06,389
2019-12-07,389
2019-12-08,389
2019-12-09,389
2019-12-10,389
2019-12-11,389
2019-12-12,389
2019-12-13,389
2019-12-14,389
2019-12-15,389
2019-12-16,389
2019-12-17,389
2019-12-18,389
2019-12-19,389
2019-12-20,389
2019-12-21,389
2019-12-22,389
2019-12-23,389
2019-12-24,389
2019-12-25,389
2019-12-26,389
2019-12-27,402
2019-12-28,402
2019-12-29,402
2019-12-30,402
2019-12-31,402
2020-01-01,402
2020-01-02,402
2020-01-03,402
2020-01-04,402
2020-01-05,402
2020-01-06,402
2020-01-07,402
2020-01-08,402
2020-01-09,402
2020-01-10,402
2020-01-11,417
2020-01-12,417
2020-01-13,417
2020-01-14,417
2020-01-15,417
2020-01-16,417
2020-01-17,417
2020-01-18,417
2020-01-19,417
2020-01-20,417
2020-01-21,417
2020-01-22,417
2020-01-23,417
2020-01-24,417
2020-01-25,417
2020-01-26,417
2020-01-27,417
2020-01-28,428
2020-01-29,428
2020-01-30,428
2020-01-31,428
2020-02-01,428
2020-02-02,428
2020-02-03,428
2020-02-04,428
2020-02-05,428
2020-02-06,428
2020-02-07,428
2020-02-08,428
2020-02-09,428
2020-02-10,428
2020-02-11,428
2020-02-12,428
2020-02-13,428
2020-02-14,428
2020-02-15,429
2020-02-16,429
2020-02-17,429
2020-02-18,429
2020-02-19,429
2020-02-20,429
2020-02-21,429
2020-02-22,429
2020-02-23,429
2020-02-24,429
2020-02-25,429
2020-02-26,429
2020-02-27,429
2020-02-28,429
2020-02-29,429
2020-03-01,429
2020-03-02,429
2020-03-03,434
2020-03-04,434
2020-03-05,434
2020-03-06,434
2020-03-07,434
2020-03-08,434
2020-03-09,434
2020-03-10,434
2020-03-11,434
2020-03-12,434
2020-03-13,434
2020-03-14,434
2020-03-15,434
2020-03-16,434
2020-03-17,434
2020-03-18,437
2020-03-19,437
2020-03-20,437
2020-03-21,437
2020-03-22,437
2020-03-23,437
2020-03-24,437
2020-03-25,436
2020-03-26,436
2020-03-27,436
2020-03-28,436
2020-03-29,436
2020-03-30,443
2020-03-31,443
2020-04-01,443
2020-04-02,443
2020-04-03,443
2020-04-04,443
2020-04-05,443
2020-04-06,436
2020-04-07,436
2020-04-08,436
2020-04-09,436
2020-04-10,436
2020-04-11,436
2020-04-12,436
2020-04-13,420
2020-04-14,420
2020-04-15,420
2020-04-16,420
2020-04-17,420
2020-04-18,420
2020-04-19,420
2020-04-20,418
2020-04-21,418
2020-04-22,418
2020-04-23,418
2020-04-24,418
2020-04-25,418
2020-04-26,418
2020-04-27,418
2020-04-28,418
2020-04-29,422
2020-04-30,422
2020-05-01,422
2020-05-02,422
2020-05-03,422
2020-05-04,422
2020-05-05,422
2020-05-06,422
2020-05-07,422
2020-05-08,423
2020-05-09,423
2020-05-10,423
2020-05-11,423
2020-05-12,423
2020-05-13,423
