date_obj,Zamorak%20godsword price
2018-11-28,4934459
2018-11-29,4970945
2018-12-01,4947869
2018-12-02,5148487
2018-12-03,5118103
2018-12-04,5060410
2018-12-05,5034583
2018-12-07,5007672
2018-12-09,4950472
2018-12-10,4845792
2018-12-11,4820254
2018-12-12,4789315
2018-12-13,4741348
2018-12-14,4756084
2018-12-15,4808206
2018-12-16,4816774
2018-12-17,4823385
2018-12-18,4813877
2018-12-19,4895657
2018-12-20,4969024
2018-12-21,5017774
2018-12-22,5036588
2018-12-23,5028651
2018-12-24,5107358
2018-12-25,5066128
2018-12-26,5025744
2018-12-27,4971284
2018-12-28,4946292
2018-12-29,4920674
2018-12-30,4898237
2018-12-31,4847890
2019-01-01,4829951
2019-01-02,4836193
2019-01-03,4843588
2019-01-04,4828455
2019-01-05,4820536
2019-01-06,4862127
2019-01-08,4789164
2019-01-10,4961285
2019-01-11,4749550
2019-01-12,4535885
2019-01-13,4438947
2019-01-14,4319386
2019-01-15,4217505
2019-01-16,4152475
2019-01-17,4130058
2019-01-18,4185832
2019-01-19,4225663
2019-01-20,4408467
2019-01-21,4427912
2019-01-22,4407679
2019-01-23,4376898
2019-01-24,4371905
2019-01-25,4391995
2019-01-26,4461370
2019-01-27,4551745
2019-01-28,4719706
2019-01-29,4676029
2019-01-30,4645790
2019-01-31,4644869
2019-02-01,4685041
2019-02-02,4687764
2019-02-03,4748913
2019-02-04,4737290
2019-02-05,4785631
2019-02-06,4752435
2019-02-07,4828985
2019-02-08,4909332
2019-02-09,4952000
2019-02-10,5096542
2019-02-11,5043475
2019-02-12,5059700
2019-02-13,4999624
2019-02-14,4792600
2019-02-15,4743528
2019-02-16,4740712
2019-02-17,4883426
2019-02-18,4966843
2019-02-19,4934696
2019-02-20,4947274
2019-02-21,4969161
2019-02-22,5033560
2019-02-23,5184801
2019-02-24,5368156
2019-02-25,5318330
2019-02-26,5280870
2019-02-27,5178434
2019-02-28,5075591
2019-03-01,5053018
2019-03-02,5049669
2019-03-03,5259846
2019-03-04,5268529
2019-03-05,5302523
2019-03-06,5287491
2019-03-07,5196044
2019-03-08,5169665
2019-03-09,5113124
2019-03-10,5061088
2019-03-11,5035890
2019-03-12,4985729
2019-03-13,4969595
2019-03-14,4947934
2019-03-15,4935315
2019-03-16,4953752
2019-03-17,4979033
2019-03-18,4986073
2019-03-19,5152337
2019-03-20,5341815
2019-03-21,5476935
2019-03-22,5435471
2019-03-23,5630909
2019-03-24,5702190
2019-03-25,5674711
2019-03-26,5635440
2019-03-27,5613355
2019-03-28,5374305
2019-03-29,5275141
2019-03-30,5190870
2019-03-31,5137213
2019-04-01,5091015
2019-04-02,5148291
2019-04-03,5188756
2019-04-04,5339867
2019-04-05,5536389
2019-04-06,5455885
2019-04-07,5543345
2019-04-08,5418635
2019-04-09,5326711
2019-04-10,5238534
2019-04-11,5193743
2019-04-12,5318666
2019-04-13,5285414
2019-04-14,5468011
2019-04-15,5330121
2019-04-16,5267804
2019-04-17,5223549
2019-04-18,5380117
2019-04-19,5456247
2019-04-20,5582202
2019-04-21,5426196
2019-04-22,5390200
2019-04-23,5344125
2019-04-24,5310207
2019-04-25,5265414
2019-04-26,5408986
2019-04-27,5586571
2019-04-28,5838719
2019-04-29,5728655
2019-04-30,5724168
2019-05-01,5621128
2019-05-02,5605252
2019-05-03,5640325
2019-05-04,5568446
2019-05-05,5568213
2019-05-06,5506521
2019-05-07,5467416
2019-05-08,5503354
2019-05-09,5585418
2019-05-10,5653788
2019-05-11,5566976
2019-05-12,5506552
2019-05-13,5540717
2019-05-14,5554989
2019-05-15,5578304
2019-05-16,5554011
2019-05-17,5543845
2019-05-18,5451256
2019-05-19,5489300
2019-05-20,5487537
2019-05-21,5501591
2019-05-22,5468310
2019-05-23,5471037
2019-05-24,5433667
2019-05-25,5436911
2019-05-26,5656727
2019-05-27,5558386
2019-05-28,5466677
2019-05-29,5434494
2019-05-30,5403089
2019-05-31,5406045
2019-06-01,5400536
2019-06-02,5354617
2019-06-03,5344040
2019-06-04,5305398
2019-06-05,5202121
2019-06-06,5169248
2019-06-07,5055942
2019-06-08,5017407
2019-06-09,4991171
2019-06-10,4964480
2019-06-11,4932362
2019-06-12,4948691
2019-06-13,4914382
2019-06-14,4866626
2019-06-15,4815008
2019-06-16,4773546
2019-06-17,4752376
2019-06-18,4717185
2019-06-19,4613374
2019-06-20,4559308
2019-06-21,4522936
2019-06-22,4509683
2019-06-23,4507101
2019-06-24,4463064
2019-06-25,4516337
2019-06-26,4535193
2019-06-27,4739651
2019-06-28,4935908
2019-06-29,4986669
2019-06-30,5174970
2019-07-01,5236969
2019-07-02,5162717
2019-07-03,5241176
2019-07-04,5169753
2019-07-05,5150605
2019-07-06,5252602
2019-07-07,5203716
2019-07-08,5165053
2019-07-09,5106625
2019-07-10,5062294
2019-07-11,5009087
2019-07-12,4991083
2019-07-13,4974555
2019-07-14,4971944
2019-07-15,4979493
2019-07-16,5006367
2019-07-17,4980460
2019-07-18,4951335
2019-07-19,4942299
2019-07-20,5063634
2019-07-21,5028990
2019-07-22,5026005
2019-07-23,4979895
2019-07-24,4982656
2019-07-25,4931556
2019-07-26,4908669
2019-07-27,4820837
2019-07-28,4848761
2019-07-29,4863772
2019-07-30,4883721
2019-07-31,4896659
2019-08-01,4869846
2019-08-02,4843776
2019-08-03,4908239
2019-08-04,5061896
2019-08-05,5042566
2019-08-06,5044900
2019-08-07,5043622
2019-08-08,5045518
2019-08-09,5242537
2019-08-10,5377376
2019-08-11,5260665
2019-08-12,5238211
2019-08-13,5136837
2019-08-14,5100465
2019-08-15,5077043
2019-08-16,5109158
2019-08-17,5090991
2019-08-18,5138213
2019-08-19,5182528
2019-08-20,5176520
2019-08-21,5428739
2019-08-22,5358992
2019-08-23,5354037
2019-08-24,5310352
2019-08-24,5310352
2019-08-25,5289652
2019-08-25,5289652
2019-08-26,5313557
2019-08-26,5313557
2019-08-27,5399599
2019-08-27,5399599
2019-08-28,5307397
2019-08-29,5296836
2019-08-30,5249473
2019-08-31,5236862
2019-09-01,5216791
2019-09-02,5202449
2019-09-03,5212435
2019-09-04,5233959
2019-09-05,5231599
2019-09-06,5222683
2019-09-07,5258956
2019-09-08,5241959
2019-09-09,5240019
2019-09-10,5221881
2019-09-11,5203582
2019-09-12,5174961
2019-09-13,5106856
2019-09-14,5058938
2019-09-15,5053127
2019-09-16,5068790
2019-09-17,5056362
2019-09-18,5058598
2019-09-19,5099582
2019-09-20,5096960
2019-09-21,5084058
2019-09-22,5069394
2019-09-23,5047720
2019-09-24,5010665
2019-09-25,4986309
2019-09-26,4943904
2019-09-27,4914128
2019-09-28,4891093
2019-09-29,4873013
2019-09-30,4827444
2019-10-01,4764253
2019-10-02,4744321
2019-10-03,4742358
2019-10-04,4832005
2019-10-05,4856760
2019-10-06,4880615
2019-10-07,4885304
2019-10-08,4862637
2019-10-09,4851857
2019-10-10,4870333
2019-10-11,4836632
2019-10-12,4830582
2019-10-13,4883529
2019-10-14,4839656
2019-10-15,4855382
2019-10-16,4904718
2019-10-17,4921594
2019-10-18,4928986
2019-10-19,5016540
2019-10-20,4979169
2019-10-21,4957853
2019-10-22,4931707
2019-10-23,4919763
2019-10-24,4941334
2019-10-25,4991020
2019-10-26,4958319
2019-10-27,4942238
2019-10-28,4905435
2019-10-29,4923743
2019-10-30,4906140
2019-10-31,4878796
2019-11-01,4876453
2019-11-02,4925724
2019-11-03,4910601
2019-11-04,4887334
2019-11-05,4887420
2019-11-06,5045212
2019-11-07,5042704
2019-11-08,4999647
2019-11-09,4989450
2019-11-10,4982336
2019-11-11,4955271
2019-11-12,4949450
2019-11-13,4949125
2019-11-14,4892618
2019-11-15,4849714
2019-11-16,4883612
2019-11-17,4869413
2019-11-18,4895545
2019-11-19,4869287
2019-11-20,4853127
2019-11-21,4880182
2019-11-22,4857120
2019-11-23,4858078
2019-11-24,4877028
2019-11-25,4869330
2019-11-26,5020403
2019-11-27,5005202
2019-11-28,4902312
2019-11-29,4895665
2019-11-30,4851967
2019-12-01,4836847
2019-12-02,4817729
2019-12-03,4770248
2019-12-04,4689323
2019-12-05,4598372
2019-12-06,4590545
2019-12-07,4612639
2019-12-08,4678453
2019-12-09,4598111
2019-12-10,4548790
2019-12-11,4609394
2019-12-12,4644688
2019-12-13,4610836
2019-12-14,4666641
2019-12-15,4657039
2019-12-16,4689408
2019-12-17,4696137
2019-12-18,4693894
2019-12-19,4670940
2019-12-20,4723905
2019-12-21,4870425
2019-12-22,4836732
2019-12-23,4758208
2019-12-24,4726076
2019-12-25,4717766
2019-12-26,4782135
2019-12-27,4777010
2019-12-28,4754667
2019-12-29,4768822
2019-12-30,4773012
2019-12-31,4775744
2020-01-01,4805253
2020-01-02,4865482
2020-01-03,4863074
2020-01-04,4901786
2020-01-05,4877328
2020-01-06,4888988
2020-01-07,5008712
2020-01-08,4953932
2020-01-09,4951850
2020-01-10,4972147
2020-01-11,4977410
2020-01-12,5076979
2020-01-13,5098111
2020-01-14,5049470
2020-01-15,4997117
2020-01-16,4975365
2020-01-17,4924908
2020-01-18,4925266
2020-01-19,5011427
2020-01-20,5081530
2020-01-21,4977109
2020-01-22,4976663
2020-01-23,4897287
2020-01-24,4857787
2020-01-25,4830944
2020-01-26,4778375
2020-01-27,4690585
2020-01-28,4635224
2020-01-29,4656674
2020-01-30,4687316
2020-01-31,4752812
2020-02-01,4831764
2020-02-02,4802817
2020-02-03,4794471
2020-02-04,4759888
2020-02-05,4717789
2020-02-06,4502071
2020-02-07,4384894
2020-02-08,4307468
2020-02-09,4245992
2020-02-10,4062160
2020-02-11,4028468
2020-02-12,4006868
2020-02-13,4149824
2020-02-14,4253947
2020-02-15,4270723
2020-02-16,4383075
2020-02-17,4364732
2020-02-18,4307376
2020-02-19,4298895
2020-02-20,4310115
2020-02-21,4328183
2020-02-22,4314469
2020-02-23,4239932
2020-02-24,4231388
2020-02-25,4254800
2020-02-26,4202294
2020-02-27,4196129
2020-02-28,4262894
2020-02-29,4238819
2020-03-01,4237584
2020-03-02,4227947
2020-03-03,4239590
2020-03-04,4171415
2020-03-05,4177408
2020-03-06,4197192
2020-03-07,4167191
2020-03-08,4116943
2020-03-09,4045107
2020-03-10,4015874
2020-03-11,4008823
2020-03-12,4023450
2020-03-13,4049918
2020-03-14,4012459
2020-03-15,4006368
2020-03-16,3978645
2020-03-17,3971807
2020-03-18,3938976
2020-03-19,4003585
2020-03-20,4023432
2020-03-21,4039247
2020-03-22,4060080
2020-03-23,4030322
2020-03-24,4076901
2020-03-25,4144240
2020-03-26,4137809
2020-03-27,4032775
2020-03-28,4024602
2020-03-29,4010631
2020-03-30,4018970
2020-03-31,4033481
2020-04-01,4042287
2020-04-02,4037103
2020-04-03,4010029
2020-04-04,3987331
2020-04-05,4080369
2020-04-06,4083073
2020-04-07,4057187
2020-04-08,4018197
2020-04-09,3988218
2020-04-10,3962012
2020-04-11,3968343
2020-04-12,3943555
2020-04-13,3940171
2020-04-14,3963452
2020-04-15,4019331
2020-04-16,4005695
2020-04-17,4037425
2020-04-18,4008851
2020-04-19,3996065
2020-04-20,3978054
2020-04-21,3997595
2020-04-22,3994763
2020-04-23,3993610
2020-04-24,4030672
2020-04-25,4086789
2020-04-26,4213138
2020-04-27,4189362
2020-04-28,4181427
2020-04-29,4166304
2020-04-30,4152109
2020-05-01,4129934
2020-05-02,4112823
2020-05-03,4072031
2020-05-04,4045311
2020-05-05,4028061
2020-05-06,3974707
2020-05-07,3977402
2020-05-08,3968116
2020-05-09,3979003
2020-05-10,3995260
2020-05-11,3987057
2020-05-12,3980490
2020-05-13,4003757
