date_obj,Mud%20pie price
2019-07-27,678
2019-07-28,678
2019-07-29,678
2019-07-30,678
2019-07-31,678
2019-08-01,678
2019-08-02,678
2019-08-03,685
2019-08-04,685
2019-08-05,685
2019-08-06,695
2019-08-07,695
2019-08-08,695
2019-08-09,695
2019-08-10,692
2019-08-11,692
2019-08-12,692
2019-08-13,692
2019-08-14,702
2019-08-15,702
2019-08-16,702
2019-08-17,697
2019-08-18,697
2019-08-19,697
2019-08-20,694
2019-08-21,694
2019-08-22,694
2019-08-23,694
2019-08-24,727
2019-08-24,727
2019-08-25,727
2019-08-25,727
2019-08-26,727
2019-08-26,727
2019-08-27,727
2019-08-27,727
2019-08-28,723
2019-08-29,723
2019-08-30,723
2019-08-31,710
2019-09-01,710
2019-09-02,710
2019-09-03,710
2019-09-04,733
2019-09-05,733
2019-09-06,733
2019-09-07,733
2019-09-08,767
2019-09-09,767
2019-09-10,767
2019-09-11,767
2019-09-12,767
2019-09-13,804
2019-09-14,804
2019-09-15,804
2019-09-16,804
2019-09-17,813
2019-09-18,813
2019-09-19,813
2019-09-20,813
2019-09-21,825
2019-09-22,825
2019-09-23,825
2019-09-24,825
2019-09-25,829
2019-09-26,829
2019-09-27,829
2019-09-28,829
2019-09-29,853
2019-09-30,853
2019-10-01,853
2019-10-02,853
2019-10-03,896
2019-10-04,896
2019-10-05,896
2019-10-06,896
2019-10-07,923
2019-10-08,923
2019-10-09,923
2019-10-10,923
2019-10-11,928
2019-10-12,928
2019-10-13,928
2019-10-14,924
2019-10-15,924
2019-10-16,924
2019-10-17,924
2019-10-18,879
2019-10-19,879
2019-10-20,879
2019-10-21,836
2019-10-22,836
2019-10-23,836
2019-10-24,795
2019-10-25,795
2019-10-26,795
2019-10-27,769
2019-10-28,769
2019-10-29,769
2019-10-30,769
2019-10-31,766
2019-11-01,766
2019-11-02,766
2019-11-03,766
2019-11-04,737
2019-11-05,737
2019-11-06,737
2019-11-07,737
2019-11-08,725
2019-11-09,725
2019-11-10,725
2019-11-11,725
2019-11-12,742
2019-11-13,742
2019-11-14,742
2019-11-15,742
2019-11-16,742
2019-11-17,742
2019-11-18,742
2019-11-19,742
2019-11-20,761
2019-11-21,761
2019-11-22,761
2019-11-23,761
2019-11-24,800
2019-11-25,800
2019-11-26,800
2019-11-27,800
2019-11-28,840
2019-11-29,840
2019-11-30,840
2019-12-01,840
2019-12-02,840
2019-12-03,864
2019-12-04,864
2019-12-05,864
2019-12-06,864
2019-12-07,897
2019-12-08,897
2019-12-09,897
2019-12-10,897
2019-12-11,892
2019-12-12,892
2019-12-13,892
2019-12-14,892
2019-12-15,892
2019-12-16,917
2019-12-17,917
2019-12-18,917
2019-12-19,917
2019-12-20,917
2019-12-21,948
2019-12-22,948
2019-12-23,948
2019-12-24,948
2019-12-25,948
2019-12-26,939
2019-12-27,939
2019-12-28,939
2019-12-29,939
2019-12-30,922
2019-12-31,922
2020-01-01,922
2020-01-02,922
2020-01-03,961
2020-01-04,961
2020-01-05,961
2020-01-06,961
2020-01-07,935
2020-01-08,935
2020-01-09,935
2020-01-10,935
2020-01-11,921
2020-01-12,921
2020-01-13,921
2020-01-14,921
2020-01-15,908
2020-01-16,908
2020-01-17,908
2020-01-18,912
2020-01-19,912
2020-01-20,912
2020-01-21,912
2020-01-22,933
2020-01-23,933
2020-01-24,933
2020-01-25,952
2020-01-26,952
2020-01-27,952
2020-01-28,920
2020-01-29,920
2020-01-30,920
2020-01-31,875
2020-02-01,875
2020-02-02,875
2020-02-03,881
2020-02-04,881
2020-02-05,881
2020-02-06,881
2020-02-07,868
2020-02-08,868
2020-02-09,868
2020-02-10,825
2020-02-11,825
2020-02-12,825
2020-02-13,784
2020-02-14,784
2020-02-15,784
2020-02-16,760
2020-02-17,760
2020-02-18,760
2020-02-19,760
2020-02-20,743
2020-02-21,743
2020-02-22,743
2020-02-23,743
2020-02-24,725
2020-02-25,725
2020-02-26,725
2020-02-27,725
2020-02-28,727
2020-02-29,727
2020-03-01,727
2020-03-02,727
2020-03-03,729
2020-03-04,729
2020-03-05,729
2020-03-06,729
2020-03-07,737
2020-03-08,737
2020-03-09,737
2020-03-10,709
2020-03-11,709
2020-03-12,709
2020-03-13,674
2020-03-14,674
2020-03-15,674
2020-03-16,655
2020-03-17,655
2020-03-18,655
2020-03-19,640
2020-03-20,640
2020-03-21,640
2020-03-22,632
2020-03-23,632
2020-03-24,632
2020-03-25,643
2020-03-26,643
2020-03-27,636
2020-03-28,636
2020-03-29,618
2020-03-30,618
2020-03-31,623
2020-04-01,623
2020-04-02,653
2020-04-03,653
2020-04-04,653
2020-04-05,683
2020-04-06,683
2020-04-07,718
2020-04-08,718
2020-04-09,754
2020-04-10,754
2020-04-11,790
2020-04-12,790
2020-04-13,790
2020-04-14,830
2020-04-15,830
2020-04-16,830
2020-04-17,872
2020-04-18,872
2020-04-19,916
2020-04-20,916
2020-04-21,916
2020-04-22,929
2020-04-23,929
2020-04-24,929
2020-04-25,931
2020-04-26,931
2020-04-27,951
2020-04-28,951
2020-04-29,951
2020-04-30,999
2020-05-01,999
2020-05-02,999
2020-05-03,1049
2020-05-04,1049
2020-05-05,1049
2020-05-06,1097
2020-05-07,1097
2020-05-08,1097
2020-05-09,1107
2020-05-10,1107
2020-05-11,1107
2020-05-12,1095
2020-05-13,1095
