date_obj,Studded%20body price
2019-09-08,396
2019-09-09,390
2019-09-10,384
2019-09-11,381
2019-09-12,385
2019-09-13,375
2019-09-14,379
2019-09-15,373
2019-09-16,380
2019-09-17,398
2019-09-18,398
2019-09-19,391
2019-09-20,390
2019-09-21,391
2019-09-22,393
2019-09-23,398
2019-09-24,394
2019-09-25,383
2019-09-26,372
2019-09-27,363
2019-09-28,365
2019-09-29,371
2019-09-30,356
2019-10-01,370
2019-10-02,377
2019-10-03,387
2019-10-04,402
2019-10-05,407
2019-10-06,414
2019-10-07,418
2019-10-08,426
2019-10-09,430
2019-10-10,442
2019-10-11,437
2019-10-12,425
2019-10-13,418
2019-10-14,425
2019-10-15,435
2019-10-16,425
2019-10-17,417
2019-10-18,423
2019-10-19,431
2019-10-20,439
2019-10-21,436
2019-10-22,428
2019-10-23,414
2019-10-24,414
2019-10-25,396
2019-10-26,377
2019-10-27,362
2019-10-28,358
2019-10-29,370
2019-10-30,366
2019-10-31,358
2019-11-01,362
2019-11-02,363
2019-11-03,371
2019-11-04,368
2019-11-05,366
2019-11-06,368
2019-11-07,375
2019-11-08,380
2019-11-09,382
2019-11-10,382
2019-11-11,392
2019-11-12,390
2019-11-13,403
2019-11-14,421
2019-11-15,430
2019-11-16,448
2019-11-17,466
2019-11-18,476
2019-11-19,470
2019-11-20,477
2019-11-21,466
2019-11-22,463
2019-11-23,463
2019-11-24,458
2019-11-25,454
2019-11-26,455
2019-11-27,471
2019-11-28,481
2019-11-29,465
2019-11-30,461
2019-12-01,453
2019-12-02,459
2019-12-03,458
2019-12-04,435
2019-12-05,415
2019-12-06,405
2019-12-07,400
2019-12-08,402
2019-12-09,397
2019-12-10,410
2019-12-11,391
2019-12-12,393
2019-12-13,391
2019-12-14,396
2019-12-15,388
2019-12-16,393
2019-12-17,399
2019-12-18,390
2019-12-19,392
2019-12-20,386
2019-12-21,393
2019-12-22,405
2019-12-23,423
2019-12-24,426
2019-12-25,434
2019-12-26,433
2019-12-27,432
2019-12-28,447
2019-12-29,453
2019-12-30,437
2019-12-31,446
2020-01-01,440
2020-01-02,426
2020-01-03,420
2020-01-04,419
2020-01-05,424
2020-01-06,410
2020-01-07,406
2020-01-08,387
2020-01-09,404
2020-01-10,400
2020-01-11,393
2020-01-12,389
2020-01-13,395
2020-01-14,395
2020-01-15,397
2020-01-16,406
2020-01-17,417
2020-01-18,417
2020-01-19,425
2020-01-20,447
2020-01-21,461
2020-01-22,461
2020-01-23,468
2020-01-24,484
2020-01-25,466
2020-01-26,464
2020-01-27,452
2020-01-28,448
2020-01-29,440
2020-01-30,451
2020-01-31,464
2020-02-01,446
2020-02-02,427
2020-02-03,432
2020-02-04,425
2020-02-05,415
2020-02-06,408
2020-02-07,417
2020-02-08,405
2020-02-09,403
2020-02-10,412
2020-02-11,421
2020-02-12,427
2020-02-13,422
2020-02-14,418
2020-02-15,410
2020-02-16,413
2020-02-17,423
2020-02-18,419
2020-02-19,417
2020-02-20,413
2020-02-21,413
2020-02-22,404
2020-02-23,408
2020-02-24,415
2020-02-25,425
2020-02-26,428
2020-02-27,441
2020-02-28,451
2020-02-29,447
2020-03-01,458
2020-03-02,470
2020-03-03,461
2020-03-04,463
2020-03-05,464
2020-03-06,461
2020-03-07,470
2020-03-08,473
2020-03-09,463
2020-03-10,462
2020-03-11,456
2020-03-12,465
2020-03-13,475
2020-03-14,463
2020-03-15,439
2020-03-16,417
2020-03-17,396
2020-03-18,386
2020-03-19,386
2020-03-20,401
2020-03-21,413
2020-03-22,406
2020-03-23,405
2020-03-24,416
2020-03-25,423
2020-03-26,426
2020-03-27,414
2020-03-28,427
2020-03-29,426
2020-03-30,417
2020-03-31,419
2020-04-01,423
2020-04-02,410
2020-04-03,429
2020-04-04,447
2020-04-05,461
2020-04-06,454
2020-04-07,456
2020-04-08,443
2020-04-09,440
2020-04-10,431
2020-04-11,430
2020-04-12,432
2020-04-13,422
2020-04-14,417
2020-04-15,432
2020-04-16,433
2020-04-17,433
2020-04-18,440
2020-04-19,445
2020-04-20,447
2020-04-21,453
2020-04-22,453
2020-04-23,458
2020-04-24,455
2020-04-25,453
2020-04-26,464
2020-04-27,457
2020-04-28,453
2020-04-29,444
2020-04-30,440
2020-05-01,440
2020-05-02,425
2020-05-03,410
2020-05-04,404
2020-05-05,385
2020-05-06,370
2020-05-07,372
2020-05-08,384
2020-05-09,395
2020-05-10,393
2020-05-11,397
2020-05-12,397
2020-05-13,385
