date_obj,Bone%20dagger price
2019-03-29,2772
2019-03-30,2772
2019-03-31,2723
2019-04-01,2644
2019-04-02,2511
2019-04-03,2478
2019-04-04,2528
2019-04-05,2610
2019-04-06,2490
2019-04-07,2540
2019-04-08,2612
2019-04-09,2701
2019-04-10,2630
2019-04-11,2680
2019-04-12,2752
2019-04-13,2768
2019-04-14,2819
2019-04-15,2831
2019-04-16,2784
2019-04-17,2855
2019-04-18,2902
2019-04-19,3002
2019-04-20,3000
2019-04-21,3022
2019-04-22,2980
2019-04-23,2946
2019-04-24,2960
2019-04-25,2945
2019-04-26,2987
2019-04-27,3053
2019-04-28,2960
2019-04-29,3047
2019-04-30,3052
2019-05-01,3093
2019-05-02,3097
2019-05-03,2962
2019-05-04,2970
2019-05-05,2871
2019-05-06,2899
2019-05-07,2862
2019-05-08,2847
2019-05-09,2765
2019-05-10,2733
2019-05-11,2596
2019-05-12,2466
2019-05-13,2342
2019-05-14,2281
2019-05-15,2281
2019-05-16,2293
2019-05-17,2330
2019-05-18,2389
2019-05-19,2509
2019-05-20,2571
2019-05-21,2678
2019-05-22,2674
2019-05-23,2631
2019-05-24,2642
2019-05-25,2644
2019-05-26,2753
2019-05-27,2790
2019-05-28,2746
2019-05-29,2780
2019-05-30,2777
2019-05-31,2705
2019-06-01,2602
2019-06-02,2573
2019-06-03,2579
2019-06-04,2584
2019-06-05,2507
2019-06-06,2480
2019-06-07,2531
2019-06-08,2640
2019-06-09,2731
2019-06-10,2731
2019-06-11,2855
2019-06-12,2973
2019-06-13,2895
2019-06-14,2860
2019-06-15,2766
2019-06-16,2804
2019-06-17,2678
2019-06-18,2606
2019-06-19,2620
2019-06-20,2610
2019-06-21,2501
2019-06-22,2442
2019-06-23,2469
2019-06-24,2470
2019-06-25,2544
2019-06-26,2623
2019-06-27,2722
2019-06-28,2722
2019-06-29,2786
2019-06-30,2809
2019-07-01,2678
2019-07-02,2667
2019-07-03,2675
2019-07-04,2638
2019-07-05,2605
2019-07-06,2638
2019-07-07,2667
2019-07-08,2616
2019-07-09,2604
2019-07-10,2645
2019-07-11,2656
2019-07-12,2540
2019-07-13,2540
2019-07-14,2516
2019-07-15,2516
2019-07-16,2478
2019-07-17,2392
2019-07-18,2392
2019-07-19,2408
2019-07-20,2407
2019-07-21,2419
2019-07-22,2437
2019-07-23,2500
2019-07-24,2500
2019-07-25,2468
2019-07-26,2532
2019-07-27,2531
2019-07-28,2538
2019-07-29,2625
2019-07-30,2639
2019-07-31,2693
2019-08-01,2558
2019-08-02,2474
2019-08-03,2573
2019-08-04,2602
2019-08-05,2655
2019-08-06,2663
2019-08-07,2624
2019-08-08,2624
2019-08-09,2642
2019-08-10,2739
2019-08-11,2739
2019-08-12,2720
2019-08-13,2685
2019-08-14,2660
2019-08-15,2743
2019-08-16,2818
2019-08-17,2818
2019-08-18,2709
2019-08-19,2745
2019-08-20,2745
2019-08-21,2802
2019-08-22,2819
2019-08-23,2713
2019-08-24,2692
2019-08-24,2692
2019-08-25,2692
2019-08-25,2692
2019-08-26,2615
2019-08-27,2591
2019-08-27,2591
2019-08-28,2626
2019-08-29,2627
2019-08-30,2502
2019-08-31,2502
2019-09-01,2497
2019-09-02,2497
2019-09-03,2505
2019-09-04,2583
2019-09-05,2546
2019-09-06,2546
2019-09-07,2577
2019-09-08,2616
2019-09-09,2616
2019-09-10,2581
2019-09-11,2592
2019-09-12,2658
2019-09-13,2701
2019-09-14,2734
2019-09-15,2779
2019-09-16,2797
2019-09-17,2816
2019-09-18,2800
2019-09-19,2736
2019-09-20,2736
2019-09-21,2730
2019-09-22,2729
2019-09-23,2677
2019-09-24,2677
2019-09-25,2739
2019-09-26,2728
2019-09-27,2728
2019-09-28,2751
2019-09-29,2751
2019-09-30,2801
2019-10-01,2787
2019-10-02,2787
2019-10-03,2878
2019-10-04,2878
2019-10-05,2950
2019-10-06,3006
2019-10-07,3006
2019-10-08,2957
2019-10-09,2957
2019-10-10,2851
2019-10-11,2851
2019-10-12,2801
2019-10-13,2822
2019-10-14,2894
2019-10-15,2894
2019-10-16,2846
2019-10-17,2846
2019-10-18,2984
2019-10-19,3039
2019-10-20,3039
2019-10-21,3111
2019-10-22,3111
2019-10-23,3225
2019-10-24,3225
2019-10-25,3270
2019-10-26,3249
2019-10-27,3173
2019-10-28,3071
2019-10-29,3071
2019-10-30,3055
2019-10-31,2981
2019-11-01,2994
2019-11-02,2945
2019-11-03,2928
2019-11-04,2926
2019-11-05,2926
2019-11-06,2895
2019-11-07,2808
2019-11-08,2793
2019-11-09,2888
2019-11-10,2890
2019-11-11,2788
2019-11-12,2788
2019-11-13,2822
2019-11-14,2776
2019-11-15,2799
2019-11-16,2894
2019-11-17,2894
2019-11-18,2992
2019-11-19,2992
2019-11-20,2859
2019-11-21,2859
2019-11-22,2805
2019-11-23,2803
2019-11-24,2909
2019-11-25,3037
2019-11-26,3063
2019-11-27,3063
2019-11-28,2952
2019-11-29,2952
2019-11-30,2909
2019-12-01,2902
2019-12-02,2925
2019-12-03,2912
2019-12-04,2912
2019-12-05,2998
2019-12-06,2998
2019-12-07,3054
2019-12-08,3054
2019-12-09,3131
2019-12-10,3153
2019-12-11,3153
2019-12-12,3195
2019-12-13,3205
2019-12-14,3330
2019-12-15,3290
2019-12-16,3290
2019-12-17,3199
2019-12-18,3199
2019-12-19,3189
2019-12-20,3228
2019-12-21,3288
2019-12-22,3365
2019-12-23,3365
2019-12-24,3486
2019-12-25,3661
2019-12-26,3661
2019-12-27,3771
2019-12-28,3898
2019-12-29,3898
2019-12-30,3775
2019-12-31,3775
2020-01-01,3858
2020-01-02,3906
2020-01-03,3906
2020-01-04,3894
2020-01-05,3700
2020-01-06,3700
2020-01-07,3521
2020-01-08,3521
2020-01-09,3344
2020-01-10,3179
2020-01-11,3111
2020-01-12,3061
2020-01-13,3061
2020-01-14,3067
2020-01-15,3042
2020-01-16,3040
2020-01-17,3029
2020-01-18,3029
2020-01-19,3046
2020-01-20,3059
2020-01-21,3059
2020-01-22,3002
2020-01-23,3003
2020-01-24,2943
2020-01-25,2850
2020-01-26,2829
2020-01-27,2799
2020-01-28,2728
2020-01-29,2640
2020-01-30,2678
2020-01-31,2726
2020-02-01,2761
2020-02-02,2796
2020-02-03,2833
2020-02-04,2838
2020-02-05,2767
2020-02-06,2850
2020-02-07,2850
2020-02-08,2905
2020-02-09,2856
2020-02-10,2899
2020-02-11,2911
2020-02-12,2862
2020-02-13,2862
2020-02-14,2831
2020-02-15,2852
2020-02-16,2984
2020-02-17,3007
2020-02-18,3082
2020-02-19,3050
2020-02-20,3042
2020-02-21,3042
2020-02-22,3182
2020-02-23,3342
2020-02-24,3446
2020-02-25,3478
2020-02-26,3588
2020-02-27,3669
2020-02-28,3533
2020-02-29,3533
2020-03-01,3384
2020-03-02,3409
2020-03-03,3281
2020-03-04,3281
2020-03-05,3278
2020-03-06,3248
2020-03-07,3240
2020-03-08,3238
2020-03-09,3129
2020-03-10,3025
2020-03-11,2945
2020-03-12,2892
2020-03-13,2898
2020-03-14,2832
2020-03-15,2693
2020-03-16,2681
2020-03-17,2579
2020-03-18,2581
2020-03-19,2564
2020-03-20,2516
2020-03-21,2410
2020-03-22,2289
2020-03-23,2202
2020-03-24,2091
2020-03-25,1986
2020-03-26,1886
2020-03-27,1791
2020-03-28,1782
2020-03-29,1709
2020-03-30,1748
2020-03-31,1834
2020-04-01,1878
2020-04-02,1823
2020-04-03,1823
2020-04-04,1822
2020-04-05,1868
2020-04-06,1894
2020-04-07,1942
2020-04-08,2022
2020-04-09,2074
2020-04-10,2146
2020-04-11,2172
2020-04-12,2242
2020-04-13,2315
2020-04-14,2390
2020-04-15,2451
2020-04-16,2539
2020-04-17,2636
2020-04-18,2689
2020-04-19,2774
2020-04-20,2821
2020-04-21,2936
2020-04-22,3012
2020-04-23,2900
2020-04-24,2887
2020-04-25,2851
2020-04-26,2763
2020-04-27,2624
2020-04-28,2613
2020-04-29,2595
2020-04-30,2626
2020-05-01,2708
2020-05-02,2818
2020-05-03,2931
2020-05-04,2961
2020-05-05,2893
2020-05-06,2898
2020-05-07,2863
2020-05-08,2879
2020-05-09,2870
2020-05-10,2726
2020-05-11,2622
2020-05-12,2561
2020-05-13,2522
