date_obj,Wolf%20bones price
2019-09-08,455
2019-09-09,450
2019-09-10,435
2019-09-11,440
2019-09-12,437
2019-09-13,446
2019-09-14,456
2019-09-15,444
2019-09-16,438
2019-09-17,427
2019-09-18,426
2019-09-19,426
2019-09-20,429
2019-09-21,427
2019-09-22,424
2019-09-23,427
2019-09-24,431
2019-09-25,420
2019-09-26,426
2019-09-27,414
2019-09-28,409
2019-09-29,405
2019-09-30,414
2019-10-01,412
2019-10-02,416
2019-10-03,413
2019-10-04,418
2019-10-05,423
2019-10-06,444
2019-10-07,465
2019-10-08,474
2019-10-09,498
2019-10-10,511
2019-10-11,533
2019-10-12,547
2019-10-13,535
2019-10-14,515
2019-10-15,504
2019-10-16,478
2019-10-17,457
2019-10-18,434
2019-10-19,412
2019-10-20,391
2019-10-21,371
2019-10-22,360
2019-10-23,360
2019-10-24,356
2019-10-25,365
2019-10-26,360
2019-10-27,362
2019-10-28,373
2019-10-29,378
2019-10-30,381
2019-10-31,388
2019-11-01,408
2019-11-02,424
2019-11-03,438
2019-11-04,447
2019-11-05,454
2019-11-06,457
2019-11-07,468
2019-11-08,469
2019-11-09,458
2019-11-10,447
2019-11-11,435
2019-11-12,422
2019-11-13,420
2019-11-14,409
2019-11-15,400
2019-11-16,395
2019-11-17,393
2019-11-18,397
2019-11-19,402
2019-11-20,400
2019-11-21,411
2019-11-22,406
2019-11-23,398
2019-11-24,388
2019-11-25,376
2019-11-26,377
2019-11-27,372
2019-11-28,374
2019-11-29,370
2019-11-30,379
2019-12-01,395
2019-12-02,415
2019-12-03,436
2019-12-04,457
2019-12-05,457
2019-12-06,471
2019-12-07,484
2019-12-08,509
2019-12-09,535
2019-12-10,562
2019-12-11,582
2019-12-12,581
2019-12-13,587
2019-12-14,601
2019-12-15,609
2019-12-16,621
2019-12-17,610
2019-12-18,582
2019-12-19,563
2019-12-20,556
2019-12-21,528
2019-12-22,520
2019-12-23,502
2019-12-24,479
2019-12-25,455
2019-12-26,435
2019-12-27,426
2019-12-28,413
2019-12-29,400
2019-12-30,389
2019-12-31,375
2020-01-01,383
2020-01-02,398
2020-01-03,409
2020-01-04,426
2020-01-05,444
2020-01-06,435
2020-01-07,428
2020-01-08,421
2020-01-09,410
2020-01-10,416
2020-01-11,424
2020-01-12,432
2020-01-13,425
2020-01-14,430
2020-01-15,438
2020-01-16,439
2020-01-17,449
2020-01-18,454
2020-01-19,433
2020-01-20,416
2020-01-21,412
2020-01-22,408
2020-01-23,405
2020-01-24,404
2020-01-25,399
2020-01-26,404
2020-01-27,406
2020-01-28,403
2020-01-29,407
2020-01-30,428
2020-01-31,450
2020-02-01,469
2020-02-02,489
2020-02-03,494
2020-02-04,499
2020-02-05,491
2020-02-06,498
2020-02-07,514
2020-02-08,522
2020-02-09,527
2020-02-10,527
2020-02-11,531
2020-02-12,521
2020-02-13,517
2020-02-14,512
2020-02-15,508
2020-02-16,511
2020-02-17,533
2020-02-18,548
2020-02-19,561
2020-02-20,569
2020-02-21,564
2020-02-22,571
2020-02-23,552
2020-02-24,534
2020-02-25,523
2020-02-26,498
2020-02-27,473
2020-02-28,449
2020-02-29,426
2020-03-01,417
2020-03-02,398
2020-03-03,392
2020-03-04,382
2020-03-05,380
2020-03-06,383
2020-03-07,387
2020-03-08,369
2020-03-09,375
2020-03-10,391
2020-03-11,396
2020-03-12,400
2020-03-13,414
2020-03-14,427
2020-03-15,449
2020-03-16,462
2020-03-17,455
2020-03-18,445
2020-03-19,442
2020-03-20,438
2020-03-21,446
2020-03-22,442
2020-03-23,429
2020-03-24,432
2020-03-25,444
2020-03-26,462
2020-03-27,460
2020-03-28,467
2020-03-29,471
2020-03-30,487
2020-03-31,510
2020-04-01,522
2020-04-02,515
2020-04-03,507
2020-04-04,500
2020-04-05,524
2020-04-06,542
2020-04-07,556
2020-04-08,575
2020-04-09,586
2020-04-10,588
2020-04-11,579
2020-04-12,559
2020-04-13,540
2020-04-14,517
2020-04-15,494
2020-04-16,469
2020-04-17,452
2020-04-18,448
2020-04-19,462
2020-04-20,473
2020-04-21,464
2020-04-22,450
2020-04-23,445
2020-04-24,436
2020-04-25,437
2020-04-26,448
2020-04-27,440
2020-04-28,436
2020-04-29,423
2020-04-30,416
2020-05-01,417
2020-05-02,418
2020-05-03,415
2020-05-04,421
2020-05-05,426
2020-05-06,423
2020-05-07,407
2020-05-08,402
2020-05-09,397
2020-05-10,393
2020-05-11,389
2020-05-12,400
2020-05-13,406
