date_obj,Young%20impling%20jar price
2019-04-09,2137
2019-04-10,2174
2019-04-11,2264
2019-04-12,2377
2019-04-13,2496
2019-04-14,2621
2019-04-15,2753
2019-04-16,2891
2019-04-17,2874
2019-04-18,2962
2019-04-19,3076
2019-04-20,3213
2019-04-21,3309
2019-04-22,3171
2019-04-23,3096
2019-04-24,3004
2019-04-25,2866
2019-04-26,2757
2019-04-27,2660
2019-04-28,2587
2019-04-29,2609
2019-04-30,2573
2019-05-01,2572
2019-05-02,2643
2019-05-03,2523
2019-05-04,2434
2019-05-05,2312
2019-05-06,2295
2019-05-07,2220
2019-05-08,2117
2019-05-09,2060
2019-05-10,2018
2019-05-11,2012
2019-05-12,2113
2019-05-13,2179
2019-05-14,2194
2019-05-15,2190
2019-05-16,2137
2019-05-17,2096
2019-05-18,2176
2019-05-19,2180
2019-05-20,2204
2019-05-21,2253
2019-05-22,2280
2019-05-23,2261
2019-05-24,2242
2019-05-25,2154
2019-05-26,2156
2019-05-27,2134
2019-05-28,2127
2019-05-29,2025
2019-05-30,1924
2019-05-31,1846
2019-06-01,1843
2019-06-02,1850
2019-06-03,1757
2019-06-04,1734
2019-06-05,1698
2019-06-06,1726
2019-06-07,1639
2019-06-08,1575
2019-06-09,1588
2019-06-10,1588
2019-06-11,1561
2019-06-12,1593
2019-06-13,1556
2019-06-14,1602
2019-06-15,1630
2019-06-16,1711
2019-06-17,1751
2019-06-18,1758
2019-06-19,1799
2019-06-20,1861
2019-06-21,1803
2019-06-22,1745
2019-06-23,1707
2019-06-24,1747
2019-06-25,1834
2019-06-26,1838
2019-06-27,1818
2019-06-28,1816
2019-06-29,1812
2019-06-30,1782
2019-07-01,1707
2019-07-02,1626
2019-07-03,1558
2019-07-04,1489
2019-07-05,1475
2019-07-06,1512
2019-07-07,1575
2019-07-08,1621
2019-07-09,1563
2019-07-10,1503
2019-07-11,1444
2019-07-12,1454
2019-07-13,1386
2019-07-14,1396
2019-07-15,1373
2019-07-16,1359
2019-07-17,1387
2019-07-18,1372
2019-07-19,1389
2019-07-20,1371
2019-07-21,1394
2019-07-22,1394
2019-07-23,1433
2019-07-24,1483
2019-07-25,1521
2019-07-26,1598
2019-07-27,1610
2019-07-28,1645
2019-07-29,1663
2019-07-30,1704
2019-07-31,1789
2019-08-01,1878
2019-08-02,1956
2019-08-03,1968
2019-08-04,1880
2019-08-05,1874
2019-08-06,1925
2019-08-07,1906
2019-08-08,1853
2019-08-09,1874
2019-08-10,1885
2019-08-11,1937
2019-08-12,1897
2019-08-13,1949
2019-08-14,1970
2019-08-15,2007
2019-08-16,2071
2019-08-17,2071
2019-08-18,2021
2019-08-19,2056
2019-08-20,2101
2019-08-21,2058
2019-08-22,1989
2019-08-23,1908
2019-08-24,1889
2019-08-24,1889
2019-08-25,1889
2019-08-25,1889
2019-08-26,1918
2019-08-26,1918
2019-08-27,1827
2019-08-27,1827
2019-08-28,1857
2019-08-29,1930
2019-08-30,1961
2019-08-31,1961
2019-09-01,2020
2019-09-02,2020
2019-09-03,2030
2019-09-04,2122
2019-09-05,2132
2019-09-06,2138
2019-09-07,2084
2019-09-08,2011
2019-09-09,2043
2019-09-10,2032
2019-09-11,2008
2019-09-12,2008
2019-09-13,1990
2019-09-14,1974
2019-09-15,1995
2019-09-16,1978
2019-09-17,1939
2019-09-18,1971
2019-09-19,1918
2019-09-20,1918
2019-09-21,1915
2019-09-22,1912
2019-09-23,1959
2019-09-24,1959
2019-09-25,1874
2019-09-26,1813
2019-09-27,1813
2019-09-28,1733
2019-09-29,1733
2019-09-30,1693
2019-10-01,1669
2019-10-02,1669
2019-10-03,1673
2019-10-04,1599
2019-10-05,1524
2019-10-06,1458
2019-10-07,1531
2019-10-08,1608
2019-10-09,1608
2019-10-10,1688
2019-10-11,1688
2019-10-12,1756
2019-10-13,1787
2019-10-14,1781
2019-10-15,1781
2019-10-16,1816
2019-10-17,1816
2019-10-18,1854
2019-10-19,1920
2019-10-20,1964
2019-10-21,2010
2019-10-22,2070
2019-10-23,2133
2019-10-24,2231
2019-10-25,2289
2019-10-26,2293
2019-10-27,2223
2019-10-28,2234
2019-10-29,2234
2019-10-30,2262
2019-10-31,2213
2019-11-01,2196
2019-11-02,2147
2019-11-03,2162
2019-11-04,2169
2019-11-05,2169
2019-11-06,2109
2019-11-07,2110
2019-11-08,2071
2019-11-09,2150
2019-11-10,2228
2019-11-11,2296
2019-11-12,2290
2019-11-13,2217
2019-11-14,2158
2019-11-15,2259
2019-11-16,2372
2019-11-17,2372
2019-11-18,2491
2019-11-19,2555
2019-11-20,2493
2019-11-21,2493
2019-11-22,2485
2019-11-23,2501
2019-11-24,2500
2019-11-25,2461
2019-11-26,2531
2019-11-27,2531
2019-11-28,2558
2019-11-29,2558
2019-11-30,2498
2019-12-01,2439
2019-12-02,2363
2019-12-03,2267
2019-12-04,2172
2019-12-05,2172
2019-12-06,2147
2019-12-07,2224
2019-12-08,2224
2019-12-09,2227
2019-12-10,2193
2019-12-11,2302
2019-12-12,2302
2019-12-13,2417
2019-12-14,2390
2019-12-15,2283
2019-12-16,2217
2019-12-17,2138
2019-12-18,2071
2019-12-19,2062
2019-12-20,2030
2019-12-21,2127
2019-12-22,2216
2019-12-23,2216
2019-12-24,2311
2019-12-25,2345
2019-12-26,2345
2019-12-27,2365
2019-12-28,2411
2019-12-29,2411
2019-12-30,2528
2019-12-31,2528
2020-01-01,2628
2020-01-02,2732
2020-01-03,2841
2020-01-04,2916
2020-01-05,2842
2020-01-06,2815
2020-01-07,2734
2020-01-08,2734
2020-01-09,2757
2020-01-10,2619
2020-01-11,2507
2020-01-12,2397
2020-01-13,2397
2020-01-14,2288
2020-01-15,2252
2020-01-16,2297
2020-01-17,2239
2020-01-18,2239
2020-01-19,2275
2020-01-20,2383
2020-01-21,2383
2020-01-22,2485
2020-01-23,2591
2020-01-24,2572
2020-01-25,2701
2020-01-26,2769
2020-01-27,2902
2020-01-28,3048
2020-01-29,3081
2020-01-30,3143
2020-01-31,3252
2020-02-01,3256
2020-02-02,3145
2020-02-03,3085
2020-02-04,2997
2020-02-05,2924
2020-02-06,2844
2020-02-07,2701
2020-02-08,2711
2020-02-09,2665
2020-02-10,2620
2020-02-11,2504
2020-02-12,2390
2020-02-13,2415
2020-02-14,2464
2020-02-15,2468
2020-02-16,2493
2020-02-17,2602
2020-02-18,2628
2020-02-19,2583
2020-02-20,2596
2020-02-21,2596
2020-02-22,2493
2020-02-23,2394
2020-02-24,2423
2020-02-25,2416
2020-02-26,2399
2020-02-27,2290
2020-02-28,2279
2020-02-29,2279
2020-03-01,2307
2020-03-02,2423
2020-03-03,2542
2020-03-04,2588
2020-03-05,2502
2020-03-06,2500
2020-03-07,2538
2020-03-08,2423
2020-03-09,2390
2020-03-10,2288
2020-03-11,2209
2020-03-12,2216
2020-03-13,2292
2020-03-14,2367
2020-03-15,2432
2020-03-16,2492
2020-03-17,2595
2020-03-18,2628
2020-03-19,2629
2020-03-20,2583
2020-03-21,2552
2020-03-22,2548
2020-03-23,2550
2020-03-24,2579
2020-03-25,2577
2020-03-26,2573
2020-03-27,2569
2020-03-28,2560
2020-03-29,2521
2020-03-30,2503
2020-03-31,2439
2020-04-01,2425
2020-04-02,2443
2020-04-03,2502
2020-04-04,2496
2020-04-05,2568
2020-04-06,2575
2020-04-07,2631
2020-04-08,2672
2020-04-09,2655
2020-04-10,2604
2020-04-11,2514
2020-04-12,2503
2020-04-13,2566
2020-04-14,2508
2020-04-15,2491
2020-04-16,2439
2020-04-17,2377
2020-04-18,2301
2020-04-19,2206
2020-04-20,2214
2020-04-21,2260
2020-04-22,2283
2020-04-23,2272
2020-04-24,2339
2020-04-25,2409
2020-04-26,2516
2020-04-27,2493
2020-04-28,2401
2020-04-29,2413
2020-04-30,2429
2020-05-01,2485
2020-05-02,2462
2020-05-03,2536
2020-05-04,2454
2020-05-05,2374
2020-05-06,2434
2020-05-07,2402
2020-05-08,2472
2020-05-09,2494
2020-05-10,2515
2020-05-11,2543
2020-05-12,2556
2020-05-13,2501
