date_obj,Shield%20right%20half price
2019-04-07,758865
2019-04-08,758865
2019-04-09,760069
2019-04-10,760069
2019-04-11,765275
2019-04-12,765275
2019-04-13,764703
2019-04-14,764703
2019-04-15,757685
2019-04-16,757685
2019-04-17,759594
2019-04-18,759594
2019-04-19,761399
2019-04-20,761399
2019-04-21,761179
2019-04-22,761179
2019-04-23,759663
2019-04-24,759663
2019-04-25,759536
2019-04-26,759536
2019-04-27,761461
2019-04-28,761461
2019-04-29,761461
2019-04-30,759027
2019-05-01,759027
2019-05-02,759477
2019-05-03,759477
2019-05-04,760034
2019-05-05,760034
2019-05-06,760034
2019-05-07,759717
2019-05-08,759717
2019-05-09,759717
2019-05-10,759406
2019-05-11,759406
2019-05-12,757030
2019-05-13,757030
2019-05-14,756714
2019-05-15,756714
2019-05-16,756714
2019-05-17,755932
2019-05-18,754829
2019-05-19,754829
2019-05-20,753600
2019-05-21,753600
2019-05-22,752124
2019-05-23,752124
2019-05-24,752157
2019-05-25,752157
2019-05-26,761239
2019-05-27,761239
2019-05-28,763839
2019-05-29,763839
2019-05-30,759343
2019-05-31,759343
2019-06-01,756409
2019-06-02,756409
2019-06-03,755328
2019-06-04,755328
2019-06-05,760240
2019-06-06,760240
2019-06-07,760972
2019-06-08,760972
2019-06-09,762769
2019-06-10,762769
2019-06-11,762769
2019-06-12,756545
2019-06-13,756545
2019-06-14,754020
2019-06-15,754020
2019-06-16,758093
2019-06-17,758093
2019-06-18,757086
2019-06-19,757086
2019-06-20,753539
2019-06-21,753539
2019-06-22,753539
2019-06-23,752478
2019-06-24,752478
2019-06-25,752478
2019-06-26,755058
2019-06-27,755058
2019-06-28,759237
2019-06-29,759237
2019-06-30,760586
2019-07-01,760586
2019-07-02,760586
2019-07-03,758849
2019-07-04,758849
2019-07-05,758849
2019-07-06,758887
2019-07-07,758887
2019-07-08,758834
2019-07-09,758834
2019-07-10,757957
2019-07-11,757957
2019-07-12,757498
2019-07-13,757498
2019-07-14,756563
2019-07-15,756563
2019-07-16,756563
2019-07-17,757693
2019-07-18,757693
2019-07-19,763313
2019-07-20,763313
2019-07-21,764322
2019-07-22,764322
2019-07-23,767092
2019-07-24,767092
2019-07-25,767092
2019-07-26,759716
2019-07-27,759716
2019-07-28,759860
2019-07-29,759860
2019-07-30,760483
2019-07-31,760483
2019-08-01,761462
2019-08-02,761462
2019-08-03,765464
2019-08-04,765464
2019-08-05,760797
2019-08-06,760797
2019-08-07,763435
2019-08-08,763435
2019-08-09,763435
2019-08-10,763535
2019-08-11,763535
2019-08-12,761463
2019-08-13,761463
2019-08-14,761519
2019-08-15,761519
2019-08-16,764712
2019-08-17,764712
2019-08-18,761218
2019-08-19,761218
2019-08-20,764370
2019-08-21,764370
2019-08-22,759534
2019-08-23,759534
2019-08-24,758342
2019-08-24,758342
2019-08-25,758342
2019-08-25,758342
2019-08-26,758342
2019-08-26,758342
2019-08-27,758301
2019-08-27,758301
2019-08-28,758301
2019-08-29,759068
2019-08-30,759068
2019-08-31,759397
2019-09-01,758105
2019-09-02,758105
2019-09-03,736431
2019-09-04,736431
2019-09-05,730047
2019-09-06,730047
2019-09-07,757770
2019-09-08,757770
2019-09-09,757427
2019-09-10,757427
2019-09-11,758661
2019-09-12,758661
2019-09-13,758661
2019-09-14,757985
2019-09-15,757985
2019-09-16,757334
2019-09-17,757334
2019-09-18,756813
2019-09-19,756813
2019-09-20,756813
2019-09-21,757816
2019-09-22,757816
2019-09-23,757184
2019-09-24,757184
2019-09-25,757184
2019-09-26,756751
2019-09-27,756751
2019-09-28,756851
2019-09-29,756851
2019-09-30,757716
2019-10-01,757716
2019-10-02,757123
2019-10-03,757123
2019-10-04,757123
2019-10-05,756083
2019-10-06,756349
2019-10-07,756349
2019-10-08,755821
2019-10-09,755821
2019-10-10,755821
2019-10-11,756975
2019-10-12,756975
2019-10-13,756504
2019-10-14,756504
2019-10-15,758396
2019-10-16,758396
2019-10-17,757097
2019-10-18,757097
2019-10-19,755896
2019-10-20,755896
2019-10-21,755683
2019-10-22,755683
2019-10-23,754971
2019-10-24,754971
2019-10-25,754971
2019-10-26,756589
2019-10-27,756589
2019-10-28,756884
2019-10-29,756884
2019-10-30,756884
2019-10-31,755775
2019-11-01,755775
2019-11-02,755176
2019-11-03,755176
2019-11-04,756432
2019-11-05,756432
2019-11-06,756432
2019-11-07,755578
2019-11-08,755578
2019-11-09,756297
2019-11-10,756297
2019-11-11,757770
2019-11-12,757770
2019-11-13,757770
2019-11-14,757643
2019-11-15,757643
2019-11-16,758521
2019-11-17,758521
2019-11-18,758521
2019-11-19,756992
2019-11-20,756992
2019-11-21,756992
2019-11-22,756279
2019-11-23,756279
2019-11-24,756279
2019-11-25,754488
2019-11-26,754488
2019-11-27,754488
2019-11-28,755314
2019-11-29,755314
2019-11-30,757350
2019-12-01,757350
2019-12-02,757350
2019-12-03,755737
2019-12-04,755737
2019-12-05,755737
2019-12-06,756501
2019-12-07,756501
2019-12-08,757555
2019-12-09,757555
2019-12-10,757189
2019-12-11,757189
2019-12-12,757189
2019-12-13,756155
2019-12-14,756155
2019-12-15,756155
2019-12-16,756205
2019-12-17,756205
2019-12-18,756205
2019-12-19,754289
2019-12-20,754289
2019-12-21,754038
2019-12-22,754038
2019-12-23,757375
2019-12-24,757375
2019-12-25,756120
2019-12-26,756120
2019-12-27,756273
2019-12-28,756273
2019-12-29,757930
2019-12-30,757930
2019-12-31,756417
2020-01-01,756417
2020-01-02,758811
2020-01-03,758811
2020-01-04,758811
2020-01-05,757764
2020-01-06,757764
2020-01-07,756961
2020-01-08,756961
2020-01-09,756961
2020-01-10,752873
2020-01-11,757594
2020-01-12,757594
2020-01-13,757594
2020-01-14,755438
2020-01-15,755438
2020-01-16,753963
2020-01-17,753963
2020-01-18,755778
2020-01-19,755181
2020-01-20,755181
2020-01-21,754722
2020-01-22,754722
2020-01-23,757015
2020-01-24,757015
2020-01-25,756678
2020-01-26,756678
2020-01-27,758197
2020-01-28,758197
2020-01-29,758980
2020-01-30,758980
2020-01-31,756348
2020-02-01,756348
2020-02-02,756299
2020-02-03,756299
2020-02-04,756283
2020-02-05,756283
2020-02-06,756162
2020-02-07,756162
2020-02-08,756885
2020-02-09,756885
2020-02-10,758352
2020-02-11,758352
2020-02-12,757628
2020-02-13,757628
2020-02-14,755209
2020-02-15,755209
2020-02-16,756885
2020-02-17,756885
2020-02-18,755066
2020-02-19,755066
2020-02-20,755996
2020-02-21,755996
2020-02-22,757649
2020-02-23,757649
2020-02-24,755569
2020-02-25,755569
2020-02-26,756800
2020-02-27,756800
2020-02-28,756530
2020-02-29,756530
2020-03-01,756633
2020-03-02,756633
2020-03-03,757016
2020-03-04,757016
2020-03-05,755331
2020-03-06,755331
2020-03-07,755400
2020-03-08,755400
2020-03-09,756636
2020-03-10,755922
2020-03-11,755922
2020-03-12,756069
2020-03-13,756069
2020-03-14,755619
2020-03-15,755619
2020-03-16,757100
2020-03-17,757100
2020-03-18,756667
2020-03-19,756667
2020-03-20,755456
2020-03-21,755456
2020-03-22,753809
2020-03-23,753809
2020-03-24,754760
2020-03-25,752705
2020-03-26,753816
2020-03-27,754233
2020-03-28,754233
2020-03-29,755974
2020-03-30,755192
2020-03-31,754271
2020-04-01,754542
2020-04-02,755867
2020-04-03,755867
2020-04-04,755058
2020-04-05,756276
2020-04-06,755845
2020-04-07,755511
2020-04-08,756366
2020-04-09,756458
2020-04-10,756458
2020-04-11,756337
2020-04-12,757160
2020-04-13,756815
2020-04-14,755273
2020-04-15,756606
2020-04-16,756606
2020-04-17,755340
2020-04-18,754891
2020-04-19,754006
2020-04-20,754044
2020-04-21,755615
2020-04-22,757992
2020-04-23,755892
2020-04-24,756584
2020-04-25,756267
2020-04-26,756003
2020-04-27,755455
2020-04-28,755678
2020-04-29,754708
2020-04-30,756512
2020-05-01,756512
2020-05-02,757147
2020-05-03,756562
2020-05-04,756562
2020-05-05,756717
2020-05-06,756316
2020-05-07,754604
2020-05-08,754604
2020-05-09,757202
2020-05-10,755775
2020-05-11,755775
2020-05-12,755279
2020-05-13,756098
