date_obj,Dragonfire%20shield price
2018-11-19,8769640
2018-11-20,8769954
2018-11-21,8570953
2018-11-22,8257609
2018-11-23,7922106
2018-11-24,7582849
2018-11-25,7564445
2018-11-26,7584764
2018-11-27,7577059
2018-11-28,7742625
2018-11-29,7792803
2018-12-01,8078403
2018-12-02,8172112
2018-12-03,8149314
2018-12-04,8132191
2018-12-05,8134928
2018-12-07,8220234
2018-12-09,8507759
2018-12-10,8705537
2018-12-11,8690814
2018-12-12,8710774
2018-12-13,8826380
2018-12-14,8893141
2018-12-15,9003655
2018-12-16,9321360
2018-12-17,9277245
2018-12-18,9254068
2018-12-19,9165543
2018-12-20,9165825
2018-12-21,9130658
2018-12-22,9072246
2018-12-23,9111361
2018-12-24,9189058
2018-12-25,9264650
2018-12-26,9525206
2018-12-27,9685614
2018-12-28,9823468
2018-12-29,10064839
2018-12-30,10163307
2018-12-31,9993290
2019-01-01,10048484
2019-01-02,10142867
2019-01-03,10233080
2019-01-04,10079720
2019-01-05,9677532
2019-01-06,9524410
2019-01-08,9214160
2019-01-10,8535352
2019-01-11,8357136
2019-01-12,8334790
2019-01-13,8591915
2019-01-14,8561018
2019-01-15,8665218
2019-01-16,8666545
2019-01-17,8742263
2019-01-18,8866406
2019-01-19,9123706
2019-01-20,9018139
2019-01-21,8919891
2019-01-22,8912264
2019-01-23,8874234
2019-01-24,8804161
2019-01-25,8727385
2019-01-26,8666962
2019-01-27,8641704
2019-01-28,8587645
2019-01-29,8567584
2019-01-30,8578612
2019-01-31,8587607
2019-02-01,8530122
2019-02-02,8502419
2019-02-03,8448017
2019-02-04,8399897
2019-02-05,8267693
2019-02-06,8251797
2019-02-07,8210158
2019-02-08,8146762
2019-02-09,8105217
2019-02-10,8090693
2019-02-11,7988766
2019-02-12,7887638
2019-02-13,7801338
2019-02-14,7744635
2019-02-15,7678497
2019-02-16,7688720
2019-02-17,7675203
2019-02-18,7664180
2019-02-19,7670520
2019-02-20,7687457
2019-02-21,7733474
2019-02-22,7717860
2019-02-23,7869498
2019-02-24,7841533
2019-02-25,7825566
2019-02-26,7792584
2019-02-27,7709784
2019-02-28,7597925
2019-03-01,7471965
2019-03-02,7474948
2019-03-03,7426104
2019-03-04,7377555
2019-03-05,7263319
2019-03-06,7146855
2019-03-07,7130851
2019-03-08,7119596
2019-03-09,7127580
2019-03-10,7185457
2019-03-11,7141375
2019-03-12,7135440
2019-03-13,7113711
2019-03-14,7054761
2019-03-15,7010555
2019-03-16,7000118
2019-03-17,6943640
2019-03-18,6978644
2019-03-19,6937095
2019-03-20,7034000
2019-03-21,7003691
2019-03-22,7003949
2019-03-23,7034590
2019-03-24,7030351
2019-03-25,7016917
2019-03-26,6974162
2019-03-27,6996622
2019-03-28,6942831
2019-03-29,6913686
2019-03-30,6935958
2019-03-31,7123294
2019-04-01,7164418
2019-04-02,7154650
2019-04-03,7095052
2019-04-04,7060440
2019-04-05,7000408
2019-04-06,6923853
2019-04-07,6902072
2019-04-08,6969237
2019-04-09,6957118
2019-04-10,6956140
2019-04-11,6972910
2019-04-12,6987317
2019-04-13,6931821
2019-04-14,6903815
2019-04-15,6876138
2019-04-16,6806087
2019-04-17,6741099
2019-04-18,6679985
2019-04-19,6606330
2019-04-20,6568025
2019-04-21,6514235
2019-04-22,6461609
2019-04-23,6422994
2019-04-24,6390258
2019-04-25,6320015
2019-04-26,6317589
2019-04-27,6312578
2019-04-28,6356481
2019-04-29,6346492
2019-04-30,6308998
2019-05-01,6271806
2019-05-02,6191770
2019-05-03,6133768
2019-05-04,6134149
2019-05-05,6108008
2019-05-06,6097046
2019-05-07,6063365
2019-05-08,6044264
2019-05-09,5887468
2019-05-10,5748384
2019-05-11,5735688
2019-05-12,5744362
2019-05-13,5737619
2019-05-14,5729224
2019-05-15,5726518
2019-05-16,5725068
2019-05-17,5757361
2019-05-18,5897121
2019-05-19,5911737
2019-05-20,5927239
2019-05-21,5920102
2019-05-22,5897008
2019-05-23,5883455
2019-05-24,5878503
2019-05-25,5862514
2019-05-26,6017896
2019-05-27,6123058
2019-05-28,6065133
2019-05-29,6013322
2019-05-30,5967196
2019-05-31,5941094
2019-06-01,5923164
2019-06-02,5910370
2019-06-03,5885857
2019-06-04,5871863
2019-06-05,5901595
2019-06-06,5885548
2019-06-07,5866818
2019-06-08,5860222
2019-06-09,5922982
2019-06-10,6033242
2019-06-11,5966873
2019-06-12,5951426
2019-06-13,5957742
2019-06-14,5979642
2019-06-15,5947061
2019-06-16,5937642
2019-06-17,5945473
2019-06-18,5927177
2019-06-19,5904800
2019-06-20,5871514
2019-06-21,5818607
2019-06-22,5801783
2019-06-23,5783158
2019-06-24,5754121
2019-06-25,5712744
2019-06-26,5739815
2019-06-27,5765234
2019-06-28,5898399
2019-06-29,5948945
2019-06-30,6188466
2019-07-01,6170391
2019-07-02,6128578
2019-07-03,6106998
2019-07-04,6221806
2019-07-05,6250108
2019-07-06,6256444
2019-07-07,6318394
2019-07-08,6306496
2019-07-09,6464592
2019-07-10,6428072
2019-07-11,6417091
2019-07-12,6372733
2019-07-13,6356815
2019-07-14,6308561
2019-07-15,6195496
2019-07-16,6175328
2019-07-17,6151042
2019-07-18,6163456
2019-07-19,6135120
2019-07-20,6047692
2019-07-21,6023701
2019-07-22,6012798
2019-07-23,5917683
2019-07-24,5875068
2019-07-25,5747178
2019-07-26,5788078
2019-07-27,5751366
2019-07-28,5795642
2019-07-29,5691621
2019-07-30,5658524
2019-07-31,5688677
2019-08-01,5765436
2019-08-02,5616899
2019-08-03,5721996
2019-08-04,5886323
2019-08-05,5879951
2019-08-06,6002283
2019-08-07,6046306
2019-08-08,6040194
2019-08-09,6042290
2019-08-10,6086725
2019-08-11,6097913
2019-08-12,6093610
2019-08-13,6029178
2019-08-14,6004923
2019-08-15,5942223
2019-08-16,5687506
2019-08-17,5708202
2019-08-18,5689820
2019-08-19,5665601
2019-08-20,5649265
2019-08-21,5667770
2019-08-22,5585686
2019-08-23,5569231
2019-08-24,5509368
2019-08-24,5509368
2019-08-25,5511394
2019-08-25,5511394
2019-08-26,5569955
2019-08-27,5503106
2019-08-27,5503106
2019-08-28,5437143
2019-08-29,5353757
2019-08-30,5246019
2019-08-31,5255315
2019-09-01,5290162
2019-09-02,5287941
2019-09-03,5283831
2019-09-04,5399595
2019-09-05,5478666
2019-09-06,5533667
2019-09-07,5581534
2019-09-08,5627064
2019-09-09,5572661
2019-09-10,5565438
2019-09-11,5566648
2019-09-12,5492457
2019-09-13,5453373
2019-09-14,5451687
2019-09-15,5485517
2019-09-16,5477283
2019-09-17,5439441
2019-09-18,5362711
2019-09-19,5356494
2019-09-20,5346186
2019-09-21,5372266
2019-09-22,5390716
2019-09-23,5387791
2019-09-24,5385238
2019-09-25,5391552
2019-09-26,5280669
2019-09-27,5294396
2019-09-28,5340053
2019-09-29,5443600
2019-09-30,5482727
2019-10-01,5443524
2019-10-02,5422736
2019-10-03,5405908
2019-10-04,5376321
2019-10-05,5373519
2019-10-06,5402892
2019-10-07,5349265
2019-10-08,5365204
2019-10-09,5318834
2019-10-10,5305482
2019-10-11,5290437
2019-10-12,5268828
2019-10-13,5399062
2019-10-14,5370311
2019-10-15,5338869
2019-10-16,5313030
2019-10-17,5254691
2019-10-18,5224720
2019-10-19,5266405
2019-10-20,5223277
2019-10-21,5184669
2019-10-22,5169936
2019-10-23,5133414
2019-10-24,5099176
2019-10-25,5118019
2019-10-26,5088218
2019-10-27,5149472
2019-10-28,5124263
2019-10-29,5283864
2019-10-30,5229200
2019-10-31,5162035
2019-11-01,5087724
2019-11-02,5066343
2019-11-03,5099271
2019-11-04,5106833
2019-11-05,5146577
2019-11-06,5169352
2019-11-07,5125529
2019-11-08,5071648
2019-11-09,5060931
2019-11-10,5128966
2019-11-11,5077646
2019-11-12,5043036
2019-11-13,5029745
2019-11-14,4998567
2019-11-15,5005347
2019-11-16,5082825
2019-11-17,5039810
2019-11-18,5024064
2019-11-19,5034133
2019-11-20,5019415
2019-11-21,4961775
2019-11-22,4896722
2019-11-23,4860296
2019-11-24,4949830
2019-11-25,4960993
2019-11-26,4957230
2019-11-27,5032513
2019-11-28,5008264
2019-11-29,4986705
2019-11-30,5133048
2019-12-01,5081937
2019-12-02,5065718
2019-12-03,5027515
2019-12-04,4992118
2019-12-05,4958509
2019-12-06,4884562
2019-12-07,4852492
2019-12-08,4850331
2019-12-09,4894237
2019-12-10,4834189
2019-12-11,4832925
2019-12-12,4814507
2019-12-13,4866829
2019-12-14,4836823
2019-12-15,4898828
2019-12-16,4846156
2019-12-17,4858527
2019-12-18,4896748
2019-12-19,4934166
2019-12-20,4880518
2019-12-21,4963605
2019-12-22,4898561
2019-12-23,4899109
2019-12-24,4902179
2019-12-25,5071394
2019-12-26,5060137
2019-12-27,5177756
2019-12-28,5307877
2019-12-29,5303079
2019-12-30,5371489
2019-12-31,5276908
2020-01-01,5418152
2020-01-02,5463378
2020-01-03,5522897
2020-01-04,5654060
2020-01-05,5677162
2020-01-06,5695208
2020-01-07,5660611
2020-01-08,5616954
2020-01-09,5522899
2020-01-10,5509538
2020-01-11,5586155
2020-01-12,5813727
2020-01-13,5744790
2020-01-14,5684108
2020-01-15,5653527
2020-01-16,5548697
2020-01-17,5582872
2020-01-18,5614463
2020-01-19,5560110
2020-01-20,5505860
2020-01-21,5494323
2020-01-22,5395083
2020-01-23,5326259
2020-01-24,5321869
2020-01-25,5280455
2020-01-26,5308321
2020-01-27,5247867
2020-01-28,5340286
2020-01-29,5523770
2020-01-30,5584783
2020-01-31,5463365
2020-02-01,5459914
2020-02-02,5416697
2020-02-03,5407891
2020-02-04,5359570
2020-02-05,5315239
2020-02-06,5073069
2020-02-07,4907537
2020-02-08,4719378
2020-02-09,4636389
2020-02-10,4674580
2020-02-11,4632810
2020-02-12,4562974
2020-02-13,4558618
2020-02-14,4633278
2020-02-15,4612693
2020-02-16,4583183
2020-02-17,4606539
2020-02-18,4568232
2020-02-19,4528108
2020-02-20,4514787
2020-02-21,4524356
2020-02-22,4626648
2020-02-23,4604081
2020-02-24,4624639
2020-02-25,4658269
2020-02-26,4628953
2020-02-27,4660410
2020-02-28,4694537
2020-02-29,4891197
2020-03-01,4872326
2020-03-02,4849286
2020-03-03,4832256
2020-03-04,4819818
2020-03-05,4777421
2020-03-06,4717547
2020-03-07,4696466
2020-03-08,4664555
2020-03-09,4623658
2020-03-10,4608969
2020-03-11,4735843
2020-03-12,4727942
2020-03-13,4713702
2020-03-14,4704442
2020-03-15,4848658
2020-03-16,4917566
2020-03-17,4886463
2020-03-18,4870262
2020-03-19,4910230
2020-03-20,5106334
2020-03-21,5333789
2020-03-22,5247196
2020-03-23,5219480
2020-03-24,5222497
2020-03-25,5191493
2020-03-26,5142496
2020-03-27,5114858
2020-03-28,5142304
2020-03-29,5270391
2020-03-30,5264655
2020-03-31,5384732
2020-04-01,5502878
2020-04-02,5499632
2020-04-03,5452462
2020-04-04,5467524
2020-04-05,5416279
2020-04-06,5440247
2020-04-07,5456741
2020-04-08,5469141
2020-04-09,5588476
2020-04-10,5738811
2020-04-11,5543201
2020-04-12,5482519
2020-04-13,5416997
2020-04-14,5362622
2020-04-15,5351386
2020-04-16,5331004
2020-04-17,5259360
2020-04-18,5155941
2020-04-19,5148817
2020-04-20,5099647
2020-04-21,5065121
2020-04-22,4965620
2020-04-23,4935552
2020-04-24,4860014
2020-04-25,4844706
2020-04-26,4967268
2020-04-27,5000629
2020-04-28,4973490
2020-04-29,5066620
2020-04-30,5178296
2020-05-01,5062515
2020-05-02,5041057
2020-05-03,5130268
2020-05-04,5290924
2020-05-05,5128411
2020-05-06,5211848
2020-05-07,5212181
2020-05-08,5346709
2020-05-09,5462399
2020-05-10,5583309
2020-05-11,5626515
2020-05-12,5757973
2020-05-13,5692827
