date_obj,Fake%20beard price
2019-08-28,297
2019-08-29,297
2019-08-30,282
2019-08-31,282
2019-09-01,267
2019-09-02,267
2019-09-03,253
2019-09-04,253
2019-09-05,241
2019-09-06,241
2019-09-07,231
2019-09-08,231
2019-09-09,227
2019-09-10,227
2019-09-11,233
2019-09-12,233
2019-09-13,233
2019-09-14,238
2019-09-15,238
2019-09-16,242
2019-09-17,242
2019-09-18,249
2019-09-19,249
2019-09-20,249
2019-09-21,249
2019-09-22,249
2019-09-23,247
2019-09-24,247
2019-09-25,247
2019-09-26,246
2019-09-27,246
2019-09-28,246
2019-09-29,247
2019-09-30,247
2019-10-01,249
2019-10-02,249
2019-10-03,249
2019-10-04,251
2019-10-05,251
2019-10-06,256
2019-10-07,256
2019-10-08,260
2019-10-09,260
2019-10-10,260
2019-10-11,265
2019-10-12,265
2019-10-13,270
2019-10-14,270
2019-10-15,270
2019-10-16,258
2019-10-17,258
2019-10-18,258
2019-10-19,245
2019-10-20,245
2019-10-21,245
2019-10-22,242
2019-10-23,242
2019-10-24,242
2019-10-25,244
2019-10-26,244
2019-10-27,244
2019-10-28,246
2019-10-29,246
2019-10-30,246
2019-10-31,253
2019-11-01,253
2019-11-02,253
2019-11-03,258
2019-11-04,258
2019-11-05,258
2019-11-06,255
2019-11-07,255
2019-11-08,259
2019-11-09,259
2019-11-10,262
2019-11-11,262
2019-11-12,262
2019-11-13,262
2019-11-14,262
2019-11-15,262
2019-11-16,264
2019-11-17,264
2019-11-18,264
2019-11-19,270
2019-11-20,270
2019-11-21,270
2019-11-22,278
2019-11-23,278
2019-11-24,278
2019-11-25,281
2019-11-26,281
2019-11-27,281
2019-11-28,285
2019-11-29,285
2019-11-30,285
2019-12-01,290
2019-12-02,290
2019-12-03,290
2019-12-04,299
2019-12-05,299
2019-12-06,299
2019-12-07,297
2019-12-08,297
2019-12-09,293
2019-12-10,293
2019-12-11,299
2019-12-12,299
2019-12-13,299
2019-12-14,302
2019-12-15,302
2019-12-16,314
2019-12-17,314
2019-12-18,330
2019-12-19,330
2019-12-20,330
2019-12-21,341
2019-12-22,341
2019-12-23,341
2019-12-24,358
2019-12-25,358
2019-12-26,371
2019-12-27,371
2019-12-28,356
2019-12-29,356
2019-12-30,350
2019-12-31,350
2020-01-01,365
2020-01-02,365
2020-01-03,377
2020-01-04,377
2020-01-05,388
2020-01-06,388
2020-01-07,376
2020-01-08,376
2020-01-09,376
2020-01-10,357
2020-01-11,357
2020-01-12,341
2020-01-13,341
2020-01-14,341
2020-01-15,338
2020-01-16,338
2020-01-17,340
2020-01-18,340
2020-01-19,350
2020-01-20,350
2020-01-21,350
2020-01-22,362
2020-01-23,362
2020-01-24,363
2020-01-25,363
2020-01-26,350
2020-01-27,350
2020-01-28,365
2020-01-29,365
2020-01-30,376
2020-01-31,376
2020-02-01,376
2020-02-02,384
2020-02-03,384
2020-02-04,387
2020-02-05,387
2020-02-06,384
2020-02-07,384
2020-02-08,384
2020-02-09,370
2020-02-10,352
2020-02-11,352
2020-02-12,337
2020-02-13,337
2020-02-14,343
2020-02-15,343
2020-02-16,329
2020-02-17,329
2020-02-18,342
2020-02-19,342
2020-02-20,343
2020-02-21,343
2020-02-22,348
2020-02-23,348
2020-02-24,351
2020-02-25,351
2020-02-26,339
2020-02-27,339
2020-02-28,343
2020-02-29,343
2020-03-01,337
2020-03-02,337
2020-03-03,333
2020-03-04,333
2020-03-05,329
2020-03-06,329
2020-03-07,329
2020-03-08,329
2020-03-09,333
2020-03-10,334
2020-03-11,334
2020-03-12,330
2020-03-13,330
2020-03-14,317
2020-03-15,317
2020-03-16,301
2020-03-17,301
2020-03-18,285
2020-03-19,273
2020-03-20,259
2020-03-21,252
2020-03-22,257
2020-03-23,257
2020-03-24,257
2020-03-25,254
2020-03-26,250
2020-03-27,251
2020-03-28,255
2020-03-29,258
2020-03-30,263
2020-03-31,263
2020-04-01,267
2020-04-02,264
2020-04-03,264
2020-04-04,269
2020-04-05,266
2020-04-06,274
2020-04-07,280
2020-04-08,279
2020-04-09,282
2020-04-10,282
2020-04-11,284
2020-04-12,283
2020-04-13,275
2020-04-14,278
2020-04-15,287
2020-04-16,287
2020-04-17,300
2020-04-18,299
2020-04-19,308
2020-04-20,319
2020-04-21,327
2020-04-22,321
2020-04-23,321
2020-04-24,317
2020-04-25,326
2020-04-26,321
2020-04-27,321
2020-04-28,320
2020-04-29,320
2020-04-30,317
2020-05-01,317
2020-05-02,312
2020-05-03,313
2020-05-04,313
2020-05-05,319
2020-05-06,317
2020-05-07,309
2020-05-08,309
2020-05-09,301
2020-05-10,295
2020-05-11,295
2020-05-12,293
2020-05-13,290
