date_obj,Coal price
2019-08-28,135
2019-08-29,132
2019-08-30,134
2019-08-31,136
2019-09-01,139
2019-09-02,143
2019-09-03,144
2019-09-04,143
2019-09-05,143
2019-09-06,143
2019-09-07,143
2019-09-08,142
2019-09-09,141
2019-09-10,141
2019-09-11,143
2019-09-12,145
2019-09-13,146
2019-09-14,146
2019-09-15,146
2019-09-16,145
2019-09-17,144
2019-09-18,142
2019-09-19,142
2019-09-20,147
2019-09-21,152
2019-09-22,159
2019-09-23,160
2019-09-24,163
2019-09-25,160
2019-09-26,157
2019-09-27,159
2019-09-28,156
2019-09-29,155
2019-09-30,156
2019-10-01,157
2019-10-02,160
2019-10-03,164
2019-10-04,166
2019-10-05,164
2019-10-06,161
2019-10-07,159
2019-10-08,157
2019-10-09,157
2019-10-10,156
2019-10-11,155
2019-10-12,153
2019-10-13,149
2019-10-14,143
2019-10-15,142
2019-10-16,139
2019-10-17,139
2019-10-18,140
2019-10-19,142
2019-10-20,141
2019-10-21,138
2019-10-22,136
2019-10-23,133
2019-10-24,129
2019-10-25,130
2019-10-26,133
2019-10-27,135
2019-10-28,135
2019-10-29,137
2019-10-30,139
2019-10-31,140
2019-11-01,143
2019-11-02,143
2019-11-03,145
2019-11-04,143
2019-11-05,142
2019-11-06,142
2019-11-07,144
2019-11-08,148
2019-11-09,152
2019-11-10,150
2019-11-11,150
2019-11-12,148
2019-11-13,146
2019-11-14,142
2019-11-15,140
2019-11-16,139
2019-11-17,139
2019-11-18,138
2019-11-19,138
2019-11-20,140
2019-11-21,141
2019-11-22,145
2019-11-23,151
2019-11-24,153
2019-11-25,154
2019-11-26,156
2019-11-27,156
2019-11-28,153
2019-11-29,150
2019-11-30,144
2019-12-01,137
2019-12-02,132
2019-12-03,130
2019-12-04,131
2019-12-05,130
2019-12-06,131
2019-12-07,134
2019-12-08,135
2019-12-09,134
2019-12-10,132
2019-12-11,131
2019-12-12,131
2019-12-13,130
2019-12-14,129
2019-12-15,128
2019-12-16,127
2019-12-17,128
2019-12-18,129
2019-12-19,131
2019-12-20,133
2019-12-21,135
2019-12-22,134
2019-12-23,133
2019-12-24,135
2019-12-25,142
2019-12-26,148
2019-12-27,148
2019-12-28,143
2019-12-29,142
2019-12-30,137
2019-12-31,130
2020-01-01,128
2020-01-02,127
2020-01-03,129
2020-01-04,130
2020-01-05,129
2020-01-06,129
2020-01-07,128
2020-01-08,129
2020-01-09,130
2020-01-10,128
2020-01-11,127
2020-01-12,126
2020-01-13,127
2020-01-14,128
2020-01-15,129
2020-01-16,129
2020-01-17,128
2020-01-18,128
2020-01-19,128
2020-01-20,128
2020-01-21,129
2020-01-22,131
2020-01-23,132
2020-01-24,134
2020-01-25,134
2020-01-26,136
2020-01-27,137
2020-01-28,139
2020-01-29,142
2020-01-30,142
2020-01-31,146
2020-02-01,150
2020-02-02,152
2020-02-03,152
2020-02-04,153
2020-02-05,150
2020-02-06,143
2020-02-07,140
2020-02-08,136
2020-02-09,135
2020-02-10,133
2020-02-11,133
2020-02-12,133
2020-02-13,134
2020-02-14,139
2020-02-15,145
2020-02-16,147
2020-02-17,146
2020-02-18,142
2020-02-19,141
2020-02-20,138
2020-02-21,141
2020-02-22,144
2020-02-23,147
2020-02-24,147
2020-02-25,145
2020-02-26,140
2020-02-27,138
2020-02-28,136
2020-02-29,136
2020-03-01,135
2020-03-02,134
2020-03-03,133
2020-03-04,133
2020-03-05,132
2020-03-06,135
2020-03-07,138
2020-03-08,141
2020-03-09,141
2020-03-10,138
2020-03-11,136
2020-03-12,135
2020-03-13,136
2020-03-14,135
2020-03-15,133
2020-03-16,132
2020-03-17,132
2020-03-18,132
2020-03-19,131
2020-03-20,135
2020-03-21,141
2020-03-22,146
2020-03-23,145
2020-03-24,142
2020-03-25,141
2020-03-26,139
2020-03-27,143
2020-03-28,150
2020-03-29,157
2020-03-30,153
2020-03-31,150
2020-04-01,146
2020-04-02,147
2020-04-03,152
2020-04-04,159
2020-04-05,164
2020-04-06,160
2020-04-07,159
2020-04-08,162
2020-04-09,165
2020-04-10,171
2020-04-11,179
2020-04-12,187
2020-04-13,191
2020-04-14,192
2020-04-15,189
2020-04-16,181
2020-04-17,181
2020-04-18,190
2020-04-19,199
2020-04-20,198
2020-04-21,191
2020-04-22,181
2020-04-23,176
2020-04-24,173
2020-04-25,170
2020-04-26,174
2020-04-27,170
2020-04-28,162
2020-04-29,153
2020-04-30,148
2020-05-01,150
2020-05-02,157
2020-05-03,164
2020-05-04,163
2020-05-05,159
2020-05-06,156
2020-05-07,154
2020-05-08,157
2020-05-09,164
2020-05-10,168
2020-05-11,166
2020-05-12,163
2020-05-13,159
