date_obj,Magic%20cape%20rack%20(flatpack) price
2019-03-29,63912
2019-03-30,63912
2019-03-31,63912
2019-04-01,63912
2019-04-02,63912
2019-04-03,63912
2019-04-04,63912
2019-04-05,63912
2019-04-06,63912
2019-04-07,63912
2019-04-08,63912
2019-04-09,66757
2019-04-10,66757
2019-04-11,66757
2019-04-12,66757
2019-04-13,66757
2019-04-14,66757
2019-04-15,66757
2019-04-16,66757
2019-04-17,66757
2019-04-18,66757
2019-04-19,66757
2019-04-20,66757
2019-04-21,66757
2019-04-22,69936
2019-04-23,69936
2019-04-24,69936
2019-04-25,69936
2019-04-26,69936
2019-04-27,69936
2019-04-28,69936
2019-04-29,69936
2019-04-30,69936
2019-05-01,69936
2019-05-02,69936
2019-05-03,69936
2019-05-04,69936
2019-05-05,69936
2019-05-06,73066
2019-05-07,73066
2019-05-08,73066
2019-05-09,73066
2019-05-10,73066
2019-05-11,73066
2019-05-12,73066
2019-05-13,73066
2019-05-14,73066
2019-05-15,73066
2019-05-16,73066
2019-05-17,73066
2019-05-18,73066
2019-05-19,73066
2019-05-20,73066
2019-05-21,73066
2019-05-22,73066
2019-05-23,76382
2019-05-24,76382
2019-05-25,76382
2019-05-26,76382
2019-05-27,76382
2019-05-28,76382
2019-05-29,76382
2019-05-30,76382
2019-05-31,76382
2019-06-01,76382
2019-06-02,76382
2019-06-03,76382
2019-06-04,76382
2019-06-05,76382
2019-06-06,76382
2019-06-07,76382
2019-06-08,76382
2019-06-09,79828
2019-06-10,79828
2019-06-11,79828
2019-06-12,79828
2019-06-13,79828
2019-06-14,79828
2019-06-15,79828
2019-06-16,79828
2019-06-17,79828
2019-06-18,79828
2019-06-19,79828
2019-06-20,79828
2019-06-21,79828
2019-06-22,79828
2019-06-23,79828
2019-06-24,79828
2019-06-25,79828
2019-06-26,79828
2019-06-27,79828
2019-06-28,79828
2019-06-29,79828
2019-06-30,83462
2019-07-01,83462
2019-07-02,83462
2019-07-03,83462
2019-07-04,83462
2019-07-05,83462
2019-07-06,83462
2019-07-07,83462
2019-07-08,83462
2019-07-09,83462
2019-07-10,83462
2019-07-11,83462
2019-07-12,83462
2019-07-13,83462
2019-07-14,83462
2019-07-15,83462
2019-07-16,83462
2019-07-17,83462
2019-07-18,83462
2019-07-19,83462
2019-07-20,87269
2019-07-21,87269
2019-07-22,87269
2019-07-23,87269
2019-07-24,87269
2019-07-25,87269
2019-07-26,87269
2019-07-27,87269
2019-07-28,87269
2019-07-29,87269
2019-07-30,87269
2019-07-31,87269
2019-08-01,87269
2019-08-02,87269
2019-08-03,87269
2019-08-04,87269
2019-08-05,87269
2019-08-06,87269
2019-08-07,87269
2019-08-08,87269
2019-08-09,91250
2019-08-10,91250
2019-08-11,91250
2019-08-12,91250
2019-08-13,91250
2019-08-14,91250
2019-08-15,91250
2019-08-16,91250
2019-08-17,91250
2019-08-18,91250
2019-08-19,91250
2019-08-20,91250
2019-08-21,91250
2019-08-22,91250
2019-08-23,91250
2019-08-24,91250
2019-08-24,91250
2019-08-25,91250
2019-08-25,91250
2019-08-26,91250
2019-08-26,91250
2019-08-27,91250
2019-08-27,91250
2019-08-28,91250
2019-08-29,91250
2019-08-30,95475
2019-08-31,95475
2019-09-01,95475
2019-09-02,95475
2019-09-03,95475
2019-09-04,95475
2019-09-05,95475
2019-09-06,95475
2019-09-07,95475
2019-09-08,95475
2019-09-09,95475
2019-09-10,95475
2019-09-11,95475
2019-09-12,95475
2019-09-13,95475
2019-09-14,95475
2019-09-15,95475
2019-09-16,95475
2019-09-17,95475
2019-09-18,99599
2019-09-19,99599
2019-09-20,99599
2019-09-21,99599
2019-09-22,99599
2019-09-23,99599
2019-09-24,99599
2019-09-25,99599
2019-09-26,99599
2019-09-27,99599
2019-09-28,99599
2019-09-29,99599
2019-09-30,99599
2019-10-01,99599
2019-10-02,99599
2019-10-03,99599
2019-10-04,99599
2019-10-05,99599
2019-10-06,99599
2019-10-07,99599
2019-10-08,99599
2019-10-09,99599
2019-10-10,99599
2019-10-11,103924
2019-10-12,103924
2019-10-13,103924
2019-10-14,103924
2019-10-15,103924
2019-10-16,103924
2019-10-17,103924
2019-10-18,103924
2019-10-19,103924
2019-10-20,103924
2019-10-21,103924
2019-10-22,103924
2019-10-23,103924
2019-10-24,103924
2019-10-25,103924
2019-10-26,103924
2019-10-27,103924
2019-10-28,103924
2019-10-29,103924
2019-10-30,103924
2019-10-31,103924
2019-11-01,103924
2019-11-02,108633
2019-11-03,108633
2019-11-04,108633
2019-11-05,108633
2019-11-06,108633
2019-11-07,108633
2019-11-08,108633
2019-11-09,108633
2019-11-10,108633
2019-11-11,108633
2019-11-12,108633
2019-11-13,108633
2019-11-14,108633
2019-11-15,108633
2019-11-16,108633
2019-11-17,108633
2019-11-18,108633
2019-11-19,108633
2019-11-20,108633
2019-11-21,108633
2019-11-22,108633
2019-11-23,108633
2019-11-24,108633
2019-11-25,108633
2019-11-26,108633
2019-11-27,108633
2019-11-28,108633
2019-11-29,113277
2019-11-30,113277
2019-12-01,113277
2019-12-02,113277
2019-12-03,113277
2019-12-04,113277
2019-12-05,113277
2019-12-06,113277
2019-12-07,113277
2019-12-08,113277
2019-12-09,113277
2019-12-10,113277
2019-12-11,113277
2019-12-12,113277
2019-12-13,113277
2019-12-14,113277
2019-12-15,113277
2019-12-16,113277
2019-12-17,113277
2019-12-18,113277
2019-12-19,113277
2019-12-20,113277
2019-12-21,113277
2019-12-22,113277
2019-12-23,113277
2019-12-24,113277
2019-12-25,118324
2019-12-26,118324
2019-12-27,118324
2019-12-28,118324
2019-12-29,118324
2019-12-30,118324
2019-12-31,118324
2020-01-01,118324
2020-01-02,118324
2020-01-03,118324
2020-01-04,118324
2020-01-05,118324
2020-01-06,118324
2020-01-07,118324
2020-01-08,118324
2020-01-09,118324
2020-01-10,118324
2020-01-11,118324
2020-01-12,118324
2020-01-13,118324
2020-01-14,118324
2020-01-15,118324
2020-01-16,118324
2020-01-17,118324
2020-01-18,118324
2020-01-19,123463
2020-01-20,123463
2020-01-21,123463
2020-01-22,123463
2020-01-23,123463
2020-01-24,123463
2020-01-25,123463
2020-01-26,123463
2020-01-27,123463
2020-01-28,123463
2020-01-29,123463
2020-01-30,123463
2020-01-31,123463
2020-02-01,123463
2020-02-02,123463
2020-02-03,123463
2020-02-04,123463
2020-02-05,123463
2020-02-06,123463
2020-02-07,123463
2020-02-08,123463
2020-02-09,123463
2020-02-10,123463
2020-02-11,123463
2020-02-12,123463
2020-02-13,123463
2020-02-14,123463
2020-02-15,123463
2020-02-16,129183
2020-02-17,129183
2020-02-18,129183
2020-02-19,129183
2020-02-20,129183
2020-02-21,129183
2020-02-22,129183
2020-02-23,129183
2020-02-24,129183
2020-02-25,129183
2020-02-26,129183
2020-02-27,129183
2020-02-28,129183
2020-02-29,129183
2020-03-01,129183
2020-03-02,129183
2020-03-03,129183
2020-03-04,129183
2020-03-05,129183
2020-03-06,129183
2020-03-07,129183
2020-03-08,129183
2020-03-09,129183
2020-03-10,135169
2020-03-11,135169
2020-03-12,135169
2020-03-13,135169
2020-03-14,135169
2020-03-15,135169
2020-03-16,135169
2020-03-17,135169
2020-03-18,135169
2020-03-19,135169
2020-03-20,135169
2020-03-21,135169
2020-03-22,135169
2020-03-23,135169
2020-03-24,135169
2020-03-25,135169
2020-03-26,135169
2020-03-27,135169
2020-03-28,135169
2020-03-29,135169
2020-03-30,135169
2020-03-31,135169
2020-04-01,141289
2020-04-02,141289
2020-04-03,141289
2020-04-04,141289
2020-04-05,141289
2020-04-06,141289
2020-04-07,141289
2020-04-08,141289
2020-04-09,141289
2020-04-10,141289
2020-04-11,141289
2020-04-12,141289
2020-04-13,141289
2020-04-14,141289
2020-04-15,141289
2020-04-16,141289
2020-04-17,141289
2020-04-18,147776
2020-04-19,147776
2020-04-20,147776
2020-04-21,147776
2020-04-22,147776
2020-04-23,147776
2020-04-24,147776
2020-04-25,147776
2020-04-26,147776
2020-04-27,147776
2020-04-28,147776
2020-04-29,147776
2020-04-30,147776
2020-05-01,147776
2020-05-02,147776
2020-05-03,147776
2020-05-04,147776
2020-05-05,147776
2020-05-06,154375
2020-05-07,154375
2020-05-08,154375
2020-05-09,154375
2020-05-10,154375
2020-05-11,154375
2020-05-12,154375
2020-05-13,154375
