date_obj,Blamish%20bark%20shell price
2019-06-08,199
2019-06-09,199
2019-06-10,199
2019-06-11,199
2019-06-12,199
2019-06-13,199
2019-06-14,199
2019-06-15,195
2019-06-16,195
2019-06-17,195
2019-06-18,195
2019-06-19,195
2019-06-20,195
2019-06-21,195
2019-06-22,195
2019-06-23,195
2019-06-24,195
2019-06-25,195
2019-06-26,195
2019-06-27,189
2019-06-28,189
2019-06-29,189
2019-06-30,189
2019-07-01,189
2019-07-02,189
2019-07-03,189
2019-07-04,189
2019-07-05,189
2019-07-06,189
2019-07-07,189
2019-07-08,189
2019-07-09,189
2019-07-10,184
2019-07-11,184
2019-07-12,184
2019-07-13,184
2019-07-14,184
2019-07-15,184
2019-07-16,184
2019-07-17,184
2019-07-18,184
2019-07-19,184
2019-07-20,184
2019-07-21,184
2019-07-22,184
2019-07-23,179
2019-07-24,179
2019-07-25,179
2019-07-26,179
2019-07-27,179
2019-07-28,179
2019-07-29,179
2019-07-30,179
2019-07-31,179
2019-08-01,179
2019-08-02,179
2019-08-03,184
2019-08-04,184
2019-08-05,184
2019-08-06,184
2019-08-07,184
2019-08-08,184
2019-08-09,184
2019-08-10,184
2019-08-11,184
2019-08-12,184
2019-08-13,184
2019-08-14,183
2019-08-15,183
2019-08-16,183
2019-08-17,183
2019-08-18,183
2019-08-19,183
2019-08-20,183
2019-08-21,183
2019-08-22,183
2019-08-23,183
2019-08-24,183
2019-08-24,183
2019-08-25,183
2019-08-25,183
2019-08-26,183
2019-08-27,181
2019-08-27,181
2019-08-28,181
2019-08-29,181
2019-08-30,181
2019-08-31,181
2019-09-01,181
2019-09-02,181
2019-09-03,181
2019-09-04,181
2019-09-05,181
2019-09-06,181
2019-09-07,181
2019-09-08,181
2019-09-09,180
2019-09-10,180
2019-09-11,180
2019-09-12,180
2019-09-13,180
2019-09-14,180
2019-09-15,180
2019-09-16,180
2019-09-17,180
2019-09-18,180
2019-09-19,180
2019-09-20,180
2019-09-21,188
2019-09-22,188
2019-09-23,188
2019-09-24,188
2019-09-25,188
2019-09-26,188
2019-09-27,188
2019-09-28,188
2019-09-29,188
2019-09-30,188
2019-10-01,188
2019-10-02,188
2019-10-03,188
2019-10-04,188
2019-10-05,196
2019-10-06,196
2019-10-07,196
2019-10-08,196
2019-10-09,196
2019-10-10,196
2019-10-11,196
2019-10-12,196
2019-10-13,196
2019-10-14,196
2019-10-15,196
2019-10-16,196
2019-10-17,196
2019-10-18,196
2019-10-19,203
2019-10-20,203
2019-10-21,203
2019-10-22,203
2019-10-23,203
2019-10-24,203
2019-10-25,203
2019-10-26,203
2019-10-27,203
2019-10-28,203
2019-10-29,203
2019-10-30,203
2019-10-31,203
2019-11-01,214
2019-11-02,214
2019-11-03,214
2019-11-04,214
2019-11-05,214
2019-11-06,214
2019-11-07,214
2019-11-08,214
2019-11-09,214
2019-11-10,214
2019-11-11,214
2019-11-12,214
2019-11-13,224
2019-11-14,224
2019-11-15,224
2019-11-16,224
2019-11-17,224
2019-11-18,224
2019-11-19,224
2019-11-20,224
2019-11-21,224
2019-11-22,224
2019-11-23,224
2019-11-24,224
2019-11-25,224
2019-11-26,224
2019-11-27,224
2019-11-28,224
2019-11-29,224
2019-11-30,224
2019-12-01,234
2019-12-02,234
2019-12-03,234
2019-12-04,234
2019-12-05,234
2019-12-06,234
2019-12-07,234
2019-12-08,234
2019-12-09,234
2019-12-10,234
2019-12-11,234
2019-12-12,234
2019-12-13,234
2019-12-14,234
2019-12-15,234
2019-12-16,234
2019-12-17,234
2019-12-18,234
2019-12-19,234
2019-12-20,234
2019-12-21,237
2019-12-22,237
2019-12-23,237
2019-12-24,237
2019-12-25,237
2019-12-26,237
2019-12-27,237
2019-12-28,237
2019-12-29,237
2019-12-30,237
2019-12-31,237
2020-01-01,237
2020-01-02,237
2020-01-03,237
2020-01-04,237
2020-01-05,248
2020-01-06,248
2020-01-07,248
2020-01-08,248
2020-01-09,248
2020-01-10,248
2020-01-11,248
2020-01-12,248
2020-01-13,248
2020-01-14,248
2020-01-15,248
2020-01-16,248
2020-01-17,248
2020-01-18,248
2020-01-19,248
2020-01-20,261
2020-01-21,261
2020-01-22,261
2020-01-23,261
2020-01-24,261
2020-01-25,261
2020-01-26,261
2020-01-27,261
2020-01-28,261
2020-01-29,261
2020-01-30,261
2020-01-31,261
2020-02-01,261
2020-02-02,273
2020-02-03,273
2020-02-04,273
2020-02-05,273
2020-02-06,273
2020-02-07,273
2020-02-08,273
2020-02-09,273
2020-02-10,273
2020-02-11,273
2020-02-12,273
2020-02-13,287
2020-02-14,287
2020-02-15,287
2020-02-16,287
2020-02-17,287
2020-02-18,287
2020-02-19,287
2020-02-20,287
2020-02-21,287
2020-02-22,287
2020-02-23,287
2020-02-24,292
2020-02-25,292
2020-02-26,292
2020-02-27,292
2020-02-28,292
2020-02-29,292
2020-03-01,292
2020-03-02,292
2020-03-03,292
2020-03-04,292
2020-03-05,292
2020-03-06,307
2020-03-07,307
2020-03-08,307
2020-03-09,307
2020-03-10,307
2020-03-11,307
2020-03-12,307
2020-03-13,307
2020-03-14,307
2020-03-15,307
2020-03-16,318
2020-03-17,318
2020-03-18,318
2020-03-19,318
2020-03-20,318
2020-03-21,318
2020-03-22,318
2020-03-23,318
2020-03-24,333
2020-03-25,333
2020-03-26,333
2020-03-27,333
2020-03-28,333
2020-03-29,333
2020-03-30,333
2020-03-31,333
2020-04-01,333
2020-04-02,333
2020-04-03,333
2020-04-04,333
2020-04-05,333
2020-04-06,333
2020-04-07,326
2020-04-08,326
2020-04-09,326
2020-04-10,326
2020-04-11,326
2020-04-12,326
2020-04-13,320
2020-04-14,320
2020-04-15,320
2020-04-16,320
2020-04-17,320
2020-04-18,320
2020-04-19,310
2020-04-20,310
2020-04-21,310
2020-04-22,310
2020-04-23,310
2020-04-24,310
2020-04-25,310
2020-04-26,325
2020-04-27,325
2020-04-28,325
2020-04-29,325
2020-04-30,325
2020-05-01,325
2020-05-02,323
2020-05-03,323
2020-05-04,323
2020-05-05,323
2020-05-06,323
2020-05-07,323
2020-05-08,332
2020-05-09,332
2020-05-10,332
2020-05-11,332
2020-05-12,332
2020-05-13,332
