date_obj,Monkey%20tail price
2020-04-09,437180
2020-04-10,437180
2020-04-11,439441
2020-04-12,439441
2020-04-13,446811
2020-04-14,446811
2020-04-15,448752
2020-04-16,448752
2020-04-17,453094
2020-04-18,453094
2020-04-19,456012
2020-04-20,456012
2020-04-21,461579
2020-04-22,462054
2020-04-23,462054
2020-04-24,465092
2020-04-25,465092
2020-04-26,469288
2020-04-27,469288
2020-04-28,470049
2020-04-29,470049
2020-04-30,466342
2020-05-01,466342
2020-05-02,464448
2020-05-03,464448
2020-05-04,467414
2020-05-05,467414
2020-05-06,472264
2020-05-07,472264
2020-05-08,472264
2020-05-09,469214
2020-05-10,469214
2020-05-11,462134
2020-05-12,462134
2020-05-13,460191
