date_obj,3rd%20age%20vambraces price
2018-11-04,5192116
2018-11-05,5192116
2018-11-06,5192116
2018-11-07,5192116
2018-11-08,5034214
2018-11-09,5034214
2018-11-10,5034214
2018-11-11,5034214
2018-11-12,5048055
2018-11-13,5048055
2018-11-14,5048055
2018-11-15,5048055
2018-11-16,5147851
2018-11-17,5147851
2018-11-18,5147851
2018-11-19,5147851
2018-11-20,5235186
2018-11-21,5235186
2018-11-22,5235186
2018-11-23,5235186
2018-11-24,5235186
2018-11-25,5238932
2018-11-26,5238932
2018-11-27,5238932
2018-11-28,5238932
2018-11-29,5286828
2018-12-01,5286828
2018-12-02,5286828
2018-12-03,5286828
2018-12-04,5262951
2018-12-05,5262951
2018-12-07,5262951
2018-12-09,5245808
2018-12-10,5245808
2018-12-11,5245808
2018-12-12,5245808
2018-12-13,5247213
2018-12-14,5247213
2018-12-15,5247213
2018-12-16,5247213
2018-12-17,5247213
2018-12-18,5320662
2018-12-19,5320662
2018-12-20,5320662
2018-12-21,5320662
2018-12-22,5303547
2018-12-23,5303547
2018-12-24,5303547
2018-12-25,5303547
2018-12-26,5303547
2018-12-27,5356499
2018-12-28,5356499
2018-12-29,5356499
2018-12-30,5356499
2018-12-31,5259751
2019-01-01,5259751
2019-01-02,5259751
2019-01-03,5259751
2019-01-04,5099641
2019-01-05,5099641
2019-01-06,5099641
2019-01-08,4999928
2019-01-10,4864967
2019-01-11,4864967
2019-01-12,4864967
2019-01-13,4864967
2019-01-14,4787095
2019-01-15,4787095
2019-01-16,4787095
2019-01-17,4838818
2019-01-18,4838818
2019-01-19,4838818
2019-01-20,4830364
2019-01-21,4830364
2019-01-22,4830364
2019-01-23,4830364
2019-01-24,4785410
2019-01-25,4785410
2019-01-26,4785410
2019-01-27,4620638
2019-01-28,4620638
2019-01-29,4620638
2019-01-30,4492810
2019-01-31,4492810
2019-02-01,4492810
2019-02-02,4427873
2019-02-03,4427873
2019-02-04,4427873
2019-02-05,4427873
2019-02-06,4427873
2019-02-07,4443211
2019-02-08,4443211
2019-02-09,4443211
2019-02-10,4443211
2019-02-11,4404690
2019-02-12,4404690
2019-02-13,4404690
2019-02-14,4404690
2019-02-15,4478022
2019-02-16,4478022
2019-02-17,4478022
2019-02-18,4549702
2019-02-19,4549702
2019-02-20,4549702
2019-02-21,4549702
2019-02-22,4390919
2019-02-23,4390919
2019-02-24,4390919
2019-02-25,4427591
2019-02-26,4427591
2019-02-27,4427591
2019-02-28,4427591
2019-03-01,4427591
2019-03-02,4427591
2019-03-03,4488739
2019-03-04,4488739
2019-03-05,4488739
2019-03-06,4561571
2019-03-07,4561571
2019-03-08,4561571
2019-03-09,4716554
2019-03-10,4716554
2019-03-11,4716554
2019-03-12,4733805
2019-03-13,4733805
2019-03-14,4733805
2019-03-15,4733805
2019-03-16,4883001
2019-03-17,4883001
2019-03-18,4883001
2019-03-19,4739216
2019-03-20,4739216
2019-03-21,4739216
2019-03-22,4694985
2019-03-23,4694985
2019-03-24,4694985
2019-03-25,4624691
2019-03-26,4624691
2019-03-27,4745621
2019-03-28,4745621
2019-03-29,4745621
2019-03-30,4866666
2019-03-31,4866666
2019-04-01,4866666
2019-04-02,4921629
2019-04-03,4921629
2019-04-04,4921629
2019-04-05,4968051
2019-04-06,4968051
2019-04-07,4968051
2019-04-08,4968051
2019-04-09,4891240
2019-04-10,4891240
2019-04-11,4891240
2019-04-12,4838382
2019-04-13,4838382
2019-04-14,4838382
2019-04-15,4712822
2019-04-16,4712822
2019-04-17,4712822
2019-04-18,4712822
2019-04-19,4712822
2019-04-20,4598933
2019-04-21,4598933
2019-04-22,4598933
2019-04-23,4598933
2019-04-24,4598933
2019-04-25,4498902
2019-04-26,4498902
2019-04-27,4498902
2019-04-28,4498902
2019-04-29,4406911
2019-04-30,4406911
2019-05-01,4406911
2019-05-02,4406911
2019-05-03,4516914
2019-05-04,4516914
2019-05-05,4516914
2019-05-06,4516914
2019-05-07,4423177
2019-05-08,4423177
2019-05-09,4423177
2019-05-10,4423177
2019-05-11,4277483
2019-05-12,4277483
2019-05-13,4277483
2019-05-14,4277483
2019-05-15,4277483
2019-05-16,4226182
2019-05-17,4226182
2019-05-18,4226182
2019-05-19,4226182
2019-05-20,4226182
2019-05-21,4226182
2019-05-22,4183801
2019-05-23,4183801
2019-05-24,4183801
2019-05-25,4183801
2019-05-26,4183801
2019-05-27,4170223
2019-05-28,4170223
2019-05-29,4170223
2019-05-30,4170223
2019-05-31,4170223
2019-06-01,4045769
2019-06-02,4045769
2019-06-03,4045769
2019-06-04,4045769
2019-06-05,4116529
2019-06-06,4116529
2019-06-07,4116529
2019-06-08,4116529
2019-06-09,4116529
2019-06-10,4078834
2019-06-11,4078834
2019-06-12,4078834
2019-06-13,4078834
2019-06-14,4015000
2019-06-15,4015000
2019-06-16,4126109
2019-06-17,4126109
2019-06-18,4126109
2019-06-19,4290330
2019-06-20,4290330
2019-06-21,4290330
2019-06-22,4437408
2019-06-23,4437408
2019-06-24,4437408
2019-06-25,4437408
2019-06-26,4301014
2019-06-27,4301014
2019-06-28,4301014
2019-06-29,4301014
2019-06-30,4156078
2019-07-01,4156078
2019-07-02,4156078
2019-07-03,4156078
2019-07-04,4238484
2019-07-05,4238484
2019-07-06,4238484
2019-07-07,4418476
2019-07-08,4418476
2019-07-09,4418476
2019-07-10,4586339
2019-07-11,4586339
2019-07-12,4586339
2019-07-13,4586339
2019-07-14,4778106
2019-07-15,4778106
2019-07-16,4778106
2019-07-17,4778106
2019-07-18,4778106
2019-07-19,5007266
2019-07-20,5007266
2019-07-21,5007266
2019-07-22,5007266
2019-07-23,5007266
2019-07-24,5164542
2019-07-25,5164542
2019-07-26,5164542
2019-07-27,5164542
2019-07-28,5164542
2019-07-29,5164542
2019-07-30,5329492
2019-07-31,5329492
2019-08-01,5329492
2019-08-02,5329492
2019-08-03,5329492
2019-08-04,5309994
2019-08-05,5309994
2019-08-06,5309994
2019-08-07,5309994
2019-08-08,5293996
2019-08-09,5293996
2019-08-10,5293996
2019-08-11,5293996
2019-08-12,5293996
2019-08-13,5323973
2019-08-14,5323973
2019-08-15,5323973
2019-08-16,5323973
2019-08-17,5323973
2019-08-18,5280699
2019-08-19,5280699
2019-08-20,5280699
2019-08-21,5280699
2019-08-22,5280699
2019-08-23,5280699
2019-08-24,5265994
2019-08-24,5265994
2019-08-25,5265994
2019-08-25,5265994
2019-08-26,5265994
2019-08-27,5265994
2019-08-27,5265994
2019-08-28,5265994
2019-08-29,5356591
2019-08-30,5356591
2019-08-31,5356591
2019-09-01,5356591
2019-09-02,5356591
2019-09-03,5387611
2019-09-04,5387611
2019-09-05,5387611
2019-09-06,5387611
2019-09-07,5362977
2019-09-08,5362977
2019-09-09,5362977
2019-09-10,5362977
2019-09-11,5362977
2019-09-12,5362977
2019-09-13,5453047
2019-09-14,5453047
2019-09-15,5453047
2019-09-16,5453047
2019-09-17,5453047
2019-09-18,5453047
2019-09-19,5644364
2019-09-20,5644364
2019-09-21,5644364
2019-09-22,5644364
2019-09-23,5644364
2019-09-24,5882465
2019-09-25,5882465
2019-09-26,5882465
2019-09-27,6130585
2019-09-28,6130585
2019-09-29,6130585
2019-09-30,6130585
2019-10-01,6414917
2019-10-02,6414917
2019-10-03,6414917
2019-10-04,6414917
2019-10-05,6414917
2019-10-06,6156464
2019-10-07,6156464
2019-10-08,6156464
2019-10-09,6156464
2019-10-10,5873379
2019-10-11,5873379
2019-10-12,5873379
2019-10-13,5873379
2019-10-14,5675721
2019-10-15,5675721
2019-10-16,5675721
2019-10-17,5675721
2019-10-18,5675721
2019-10-19,5675721
2019-10-20,5675721
2019-10-21,5518501
2019-10-22,5518501
2019-10-23,5518501
2019-10-24,5518501
2019-10-25,5518501
2019-10-26,5518501
2019-10-27,5291857
2019-10-28,5291857
2019-10-29,5291857
2019-10-30,5291857
2019-10-31,5291857
2019-11-01,5033283
2019-11-02,5033283
2019-11-03,5033283
2019-11-04,5033283
2019-11-05,4793702
2019-11-06,4793702
2019-11-07,4793702
2019-11-08,4793702
2019-11-09,4687340
2019-11-10,4687340
2019-11-11,4687340
2019-11-12,4687340
2019-11-13,4687340
2019-11-14,4476592
2019-11-15,4476592
2019-11-16,4476592
2019-11-17,4476592
2019-11-18,4476592
2019-11-19,4309604
2019-11-20,4309604
2019-11-21,4309604
2019-11-22,4309604
2019-11-23,4309604
2019-11-24,4369833
2019-11-25,4369833
2019-11-26,4369833
2019-11-27,4369833
2019-11-28,4369833
2019-11-29,4369833
2019-11-30,4395388
2019-12-01,4395388
2019-12-02,4395388
2019-12-03,4395388
2019-12-04,4315636
2019-12-05,4315636
2019-12-06,4315636
2019-12-07,4315636
2019-12-08,4315636
2019-12-09,4201100
2019-12-10,4201100
2019-12-11,4201100
2019-12-12,4201100
2019-12-13,4201100
2019-12-14,3991661
2019-12-15,3991661
2019-12-16,3991661
2019-12-17,3991661
2019-12-18,3991661
2019-12-19,3897289
2019-12-20,3897289
2019-12-21,3897289
2019-12-22,4029220
2019-12-23,4029220
2019-12-24,4029220
2019-12-25,4029220
2019-12-26,3960599
2019-12-27,3960599
2019-12-28,3960599
2019-12-29,3960599
2019-12-30,3993665
2019-12-31,3993665
2020-01-01,3993665
2020-01-02,3993665
2020-01-03,3968163
2020-01-04,3968163
2020-01-05,3968163
2020-01-06,3968163
2020-01-07,3887034
2020-01-08,3887034
2020-01-09,3887034
2020-01-10,3887034
2020-01-11,3966590
2020-01-12,3966590
2020-01-13,3966590
2020-01-14,3966590
2020-01-15,3879382
2020-01-16,3879382
2020-01-17,3879382
2020-01-18,3879382
2020-01-19,3755414
2020-01-20,3755414
2020-01-21,3755414
2020-01-22,3755414
2020-01-23,3885151
2020-01-24,3885151
2020-01-25,3885151
2020-01-26,3885151
2020-01-27,4029210
2020-01-28,4029210
2020-01-29,4029210
2020-01-30,4152252
2020-01-31,4152252
2020-02-01,4152252
2020-02-02,4152252
2020-02-03,4196034
2020-02-04,4196034
2020-02-05,4196034
2020-02-06,4196034
2020-02-07,4196034
2020-02-08,4067355
2020-02-09,4067355
2020-02-10,4067355
2020-02-11,4067355
2020-02-12,3935400
2020-02-13,3935400
2020-02-14,3935400
2020-02-15,3935400
2020-02-16,3840111
2020-02-17,3840111
2020-02-18,3840111
2020-02-19,4012872
2020-02-20,4012872
2020-02-21,4012872
2020-02-22,4012872
2020-02-23,4055652
2020-02-24,4055652
2020-02-25,4055652
2020-02-26,4134518
2020-02-27,4134518
2020-02-28,4134518
2020-02-29,4051908
2020-03-01,4051908
2020-03-02,4051908
2020-03-03,3944523
2020-03-04,3944523
2020-03-05,3944523
2020-03-06,3944523
2020-03-07,3944523
2020-03-08,3866869
2020-03-09,3866869
2020-03-10,3866869
2020-03-11,3866869
2020-03-12,3929603
2020-03-13,3929603
2020-03-14,3929603
2020-03-15,3929603
2020-03-16,3809118
2020-03-17,3809118
2020-03-18,3809118
2020-03-19,3873913
2020-03-20,3873913
2020-03-21,3873913
2020-03-22,3850436
2020-03-23,3850436
2020-03-24,3850436
2020-03-25,3846220
2020-03-26,3846220
2020-03-27,3821783
2020-03-28,3821783
2020-03-29,3880449
2020-03-30,3880449
2020-03-31,3880449
2020-04-01,3845581
2020-04-02,3845581
2020-04-03,3845581
2020-04-04,4017692
2020-04-05,4017692
2020-04-06,4108363
2020-04-07,4108363
2020-04-08,4108363
2020-04-09,3971713
2020-04-10,3971713
2020-04-11,3971713
2020-04-12,3885394
2020-04-13,3885394
2020-04-14,3885394
2020-04-15,3894766
2020-04-16,3894766
2020-04-17,3894766
2020-04-18,3934808
2020-04-19,3934808
2020-04-20,3940440
2020-04-21,3940440
2020-04-22,4122572
2020-04-23,4122572
2020-04-24,4122572
2020-04-25,4320846
2020-04-26,4320846
2020-04-27,4405322
2020-04-28,4405322
2020-04-29,4405322
2020-04-30,4331452
2020-05-01,4331452
2020-05-02,4331452
2020-05-03,4162120
2020-05-04,4162120
2020-05-05,4162120
2020-05-06,4171328
2020-05-07,4171328
2020-05-08,4171328
2020-05-09,4171328
2020-05-10,4221978
2020-05-11,4221978
2020-05-12,4221978
2020-05-13,4221978
