date_obj,Ruby%20bolts price
2019-09-07,295
2019-09-08,294
2019-09-09,294
2019-09-10,291
2019-09-11,294
2019-09-12,296
2019-09-13,295
2019-09-14,295
2019-09-15,293
2019-09-16,288
2019-09-17,290
2019-09-18,288
2019-09-19,289
2019-09-20,293
2019-09-21,292
2019-09-22,292
2019-09-23,290
2019-09-24,290
2019-09-25,288
2019-09-26,290
2019-09-27,293
2019-09-28,290
2019-09-29,287
2019-09-30,285
2019-10-01,279
2019-10-02,279
2019-10-03,285
2019-10-04,277
2019-10-05,279
2019-10-06,283
2019-10-07,279
2019-10-08,286
2019-10-09,286
2019-10-10,290
2019-10-11,286
2019-10-12,290
2019-10-13,289
2019-10-14,284
2019-10-15,281
2019-10-16,281
2019-10-17,281
2019-10-18,283
2019-10-19,282
2019-10-20,286
2019-10-21,285
2019-10-22,283
2019-10-23,283
2019-10-24,279
2019-10-25,276
2019-10-26,276
2019-10-27,279
2019-10-28,287
2019-10-29,287
2019-10-30,283
2019-10-31,283
2019-11-01,281
2019-11-02,285
2019-11-03,286
2019-11-04,285
2019-11-05,285
2019-11-06,284
2019-11-07,285
2019-11-08,284
2019-11-09,281
2019-11-10,277
2019-11-11,280
2019-11-12,278
2019-11-13,277
2019-11-14,277
2019-11-15,279
2019-11-16,281
2019-11-17,281
2019-11-18,288
2019-11-19,283
2019-11-20,289
2019-11-21,289
2019-11-22,287
2019-11-23,286
2019-11-24,283
2019-11-25,282
2019-11-26,285
2019-11-27,287
2019-11-28,285
2019-11-29,284
2019-11-30,276
2019-12-01,276
2019-12-02,278
2019-12-03,282
2019-12-04,283
2019-12-05,283
2019-12-06,287
2019-12-07,283
2019-12-08,273
2019-12-09,270
2019-12-10,270
2019-12-11,276
2019-12-12,276
2019-12-13,278
2019-12-14,279
2019-12-15,284
2019-12-16,291
2019-12-17,294
2019-12-18,289
2019-12-19,288
2019-12-20,285
2019-12-21,285
2019-12-22,282
2019-12-23,278
2019-12-24,279
2019-12-25,279
2019-12-26,284
2019-12-27,284
2019-12-28,282
2019-12-29,275
2019-12-30,276
2019-12-31,276
2020-01-01,285
2020-01-02,285
2020-01-03,292
2020-01-04,296
2020-01-05,293
2020-01-06,288
2020-01-07,289
2020-01-08,289
2020-01-09,291
2020-01-10,290
2020-01-11,283
2020-01-12,282
2020-01-13,279
2020-01-14,278
2020-01-15,278
2020-01-16,280
2020-01-17,276
2020-01-18,278
2020-01-19,278
2020-01-20,279
2020-01-21,279
2020-01-22,282
2020-01-23,284
2020-01-24,285
2020-01-25,287
2020-01-26,281
2020-01-27,289
2020-01-28,287
2020-01-29,281
2020-01-30,280
2020-01-31,281
2020-02-01,280
2020-02-02,278
2020-02-03,278
2020-02-04,278
2020-02-05,278
2020-02-06,278
2020-02-07,268
2020-02-08,269
2020-02-09,265
2020-02-10,272
2020-02-11,279
2020-02-12,283
2020-02-13,282
2020-02-14,282
2020-02-15,282
2020-02-16,285
2020-02-17,281
2020-02-18,278
2020-02-19,273
2020-02-20,266
2020-02-21,266
2020-02-22,272
2020-02-23,280
2020-02-24,275
2020-02-25,273
2020-02-26,273
2020-02-27,273
2020-02-28,279
2020-02-29,282
2020-03-01,284
2020-03-02,283
2020-03-03,281
2020-03-04,285
2020-03-05,288
2020-03-06,296
2020-03-07,292
2020-03-08,288
2020-03-09,278
2020-03-10,275
2020-03-11,270
2020-03-12,272
2020-03-13,274
2020-03-14,277
2020-03-15,282
2020-03-16,283
2020-03-17,289
2020-03-18,289
2020-03-19,282
2020-03-20,282
2020-03-21,275
2020-03-22,283
2020-03-23,290
2020-03-24,297
2020-03-25,291
2020-03-26,294
2020-03-27,293
2020-03-28,289
2020-03-29,289
2020-03-30,289
2020-03-31,292
2020-04-01,290
2020-04-02,296
2020-04-03,291
2020-04-04,287
2020-04-05,283
2020-04-06,284
2020-04-07,280
2020-04-08,279
2020-04-09,276
2020-04-10,271
2020-04-11,275
2020-04-12,274
2020-04-13,274
2020-04-14,283
2020-04-15,289
2020-04-16,293
2020-04-17,285
2020-04-18,276
2020-04-19,274
2020-04-20,278
2020-04-21,287
2020-04-22,302
2020-04-23,315
2020-04-24,316
2020-04-25,317
2020-04-26,317
2020-04-27,305
2020-04-28,290
2020-04-29,283
2020-04-30,287
2020-05-01,289
2020-05-02,280
2020-05-03,282
2020-05-04,287
2020-05-05,282
2020-05-06,281
2020-05-07,281
2020-05-08,284
2020-05-09,289
2020-05-10,290
2020-05-11,290
2020-05-12,290
2020-05-13,294
