date_obj,Cream%20hat price
2019-08-05,733
2019-08-06,733
2019-08-07,754
2019-08-08,754
2019-08-09,782
2019-08-10,797
2019-08-11,797
2019-08-12,795
2019-08-13,795
2019-08-14,807
2019-08-15,820
2019-08-16,805
2019-08-17,805
2019-08-18,812
2019-08-19,797
2019-08-20,797
2019-08-21,791
2019-08-22,812
2019-08-23,812
2019-08-24,832
2019-08-24,832
2019-08-25,832
2019-08-25,832
2019-08-26,828
2019-08-26,828
2019-08-27,828
2019-08-27,828
2019-08-28,812
2019-08-29,812
2019-08-30,804
2019-08-31,804
2019-09-01,784
2019-09-02,784
2019-09-03,775
2019-09-04,775
2019-09-05,773
2019-09-06,773
2019-09-07,796
2019-09-08,815
2019-09-09,815
2019-09-10,847
2019-09-11,847
2019-09-12,841
2019-09-13,841
2019-09-14,876
2019-09-15,876
2019-09-16,882
2019-09-17,882
2019-09-18,901
2019-09-19,901
2019-09-20,896
2019-09-21,918
2019-09-22,918
2019-09-23,932
2019-09-24,932
2019-09-25,956
2019-09-26,956
2019-09-27,980
2019-09-28,944
2019-09-29,944
2019-09-30,903
2019-10-01,892
2019-10-02,892
2019-10-03,849
2019-10-04,849
2019-10-05,850
2019-10-06,844
2019-10-07,844
2019-10-08,801
2019-10-09,801
2019-10-10,760
2019-10-11,760
2019-10-12,722
2019-10-13,695
2019-10-14,695
2019-10-15,662
2019-10-16,642
2019-10-17,642
2019-10-18,610
2019-10-19,610
2019-10-20,586
2019-10-21,586
2019-10-22,567
2019-10-23,567
2019-10-24,562
2019-10-25,562
2019-10-26,534
2019-10-27,534
2019-10-28,507
2019-10-29,507
2019-10-30,507
2019-10-31,501
2019-11-01,501
2019-11-02,498
2019-11-03,498
2019-11-04,494
2019-11-05,494
2019-11-06,494
2019-11-07,478
2019-11-08,478
2019-11-09,455
2019-11-10,463
2019-11-11,463
2019-11-12,482
2019-11-13,482
2019-11-14,498
2019-11-15,498
2019-11-16,519
2019-11-17,519
2019-11-18,539
2019-11-19,539
2019-11-20,533
2019-11-21,533
2019-11-22,506
2019-11-23,513
2019-11-24,513
2019-11-25,524
2019-11-26,524
2019-11-27,540
2019-11-28,540
2019-11-29,541
2019-11-30,541
2019-12-01,565
2019-12-02,565
2019-12-03,592
2019-12-04,592
2019-12-05,615
2019-12-06,615
2019-12-07,637
2019-12-08,637
2019-12-09,629
2019-12-10,629
2019-12-11,655
2019-12-12,655
2019-12-13,688
2019-12-14,688
2019-12-15,700
2019-12-16,700
2019-12-17,688
2019-12-18,688
2019-12-19,711
2019-12-20,711
2019-12-21,716
2019-12-22,716
2019-12-23,715
2019-12-24,715
2019-12-25,689
2019-12-26,689
2019-12-27,658
2019-12-28,682
2019-12-29,682
2019-12-30,705
2019-12-31,705
2020-01-01,722
2020-01-02,747
2020-01-03,747
2020-01-04,769
2020-01-05,756
2020-01-06,756
2020-01-07,767
2020-01-08,767
2020-01-09,783
2020-01-10,802
2020-01-11,832
2020-01-12,849
2020-01-13,849
2020-01-14,864
2020-01-15,907
2020-01-16,925
2020-01-17,953
2020-01-18,953
2020-01-19,983
2020-01-20,983
2020-01-21,1029
2020-01-22,1061
2020-01-23,1092
2020-01-24,1119
2020-01-25,1119
2020-01-26,1151
2020-01-27,1173
2020-01-28,1173
2020-01-29,1177
2020-01-30,1177
2020-01-31,1156
2020-02-01,1156
2020-02-02,1098
2020-02-03,1098
2020-02-04,1043
2020-02-05,990
2020-02-06,978
2020-02-07,978
2020-02-08,982
2020-02-09,982
2020-02-10,964
2020-02-11,964
2020-02-12,934
2020-02-13,934
2020-02-14,887
2020-02-15,887
2020-02-16,894
2020-02-17,865
2020-02-18,865
2020-02-19,845
2020-02-20,836
2020-02-21,836
2020-02-22,801
2020-02-23,766
2020-02-24,733
2020-02-25,745
2020-02-26,745
2020-02-27,752
2020-02-28,765
2020-02-29,765
2020-03-01,777
2020-03-02,777
2020-03-03,762
2020-03-04,762
2020-03-05,729
2020-03-06,695
2020-03-07,695
2020-03-08,674
2020-03-09,666
2020-03-10,653
2020-03-11,653
2020-03-12,674
2020-03-13,674
2020-03-14,677
2020-03-15,677
2020-03-16,689
2020-03-17,689
2020-03-18,710
2020-03-19,710
2020-03-20,676
2020-03-21,643
2020-03-22,656
2020-03-23,655
2020-03-24,650
2020-03-25,629
2020-03-26,603
2020-03-27,575
2020-03-28,564
2020-03-29,574
2020-03-30,567
2020-03-31,559
2020-04-01,560
2020-04-02,569
2020-04-03,569
2020-04-04,590
2020-04-05,594
2020-04-06,606
2020-04-07,629
2020-04-08,661
2020-04-09,695
2020-04-10,695
2020-04-11,729
2020-04-12,763
2020-04-13,779
2020-04-14,815
2020-04-15,836
2020-04-16,836
2020-04-17,844
2020-04-18,801
2020-04-19,765
2020-04-20,740
2020-04-21,750
2020-04-22,728
2020-04-23,741
2020-04-24,706
2020-04-25,678
2020-04-26,682
2020-04-27,651
2020-04-28,632
2020-04-29,604
2020-04-30,625
2020-05-01,625
2020-05-02,657
2020-05-03,683
2020-05-04,715
2020-05-05,730
2020-05-06,765
2020-05-07,787
2020-05-08,787
2020-05-09,814
2020-05-10,801
2020-05-11,801
2020-05-12,761
2020-05-13,728
