date_obj,Purple%20elegant%20blouse price
2019-04-19,930
2019-04-20,934
2019-04-21,934
2019-04-22,934
2019-04-23,934
2019-04-24,963
2019-04-25,963
2019-04-26,987
2019-04-27,987
2019-04-28,981
2019-04-29,981
2019-04-30,964
2019-05-01,964
2019-05-02,961
2019-05-03,961
2019-05-04,991
2019-05-05,991
2019-05-06,991
2019-05-07,987
2019-05-08,987
2019-05-09,987
2019-05-10,988
2019-05-11,988
2019-05-12,1005
2019-05-13,1005
2019-05-14,1035
2019-05-15,1035
2019-05-16,1035
2019-05-17,1084
2019-05-18,1084
2019-05-19,1127
2019-05-20,1127
2019-05-21,1112
2019-05-22,1112
2019-05-23,1085
2019-05-24,1085
2019-05-25,1085
2019-05-26,1094
2019-05-27,1094
2019-05-28,1054
2019-05-29,1054
2019-05-30,1044
2019-05-31,1044
2019-06-01,1044
2019-06-02,1075
2019-06-03,1075
2019-06-04,1086
2019-06-05,1086
2019-06-06,1086
2019-06-07,1103
2019-06-08,1103
2019-06-09,1100
2019-06-10,1100
2019-06-11,1100
2019-06-12,1091
2019-06-13,1091
2019-06-14,1091
2019-06-15,1056
2019-06-16,1056
2019-06-17,1019
2019-06-18,1019
2019-06-19,1019
2019-06-20,1017
2019-06-21,1017
2019-06-22,1017
2019-06-23,1022
2019-06-24,1022
2019-06-25,1022
2019-06-26,1025
2019-06-27,1025
2019-06-28,1025
2019-06-29,1020
2019-06-30,1020
2019-07-01,1020
2019-07-02,1053
2019-07-03,1053
2019-07-04,1053
2019-07-05,1094
2019-07-06,1094
2019-07-07,1094
2019-07-08,1106
2019-07-09,1106
2019-07-10,1106
2019-07-11,1113
2019-07-12,1113
2019-07-13,1113
2019-07-14,1115
2019-07-15,1115
2019-07-16,1115
2019-07-17,1166
2019-07-18,1166
2019-07-19,1166
2019-07-20,1166
2019-07-21,1225
2019-07-22,1225
2019-07-23,1268
2019-07-24,1268
2019-07-25,1268
2019-07-26,1308
2019-07-27,1308
2019-07-28,1308
2019-07-29,1356
2019-07-30,1356
2019-07-31,1356
2019-08-01,1396
2019-08-02,1396
2019-08-03,1392
2019-08-04,1392
2019-08-05,1392
2019-08-06,1371
2019-08-07,1371
2019-08-08,1372
2019-08-09,1372
2019-08-10,1422
2019-08-11,1422
2019-08-12,1464
2019-08-13,1464
2019-08-14,1464
2019-08-15,1519
2019-08-16,1519
2019-08-17,1519
2019-08-18,1471
2019-08-19,1471
2019-08-20,1434
2019-08-21,1434
2019-08-22,1405
2019-08-23,1405
2019-08-24,1405
2019-08-24,1405
2019-08-25,1349
2019-08-25,1349
2019-08-26,1349
2019-08-26,1349
2019-08-27,1349
2019-08-27,1349
2019-08-28,1308
2019-08-29,1308
2019-08-30,1308
2019-08-31,1288
2019-09-01,1288
2019-09-02,1234
2019-09-03,1234
2019-09-04,1174
2019-09-05,1174
2019-09-06,1123
2019-09-07,1123
2019-09-08,1066
2019-09-09,1066
2019-09-10,1066
2019-09-11,1045
2019-09-12,1045
2019-09-13,1045
2019-09-14,1082
2019-09-15,1082
2019-09-16,1082
2019-09-17,1128
2019-09-18,1128
2019-09-19,1128
2019-09-20,1124
2019-09-21,1124
2019-09-22,1124
2019-09-23,1118
2019-09-24,1118
2019-09-25,1118
2019-09-26,1107
2019-09-27,1107
2019-09-28,1107
2019-09-29,1107
2019-09-30,1059
2019-10-01,1059
2019-10-02,1059
2019-10-03,1040
2019-10-04,1040
2019-10-05,1040
2019-10-06,988
2019-10-07,988
2019-10-08,958
2019-10-09,958
2019-10-10,958
2019-10-11,919
2019-10-12,919
2019-10-13,889
2019-10-14,889
2019-10-15,889
2019-10-16,879
2019-10-17,879
2019-10-18,879
2019-10-19,882
2019-10-20,882
2019-10-21,882
2019-10-22,892
2019-10-23,892
2019-10-24,871
2019-10-25,871
2019-10-26,871
2019-10-27,834
2019-10-28,834
2019-10-29,834
2019-10-30,799
2019-10-31,799
2019-11-01,799
2019-11-02,780
2019-11-03,780
2019-11-04,780
2019-11-05,761
2019-11-06,761
2019-11-07,761
2019-11-08,794
2019-11-09,794
2019-11-10,831
2019-11-11,831
2019-11-12,831
2019-11-13,869
2019-11-14,869
2019-11-15,869
2019-11-16,912
2019-11-17,912
2019-11-18,912
2019-11-19,912
2019-11-20,958
2019-11-21,958
2019-11-22,958
2019-11-23,988
2019-11-24,988
2019-11-25,988
2019-11-26,1029
2019-11-27,1029
2019-11-28,1029
2019-11-29,1077
2019-11-30,1077
2019-12-01,1077
2019-12-02,1116
2019-12-03,1116
2019-12-04,1116
2019-12-05,1154
2019-12-06,1154
2019-12-07,1154
2019-12-08,1116
2019-12-09,1116
2019-12-10,1066
2019-12-11,1066
2019-12-12,1066
2019-12-13,1068
2019-12-14,1068
2019-12-15,1068
2019-12-16,1103
2019-12-17,1103
2019-12-18,1103
2019-12-19,1120
2019-12-20,1120
2019-12-21,1120
2019-12-22,1073
2019-12-23,1073
2019-12-24,1073
2019-12-25,1020
2019-12-26,1020
2019-12-27,1020
2019-12-28,982
2019-12-29,982
2019-12-30,982
2019-12-31,943
2020-01-01,943
2020-01-02,943
2020-01-03,899
2020-01-04,899
2020-01-05,899
2020-01-06,899
2020-01-07,918
2020-01-08,918
2020-01-09,918
2020-01-10,918
2020-01-11,886
2020-01-12,886
2020-01-13,886
2020-01-14,886
2020-01-15,867
2020-01-16,867
2020-01-17,867
2020-01-18,846
2020-01-19,846
2020-01-20,807
2020-01-21,807
2020-01-22,807
2020-01-23,786
2020-01-24,786
2020-01-25,786
2020-01-26,780
2020-01-27,780
2020-01-28,780
2020-01-29,769
2020-01-30,769
2020-01-31,769
2020-02-01,731
2020-02-02,731
2020-02-03,708
2020-02-04,708
2020-02-05,685
2020-02-06,685
2020-02-07,672
2020-02-08,672
2020-02-09,672
2020-02-10,662
2020-02-11,662
2020-02-12,662
2020-02-13,678
2020-02-14,678
2020-02-15,678
2020-02-16,682
2020-02-17,682
2020-02-18,678
2020-02-19,678
2020-02-20,678
2020-02-21,688
2020-02-22,688
2020-02-23,688
2020-02-24,688
2020-02-25,688
2020-02-26,694
2020-02-27,694
2020-02-28,694
2020-02-29,699
2020-03-01,699
2020-03-02,680
2020-03-03,680
2020-03-04,680
2020-03-05,698
2020-03-06,698
2020-03-07,698
2020-03-08,710
2020-03-09,710
2020-03-10,723
2020-03-11,723
2020-03-12,736
2020-03-13,736
2020-03-14,736
2020-03-15,712
2020-03-16,712
2020-03-17,699
2020-03-18,699
2020-03-19,701
2020-03-20,701
2020-03-21,723
2020-03-22,723
2020-03-23,743
2020-03-24,743
2020-03-25,756
2020-03-26,756
2020-03-27,736
2020-03-28,736
2020-03-29,742
2020-03-30,742
2020-03-31,759
2020-04-01,759
2020-04-02,762
2020-04-03,762
2020-04-04,762
2020-04-05,774
2020-04-06,774
2020-04-07,757
2020-04-08,765
2020-04-09,765
2020-04-10,765
2020-04-11,769
2020-04-12,769
2020-04-13,784
2020-04-14,784
2020-04-15,778
2020-04-16,778
2020-04-17,778
2020-04-18,789
2020-04-19,789
2020-04-20,772
2020-04-21,772
2020-04-22,787
2020-04-23,787
2020-04-24,791
2020-04-25,791
2020-04-26,779
2020-04-27,779
2020-04-28,765
2020-04-29,765
2020-04-30,750
2020-05-01,750
2020-05-02,771
2020-05-03,771
2020-05-04,794
2020-05-05,794
2020-05-06,817
2020-05-07,817
2020-05-08,848
2020-05-09,848
2020-05-10,871
2020-05-11,871
2020-05-12,871
2020-05-13,869
