date_obj,Skeletal%20boots price
2019-04-07,28942
2019-04-08,28942
2019-04-09,28480
2019-04-10,28480
2019-04-11,28480
2019-04-12,28480
2019-04-13,28024
2019-04-14,28024
2019-04-15,28024
2019-04-16,28955
2019-04-17,28955
2019-04-18,28955
2019-04-19,29590
2019-04-20,29590
2019-04-21,29590
2019-04-22,30373
2019-04-23,30373
2019-04-24,30373
2019-04-25,30373
2019-04-26,31840
2019-04-27,31840
2019-04-28,31840
2019-04-29,31840
2019-04-30,33337
2019-05-01,33337
2019-05-02,33337
2019-05-03,34856
2019-05-04,34856
2019-05-05,34856
2019-05-06,34856
2019-05-07,36100
2019-05-08,36100
2019-05-09,36100
2019-05-10,36100
2019-05-11,36038
2019-05-12,36038
2019-05-13,36038
2019-05-14,35037
2019-05-15,35037
2019-05-16,35037
2019-05-17,35037
2019-05-18,33285
2019-05-19,33285
2019-05-20,33285
2019-05-21,33285
2019-05-22,32001
2019-05-23,32001
2019-05-24,32001
2019-05-25,32001
2019-05-26,31818
2019-05-27,31818
2019-05-28,31818
2019-05-29,31987
2019-05-30,31987
2019-05-31,31987
2019-06-01,31987
2019-06-02,33290
2019-06-03,33290
2019-06-04,33290
2019-06-05,34909
2019-06-06,34909
2019-06-07,34909
2019-06-08,34909
2019-06-09,36599
2019-06-10,36599
2019-06-11,36599
2019-06-12,36599
2019-06-13,36599
2019-06-14,38301
2019-06-15,38301
2019-06-16,38301
2019-06-17,38301
2019-06-18,39268
2019-06-19,39268
2019-06-20,39268
2019-06-21,39268
2019-06-22,40732
2019-06-23,40732
2019-06-24,40732
2019-06-25,40732
2019-06-26,40732
2019-06-27,39835
2019-06-28,39835
2019-06-29,39835
2019-06-30,39835
2019-07-01,39835
2019-07-02,38178
2019-07-03,38178
2019-07-04,38178
2019-07-05,38178
2019-07-06,38338
2019-07-07,38338
2019-07-08,38338
2019-07-09,38338
2019-07-10,37923
2019-07-11,37923
2019-07-12,37923
2019-07-13,37923
2019-07-14,39187
2019-07-15,39187
2019-07-16,39187
2019-07-17,39187
2019-07-18,40225
2019-07-19,40225
2019-07-20,40225
2019-07-21,40225
2019-07-22,41092
2019-07-23,41092
2019-07-24,41092
2019-07-25,41092
2019-07-26,41092
2019-07-27,42476
2019-07-28,42476
2019-07-29,42476
2019-07-30,43460
2019-07-31,43460
2019-08-01,43460
2019-08-02,43460
2019-08-03,41979
2019-08-04,41979
2019-08-05,41979
2019-08-06,41979
2019-08-07,42989
2019-08-08,42989
2019-08-09,42989
2019-08-10,42989
2019-08-11,42989
2019-08-12,44109
2019-08-13,44109
2019-08-14,44109
2019-08-15,44109
2019-08-16,44816
2019-08-17,44816
2019-08-18,44816
2019-08-19,44816
2019-08-20,46896
2019-08-21,46896
2019-08-22,46896
2019-08-23,46896
2019-08-24,48018
2019-08-24,48018
2019-08-25,48018
2019-08-25,48018
2019-08-26,48018
2019-08-26,48018
2019-08-27,48018
2019-08-27,48018
2019-08-28,48018
2019-08-29,48541
2019-08-30,48541
2019-08-31,48541
2019-09-01,48541
2019-09-02,48541
2019-09-03,48987
2019-09-04,48987
2019-09-05,48987
2019-09-06,48987
2019-09-07,48987
2019-09-08,50706
2019-09-09,50706
2019-09-10,50706
2019-09-11,50706
2019-09-12,50706
2019-09-13,50706
2019-09-14,52815
2019-09-15,52815
2019-09-16,52815
2019-09-17,52815
2019-09-18,55133
2019-09-19,55133
2019-09-20,55133
2019-09-21,55133
2019-09-22,55133
2019-09-23,55133
2019-09-24,55133
2019-09-25,57246
2019-09-26,57246
2019-09-27,57246
2019-09-28,57246
2019-09-29,57246
2019-09-30,59800
2019-10-01,59800
2019-10-02,59800
2019-10-03,59800
2019-10-04,59800
2019-10-05,59800
2019-10-06,57533
2019-10-07,57533
2019-10-08,57533
2019-10-09,57533
2019-10-10,57533
2019-10-11,57533
2019-10-12,54891
2019-10-13,54891
2019-10-14,54891
2019-10-15,54891
2019-10-16,52279
2019-10-17,52279
2019-10-18,52279
2019-10-19,52279
2019-10-20,49665
2019-10-21,49665
2019-10-22,49665
2019-10-23,49665
2019-10-24,49665
2019-10-25,47805
2019-10-26,47805
2019-10-27,47805
2019-10-28,47805
2019-10-29,47805
2019-10-30,46115
2019-10-31,46115
2019-11-01,46115
2019-11-02,46115
2019-11-03,46115
2019-11-04,45284
2019-11-05,45284
2019-11-06,45284
2019-11-07,45284
2019-11-08,45284
2019-11-09,45284
2019-11-10,43550
2019-11-11,43550
2019-11-12,43550
2019-11-13,43550
2019-11-14,43550
2019-11-15,43550
2019-11-16,41764
2019-11-17,41764
2019-11-18,41764
2019-11-19,41764
2019-11-20,41764
2019-11-21,41764
2019-11-22,39862
2019-11-23,39862
2019-11-24,39862
2019-11-25,39862
2019-11-26,39862
2019-11-27,39862
2019-11-28,38001
2019-11-29,38001
2019-11-30,38001
2019-12-01,38001
2019-12-02,38001
2019-12-03,37332
2019-12-04,37332
2019-12-05,37332
2019-12-06,37332
2019-12-07,37332
2019-12-08,37332
2019-12-09,37332
2019-12-10,35727
2019-12-11,35727
2019-12-12,35727
2019-12-13,35727
2019-12-14,35727
2019-12-15,35727
2019-12-16,36119
2019-12-17,36119
2019-12-18,36119
2019-12-19,36119
2019-12-20,36119
2019-12-21,36119
2019-12-22,36412
2019-12-23,36412
2019-12-24,36412
2019-12-25,36412
2019-12-26,36412
2019-12-27,36412
2019-12-28,36412
2019-12-29,37538
2019-12-30,37538
2019-12-31,37538
2020-01-01,37538
2020-01-02,37538
2020-01-03,39000
2020-01-04,39000
2020-01-05,39000
2020-01-06,39000
2020-01-07,39000
2020-01-08,39000
2020-01-09,40428
2020-01-10,40428
2020-01-11,40428
2020-01-12,40428
2020-01-13,40428
2020-01-14,40428
2020-01-15,42000
2020-01-16,42000
2020-01-17,42000
2020-01-18,42000
2020-01-19,40919
2020-01-20,40919
2020-01-21,40919
2020-01-22,40919
2020-01-23,40919
2020-01-24,41871
2020-01-25,41871
2020-01-26,41871
2020-01-27,41871
2020-01-28,41871
2020-01-29,43657
2020-01-30,43657
2020-01-31,43657
2020-02-01,43657
2020-02-02,45730
2020-02-03,45730
2020-02-04,45730
2020-02-05,45730
2020-02-06,45730
2020-02-07,45730
2020-02-08,47357
2020-02-09,47357
2020-02-10,47357
2020-02-11,47357
2020-02-12,48717
2020-02-13,48717
2020-02-14,48717
2020-02-15,48717
2020-02-16,48717
2020-02-17,48949
2020-02-18,48949
2020-02-19,48949
2020-02-20,48949
2020-02-21,48949
2020-02-22,47410
2020-02-23,47410
2020-02-24,47410
2020-02-25,47410
2020-02-26,45553
2020-02-27,45553
2020-02-28,45553
2020-02-29,45553
2020-03-01,44176
2020-03-02,44176
2020-03-03,44176
2020-03-04,44176
2020-03-05,44176
2020-03-06,43055
2020-03-07,43055
2020-03-08,43055
2020-03-09,43055
2020-03-10,42107
2020-03-11,42107
2020-03-12,42107
2020-03-13,42107
2020-03-14,42107
2020-03-15,42183
2020-03-16,42183
2020-03-17,42183
2020-03-18,42183
2020-03-19,40780
2020-03-20,40780
2020-03-21,40780
2020-03-22,40780
2020-03-23,40546
2020-03-24,40546
2020-03-25,40546
2020-03-26,40955
2020-03-27,40955
2020-03-28,40955
2020-03-29,42888
2020-03-30,42888
2020-03-31,42888
2020-04-01,44868
2020-04-02,44868
2020-04-03,44868
2020-04-04,46044
2020-04-05,46044
2020-04-06,46044
2020-04-07,46044
2020-04-08,45534
2020-04-09,45534
2020-04-10,45534
2020-04-11,45534
2020-04-12,47571
2020-04-13,47571
2020-04-14,47571
2020-04-15,48382
2020-04-16,48382
2020-04-17,48382
2020-04-18,48382
2020-04-19,47805
2020-04-20,47805
2020-04-21,47805
2020-04-22,46694
2020-04-23,46694
2020-04-24,46694
2020-04-25,46694
2020-04-26,46101
2020-04-27,46101
2020-04-28,46101
2020-04-29,45595
2020-04-30,45595
2020-05-01,45595
2020-05-02,45366
2020-05-03,45366
2020-05-04,45366
2020-05-05,46359
2020-05-06,46359
2020-05-07,46359
2020-05-08,48398
2020-05-09,48398
2020-05-10,48398
2020-05-11,49590
2020-05-12,49590
2020-05-13,49590
