date_obj,Zamorak%20dragonhide%20set price
2019-03-29,1204040
2019-03-30,1204040
2019-03-31,1203212
2019-04-01,1187031
2019-04-02,1187031
2019-04-03,1176025
2019-04-04,1177340
2019-04-05,1158089
2019-04-06,1158089
2019-04-07,1170762
2019-04-08,1168897
2019-04-09,1168897
2019-04-10,1170706
2019-04-11,1190249
2019-04-12,1192047
2019-04-13,1175490
2019-04-14,1155015
2019-04-15,1155015
2019-04-16,1128588
2019-04-17,1128588
2019-04-18,1105428
2019-04-19,1084990
2019-04-20,1056433
2019-04-21,1056433
2019-04-22,1046755
2019-04-23,1028255
2019-04-24,1028255
2019-04-25,993446
2019-04-26,973057
2019-04-27,973057
2019-04-28,977778
2019-04-29,977778
2019-04-30,990179
2019-05-01,990179
2019-05-02,988760
2019-05-03,975499
2019-05-04,976006
2019-05-05,976006
2019-05-06,956910
2019-05-07,965329
2019-05-08,965329
2019-05-09,972683
2019-05-10,991525
2019-05-11,991525
2019-05-12,983344
2019-05-13,989641
2019-05-14,983406
2019-05-15,983406
2019-05-16,977193
2019-05-17,977193
2019-05-18,967432
2019-05-19,967432
2019-05-20,965995
2019-05-21,965995
2019-05-22,990161
2019-05-23,987675
2019-05-24,1010360
2019-05-25,1009065
2019-05-26,1009065
2019-05-27,1016499
2019-05-28,1016499
2019-05-29,1026118
2019-05-30,1056425
2019-05-31,1056425
2019-06-01,1042743
2019-06-02,1040692
2019-06-03,1036409
2019-06-04,1035387
2019-06-05,1058344
2019-06-06,1058344
2019-06-07,1063750
2019-06-08,1065639
2019-06-09,1068059
2019-06-10,1068059
2019-06-11,1063413
2019-06-12,1063413
2019-06-13,1059059
2019-06-14,1048386
2019-06-15,1048386
2019-06-16,1047193
2019-06-17,1038854
2019-06-18,1038854
2019-06-19,1030005
2019-06-20,1020514
2019-06-21,1022799
2019-06-22,1022799
2019-06-23,1011026
2019-06-24,1011026
2019-06-25,992063
2019-06-26,992063
2019-06-27,968982
2019-06-28,968982
2019-06-29,975864
2019-06-30,995494
2019-07-01,995494
2019-07-02,996547
2019-07-03,1029325
2019-07-04,1029325
2019-07-05,1049837
2019-07-06,1054736
2019-07-07,1075081
2019-07-08,1095956
2019-07-09,1081959
2019-07-10,1081973
2019-07-11,1081973
2019-07-12,1075293
2019-07-13,1075293
2019-07-14,1077880
2019-07-15,1077880
2019-07-16,1061175
2019-07-17,1049930
2019-07-18,1049930
2019-07-19,1047467
2019-07-20,1047467
2019-07-21,1038254
2019-07-22,1038254
2019-07-23,1032687
2019-07-24,1032687
2019-07-25,1030040
2019-07-26,1030040
2019-07-27,1010807
2019-07-28,1010807
2019-07-29,1015709
2019-07-30,1021879
2019-07-31,1021879
2019-08-01,998734
2019-08-02,998734
2019-08-03,979913
2019-08-04,979913
2019-08-05,974555
2019-08-06,974555
2019-08-07,975825
2019-08-08,975825
2019-08-09,984879
2019-08-10,1003960
2019-08-11,1003960
2019-08-12,1025153
2019-08-13,1025153
2019-08-14,1035138
2019-08-15,1055436
2019-08-16,1077672
2019-08-17,1077672
2019-08-18,1122616
2019-08-19,1149965
2019-08-20,1149965
2019-08-21,1159114
2019-08-22,1136348
2019-08-23,1136348
2019-08-24,1120867
2019-08-24,1120867
2019-08-25,1120867
2019-08-25,1120867
2019-08-26,1107971
2019-08-26,1107971
2019-08-27,1107971
2019-08-27,1107971
2019-08-28,1082276
2019-08-29,1082276
2019-08-30,1061272
2019-08-31,1061272
2019-09-01,1067458
2019-09-02,1067458
2019-09-03,1090126
2019-09-04,1116460
2019-09-05,1116460
2019-09-06,1093952
2019-09-07,1071509
2019-09-08,1079837
2019-09-09,1079837
2019-09-10,1076793
2019-09-11,1076793
2019-09-12,1061392
2019-09-13,1061392
2019-09-14,1046303
2019-09-15,1046303
2019-09-16,1039826
2019-09-17,1039826
2019-09-18,1045427
2019-09-19,1045427
2019-09-20,1064387
2019-09-21,1033078
2019-09-22,1033078
2019-09-23,1013359
2019-09-24,1013359
2019-09-25,1008658
2019-09-26,1016834
2019-09-27,1016834
2019-09-28,1016661
2019-09-29,1016661
2019-09-30,994328
2019-10-01,985124
2019-10-02,985124
2019-10-03,986736
2019-10-04,986736
2019-10-05,1006393
2019-10-06,1026768
2019-10-07,1026768
2019-10-08,1038045
2019-10-09,1038045
2019-10-10,1046868
2019-10-11,1046868
2019-10-12,1045358
2019-10-13,1058682
2019-10-14,1058682
2019-10-15,1043496
2019-10-16,1036064
2019-10-17,1036064
2019-10-18,1025705
2019-10-19,1015930
2019-10-20,1015930
2019-10-21,994647
2019-10-22,994647
2019-10-23,975677
2019-10-24,975677
2019-10-25,982201
2019-10-26,1001017
2019-10-27,1001017
2019-10-28,996618
2019-10-29,996618
2019-10-30,975689
2019-10-31,975689
2019-11-01,977947
2019-11-02,1000593
2019-11-03,1000593
2019-11-04,986493
2019-11-05,986493
2019-11-06,976440
2019-11-07,976440
2019-11-08,966395
2019-11-09,961539
2019-11-10,961539
2019-11-11,968206
2019-11-12,968206
2019-11-13,972586
2019-11-14,972586
2019-11-15,966005
2019-11-16,978215
2019-11-17,978215
2019-11-18,978673
2019-11-19,978673
2019-11-20,964190
2019-11-21,964190
2019-11-22,976605
2019-11-23,998339
2019-11-24,1006462
2019-11-25,1006462
2019-11-26,998259
2019-11-27,998259
2019-11-28,1028789
2019-11-29,1028789
2019-11-30,1062743
2019-12-01,1062743
2019-12-02,1086199
2019-12-03,1131845
2019-12-04,1131845
2019-12-05,1176512
2019-12-06,1176512
2019-12-07,1163992
2019-12-08,1163992
2019-12-09,1161582
2019-12-10,1161582
2019-12-11,1141610
2019-12-12,1141610
2019-12-13,1149814
2019-12-14,1150634
2019-12-15,1175176
2019-12-16,1175176
2019-12-17,1180666
2019-12-18,1180666
2019-12-19,1177069
2019-12-20,1177069
2019-12-21,1185927
2019-12-22,1192293
2019-12-23,1192293
2019-12-24,1207589
2019-12-25,1193627
2019-12-26,1193627
2019-12-27,1195489
2019-12-28,1222658
2019-12-29,1222658
2019-12-30,1237141
2019-12-31,1237141
2020-01-01,1233589
2020-01-02,1216882
2020-01-03,1216882
2020-01-04,1218453
2020-01-05,1198933
2020-01-06,1198933
2020-01-07,1198417
2020-01-08,1198417
2020-01-09,1209933
2020-01-10,1190332
2020-01-11,1193273
2020-01-12,1199718
2020-01-13,1199718
2020-01-14,1217253
2020-01-15,1208826
2020-01-16,1218135
2020-01-17,1219126
2020-01-18,1219126
2020-01-19,1205085
2020-01-20,1205085
2020-01-21,1204320
2020-01-22,1204320
2020-01-23,1201271
2020-01-24,1201271
2020-01-25,1211804
2020-01-26,1222799
2020-01-27,1222799
2020-01-28,1249988
2020-01-29,1256170
2020-01-30,1256170
2020-01-31,1251524
2020-02-01,1251524
2020-02-02,1236126
2020-02-03,1236126
2020-02-04,1214912
2020-02-05,1214912
2020-02-06,1181507
2020-02-07,1181507
2020-02-08,1145717
2020-02-09,1145717
2020-02-10,1104173
2020-02-11,1104173
2020-02-12,1052969
2020-02-13,1052969
2020-02-14,1027572
2020-02-15,1027572
2020-02-16,1007192
2020-02-17,986732
2020-02-18,987237
2020-02-19,987237
2020-02-20,994842
2020-02-21,994842
2020-02-22,1013013
2020-02-23,1029330
2020-02-24,1054103
2020-02-25,1069198
2020-02-26,1069198
2020-02-27,1070388
2020-02-28,1067610
2020-02-29,1067610
2020-03-01,1095879
2020-03-02,1112205
2020-03-03,1088645
2020-03-04,1088645
2020-03-05,1109194
2020-03-06,1143546
2020-03-07,1143546
2020-03-08,1160740
2020-03-09,1174724
2020-03-10,1157080
2020-03-11,1157080
2020-03-12,1143770
2020-03-13,1143770
2020-03-14,1158757
2020-03-15,1158757
2020-03-16,1149598
2020-03-17,1149598
2020-03-18,1119005
2020-03-19,1107624
2020-03-20,1126297
2020-03-21,1126297
2020-03-22,1159310
2020-03-23,1177900
2020-03-24,1180977
2020-03-25,1176826
2020-03-26,1171603
2020-03-27,1168578
2020-03-28,1174830
2020-03-29,1200976
2020-03-30,1205874
2020-03-31,1220821
2020-04-01,1262812
2020-04-02,1283787
2020-04-03,1283787
2020-04-04,1299739
2020-04-05,1308834
2020-04-06,1328005
2020-04-07,1339485
2020-04-08,1353364
2020-04-09,1344300
2020-04-10,1344300
2020-04-11,1365068
2020-04-12,1397625
2020-04-13,1385994
2020-04-14,1387441
2020-04-15,1377887
2020-04-16,1377887
2020-04-17,1388439
2020-04-18,1435390
2020-04-19,1473740
2020-04-20,1457011
2020-04-21,1457011
2020-04-22,1450864
2020-04-23,1450864
2020-04-24,1486037
2020-04-25,1466458
2020-04-26,1486689
2020-04-27,1466051
2020-04-28,1461619
2020-04-29,1461619
2020-04-30,1468408
2020-05-01,1468408
2020-05-02,1512183
2020-05-03,1493258
2020-05-04,1493258
2020-05-05,1479237
2020-05-06,1460836
2020-05-07,1463665
2020-05-08,1463665
2020-05-09,1475138
2020-05-10,1470650
2020-05-11,1470650
2020-05-12,1453383
2020-05-13,1429255
