date_obj,Gilded%20armour%20set%20(lg) price
2018-11-12,13983933
2018-11-13,14605504
2018-11-14,15195598
2018-11-15,15891627
2018-11-16,16686209
2018-11-17,17425494
2018-11-18,17578611
2018-11-19,17397509
2018-11-20,16710041
2018-11-21,16006411
2018-11-22,15486018
2018-11-23,14712164
2018-11-24,13985308
2018-11-25,13458105
2018-11-26,13458105
2018-11-27,13087903
2018-11-28,12486543
2018-11-29,12066868
2018-12-01,11722437
2018-12-02,11623432
2018-12-03,11623432
2018-12-04,11558812
2018-12-05,11441237
2018-12-07,11245685
2018-12-09,11431891
2018-12-10,11292083
2018-12-11,11292083
2018-12-12,11267961
2018-12-13,11266318
2018-12-14,11327403
2018-12-15,11326189
2018-12-16,11453924
2018-12-17,11453924
2018-12-18,11679885
2018-12-19,11686906
2018-12-20,11616228
2018-12-21,11530930
2018-12-22,11530930
2018-12-23,11564679
2018-12-24,11713518
2018-12-25,11897995
2018-12-26,12153612
2018-12-27,12237987
2018-12-28,12237987
2018-12-29,12039327
2018-12-30,11841382
2018-12-31,11657334
2019-01-01,11657334
2019-01-02,11527282
2019-01-03,11527282
2019-01-04,11336581
2019-01-05,11143679
2019-01-06,10988373
2019-01-08,10925697
2019-01-10,10642601
2019-01-11,10642601
2019-01-12,10316129
2019-01-13,10079111
2019-01-14,9820502
2019-01-15,9757631
2019-01-17,9645493
2019-01-18,9632539
2019-01-19,9648802
2019-01-20,9622854
2019-01-21,9622854
2019-01-22,9608391
2019-01-23,9572729
2019-01-24,9709781
2019-01-25,9882461
2019-01-26,9938066
2019-01-27,9966960
2019-01-28,10096139
2019-01-29,10062520
2019-01-30,10089811
2019-01-31,10089811
2019-02-01,10097344
2019-02-02,10097344
2019-02-03,10097720
2019-02-04,10097720
2019-02-05,10075351
2019-02-06,10075351
2019-02-07,10087380
2019-02-08,10087380
2019-02-09,10065529
2019-02-10,10062965
2019-02-11,10057410
2019-02-12,10057410
2019-02-13,10063122
2019-02-14,10063122
2019-02-15,10166208
2019-02-16,10166208
2019-02-17,10131094
2019-02-18,10131094
2019-02-19,10110166
2019-02-20,10110166
2019-02-21,10138902
2019-02-22,10138902
2019-02-23,10136462
2019-02-24,10093383
2019-02-25,10105464
2019-02-26,10105464
2019-02-27,10067316
2019-02-28,10067316
2019-03-01,10030393
2019-03-02,9953251
2019-03-03,9915932
2019-03-04,9887272
2019-03-05,9904203
2019-03-06,9876835
2019-03-07,9876835
2019-03-08,9847237
2019-03-09,9847237
2019-03-10,9731981
2019-03-11,9731191
2019-03-12,9663717
2019-03-13,9663717
2019-03-14,9766046
2019-03-15,9766046
2019-03-16,9757424
2019-03-17,9779179
2019-03-18,9779179
2019-03-19,9858277
2019-03-20,9839381
2019-03-21,9788873
2019-03-22,9784347
2019-03-23,9834152
2019-03-24,9838121
2019-03-25,9838121
2019-03-26,9901067
2019-03-27,9901067
2019-03-28,9968292
2019-03-29,10219842
2019-03-30,10219842
2019-03-31,10262585
2019-04-01,10279996
2019-04-02,10279996
2019-04-03,10326488
2019-04-04,10368243
2019-04-05,10549429
2019-04-06,10549429
2019-04-07,10746204
2019-04-08,10769707
2019-04-09,10769707
2019-04-10,10727459
2019-04-11,10685013
2019-04-12,10689091
2019-04-13,10757260
2019-04-14,10597687
2019-04-15,10597687
2019-04-16,10489046
2019-04-17,10489046
2019-04-18,10496356
2019-04-19,10496356
2019-04-20,10573467
2019-04-21,10553550
2019-04-22,10601171
2019-04-23,10567481
2019-04-24,10567481
2019-04-25,10598158
2019-04-26,10588099
2019-04-27,10588099
2019-04-28,10637676
2019-04-29,10637676
2019-04-30,10586359
2019-05-01,10586359
2019-05-02,10519584
2019-05-03,10531197
2019-05-04,10548531
2019-05-05,10548531
2019-05-06,10601820
2019-05-07,10768948
2019-05-08,10758907
2019-05-09,10753028
2019-05-10,10807113
2019-05-11,10807113
2019-05-12,10747967
2019-05-13,10619043
2019-05-14,10745217
2019-05-15,10745217
2019-05-16,10802538
2019-05-17,10802538
2019-05-18,10776896
2019-05-19,10776896
2019-05-20,10724933
2019-05-21,10724933
2019-05-22,10675532
2019-05-23,10643720
2019-05-24,10626910
2019-05-25,10586375
2019-05-26,10586375
2019-05-27,10409704
2019-05-28,10489250
2019-05-29,10452965
2019-05-30,10405674
2019-05-31,10405674
2019-06-01,10418581
2019-06-02,10418581
2019-06-03,10349023
2019-06-04,10271334
2019-06-05,10175597
2019-06-06,10098816
2019-06-07,10098816
2019-06-08,9993030
2019-06-09,9980481
2019-06-10,9980481
2019-06-11,9937971
2019-06-12,9937971
2019-06-13,9898047
2019-06-14,9852330
2019-06-15,9852330
2019-06-16,9824867
2019-06-17,9824867
2019-06-18,9838027
2019-06-19,9905044
2019-06-20,9898343
2019-06-21,9979438
2019-06-22,9979438
2019-06-23,10089180
2019-06-24,10089180
2019-06-25,10028469
2019-06-26,10096953
2019-06-27,10261766
2019-06-28,10261766
2019-06-29,10377932
2019-06-30,10519765
2019-07-01,10519765
2019-07-02,10640179
2019-07-03,10783397
2019-07-04,10783397
2019-07-05,10924092
2019-07-06,10924092
2019-07-07,11009038
2019-07-08,10988231
2019-07-09,10913256
2019-07-10,10858832
2019-07-11,10858832
2019-07-12,10814475
2019-07-13,10814475
2019-07-14,10859282
2019-07-15,10859282
2019-07-16,11024561
2019-07-17,11407869
2019-07-18,11322069
2019-07-19,11445319
2019-07-20,11497125
2019-07-21,11575165
2019-07-22,11575165
2019-07-23,11735750
2019-07-24,11735750
2019-07-25,11784366
2019-07-26,11784366
2019-07-27,11835519
2019-07-28,11880642
2019-07-29,11979598
2019-07-30,11775489
2019-07-31,11794860
2019-08-01,11746601
2019-08-02,11746601
2019-08-03,11663489
2019-08-04,11508779
2019-08-05,11298053
2019-08-06,11298053
2019-08-07,11220014
2019-08-08,11220014
2019-08-09,11171396
2019-08-10,11140113
2019-08-11,11140113
2019-08-12,11271063
2019-08-13,11271063
2019-08-14,11226022
2019-08-15,11150278
2019-08-16,11086171
2019-08-17,11086171
2019-08-18,11080902
2019-08-19,11041996
2019-08-20,11041996
2019-08-21,11067219
2019-08-22,11044295
2019-08-23,11044295
2019-08-24,11014738
2019-08-24,11014738
2019-08-25,11014738
2019-08-25,11014738
2019-08-26,10963306
2019-08-26,10963306
2019-08-27,10963306
2019-08-27,10963306
2019-08-28,10977787
2019-08-29,10977787
2019-08-30,10919173
2019-08-31,10919173
2019-09-01,10864362
2019-09-02,10864362
2019-09-03,10876285
2019-09-04,10876285
2019-09-05,10909740
2019-09-06,10909740
2019-09-07,10920023
2019-09-08,10878240
2019-09-09,10878240
2019-09-10,10976430
2019-09-11,11156538
2019-09-12,11156538
2019-09-13,11244279
2019-09-14,11433367
2019-09-15,11433367
2019-09-16,11445170
2019-09-17,11445170
2019-09-18,11443860
2019-09-19,11443860
2019-09-20,11370941
2019-09-21,11370941
2019-09-22,11319165
2019-09-23,11228636
2019-09-24,11228636
2019-09-25,11185475
2019-09-26,11216271
2019-09-27,11216271
2019-09-28,11214827
2019-09-29,11214827
2019-09-30,11215737
2019-10-01,11179823
2019-10-02,11179823
2019-10-03,11149934
2019-10-04,11149934
2019-10-05,11127351
2019-10-06,11030437
2019-10-07,11030437
2019-10-08,11023969
2019-10-09,11023969
2019-10-10,11094054
2019-10-11,11094054
2019-10-12,11076877
2019-10-13,11024857
2019-10-14,11024857
2019-10-15,11008092
2019-10-16,11008092
2019-10-17,10990404
2019-10-18,10916342
2019-10-19,10840980
2019-10-20,10840980
2019-10-21,10843607
2019-10-22,10843607
2019-10-23,10877741
2019-10-24,10877741
2019-10-25,11038322
2019-10-26,10954162
2019-10-27,10954162
2019-10-28,10914779
2019-10-29,10914779
2019-10-30,10970076
2019-10-31,11059404
2019-11-01,11059404
2019-11-02,11026849
2019-11-03,11033660
2019-11-04,11033660
2019-11-05,11005446
2019-11-06,11005446
2019-11-07,10986860
2019-11-08,10949400
2019-11-09,10939341
2019-11-10,10964891
2019-11-11,11010635
2019-11-12,11010635
2019-11-13,11078093
2019-11-14,11078093
2019-11-15,11028223
2019-11-16,11037767
2019-11-17,11037767
2019-11-18,11010964
2019-11-19,11010964
2019-11-20,10898993
2019-11-21,10898993
2019-11-22,10926720
2019-11-23,10926720
2019-11-24,10889069
2019-11-25,10916245
2019-11-26,10946484
2019-11-27,10946484
2019-11-28,10933272
2019-11-29,10933272
2019-11-30,10964724
2019-12-01,10964724
2019-12-02,11010385
2019-12-03,11073131
2019-12-04,11117064
2019-12-05,11117064
2019-12-06,11007651
2019-12-07,11007651
2019-12-08,10946034
2019-12-09,10935400
2019-12-10,10896443
2019-12-11,10903560
2019-12-12,10903560
2019-12-13,10839203
2019-12-14,10955723
2019-12-15,10959171
2019-12-16,10959171
2019-12-17,10907041
2019-12-18,10907041
2019-12-19,10849185
2019-12-20,10812616
2019-12-21,10801273
2019-12-22,10799481
2019-12-23,10795580
2019-12-24,10872188
2019-12-25,10964596
2019-12-26,10964596
2019-12-27,10874603
2019-12-28,10880127
2019-12-29,10833364
2019-12-30,10833980
2019-12-31,10839373
2020-01-01,10873969
2020-01-02,10902483
2020-01-03,10902483
2020-01-04,10867053
2020-01-05,10814087
2020-01-06,10814087
2020-01-07,10858801
2020-01-08,10858801
2020-01-09,10869015
2020-01-10,10869217
2020-01-11,10784696
2020-01-12,10922448
2020-01-13,10922448
2020-01-14,11032264
2020-01-15,10975054
2020-01-16,11184311
2020-01-17,11103591
2020-01-18,11103591
2020-01-19,11042602
2020-01-20,10991772
2020-01-21,10991772
2020-01-22,10944082
2020-01-23,10932840
2020-01-24,10902346
2020-01-25,10868728
2020-01-26,10846688
2020-01-27,10805842
2020-01-28,10805842
2020-01-29,10815728
2020-01-30,10815728
2020-01-31,10729213
2020-02-01,10711718
2020-02-02,10856614
2020-02-03,10803442
2020-02-04,10767237
2020-02-05,10806663
2020-02-06,10677560
2020-02-07,10528174
2020-02-08,10468535
2020-02-09,10468535
2020-02-10,10355534
2020-02-11,10355534
2020-02-12,10256300
2020-02-13,10256300
2020-02-14,10171189
2020-02-15,10171189
2020-02-16,10176091
2020-02-17,10153897
2020-02-18,10101451
2020-02-19,9989694
2020-02-20,9966084
2020-02-21,9966084
2020-02-22,9917880
2020-02-23,9840034
2020-02-24,9759190
2020-02-25,9759190
2020-02-26,9711027
2020-02-27,9708822
2020-02-28,9778903
2020-02-29,9778903
2020-03-01,9721670
2020-03-02,9733246
2020-03-03,9739866
2020-03-04,9739866
2020-03-05,9696826
2020-03-06,9688535
2020-03-07,9664881
2020-03-08,9677754
2020-03-09,9659881
2020-03-10,9641408
2020-03-11,9641408
2020-03-12,9625551
2020-03-13,9590562
2020-03-14,9548823
2020-03-15,9548823
2020-03-16,9535420
2020-03-17,9714179
2020-03-18,9653552
2020-03-19,9620134
2020-03-20,9596604
2020-03-21,9559808
2020-03-22,9549528
2020-03-23,9573265
2020-03-24,9600319
2020-03-25,9569030
2020-03-26,9394369
2020-03-27,9471561
2020-03-28,9434148
2020-03-29,9421206
2020-03-30,9429894
2020-03-31,9370555
2020-04-01,9310664
2020-04-02,9289465
2020-04-03,9289465
2020-04-04,9247350
2020-04-05,9243290
2020-04-06,9227178
2020-04-07,9168291
2020-04-08,9078460
2020-04-09,9089439
2020-04-10,9089439
2020-04-11,9010042
2020-04-12,9009016
2020-04-13,9045976
2020-04-14,9001819
2020-04-15,8946934
2020-04-16,8946934
2020-04-17,8944951
2020-04-18,8942342
2020-04-19,8966827
2020-04-20,8926047
2020-04-21,8900946
2020-04-22,8862560
2020-04-23,8907702
2020-04-24,9073128
2020-04-25,9007138
2020-04-26,8913807
2020-04-27,8857554
2020-04-28,8901379
2020-04-29,9042512
2020-04-30,8979870
2020-05-01,8979870
2020-05-02,8916686
2020-05-03,8848377
2020-05-04,8848377
2020-05-05,8865798
2020-05-06,8836009
2020-05-07,8794643
2020-05-08,8794643
2020-05-09,8789642
2020-05-10,8830497
2020-05-11,8830497
2020-05-12,8854790
2020-05-13,8816492
