date_obj,White%20plateskirt price
2019-04-08,7227
2019-04-09,7227
2019-04-10,7227
2019-04-11,7227
2019-04-12,7227
2019-04-13,7227
2019-04-14,7227
2019-04-15,7227
2019-04-16,7227
2019-04-17,7227
2019-04-18,7227
2019-04-19,7227
2019-04-20,7227
2019-04-21,7227
2019-04-22,7227
2019-04-23,7227
2019-04-24,7227
2019-04-25,7227
2019-04-26,6872
2019-04-27,6872
2019-04-28,6872
2019-04-29,6872
2019-04-30,6872
2019-05-01,6872
2019-05-02,6872
2019-05-03,6872
2019-05-04,6872
2019-05-05,6872
2019-05-06,6872
2019-05-07,6872
2019-05-08,6872
2019-05-09,6872
2019-05-10,6872
2019-05-11,6872
2019-05-12,6872
2019-05-13,6872
2019-05-14,6872
2019-05-15,6872
2019-05-16,6872
2019-05-17,6872
2019-05-18,6872
2019-05-19,6541
2019-05-20,6541
2019-05-21,6541
2019-05-22,6541
2019-05-23,6541
2019-05-24,6541
2019-05-25,6541
2019-05-26,6541
2019-05-27,6541
2019-05-28,6541
2019-05-29,6541
2019-05-30,6541
2019-05-31,6541
2019-06-01,6541
2019-06-02,6541
2019-06-03,6541
2019-06-04,6541
2019-06-05,6541
2019-06-06,6541
2019-06-07,6541
2019-06-08,6233
2019-06-09,6233
2019-06-10,6233
2019-06-11,6233
2019-06-12,6233
2019-06-13,6233
2019-06-14,6233
2019-06-15,6233
2019-06-16,6233
2019-06-17,6233
2019-06-18,6233
2019-06-19,6233
2019-06-20,6233
2019-06-21,6233
2019-06-22,6233
2019-06-23,6233
2019-06-24,6233
2019-06-25,6233
2019-06-26,6233
2019-06-27,5932
2019-06-28,5932
2019-06-29,5932
2019-06-30,5932
2019-07-01,5932
2019-07-02,5932
2019-07-03,5932
2019-07-04,5932
2019-07-05,5932
2019-07-06,5932
2019-07-07,5932
2019-07-08,5932
2019-07-09,5932
2019-07-10,5932
2019-07-11,5932
2019-07-12,5932
2019-07-13,5932
2019-07-14,5932
2019-07-15,5932
2019-07-16,5932
2019-07-17,5932
2019-07-18,5932
2019-07-19,5932
2019-07-20,5656
2019-07-21,5656
2019-07-22,5656
2019-07-23,5656
2019-07-24,5656
2019-07-25,5656
2019-07-26,5656
2019-07-27,5656
2019-07-28,5656
2019-07-29,5656
2019-07-30,5656
2019-07-31,5656
2019-08-01,5656
2019-08-02,5656
2019-08-03,5656
2019-08-04,5656
2019-08-05,5656
2019-08-06,5656
2019-08-07,5656
2019-08-08,5656
2019-08-09,5656
2019-08-10,5656
2019-08-11,5656
2019-08-12,5656
2019-08-13,5389
2019-08-14,5389
2019-08-15,5389
2019-08-16,5389
2019-08-17,5389
2019-08-18,5389
2019-08-19,5389
2019-08-20,5389
2019-08-21,5389
2019-08-22,5389
2019-08-23,5389
2019-08-24,5389
2019-08-24,5389
2019-08-25,5389
2019-08-25,5389
2019-08-26,5389
2019-08-26,5389
2019-08-27,5389
2019-08-27,5389
2019-08-28,5389
2019-08-29,5389
2019-08-30,5389
2019-08-31,5389
2019-09-01,5389
2019-09-02,5389
2019-09-03,5389
2019-09-04,5389
2019-09-05,5389
2019-09-06,5389
2019-09-07,5389
2019-09-08,5389
2019-09-09,5389
2019-09-10,5389
2019-09-11,5389
2019-09-12,5389
2019-09-13,5389
2019-09-14,5142
2019-09-15,5142
2019-09-16,5142
2019-09-17,5142
2019-09-18,5142
2019-09-19,5142
2019-09-20,5142
2019-09-21,5142
2019-09-22,5142
2019-09-23,5142
2019-09-24,5142
2019-09-25,5142
2019-09-26,5142
2019-09-27,5142
2019-09-28,5142
2019-09-29,5142
2019-09-30,5142
2019-10-01,5142
2019-10-02,5142
2019-10-03,5142
2019-10-04,5142
2019-10-05,5142
2019-10-06,5142
2019-10-07,5142
2019-10-08,5142
2019-10-09,5142
2019-10-10,5142
2019-10-11,5142
2019-10-12,5142
2019-10-13,5142
2019-10-14,5142
2019-10-15,5142
2019-10-16,5142
2019-10-17,5142
2019-10-18,4907
2019-10-19,4907
2019-10-20,4907
2019-10-21,4907
2019-10-22,4907
2019-10-23,4907
2019-10-24,4907
2019-10-25,4907
2019-10-26,4907
2019-10-27,4907
2019-10-28,4907
2019-10-29,4907
2019-10-30,4907
2019-10-31,4907
2019-11-01,4907
2019-11-02,4907
2019-11-03,4907
2019-11-04,4907
2019-11-05,4907
2019-11-06,4907
2019-11-07,4907
2019-11-08,4907
2019-11-09,4907
2019-11-10,4907
2019-11-11,4907
2019-11-12,4907
2019-11-13,4907
2019-11-14,4907
2019-11-15,4907
2019-11-16,4907
2019-11-17,4907
2019-11-18,4671
2019-11-19,4671
2019-11-20,4671
2019-11-21,4671
2019-11-22,4671
2019-11-23,4671
2019-11-24,4671
2019-11-25,4671
2019-11-26,4671
2019-11-27,4671
2019-11-28,4671
2019-11-29,4671
2019-11-30,4671
2019-12-01,4671
2019-12-02,4671
2019-12-03,4671
2019-12-04,4671
2019-12-05,4671
2019-12-06,4671
2019-12-07,4671
2019-12-08,4671
2019-12-09,4671
2019-12-10,4671
2019-12-11,4671
2019-12-12,4671
2019-12-13,4671
2019-12-14,4671
2019-12-15,4671
2019-12-16,4671
2019-12-17,4671
2019-12-18,4671
2019-12-19,4671
2019-12-20,4671
2019-12-21,4671
2019-12-22,4446
2019-12-23,4446
2019-12-24,4446
2019-12-25,4446
2019-12-26,4446
2019-12-27,4446
2019-12-28,4446
2019-12-29,4446
2019-12-30,4446
2019-12-31,4446
2020-01-01,4446
2020-01-02,4446
2020-01-03,4446
2020-01-04,4446
2020-01-05,4446
2020-01-06,4446
2020-01-07,4446
2020-01-08,4446
2020-01-09,4446
2020-01-10,4446
2020-01-11,4446
2020-01-12,4446
2020-01-13,4446
2020-01-14,4446
2020-01-15,4446
2020-01-16,4446
2020-01-17,4272
2020-01-18,4272
2020-01-19,4272
2020-01-20,4272
2020-01-21,4272
2020-01-22,4272
2020-01-23,4272
2020-01-24,4272
2020-01-25,4272
2020-01-26,4272
2020-01-27,4272
2020-01-28,4272
2020-01-29,4272
2020-01-30,4272
2020-01-31,4272
2020-02-01,4272
2020-02-02,4272
2020-02-03,4272
2020-02-04,4272
2020-02-05,4272
2020-02-06,4272
2020-02-07,4272
2020-02-08,4272
2020-02-09,4272
2020-02-10,4272
2020-02-11,4272
2020-02-12,4272
2020-02-13,4272
2020-02-14,4148
2020-02-15,4148
2020-02-16,4148
2020-02-17,4148
2020-02-18,4148
2020-02-19,4148
2020-02-20,4148
2020-02-21,4148
2020-02-22,4148
2020-02-23,4148
2020-02-24,4148
2020-02-25,4148
2020-02-26,4148
2020-02-27,4148
2020-02-28,4148
2020-02-29,4148
2020-03-01,4148
2020-03-02,4148
2020-03-03,4148
2020-03-04,4148
2020-03-05,4148
2020-03-06,4148
2020-03-07,4148
2020-03-08,4148
2020-03-09,4148
2020-03-10,4148
2020-03-11,4148
2020-03-12,4148
2020-03-13,4148
2020-03-14,3963
2020-03-15,3963
2020-03-16,3963
2020-03-17,3963
2020-03-18,3963
2020-03-19,3963
2020-03-20,3963
2020-03-21,3963
2020-03-22,3963
2020-03-23,3963
2020-03-24,3963
2020-03-25,3963
2020-03-26,3963
2020-03-27,3963
2020-03-28,3963
2020-03-29,3963
2020-03-30,3963
2020-03-31,3963
2020-04-01,3963
2020-04-02,3963
2020-04-03,3963
2020-04-04,3768
2020-04-05,3768
2020-04-06,3768
2020-04-07,3768
2020-04-08,3768
2020-04-09,3768
2020-04-10,3768
2020-04-11,3768
2020-04-12,3768
2020-04-13,3768
2020-04-14,3768
2020-04-15,3768
2020-04-16,3768
2020-04-17,3768
2020-04-18,3768
2020-04-19,3618
2020-04-20,3618
2020-04-21,3618
2020-04-22,3618
2020-04-23,3618
2020-04-24,3618
2020-04-25,3618
2020-04-26,3618
2020-04-27,3618
2020-04-28,3618
2020-04-29,3618
2020-04-30,3618
2020-05-01,3618
2020-05-02,3618
2020-05-03,3618
2020-05-04,3618
2020-05-05,3618
2020-05-06,3618
2020-05-07,3618
2020-05-08,3618
2020-05-09,3488
2020-05-10,3488
2020-05-11,3488
2020-05-12,3488
2020-05-13,3488
