date_obj,Team%20cape%20i price
2020-03-02,1793499
2020-03-03,1811009
2020-03-04,1811009
2020-03-05,1827084
2020-03-06,1827084
2020-03-07,1832218
2020-03-08,1793944
2020-03-09,1793944
2020-03-10,1802828
2020-03-11,1802828
2020-03-12,1807887
2020-03-13,1807887
2020-03-14,1795176
2020-03-15,1795176
2020-03-16,1778585
2020-03-17,1778585
2020-03-18,1741583
2020-03-19,1741583
2020-03-20,1718603
2020-03-21,1718603
2020-03-22,1734541
2020-03-23,1734541
2020-03-24,1703798
2020-03-25,1675127
2020-03-26,1693375
2020-03-27,1693375
2020-03-28,1693260
2020-03-29,1677828
2020-03-30,1660071
2020-03-31,1660071
2020-04-01,1662547
2020-04-02,1683892
2020-04-03,1683892
2020-04-04,1691369
2020-04-05,1691369
2020-04-06,1657697
2020-04-07,1657697
2020-04-08,1651114
2020-04-09,1651114
2020-04-10,1634625
2020-04-11,1650883
2020-04-12,1650883
2020-04-13,1633503
2020-04-14,1587430
2020-04-15,1530812
2020-04-16,1530812
2020-04-17,1504784
2020-04-18,1460596
2020-04-19,1433304
2020-04-20,1417524
2020-04-21,1417524
2020-04-22,1402332
2020-04-23,1360969
2020-04-24,1360102
2020-04-25,1360102
2020-04-26,1330400
2020-04-27,1315540
2020-04-28,1297496
2020-04-29,1297496
2020-04-30,1279348
2020-05-01,1279348
2020-05-02,1271458
2020-05-03,1295135
2020-05-04,1295135
2020-05-05,1293708
2020-05-06,1307415
2020-05-07,1307415
2020-05-08,1339794
2020-05-09,1357247
2020-05-10,1334424
2020-05-11,1334424
2020-05-12,1326962
2020-05-13,1326962
