date_obj,Gnome%20goggles price
2019-03-25,15309
2019-03-26,15487
2019-03-27,15487
2019-03-28,15487
2019-03-29,15502
2019-03-30,15502
2019-03-31,15502
2019-04-01,15470
2019-04-02,15470
2019-04-03,15470
2019-04-04,15494
2019-04-05,15494
2019-04-06,15494
2019-04-07,14863
2019-04-08,14863
2019-04-09,14863
2019-04-10,14712
2019-04-11,14712
2019-04-12,14048
2019-04-13,14048
2019-04-14,13385
2019-04-15,13385
2019-04-16,13385
2019-04-17,12787
2019-04-18,12787
2019-04-19,12787
2019-04-20,12273
2019-04-21,12273
2019-04-22,12273
2019-04-23,12060
2019-04-24,12060
2019-04-25,12060
2019-04-26,11695
2019-04-27,11695
2019-04-28,11695
2019-04-29,11652
2019-04-30,11652
2019-05-01,11652
2019-05-02,11660
2019-05-03,11660
2019-05-04,11371
2019-05-05,11371
2019-05-06,11371
2019-05-07,11412
2019-05-08,11412
2019-05-09,11412
2019-05-10,11412
2019-05-11,11029
2019-05-12,11029
2019-05-13,11241
2019-05-14,11241
2019-05-15,11241
2019-05-16,11729
2019-05-17,11729
2019-05-18,11729
2019-05-19,12221
2019-05-20,12221
2019-05-21,12221
2019-05-22,12446
2019-05-23,12446
2019-05-24,12446
2019-05-25,12798
2019-05-26,12798
2019-05-27,12798
2019-05-28,13242
2019-05-29,13242
2019-05-30,13242
2019-05-31,13242
2019-06-01,13587
2019-06-02,13587
2019-06-03,13587
2019-06-04,14162
2019-06-05,14162
2019-06-06,14162
2019-06-07,14765
2019-06-08,14765
2019-06-09,14765
2019-06-10,15344
2019-06-11,15344
2019-06-12,15344
2019-06-13,15783
2019-06-14,15783
2019-06-15,15783
2019-06-16,16276
2019-06-17,16276
2019-06-18,16276
2019-06-19,16306
2019-06-20,16306
2019-06-21,16306
2019-06-22,16198
2019-06-23,16198
2019-06-24,16198
2019-06-25,16198
2019-06-26,15655
2019-06-27,15655
2019-06-28,15655
2019-06-29,15655
2019-06-30,15244
2019-07-01,15244
2019-07-02,15244
2019-07-03,14974
2019-07-04,14974
2019-07-05,14974
2019-07-06,14974
2019-07-07,14232
2019-07-08,14232
2019-07-09,14232
2019-07-10,14746
2019-07-11,14746
2019-07-12,14746
2019-07-13,14746
2019-07-14,15139
2019-07-15,15139
2019-07-16,15139
2019-07-17,15139
2019-07-18,15663
2019-07-19,15663
2019-07-20,15663
2019-07-21,15663
2019-07-22,16251
2019-07-23,16251
2019-07-24,16251
2019-07-25,16251
2019-07-26,16743
2019-07-27,16743
2019-07-28,16743
2019-07-29,16743
2019-07-30,16800
2019-07-31,16800
2019-08-01,16800
2019-08-02,16800
2019-08-03,15966
2019-08-04,15966
2019-08-05,15966
2019-08-06,15966
2019-08-07,15955
2019-08-08,15955
2019-08-09,15955
2019-08-10,15955
2019-08-11,15715
2019-08-12,15715
2019-08-13,15715
2019-08-14,15715
2019-08-15,15132
2019-08-16,15132
2019-08-17,15132
2019-08-18,14466
2019-08-19,14466
2019-08-20,14466
2019-08-21,14466
2019-08-22,14973
2019-08-23,14973
2019-08-24,14973
2019-08-24,14973
2019-08-25,14973
2019-08-25,14973
2019-08-26,14973
2019-08-26,14973
2019-08-27,14740
2019-08-27,14740
2019-08-28,14740
2019-08-29,14740
2019-08-30,14055
2019-08-31,14055
2019-09-01,14055
2019-09-02,14055
2019-09-03,13365
2019-09-04,13365
2019-09-05,13365
2019-09-06,13365
2019-09-07,12741
2019-09-08,12741
2019-09-09,12741
2019-09-10,12741
2019-09-11,12103
2019-09-12,12103
2019-09-13,12103
2019-09-14,12103
2019-09-15,11513
2019-09-16,11513
2019-09-17,10988
2019-09-18,10988
2019-09-19,10988
2019-09-20,10988
2019-09-21,10484
2019-09-22,10484
2019-09-23,10484
2019-09-24,10484
2019-09-25,9959
2019-09-26,9959
2019-09-27,9959
2019-09-28,9461
2019-09-29,9461
2019-09-30,9461
2019-10-01,9267
2019-10-02,9267
2019-10-03,9267
2019-10-04,9267
2019-10-05,8988
2019-10-06,8988
2019-10-07,8988
2019-10-08,9031
2019-10-09,9031
2019-10-10,9031
2019-10-11,9031
2019-10-12,9031
2019-10-13,8658
2019-10-14,8658
2019-10-15,8658
2019-10-16,8658
2019-10-17,8241
2019-10-18,8241
2019-10-19,8241
2019-10-20,7871
2019-10-21,7871
2019-10-22,7871
2019-10-23,7871
2019-10-24,7667
2019-10-25,7667
2019-10-26,7667
2019-10-27,7576
2019-10-28,7576
2019-10-29,7576
2019-10-30,7576
2019-10-31,7551
2019-11-01,7551
2019-11-02,7551
2019-11-03,7551
2019-11-04,7558
2019-11-05,7558
2019-11-06,7558
2019-11-07,7558
2019-11-08,7558
2019-11-09,7331
2019-11-10,7331
2019-11-11,7183
2019-11-12,7183
2019-11-13,7183
2019-11-14,7183
2019-11-15,7089
2019-11-16,7089
2019-11-17,7089
2019-11-18,6885
2019-11-19,6885
2019-11-20,6885
2019-11-21,6885
2019-11-22,6885
2019-11-23,6554
2019-11-24,6554
2019-11-25,6554
2019-11-26,6554
2019-11-27,6554
2019-11-28,6642
2019-11-29,6642
2019-11-30,6642
2019-12-01,6642
2019-12-02,6642
2019-12-03,6662
2019-12-04,6662
2019-12-05,6662
2019-12-06,6662
2019-12-07,6786
2019-12-08,6786
2019-12-09,6786
2019-12-10,6786
2019-12-11,6958
2019-12-12,6958
2019-12-13,6958
2019-12-14,6958
2019-12-15,6937
2019-12-16,6937
2019-12-17,6937
2019-12-18,6937
2019-12-19,6937
2019-12-20,6686
2019-12-21,6686
2019-12-22,6686
2019-12-23,6686
2019-12-24,6810
2019-12-25,6810
2019-12-26,6810
2019-12-27,6810
2019-12-28,6966
2019-12-29,6966
2019-12-30,6966
2019-12-31,6966
2020-01-01,6966
2020-01-02,6765
2020-01-03,6765
2020-01-04,6765
2020-01-05,6765
2020-01-06,6765
2020-01-07,7078
2020-01-08,7078
2020-01-09,7078
2020-01-10,7078
2020-01-11,7278
2020-01-12,7278
2020-01-13,7278
2020-01-14,7278
2020-01-15,7270
2020-01-16,7270
2020-01-17,7270
2020-01-18,7536
2020-01-19,7536
2020-01-20,7536
2020-01-21,7744
2020-01-22,7744
2020-01-23,7744
2020-01-24,7744
2020-01-25,7987
2020-01-26,7987
2020-01-27,7987
2020-01-28,7987
2020-01-29,8342
2020-01-30,8342
2020-01-31,8342
2020-02-01,8342
2020-02-02,8577
2020-02-03,8577
2020-02-04,8577
2020-02-05,8577
2020-02-06,8668
2020-02-07,8668
2020-02-08,8668
2020-02-09,8668
2020-02-10,8608
2020-02-11,8608
2020-02-12,8608
2020-02-13,8608
2020-02-14,8839
2020-02-15,8839
2020-02-16,8839
2020-02-17,8839
2020-02-18,9049
2020-02-19,9049
2020-02-20,9049
2020-02-21,9049
2020-02-22,9147
2020-02-23,9147
2020-02-24,9147
2020-02-25,9147
2020-02-26,9444
2020-02-27,9444
2020-02-28,9444
2020-02-29,9849
2020-03-01,9849
2020-03-02,9849
2020-03-03,10319
2020-03-04,10319
2020-03-05,10319
2020-03-06,10319
2020-03-07,10753
2020-03-08,10753
2020-03-09,10753
2020-03-10,11119
2020-03-11,11119
2020-03-12,11119
2020-03-13,11119
2020-03-14,11352
2020-03-15,11352
2020-03-16,11352
2020-03-17,11352
2020-03-18,11247
2020-03-19,11247
2020-03-20,11247
2020-03-21,11178
2020-03-22,11178
2020-03-23,11178
2020-03-24,11429
2020-03-25,11429
2020-03-26,11429
2020-03-27,11844
2020-03-28,11844
2020-03-29,11844
2020-03-30,12271
2020-03-31,12271
2020-04-01,12271
2020-04-02,12392
2020-04-03,12392
2020-04-04,12392
2020-04-05,11855
2020-04-06,11855
2020-04-07,11855
2020-04-08,12310
2020-04-09,12310
2020-04-10,12310
2020-04-11,12101
2020-04-12,12101
2020-04-13,12101
2020-04-14,12541
2020-04-15,12541
2020-04-16,12541
2020-04-17,12498
2020-04-18,12498
2020-04-19,11893
2020-04-20,11893
2020-04-21,11893
2020-04-22,11667
2020-04-23,11667
2020-04-24,11667
2020-04-25,11414
2020-04-26,11414
2020-04-27,11180
2020-04-28,11180
2020-04-29,11180
2020-04-30,11243
2020-05-01,11243
2020-05-02,11243
2020-05-03,11084
2020-05-04,11084
2020-05-05,11084
2020-05-06,10986
2020-05-07,10986
2020-05-08,10986
2020-05-09,10447
2020-05-10,10447
2020-05-11,10447
2020-05-12,9979
2020-05-13,9979
