date_obj,Toadflax%20potion%20(unf) price
2019-04-07,1391
2019-04-08,1419
2019-04-09,1401
2019-04-10,1403
2019-04-11,1400
2019-04-12,1427
2019-04-13,1497
2019-04-14,1488
2019-04-15,1436
2019-04-16,1392
2019-04-17,1402
2019-04-18,1414
2019-04-19,1478
2019-04-20,1517
2019-04-21,1529
2019-04-22,1550
2019-04-23,1537
2019-04-24,1501
2019-04-25,1521
2019-04-26,1592
2019-04-27,1670
2019-04-28,1703
2019-04-29,1785
2019-04-30,1821
2019-05-01,1806
2019-05-02,1848
2019-05-03,1841
2019-05-04,1806
2019-05-05,1869
2019-05-06,1861
2019-05-07,1797
2019-05-08,1765
2019-05-09,1795
2019-05-10,1747
2019-05-11,1683
2019-05-12,1640
2019-05-13,1579
2019-05-14,1568
2019-05-15,1602
2019-05-16,1610
2019-05-17,1648
2019-05-18,1687
2019-05-19,1768
2019-05-20,1819
2019-05-21,1784
2019-05-22,1783
2019-05-23,1759
2019-05-24,1723
2019-05-25,1670
2019-05-26,1647
2019-05-27,1676
2019-05-28,1657
2019-05-29,1671
2019-05-30,1695
2019-05-31,1709
2019-06-01,1659
2019-06-02,1654
2019-06-03,1687
2019-06-04,1703
2019-06-05,1659
2019-06-06,1702
2019-06-07,1754
2019-06-08,1680
2019-06-09,1722
2019-06-10,1722
2019-06-11,1776
2019-06-12,1844
2019-06-13,1805
2019-06-14,1760
2019-06-15,1734
2019-06-16,1690
2019-06-17,1643
2019-06-18,1639
2019-06-19,1673
2019-06-20,1726
2019-06-21,1758
2019-06-22,1728
2019-06-23,1729
2019-06-24,1741
2019-06-25,1716
2019-06-26,1708
2019-06-27,1667
2019-06-28,1628
2019-06-29,1617
2019-06-30,1669
2019-07-01,1742
2019-07-02,1763
2019-07-03,1743
2019-07-04,1717
2019-07-05,1723
2019-07-06,1781
2019-07-07,1818
2019-07-08,1788
2019-07-09,1794
2019-07-10,1818
2019-07-11,1818
2019-07-12,1797
2019-07-13,1770
2019-07-14,1759
2019-07-15,1820
2019-07-16,1899
2019-07-17,1885
2019-07-18,1823
2019-07-19,1759
2019-07-20,1730
2019-07-21,1719
2019-07-22,1670
2019-07-23,1660
2019-07-24,1677
2019-07-25,1691
2019-07-26,1678
2019-07-27,1744
2019-07-28,1813
2019-07-29,1900
2019-07-30,1918
2019-07-31,1949
2019-08-01,1934
2019-08-02,1965
2019-08-03,2023
2019-08-04,2025
2019-08-05,2090
2019-08-06,2055
2019-08-07,1975
2019-08-08,1943
2019-08-09,1907
2019-08-10,1876
2019-08-11,1918
2019-08-12,1942
2019-08-13,1920
2019-08-14,1945
2019-08-15,1970
2019-08-16,1967
2019-08-17,2003
2019-08-18,2056
2019-08-19,2069
2019-08-20,2130
2019-08-21,2089
2019-08-22,2038
2019-08-23,1950
2019-08-24,1960
2019-08-24,1960
2019-08-25,1979
2019-08-25,1979
2019-08-26,1958
2019-08-26,1958
2019-08-27,1951
2019-08-27,1951
2019-08-28,1946
2019-08-29,1973
2019-08-30,1976
2019-08-31,1998
2019-09-01,1989
2019-09-02,2000
2019-09-03,1992
2019-09-04,1984
2019-09-05,1986
2019-09-06,2023
2019-09-07,2026
2019-09-08,2082
2019-09-09,2080
2019-09-10,2135
2019-09-11,2114
2019-09-12,2173
2019-09-13,2149
2019-09-14,2131
2019-09-15,2120
2019-09-16,2121
2019-09-17,2072
2019-09-18,2047
2019-09-19,2050
2019-09-20,2083
2019-09-21,2120
2019-09-22,2119
2019-09-23,2111
2019-09-24,2111
2019-09-25,2202
2019-09-26,2265
2019-09-27,2205
2019-09-28,2175
2019-09-29,2160
2019-09-30,2169
2019-10-01,2139
2019-10-02,2122
2019-10-03,2098
2019-10-04,2076
2019-10-05,2056
2019-10-06,2142
2019-10-07,2244
2019-10-08,2355
2019-10-09,2351
2019-10-10,2307
2019-10-11,2289
2019-10-12,2251
2019-10-13,2227
2019-10-14,2212
2019-10-15,2206
2019-10-16,2253
2019-10-17,2288
2019-10-18,2260
2019-10-19,2216
2019-10-20,2228
2019-10-21,2235
2019-10-22,2212
2019-10-23,2200
2019-10-24,2213
2019-10-25,2242
2019-10-26,2352
2019-10-27,2418
2019-10-28,2360
2019-10-29,2332
2019-10-30,2327
2019-10-31,2300
2019-11-01,2260
2019-11-02,2201
2019-11-03,2208
2019-11-04,2243
2019-11-05,2221
2019-11-06,2234
2019-11-07,2226
2019-11-08,2212
2019-11-09,2275
2019-11-10,2326
2019-11-11,2315
2019-11-12,2272
2019-11-13,2257
2019-11-14,2236
2019-11-15,2216
2019-11-16,2217
2019-11-17,2217
2019-11-18,2199
2019-11-19,2186
2019-11-20,2221
2019-11-21,2221
2019-11-22,2238
2019-11-23,2274
2019-11-24,2259
2019-11-25,2217
2019-11-26,2270
2019-11-27,2316
2019-11-28,2281
2019-11-29,2328
2019-11-30,2372
2019-12-01,2380
2019-12-02,2332
2019-12-03,2349
2019-12-04,2363
2019-12-05,2363
2019-12-06,2338
2019-12-07,2300
2019-12-08,2315
2019-12-09,2299
2019-12-10,2343
2019-12-11,2413
2019-12-12,2411
2019-12-13,2394
2019-12-14,2359
2019-12-15,2437
2019-12-16,2512
2019-12-17,2540
2019-12-18,2544
2019-12-19,2567
2019-12-20,2651
2019-12-21,2621
2019-12-22,2583
2019-12-23,2528
2019-12-24,2468
2019-12-25,2419
2019-12-26,2366
2019-12-27,2299
2019-12-28,2276
2019-12-29,2298
2019-12-30,2259
2019-12-31,2269
2020-01-01,2330
2020-01-02,2392
2020-01-03,2342
2020-01-04,2355
2020-01-05,2334
2020-01-06,2318
2020-01-07,2385
2020-01-08,2438
2020-01-09,2501
2020-01-10,2486
2020-01-11,2463
2020-01-12,2436
2020-01-13,2418
2020-01-14,2433
2020-01-15,2542
2020-01-16,2661
2020-01-17,2781
2020-01-18,2764
2020-01-19,2695
2020-01-20,2604
2020-01-21,2529
2020-01-22,2490
2020-01-23,2490
2020-01-24,2488
2020-01-25,2501
2020-01-26,2477
2020-01-27,2474
2020-01-28,2452
2020-01-29,2456
2020-01-30,2435
2020-01-31,2388
2020-02-01,2315
2020-02-02,2288
2020-02-03,2318
2020-02-04,2329
2020-02-05,2286
2020-02-06,2230
2020-02-07,2254
2020-02-08,2232
2020-02-09,2230
2020-02-10,2282
2020-02-11,2335
2020-02-12,2306
2020-02-13,2251
2020-02-14,2218
2020-02-15,2197
2020-02-16,2230
2020-02-17,2216
2020-02-18,2195
2020-02-19,2176
2020-02-20,2175
2020-02-21,2190
2020-02-22,2129
2020-02-23,2122
2020-02-24,2103
2020-02-25,2065
2020-02-26,2061
2020-02-27,2079
2020-02-28,2068
2020-02-29,2036
2020-03-01,2014
2020-03-02,1976
2020-03-03,1985
2020-03-04,1979
2020-03-05,1977
2020-03-06,2039
2020-03-07,2009
2020-03-08,1967
2020-03-09,1956
2020-03-10,1948
2020-03-11,1939
2020-03-12,1919
2020-03-13,1914
2020-03-14,1880
2020-03-15,1869
2020-03-16,1908
2020-03-17,1970
2020-03-18,2055
2020-03-19,2056
2020-03-20,2048
2020-03-21,2057
2020-03-22,2085
2020-03-23,2057
2020-03-24,2142
2020-03-25,2182
2020-03-26,2131
2020-03-27,2076
2020-03-28,2125
2020-03-29,2063
2020-03-30,2021
2020-03-31,2018
2020-04-01,2051
2020-04-02,2038
2020-04-03,2023
2020-04-04,2014
2020-04-05,2070
2020-04-06,2126
2020-04-07,2094
2020-04-08,2052
2020-04-09,2033
2020-04-10,2006
2020-04-11,1971
2020-04-12,1973
2020-04-13,2014
2020-04-14,1999
2020-04-15,2015
2020-04-16,2024
2020-04-17,2082
2020-04-18,2092
2020-04-19,2097
2020-04-20,2095
2020-04-21,2046
2020-04-22,2000
2020-04-23,2008
2020-04-24,1984
2020-04-25,1983
2020-04-26,1996
2020-04-27,1989
2020-04-28,2007
2020-04-29,2014
2020-04-30,2002
2020-05-01,1962
2020-05-02,1956
2020-05-03,1957
2020-05-04,1964
2020-05-05,1977
2020-05-06,1974
2020-05-07,1959
2020-05-08,1926
2020-05-09,1910
2020-05-10,1899
2020-05-11,1899
2020-05-12,1902
2020-05-13,1894
