date_obj,Red%20dragonhide price
2019-04-06,2439
2019-04-07,2455
2019-04-08,2461
2019-04-09,2499
2019-04-10,2503
2019-04-11,2481
2019-04-12,2522
2019-04-13,2545
2019-04-14,2545
2019-04-15,2519
2019-04-16,2507
2019-04-17,2506
2019-04-18,2529
2019-04-19,2535
2019-04-20,2495
2019-04-21,2476
2019-04-22,2450
2019-04-23,2421
2019-04-24,2401
2019-04-25,2400
2019-04-26,2378
2019-04-27,2390
2019-04-28,2421
2019-04-29,2411
2019-04-30,2391
2019-05-01,2400
2019-05-02,2399
2019-05-03,2420
2019-05-04,2431
2019-05-05,2411
2019-05-06,2424
2019-05-07,2405
2019-05-08,2407
2019-05-09,2427
2019-05-10,2423
2019-05-11,2415
2019-05-12,2407
2019-05-13,2454
2019-05-14,2475
2019-05-15,2462
2019-05-16,2469
2019-05-17,2432
2019-05-18,2463
2019-05-19,2487
2019-05-20,2486
2019-05-21,2471
2019-05-22,2453
2019-05-23,2404
2019-05-24,2419
2019-05-25,2429
2019-05-26,2402
2019-05-27,2376
2019-05-28,2359
2019-05-29,2335
2019-05-30,2366
2019-05-31,2454
2019-06-01,2429
2019-06-02,2429
2019-06-03,2401
2019-06-04,2396
2019-06-05,2418
2019-06-06,2462
2019-06-07,2473
2019-06-08,2434
2019-06-09,2446
2019-06-10,2494
2019-06-11,2512
2019-06-12,2488
2019-06-13,2434
2019-06-14,2441
2019-06-15,2401
2019-06-16,2364
2019-06-17,2352
2019-06-18,2364
2019-06-19,2356
2019-06-20,2336
2019-06-21,2272
2019-06-22,2227
2019-06-23,2269
2019-06-24,2322
2019-06-25,2259
2019-06-26,2233
2019-06-27,2234
2019-06-28,2233
2019-06-29,2284
2019-06-30,2310
2019-07-01,2345
2019-07-02,2353
2019-07-03,2342
2019-07-04,2330
2019-07-05,2314
2019-07-06,2315
2019-07-07,2306
2019-07-08,2298
2019-07-09,2276
2019-07-10,2326
2019-07-11,2382
2019-07-12,2357
2019-07-13,2389
2019-07-14,2317
2019-07-15,2353
2019-07-16,2360
2019-07-17,2367
2019-07-18,2348
2019-07-19,2330
2019-07-20,2331
2019-07-21,2343
2019-07-22,2365
2019-07-23,2361
2019-07-24,2313
2019-07-25,2305
2019-07-26,2319
2019-07-27,2316
2019-07-28,2312
2019-07-29,2307
2019-07-30,2271
2019-07-31,2298
2019-08-01,2349
2019-08-02,2354
2019-08-03,2345
2019-08-04,2330
2019-08-05,2292
2019-08-06,2262
2019-08-07,2273
2019-08-08,2307
2019-08-09,2325
2019-08-10,2379
2019-08-11,2372
2019-08-12,2359
2019-08-13,2385
2019-08-14,2393
2019-08-15,2397
2019-08-16,2380
2019-08-17,2409
2019-08-18,2424
2019-08-19,2423
2019-08-20,2429
2019-08-21,2413
2019-08-22,2377
2019-08-23,2391
2019-08-24,2413
2019-08-24,2413
2019-08-25,2419
2019-08-25,2419
2019-08-26,2432
2019-08-26,2432
2019-08-27,2417
2019-08-27,2417
2019-08-28,2424
2019-08-29,2397
2019-08-30,2376
2019-08-31,2385
2019-09-01,2361
2019-09-02,2329
2019-09-03,2336
2019-09-04,2320
2019-09-05,2326
2019-09-06,2310
2019-09-07,2338
2019-09-08,2368
2019-09-09,2394
2019-09-10,2423
2019-09-11,2405
2019-09-12,2402
2019-09-13,2403
2019-09-14,2430
2019-09-15,2441
2019-09-16,2449
2019-09-17,2428
2019-09-18,2428
2019-09-19,2413
2019-09-20,2386
2019-09-21,2379
2019-09-22,2388
2019-09-23,2384
2019-09-24,2400
2019-09-25,2379
2019-09-26,2421
2019-09-27,2403
2019-09-28,2419
2019-09-29,2420
2019-09-30,2409
2019-10-01,2406
2019-10-02,2392
2019-10-03,2428
2019-10-04,2461
2019-10-05,2431
2019-10-06,2404
2019-10-07,2401
2019-10-08,2397
2019-10-09,2411
2019-10-10,2428
2019-10-11,2424
2019-10-12,2429
2019-10-13,2393
2019-10-14,2376
2019-10-15,2378
2019-10-16,2365
2019-10-17,2359
2019-10-18,2321
2019-10-19,2301
2019-10-20,2312
2019-10-21,2328
2019-10-22,2325
2019-10-23,2318
2019-10-24,2308
2019-10-25,2324
2019-10-26,2309
2019-10-27,2316
2019-10-28,2296
2019-10-29,2255
2019-10-30,2271
2019-10-31,2300
2019-11-01,2331
2019-11-02,2336
2019-11-03,2326
2019-11-04,2366
2019-11-05,2379
2019-11-06,2386
2019-11-07,2398
2019-11-08,2413
2019-11-09,2398
2019-11-10,2362
2019-11-11,2372
2019-11-12,2395
2019-11-13,2428
2019-11-14,2410
2019-11-15,2395
2019-11-16,2401
2019-11-17,2393
2019-11-18,2404
2019-11-19,2421
2019-11-20,2448
2019-11-21,2493
2019-11-22,2483
2019-11-23,2451
2019-11-24,2452
2019-11-25,2435
2019-11-26,2418
2019-11-27,2441
2019-11-28,2473
2019-11-29,2484
2019-11-30,2478
2019-12-01,2525
2019-12-02,2495
2019-12-03,2493
2019-12-04,2433
2019-12-05,2378
2019-12-06,2379
2019-12-07,2340
2019-12-08,2343
2019-12-09,2386
2019-12-10,2412
2019-12-11,2418
2019-12-12,2427
2019-12-13,2443
2019-12-14,2436
2019-12-15,2414
2019-12-16,2397
2019-12-17,2377
2019-12-18,2364
2019-12-19,2355
2019-12-20,2325
2019-12-21,2318
2019-12-22,2266
2019-12-23,2289
2019-12-24,2297
2019-12-25,2327
2019-12-26,2395
2019-12-27,2389
2019-12-28,2431
2019-12-29,2468
2019-12-30,2445
2019-12-31,2446
2020-01-01,2416
2020-01-02,2437
2020-01-03,2420
2020-01-04,2400
2020-01-05,2362
2020-01-06,2378
2020-01-07,2385
2020-01-08,2381
2020-01-09,2340
2020-01-10,2322
2020-01-11,2349
2020-01-12,2364
2020-01-13,2338
2020-01-14,2338
2020-01-15,2375
2020-01-16,2364
2020-01-17,2318
2020-01-18,2301
2020-01-19,2332
2020-01-20,2338
2020-01-21,2354
2020-01-22,2339
2020-01-23,2323
2020-01-24,2354
2020-01-25,2331
2020-01-26,2340
2020-01-27,2353
2020-01-28,2344
2020-01-29,2324
2020-01-30,2358
2020-01-31,2361
2020-02-01,2357
2020-02-02,2357
2020-02-03,2365
2020-02-04,2334
2020-02-05,2329
2020-02-06,2315
2020-02-07,2259
2020-02-08,2159
2020-02-09,2187
2020-02-10,2206
2020-02-11,2205
2020-02-12,2192
2020-02-13,2202
2020-02-14,2232
2020-02-15,2237
2020-02-16,2240
2020-02-17,2254
2020-02-18,2250
2020-02-19,2241
2020-02-20,2227
2020-02-21,2222
2020-02-22,2216
2020-02-23,2214
2020-02-24,2229
2020-02-25,2269
2020-02-26,2299
2020-02-27,2314
2020-02-28,2324
2020-02-29,2311
2020-03-01,2279
2020-03-02,2269
2020-03-03,2236
2020-03-04,2231
2020-03-05,2226
2020-03-06,2218
2020-03-07,2213
2020-03-08,2241
2020-03-09,2245
2020-03-10,2260
2020-03-11,2297
2020-03-12,2335
2020-03-13,2343
2020-03-14,2318
2020-03-15,2301
2020-03-16,2312
2020-03-17,2329
2020-03-18,2329
2020-03-19,2319
2020-03-20,2310
2020-03-21,2314
2020-03-22,2328
2020-03-23,2328
2020-03-24,2381
2020-03-25,2389
2020-03-26,2377
2020-03-27,2387
2020-03-28,2397
2020-03-29,2413
2020-03-30,2426
2020-03-31,2437
2020-04-01,2427
2020-04-02,2449
2020-04-03,2454
2020-04-04,2452
2020-04-05,2457
2020-04-06,2437
2020-04-07,2353
2020-04-08,2350
2020-04-09,2368
2020-04-10,2390
2020-04-11,2404
2020-04-12,2457
2020-04-13,2468
2020-04-14,2454
2020-04-15,2423
2020-04-16,2423
2020-04-17,2430
2020-04-18,2436
2020-04-19,2455
2020-04-20,2450
2020-04-21,2475
2020-04-22,2455
2020-04-23,2449
2020-04-24,2393
2020-04-25,2370
2020-04-26,2376
2020-04-27,2375
2020-04-28,2355
2020-04-29,2320
2020-04-30,2328
2020-05-01,2336
2020-05-02,2343
2020-05-03,2370
2020-05-04,2377
2020-05-05,2370
2020-05-06,2404
2020-05-07,2421
2020-05-08,2431
2020-05-09,2415
2020-05-10,2409
2020-05-11,2389
2020-05-12,2367
2020-05-13,2371
