date_obj,Jade%20machete price
2019-04-04,11451
2019-04-05,11544
2019-04-06,11544
2019-04-07,11544
2019-04-08,11544
2019-04-09,11544
2019-04-10,11544
2019-04-11,11544
2019-04-12,11670
2019-04-13,11670
2019-04-14,11670
2019-04-15,11670
2019-04-16,11714
2019-04-17,11714
2019-04-18,11714
2019-04-19,11714
2019-04-20,11714
2019-04-21,11714
2019-04-22,11714
2019-04-23,11546
2019-04-24,11546
2019-04-25,11546
2019-04-26,11546
2019-04-27,11546
2019-04-28,11546
2019-04-29,11473
2019-04-30,11473
2019-05-01,11473
2019-05-02,11473
2019-05-03,11473
2019-05-04,11462
2019-05-05,11462
2019-05-06,11462
2019-05-07,11462
2019-05-08,11462
2019-05-09,11462
2019-05-10,11462
2019-05-11,11462
2019-05-12,11557
2019-05-13,11557
2019-05-14,11557
2019-05-15,11557
2019-05-16,11557
2019-05-17,11557
2019-05-18,11557
2019-05-19,11670
2019-05-20,11670
2019-05-21,11670
2019-05-22,11670
2019-05-23,11670
2019-05-24,11459
2019-05-25,11459
2019-05-26,11459
2019-05-27,11459
2019-05-28,11459
2019-05-29,11459
2019-05-30,11155
2019-05-31,11155
2019-06-01,11155
2019-06-02,11155
2019-06-03,11155
2019-06-04,11155
2019-06-05,11155
2019-06-06,11155
2019-06-07,11155
2019-06-08,10642
2019-06-09,10642
2019-06-10,10642
2019-06-11,10642
2019-06-12,10642
2019-06-13,10642
2019-06-14,10511
2019-06-15,10511
2019-06-16,10511
2019-06-17,10511
2019-06-18,10511
2019-06-19,10511
2019-06-20,10508
2019-06-21,10508
2019-06-22,10508
2019-06-23,10508
2019-06-24,10508
2019-06-25,10508
2019-06-26,10508
2019-06-27,10508
2019-06-28,10508
2019-06-29,10003
2019-06-30,10003
2019-07-01,10003
2019-07-02,10003
2019-07-03,10003
2019-07-04,10003
2019-07-05,10003
2019-07-06,10003
2019-07-07,9847
2019-07-08,9847
2019-07-09,9847
2019-07-10,9847
2019-07-11,9847
2019-07-12,9847
2019-07-13,9871
2019-07-14,9871
2019-07-15,9871
2019-07-16,9871
2019-07-17,10078
2019-07-18,10078
2019-07-19,10078
2019-07-20,10078
2019-07-21,10078
2019-07-22,10078
2019-07-23,10259
2019-07-24,10259
2019-07-25,10259
2019-07-26,10259
2019-07-27,10259
2019-07-28,10259
2019-07-29,10376
2019-07-30,10376
2019-07-31,10376
2019-08-01,10376
2019-08-02,10376
2019-08-03,10376
2019-08-04,10376
2019-08-05,10116
2019-08-06,10116
2019-08-07,10116
2019-08-08,10116
2019-08-09,10116
2019-08-10,10116
2019-08-11,10116
2019-08-12,10116
2019-08-13,10116
2019-08-14,10116
2019-08-15,9736
2019-08-16,9736
2019-08-17,9736
2019-08-18,9736
2019-08-19,9736
2019-08-20,9736
2019-08-21,9736
2019-08-22,9475
2019-08-23,9475
2019-08-24,9475
2019-08-24,9475
2019-08-25,9475
2019-08-25,9475
2019-08-26,9702
2019-08-26,9702
2019-08-27,9702
2019-08-27,9702
2019-08-28,9702
2019-08-29,9702
2019-08-30,9702
2019-08-31,9702
2019-09-01,9702
2019-09-02,9702
2019-09-03,9542
2019-09-04,9542
2019-09-05,9542
2019-09-06,9542
2019-09-07,9542
2019-09-08,9542
2019-09-09,9542
2019-09-10,9542
2019-09-11,9542
2019-09-12,9382
2019-09-13,9382
2019-09-14,9382
2019-09-15,9382
2019-09-16,9382
2019-09-17,9382
2019-09-18,9382
2019-09-19,9382
2019-09-20,9237
2019-09-21,9237
2019-09-22,9237
2019-09-23,9237
2019-09-24,9237
2019-09-25,9237
2019-09-26,9237
2019-09-27,9237
2019-09-28,9237
2019-09-29,9000
2019-09-30,9000
2019-10-01,9000
2019-10-02,9000
2019-10-03,9000
2019-10-04,9000
2019-10-05,9000
2019-10-06,9000
2019-10-07,9000
2019-10-08,8811
2019-10-09,8811
2019-10-10,8811
2019-10-11,8811
2019-10-12,8811
2019-10-13,8811
2019-10-14,8811
2019-10-15,8811
2019-10-16,8687
2019-10-17,8687
2019-10-18,8687
2019-10-19,8687
2019-10-20,8687
2019-10-21,8687
2019-10-22,8687
2019-10-23,8687
2019-10-24,8687
2019-10-25,8687
2019-10-26,8652
2019-10-27,8652
2019-10-28,8652
2019-10-29,8652
2019-10-30,8652
2019-10-31,8652
2019-11-01,8652
2019-11-02,8652
2019-11-03,8720
2019-11-04,8720
2019-11-05,8720
2019-11-06,8720
2019-11-07,8720
2019-11-08,8720
2019-11-09,8720
2019-11-10,8720
2019-11-11,8790
2019-11-12,8790
2019-11-13,8790
2019-11-14,8790
2019-11-15,8790
2019-11-16,8790
2019-11-17,8790
2019-11-18,8790
2019-11-19,8790
2019-11-20,8698
2019-11-21,8698
2019-11-22,8698
2019-11-23,8698
2019-11-24,8698
2019-11-25,8698
2019-11-26,8698
2019-11-27,8698
2019-11-28,8698
2019-11-29,8864
2019-11-30,8864
2019-12-01,8864
2019-12-02,8864
2019-12-03,8864
2019-12-04,8864
2019-12-05,8864
2019-12-06,8864
2019-12-07,8991
2019-12-08,8991
2019-12-09,8991
2019-12-10,8991
2019-12-11,8991
2019-12-12,8991
2019-12-13,8991
2019-12-14,8991
2019-12-15,8994
2019-12-16,8994
2019-12-17,8994
2019-12-18,8994
2019-12-19,8994
2019-12-20,8994
2019-12-21,8994
2019-12-22,8994
2019-12-23,8994
2019-12-24,8777
2019-12-25,8777
2019-12-26,8777
2019-12-27,8777
2019-12-28,8777
2019-12-29,8777
2019-12-30,8777
2019-12-31,8846
2020-01-01,8846
2020-01-02,8846
2020-01-03,8846
2020-01-04,8846
2020-01-05,8846
2020-01-06,8889
2020-01-07,8889
2020-01-08,8889
2020-01-09,8889
2020-01-10,8889
2020-01-11,8889
2020-01-12,8959
2020-01-13,8959
2020-01-14,8959
2020-01-15,8959
2020-01-16,8959
2020-01-17,8959
2020-01-18,8959
2020-01-19,8959
2020-01-20,8662
2020-01-21,8662
2020-01-22,8662
2020-01-23,8662
2020-01-24,8662
2020-01-25,8662
2020-01-26,8662
2020-01-27,8434
2020-01-28,8434
2020-01-29,8434
2020-01-30,8434
2020-01-31,8434
2020-02-01,8434
2020-02-02,8434
2020-02-03,8434
2020-02-04,8221
2020-02-05,8221
2020-02-06,8221
2020-02-07,8221
2020-02-08,8221
2020-02-09,8221
2020-02-10,8221
2020-02-11,8024
2020-02-12,8024
2020-02-13,8024
2020-02-14,8024
2020-02-15,8024
2020-02-16,8024
2020-02-17,8024
2020-02-18,8029
2020-02-19,8029
2020-02-20,8029
2020-02-21,8029
2020-02-22,8029
2020-02-23,8029
2020-02-24,8024
2020-02-25,8024
2020-02-26,8024
2020-02-27,8024
2020-02-28,8024
2020-02-29,8024
2020-03-01,7958
2020-03-02,7958
2020-03-03,7958
2020-03-04,7958
2020-03-05,7958
2020-03-06,7958
2020-03-07,7895
2020-03-08,7895
2020-03-09,7895
2020-03-10,7895
2020-03-11,7895
2020-03-12,7858
2020-03-13,7858
2020-03-14,7858
2020-03-15,8016
2020-03-16,8016
2020-03-17,8016
2020-03-18,8016
2020-03-19,8016
2020-03-20,8063
2020-03-21,8063
2020-03-22,8063
2020-03-23,8063
2020-03-24,8063
2020-03-25,7946
2020-03-26,7946
2020-03-27,7946
2020-03-28,7946
2020-03-29,7951
2020-03-30,7951
2020-03-31,7951
2020-04-01,7951
2020-04-02,7769
2020-04-03,7769
2020-04-04,7769
2020-04-05,7769
2020-04-06,7589
2020-04-07,7589
2020-04-08,7589
2020-04-09,7588
2020-04-10,7588
2020-04-11,7588
2020-04-12,7562
2020-04-13,7562
2020-04-14,7562
2020-04-15,7562
2020-04-16,7330
2020-04-17,7330
2020-04-18,7330
2020-04-19,7031
2020-04-20,7031
2020-04-21,7031
2020-04-22,6947
2020-04-23,6947
2020-04-24,6947
2020-04-25,6867
2020-04-26,6867
2020-04-27,6958
2020-04-28,6958
2020-04-29,6958
2020-04-30,6979
2020-05-01,6979
2020-05-02,6979
2020-05-03,6979
2020-05-04,6979
2020-05-05,6873
2020-05-06,6873
2020-05-07,6873
2020-05-08,6873
2020-05-09,6770
2020-05-10,6770
2020-05-11,6770
2020-05-12,6770
2020-05-13,6516
