date_obj,Riyl%20remains price
2019-09-07,346
2019-09-08,340
2019-09-09,340
2019-09-10,340
2019-09-11,340
2019-09-12,340
2019-09-13,340
2019-09-14,340
2019-09-15,340
2019-09-16,340
2019-09-17,340
2019-09-18,340
2019-09-19,340
2019-09-20,340
2019-09-21,340
2019-09-22,340
2019-09-23,340
2019-09-24,340
2019-09-25,340
2019-09-26,328
2019-09-27,328
2019-09-28,328
2019-09-29,328
2019-09-30,328
2019-10-01,328
2019-10-02,328
2019-10-03,328
2019-10-04,328
2019-10-05,328
2019-10-06,328
2019-10-07,328
2019-10-08,328
2019-10-09,328
2019-10-10,328
2019-10-11,328
2019-10-12,328
2019-10-13,328
2019-10-14,328
2019-10-15,316
2019-10-16,316
2019-10-17,316
2019-10-18,316
2019-10-19,316
2019-10-20,316
2019-10-21,316
2019-10-22,316
2019-10-23,316
2019-10-24,316
2019-10-25,316
2019-10-26,316
2019-10-27,316
2019-10-28,316
2019-10-29,316
2019-10-30,316
2019-10-31,316
2019-11-01,316
2019-11-02,316
2019-11-03,318
2019-11-04,318
2019-11-05,318
2019-11-06,318
2019-11-07,318
2019-11-08,318
2019-11-09,318
2019-11-10,318
2019-11-11,318
2019-11-12,318
2019-11-13,318
2019-11-14,318
2019-11-15,318
2019-11-16,318
2019-11-17,318
2019-11-18,318
2019-11-19,318
2019-11-20,318
2019-11-21,318
2019-11-22,325
2019-11-23,325
2019-11-24,325
2019-11-25,325
2019-11-26,325
2019-11-27,325
2019-11-28,325
2019-11-29,325
2019-11-30,325
2019-12-01,325
2019-12-02,325
2019-12-03,325
2019-12-04,325
2019-12-05,325
2019-12-06,325
2019-12-07,325
2019-12-08,325
2019-12-09,325
2019-12-10,325
2019-12-11,325
2019-12-12,325
2019-12-13,325
2019-12-14,325
2019-12-15,325
2019-12-16,317
2019-12-17,317
2019-12-18,317
2019-12-19,317
2019-12-20,317
2019-12-21,317
2019-12-22,317
2019-12-23,317
2019-12-24,317
2019-12-25,317
2019-12-26,317
2019-12-27,317
2019-12-28,317
2019-12-29,317
2019-12-30,317
2019-12-31,317
2020-01-01,317
2020-01-02,317
2020-01-03,317
2020-01-04,317
2020-01-05,317
2020-01-06,317
2020-01-07,308
2020-01-08,308
2020-01-09,308
2020-01-10,308
2020-01-11,308
2020-01-12,308
2020-01-13,308
2020-01-14,308
2020-01-15,308
2020-01-16,308
2020-01-17,308
2020-01-18,308
2020-01-19,308
2020-01-20,308
2020-01-21,308
2020-01-22,308
2020-01-23,308
2020-01-24,308
2020-01-25,302
2020-01-26,302
2020-01-27,302
2020-01-28,302
2020-01-29,302
2020-01-30,302
2020-01-31,302
2020-02-01,302
2020-02-02,302
2020-02-03,302
2020-02-04,302
2020-02-05,302
2020-02-06,302
2020-02-07,302
2020-02-08,302
2020-02-09,302
2020-02-10,300
2020-02-11,300
2020-02-12,300
2020-02-13,300
2020-02-14,300
2020-02-15,300
2020-02-16,300
2020-02-17,300
2020-02-18,300
2020-02-19,300
2020-02-20,300
2020-02-21,300
2020-02-22,300
2020-02-23,300
2020-02-24,300
2020-02-25,311
2020-02-26,311
2020-02-27,311
2020-02-28,311
2020-02-29,311
2020-03-01,311
2020-03-02,311
2020-03-03,311
2020-03-04,311
2020-03-05,311
2020-03-06,311
2020-03-07,311
2020-03-08,311
2020-03-09,311
2020-03-10,310
2020-03-11,310
2020-03-12,310
2020-03-13,310
2020-03-14,310
2020-03-15,310
2020-03-16,310
2020-03-17,310
2020-03-18,310
2020-03-19,310
2020-03-20,310
2020-03-21,310
2020-03-22,295
2020-03-23,295
2020-03-24,295
2020-03-25,295
2020-03-26,295
2020-03-27,295
2020-03-28,295
2020-03-29,295
2020-03-30,295
2020-03-31,295
2020-04-01,296
2020-04-02,296
2020-04-03,296
2020-04-04,296
2020-04-05,296
2020-04-06,296
2020-04-07,296
2020-04-08,296
2020-04-09,296
2020-04-10,296
2020-04-11,301
2020-04-12,301
2020-04-13,301
2020-04-14,301
2020-04-15,301
2020-04-16,301
2020-04-17,301
2020-04-18,301
2020-04-19,294
2020-04-20,294
2020-04-21,294
2020-04-22,294
2020-04-23,294
2020-04-24,294
2020-04-25,294
2020-04-26,294
2020-04-27,285
2020-04-28,285
2020-04-29,285
2020-04-30,285
2020-05-01,285
2020-05-02,285
2020-05-03,285
2020-05-04,285
2020-05-05,285
2020-05-06,280
2020-05-07,280
2020-05-08,280
2020-05-09,280
2020-05-10,280
2020-05-11,280
2020-05-12,280
2020-05-13,280
