date_obj,Cured%20yak-hide price
2019-08-27,365
2019-08-28,365
2019-08-29,365
2019-08-30,365
2019-08-31,365
2019-09-01,374
2019-09-02,374
2019-09-03,374
2019-09-04,374
2019-09-05,374
2019-09-06,374
2019-09-07,374
2019-09-08,374
2019-09-09,374
2019-09-10,374
2019-09-11,374
2019-09-12,374
2019-09-13,374
2019-09-14,374
2019-09-15,358
2019-09-16,358
2019-09-17,358
2019-09-18,358
2019-09-19,358
2019-09-20,358
2019-09-21,358
2019-09-22,358
2019-09-23,358
2019-09-24,358
2019-09-25,358
2019-09-26,358
2019-09-27,362
2019-09-28,362
2019-09-29,362
2019-09-30,362
2019-10-01,362
2019-10-02,362
2019-10-03,362
2019-10-04,362
2019-10-05,362
2019-10-06,362
2019-10-07,362
2019-10-08,362
2019-10-09,362
2019-10-10,362
2019-10-11,360
2019-10-12,360
2019-10-13,360
2019-10-14,360
2019-10-15,360
2019-10-16,360
2019-10-17,360
2019-10-18,360
2019-10-19,360
2019-10-20,374
2019-10-21,374
2019-10-22,374
2019-10-23,374
2019-10-24,374
2019-10-25,374
2019-10-26,374
2019-10-27,374
2019-10-28,374
2019-10-29,374
2019-10-30,374
2019-10-31,374
2019-11-01,374
2019-11-02,374
2019-11-03,379
2019-11-04,379
2019-11-05,379
2019-11-06,379
2019-11-07,379
2019-11-08,379
2019-11-09,379
2019-11-10,379
2019-11-11,379
2019-11-12,379
2019-11-13,395
2019-11-14,395
2019-11-15,395
2019-11-16,395
2019-11-17,395
2019-11-18,395
2019-11-19,395
2019-11-20,395
2019-11-21,395
2019-11-22,395
2019-11-23,395
2019-11-24,395
2019-11-25,395
2019-11-26,395
2019-11-27,395
2019-11-28,395
2019-11-29,409
2019-11-30,409
2019-12-01,409
2019-12-02,409
2019-12-03,409
2019-12-04,409
2019-12-05,409
2019-12-06,409
2019-12-07,409
2019-12-08,409
2019-12-09,409
2019-12-10,409
2019-12-11,409
2019-12-12,409
2019-12-13,409
2019-12-14,409
2019-12-15,409
2019-12-16,409
2019-12-17,409
2019-12-18,413
2019-12-19,413
2019-12-20,413
2019-12-21,413
2019-12-22,413
2019-12-23,413
2019-12-24,413
2019-12-25,413
2019-12-26,413
2019-12-27,413
2019-12-28,413
2019-12-29,413
2019-12-30,413
2019-12-31,413
2020-01-01,413
2020-01-02,406
2020-01-03,406
2020-01-04,406
2020-01-05,406
2020-01-06,406
2020-01-07,406
2020-01-08,406
2020-01-09,406
2020-01-10,406
2020-01-11,406
2020-01-12,406
2020-01-13,406
2020-01-14,406
2020-01-15,406
2020-01-16,393
2020-01-17,393
2020-01-18,393
2020-01-19,393
2020-01-20,393
2020-01-21,393
2020-01-22,393
2020-01-23,393
2020-01-24,393
2020-01-25,393
2020-01-26,395
2020-01-27,395
2020-01-28,395
2020-01-29,395
2020-01-30,395
2020-01-31,395
2020-02-01,395
2020-02-02,395
2020-02-03,395
2020-02-04,395
2020-02-05,395
2020-02-06,393
2020-02-07,393
2020-02-08,393
2020-02-09,393
2020-02-10,393
2020-02-11,393
2020-02-12,393
2020-02-13,393
2020-02-14,393
2020-02-15,393
2020-02-16,393
2020-02-17,393
2020-02-18,395
2020-02-19,395
2020-02-20,395
2020-02-21,395
2020-02-22,395
2020-02-23,395
2020-02-24,395
2020-02-25,395
2020-02-26,395
2020-02-27,395
2020-02-28,395
2020-02-29,395
2020-03-01,395
2020-03-02,395
2020-03-03,392
2020-03-04,392
2020-03-05,392
2020-03-06,392
2020-03-07,392
2020-03-08,392
2020-03-09,392
2020-03-10,392
2020-03-11,392
2020-03-12,392
2020-03-13,392
2020-03-14,392
2020-03-15,392
2020-03-16,402
2020-03-17,402
2020-03-18,402
2020-03-19,402
2020-03-20,402
2020-03-21,402
2020-03-22,402
2020-03-23,402
2020-03-24,410
2020-03-25,410
2020-03-26,410
2020-03-27,410
2020-03-28,410
2020-03-29,410
2020-03-30,410
2020-03-31,410
2020-04-01,411
2020-04-02,411
2020-04-03,411
2020-04-04,411
2020-04-05,411
2020-04-06,411
2020-04-07,411
2020-04-08,411
2020-04-09,396
2020-04-10,396
2020-04-11,396
2020-04-12,396
2020-04-13,396
2020-04-14,396
2020-04-15,396
2020-04-16,378
2020-04-17,378
2020-04-18,378
2020-04-19,378
2020-04-20,378
2020-04-21,378
2020-04-22,378
2020-04-23,384
2020-04-24,384
2020-04-25,384
2020-04-26,384
2020-04-27,384
2020-04-28,384
2020-04-29,384
2020-04-30,384
2020-05-01,371
2020-05-02,371
2020-05-03,371
2020-05-04,371
2020-05-05,371
2020-05-06,371
2020-05-07,371
2020-05-08,371
2020-05-09,367
2020-05-10,367
2020-05-11,367
2020-05-12,367
2020-05-13,367
