date_obj,Spined%20gloves price
2019-04-17,3478
2019-04-18,3433
2019-04-19,3433
2019-04-20,3433
2019-04-21,3348
2019-04-22,3348
2019-04-23,3206
2019-04-24,3206
2019-04-25,3206
2019-04-26,3125
2019-04-27,3125
2019-04-28,3104
2019-04-29,3104
2019-04-30,3039
2019-05-01,3039
2019-05-02,3039
2019-05-03,2984
2019-05-04,2984
2019-05-05,3021
2019-05-06,3021
2019-05-07,2961
2019-05-08,2961
2019-05-09,2961
2019-05-10,2839
2019-05-11,2839
2019-05-12,2806
2019-05-13,2806
2019-05-14,2835
2019-05-15,2835
2019-05-16,2835
2019-05-17,2835
2019-05-18,2927
2019-05-19,2927
2019-05-20,2927
2019-05-21,2877
2019-05-22,2877
2019-05-23,2877
2019-05-24,2853
2019-05-25,2853
2019-05-26,2853
2019-05-27,2872
2019-05-28,2872
2019-05-29,2872
2019-05-30,2860
2019-05-31,2860
2019-06-01,2860
2019-06-02,2966
2019-06-03,2966
2019-06-04,3063
2019-06-05,3063
2019-06-06,3063
2019-06-07,3073
2019-06-08,3073
2019-06-09,3120
2019-06-10,3120
2019-06-11,3120
2019-06-12,3105
2019-06-13,3105
2019-06-14,3105
2019-06-15,3187
2019-06-16,3187
2019-06-17,3215
2019-06-18,3215
2019-06-19,3215
2019-06-20,3205
2019-06-21,3205
2019-06-22,3205
2019-06-23,3348
2019-06-24,3348
2019-06-25,3348
2019-06-26,3348
2019-06-27,3503
2019-06-28,3503
2019-06-29,3503
2019-06-30,3546
2019-07-01,3546
2019-07-02,3546
2019-07-03,3719
2019-07-04,3719
2019-07-05,3719
2019-07-06,3890
2019-07-07,3890
2019-07-08,3890
2019-07-09,4080
2019-07-10,4080
2019-07-11,4080
2019-07-12,4263
2019-07-13,4263
2019-07-14,4263
2019-07-15,4450
2019-07-16,4450
2019-07-17,4526
2019-07-18,4526
2019-07-19,4526
2019-07-20,4526
2019-07-21,4471
2019-07-22,4471
2019-07-23,4471
2019-07-24,4461
2019-07-25,4461
2019-07-26,4461
2019-07-27,4673
2019-07-28,4673
2019-07-29,4673
2019-07-30,4871
2019-07-31,4871
2019-08-01,4871
2019-08-02,5090
2019-08-03,5090
2019-08-04,5090
2019-08-05,5328
2019-08-06,5328
2019-08-07,5328
2019-08-08,5328
2019-08-09,5328
2019-08-10,5442
2019-08-11,5442
2019-08-12,5442
2019-08-13,5442
2019-08-14,5592
2019-08-15,5592
2019-08-16,5659
2019-08-17,5659
2019-08-18,5659
2019-08-19,5703
2019-08-20,5703
2019-08-21,5703
2019-08-22,5709
2019-08-23,5709
2019-08-24,5709
2019-08-24,5709
2019-08-25,5709
2019-08-25,5709
2019-08-26,5596
2019-08-26,5596
2019-08-27,5596
2019-08-27,5596
2019-08-28,5596
2019-08-29,5596
2019-08-30,5412
2019-08-31,5412
2019-09-01,5412
2019-09-02,5412
2019-09-03,5588
2019-09-04,5588
2019-09-05,5588
2019-09-06,5588
2019-09-07,5704
2019-09-08,5704
2019-09-09,5704
2019-09-10,5704
2019-09-11,5754
2019-09-12,5754
2019-09-13,5754
2019-09-14,5754
2019-09-15,5803
2019-09-16,5803
2019-09-17,5803
2019-09-18,5803
2019-09-19,6046
2019-09-20,6046
2019-09-21,6046
2019-09-22,6046
2019-09-23,5782
2019-09-24,5782
2019-09-25,5782
2019-09-26,5782
2019-09-27,5527
2019-09-28,5527
2019-09-29,5527
2019-09-30,5527
2019-10-01,5278
2019-10-02,5278
2019-10-03,5278
2019-10-04,5278
2019-10-05,5044
2019-10-06,5044
2019-10-07,5044
2019-10-08,4932
2019-10-09,4932
2019-10-10,4932
2019-10-11,4932
2019-10-12,4723
2019-10-13,4723
2019-10-14,4723
2019-10-15,4723
2019-10-16,4584
2019-10-17,4584
2019-10-18,4584
2019-10-19,4453
2019-10-20,4453
2019-10-21,4453
2019-10-22,4453
2019-10-23,4482
2019-10-24,4482
2019-10-25,4482
2019-10-26,4421
2019-10-27,4421
2019-10-28,4421
2019-10-29,4421
2019-10-30,4421
2019-10-31,4281
2019-11-01,4281
2019-11-02,4281
2019-11-03,4281
2019-11-04,4171
2019-11-05,4171
2019-11-06,4171
2019-11-07,4171
2019-11-08,4164
2019-11-09,4164
2019-11-10,4164
2019-11-11,4164
2019-11-12,4162
2019-11-13,4162
2019-11-14,4162
2019-11-15,4162
2019-11-16,4194
2019-11-17,4194
2019-11-18,4194
2019-11-19,4194
2019-11-20,4194
2019-11-21,4325
2019-11-22,4325
2019-11-23,4325
2019-11-24,4325
2019-11-25,4292
2019-11-26,4292
2019-11-27,4292
2019-11-28,4292
2019-11-29,4292
2019-11-30,4303
2019-12-01,4303
2019-12-02,4303
2019-12-03,4303
2019-12-04,4303
2019-12-05,4101
2019-12-06,4101
2019-12-07,4101
2019-12-08,4040
2019-12-09,4040
2019-12-10,4040
2019-12-11,4040
2019-12-12,4040
2019-12-13,3944
2019-12-14,3944
2019-12-15,3944
2019-12-16,3944
2019-12-17,3947
2019-12-18,3947
2019-12-19,3947
2019-12-20,3947
2019-12-21,3947
2019-12-22,3883
2019-12-23,3883
2019-12-24,3883
2019-12-25,3883
2019-12-26,3883
2019-12-27,3820
2019-12-28,3820
2019-12-29,3820
2019-12-30,3820
2019-12-31,3802
2020-01-01,3802
2020-01-02,3802
2020-01-03,3802
2020-01-04,3763
2020-01-05,3763
2020-01-06,3763
2020-01-07,3763
2020-01-08,3640
2020-01-09,3640
2020-01-10,3640
2020-01-11,3563
2020-01-12,3563
2020-01-13,3563
2020-01-14,3563
2020-01-15,3546
2020-01-16,3546
2020-01-17,3546
2020-01-18,3444
2020-01-19,3444
2020-01-20,3444
2020-01-21,3282
2020-01-22,3282
2020-01-23,3282
2020-01-24,3177
2020-01-25,3177
2020-01-26,3177
2020-01-27,3088
2020-01-28,3088
2020-01-29,3088
2020-01-30,3088
2020-01-31,3105
2020-02-01,3105
2020-02-02,3105
2020-02-03,3253
2020-02-04,3253
2020-02-05,3253
2020-02-06,3408
2020-02-07,3408
2020-02-08,3408
2020-02-09,3408
2020-02-10,3513
2020-02-11,3513
2020-02-12,3513
2020-02-13,3513
2020-02-14,3602
2020-02-15,3602
2020-02-16,3602
2020-02-17,3602
2020-02-18,3744
2020-02-19,3744
2020-02-20,3744
2020-02-21,3744
2020-02-22,3922
2020-02-23,3922
2020-02-24,3922
2020-02-25,3922
2020-02-26,4088
2020-02-27,4088
2020-02-28,4088
2020-02-29,4088
2020-03-01,3997
2020-03-02,3997
2020-03-03,3997
2020-03-04,3997
2020-03-05,4158
2020-03-06,4158
2020-03-07,4158
2020-03-08,4158
2020-03-09,4141
2020-03-10,4141
2020-03-11,4141
2020-03-12,4086
2020-03-13,4086
2020-03-14,4086
2020-03-15,4273
2020-03-16,4273
2020-03-17,4273
2020-03-18,4377
2020-03-19,4377
2020-03-20,4377
2020-03-21,4377
2020-03-22,4278
2020-03-23,4278
2020-03-24,4278
2020-03-25,4170
2020-03-26,4170
2020-03-27,4274
2020-03-28,4274
2020-03-29,4274
2020-03-30,4281
2020-03-31,4281
2020-04-01,4155
2020-04-02,4155
2020-04-03,4155
2020-04-04,3981
2020-04-05,3981
2020-04-06,3851
2020-04-07,3851
2020-04-08,3728
2020-04-09,3728
2020-04-10,3728
2020-04-11,3637
2020-04-12,3637
2020-04-13,3492
2020-04-14,3492
2020-04-15,3317
2020-04-16,3317
2020-04-17,3317
2020-04-18,3181
2020-04-19,3181
2020-04-20,3090
2020-04-21,3090
2020-04-22,3038
2020-04-23,3038
2020-04-24,3038
2020-04-25,2964
2020-04-26,2964
2020-04-27,2875
2020-04-28,2875
2020-04-29,2875
2020-04-30,2809
2020-05-01,2809
2020-05-02,2809
2020-05-03,2705
2020-05-04,2705
2020-05-05,2705
2020-05-06,2661
2020-05-07,2661
2020-05-08,2661
2020-05-09,2602
2020-05-10,2602
2020-05-11,2602
2020-05-12,2537
2020-05-13,2537
