date_obj,Air%20orb price
2019-03-30,1474
2019-03-31,1517
2019-04-01,1482
2019-04-02,1519
2019-04-03,1466
2019-04-04,1404
2019-04-05,1351
2019-04-06,1305
2019-04-07,1251
2019-04-08,1285
2019-04-09,1350
2019-04-10,1418
2019-04-11,1471
2019-04-12,1411
2019-04-13,1353
2019-04-14,1300
2019-04-15,1326
2019-04-16,1289
2019-04-17,1245
2019-04-18,1230
2019-04-19,1233
2019-04-20,1242
2019-04-21,1228
2019-04-22,1177
2019-04-23,1133
2019-04-24,1138
2019-04-25,1152
2019-04-26,1123
2019-04-27,1099
2019-04-28,1083
2019-04-29,1085
2019-04-30,1120
2019-05-01,1174
2019-05-02,1228
2019-05-03,1229
2019-05-04,1243
2019-05-05,1292
2019-05-06,1309
2019-05-07,1331
2019-05-08,1331
2019-05-09,1313
2019-05-10,1285
2019-05-11,1280
2019-05-12,1274
2019-05-13,1307
2019-05-14,1295
2019-05-15,1277
2019-05-16,1272
2019-05-17,1261
2019-05-18,1228
2019-05-19,1201
2019-05-20,1230
2019-05-21,1286
2019-05-22,1334
2019-05-23,1370
2019-05-24,1347
2019-05-25,1287
2019-05-26,1225
2019-05-27,1198
2019-05-28,1194
2019-05-29,1212
2019-05-30,1188
2019-05-31,1149
2019-06-01,1126
2019-06-02,1114
2019-06-03,1140
2019-06-04,1185
2019-06-05,1234
2019-06-06,1224
2019-06-07,1179
2019-06-08,1136
2019-06-09,1119
2019-06-10,1149
2019-06-11,1141
2019-06-12,1148
2019-06-13,1158
2019-06-14,1141
2019-06-15,1143
2019-06-16,1184
2019-06-17,1207
2019-06-18,1220
2019-06-19,1226
2019-06-20,1241
2019-06-21,1209
2019-06-22,1170
2019-06-23,1159
2019-06-24,1157
2019-06-25,1166
2019-06-26,1174
2019-06-27,1169
2019-06-28,1145
2019-06-29,1124
2019-06-30,1122
2019-07-01,1144
2019-07-02,1174
2019-07-03,1180
2019-07-04,1176
2019-07-05,1146
2019-07-06,1126
2019-07-07,1129
2019-07-08,1164
2019-07-09,1172
2019-07-10,1159
2019-07-11,1161
2019-07-12,1128
2019-07-13,1116
2019-07-14,1116
2019-07-15,1137
2019-07-16,1151
2019-07-17,1149
2019-07-18,1122
2019-07-19,1110
2019-07-20,1106
2019-07-21,1110
2019-07-22,1149
2019-07-23,1168
2019-07-24,1131
2019-07-25,1114
2019-07-26,1125
2019-07-27,1088
2019-07-28,1049
2019-07-29,1076
2019-07-30,1127
2019-07-31,1147
2019-08-01,1167
2019-08-02,1181
2019-08-03,1178
2019-08-04,1193
2019-08-05,1250
2019-08-06,1284
2019-08-07,1320
2019-08-08,1294
2019-08-09,1277
2019-08-10,1273
2019-08-11,1308
2019-08-12,1333
2019-08-13,1387
2019-08-14,1413
2019-08-15,1415
2019-08-16,1349
2019-08-17,1325
2019-08-18,1322
2019-08-19,1338
2019-08-20,1358
2019-08-21,1391
2019-08-22,1401
2019-08-23,1387
2019-08-23,1387
2019-08-24,1345
2019-08-24,1345
2019-08-25,1355
2019-08-25,1355
2019-08-26,1341
2019-08-27,1328
2019-08-27,1328
2019-08-28,1317
2019-08-29,1296
2019-08-30,1241
2019-08-31,1196
2019-09-01,1234
2019-09-02,1226
2019-09-03,1269
2019-09-04,1313
2019-09-05,1316
2019-09-06,1302
2019-09-07,1305
2019-09-08,1338
2019-09-09,1365
2019-09-10,1354
2019-09-11,1344
2019-09-12,1353
2019-09-13,1330
2019-09-14,1264
2019-09-15,1213
2019-09-16,1227
2019-09-17,1212
2019-09-18,1210
2019-09-19,1224
2019-09-20,1226
2019-09-21,1225
2019-09-22,1239
2019-09-23,1256
2019-09-24,1281
2019-09-25,1310
2019-09-26,1360
2019-09-27,1369
2019-09-28,1395
2019-09-29,1455
2019-09-30,1520
2019-10-01,1482
2019-10-02,1407
2019-10-03,1343
2019-10-04,1325
2019-10-05,1361
2019-10-06,1395
2019-10-07,1456
2019-10-08,1407
2019-10-09,1445
2019-10-10,1425
2019-10-11,1371
2019-10-12,1402
2019-10-13,1429
2019-10-14,1438
2019-10-15,1423
2019-10-16,1409
2019-10-17,1469
2019-10-18,1464
2019-10-19,1446
2019-10-20,1461
2019-10-21,1500
2019-10-22,1450
2019-10-23,1386
2019-10-24,1334
2019-10-25,1285
2019-10-26,1298
2019-10-27,1311
2019-10-28,1351
2019-10-29,1383
2019-10-30,1391
2019-10-31,1411
2019-11-01,1469
2019-11-02,1512
2019-11-03,1567
2019-11-04,1627
2019-11-05,1663
2019-11-06,1704
2019-11-07,1718
2019-11-08,1686
2019-11-09,1651
2019-11-10,1725
2019-11-11,1793
2019-11-12,1827
2019-11-13,1853
2019-11-14,1895
2019-11-15,1871
2019-11-16,1794
2019-11-17,1704
2019-11-18,1618
2019-11-19,1551
2019-11-20,1488
2019-11-21,1511
2019-11-22,1532
2019-11-23,1574
2019-11-24,1556
2019-11-25,1528
2019-11-26,1537
2019-11-27,1546
2019-11-28,1586
2019-11-29,1597
2019-11-30,1586
2019-12-01,1594
2019-12-02,1566
2019-12-03,1542
2019-12-04,1531
2019-12-05,1515
2019-12-06,1489
2019-12-07,1475
2019-12-08,1488
2019-12-09,1499
2019-12-10,1495
2019-12-11,1493
2019-12-12,1484
2019-12-13,1446
2019-12-14,1426
2019-12-15,1429
2019-12-16,1425
2019-12-17,1374
2019-12-18,1331
2019-12-19,1323
2019-12-20,1310
2019-12-21,1302
2019-12-22,1310
2019-12-23,1313
2019-12-24,1319
2019-12-25,1319
2019-12-26,1321
2019-12-27,1313
2019-12-28,1305
2019-12-29,1300
2019-12-30,1299
2019-12-31,1334
2020-01-01,1395
2020-01-02,1430
2020-01-03,1386
2020-01-04,1376
2020-01-05,1410
2020-01-06,1458
2020-01-07,1502
2020-01-08,1499
2020-01-09,1522
2020-01-10,1554
2020-01-11,1588
2020-01-12,1657
2020-01-13,1687
2020-01-14,1679
2020-01-15,1677
2020-01-16,1667
2020-01-17,1655
2020-01-18,1651
2020-01-19,1653
2020-01-20,1664
2020-01-21,1657
2020-01-22,1649
2020-01-23,1638
2020-01-24,1606
2020-01-25,1549
2020-01-26,1570
2020-01-27,1611
2020-01-28,1633
2020-01-29,1660
2020-01-30,1656
2020-01-31,1646
2020-02-01,1650
2020-02-02,1683
2020-02-03,1670
2020-02-04,1650
2020-02-05,1610
2020-02-06,1573
2020-02-07,1548
2020-02-08,1576
2020-02-09,1604
2020-02-10,1621
2020-02-11,1623
2020-02-12,1615
2020-02-13,1599
2020-02-14,1570
2020-02-15,1574
2020-02-16,1589
2020-02-17,1626
2020-02-18,1628
2020-02-19,1625
2020-02-20,1614
2020-02-21,1572
2020-02-22,1556
2020-02-23,1569
2020-02-24,1572
2020-02-25,1560
2020-02-26,1553
2020-02-27,1554
2020-02-28,1532
2020-02-29,1496
2020-03-01,1508
2020-03-02,1539
2020-03-03,1550
2020-03-04,1561
2020-03-05,1587
2020-03-06,1565
2020-03-07,1530
2020-03-08,1549
2020-03-09,1556
2020-03-10,1554
2020-03-11,1549
2020-03-12,1540
2020-03-13,1516
2020-03-14,1499
2020-03-15,1496
2020-03-16,1503
2020-03-17,1483
2020-03-18,1467
2020-03-19,1469
2020-03-20,1477
2020-03-21,1482
2020-03-22,1507
2020-03-23,1514
2020-03-24,1507
2020-03-25,1495
2020-03-26,1488
2020-03-27,1481
2020-03-28,1472
2020-03-29,1472
2020-03-30,1483
2020-03-31,1483
2020-04-01,1484
2020-04-02,1466
2020-04-03,1449
2020-04-04,1410
2020-04-05,1396
2020-04-06,1419
2020-04-07,1437
2020-04-08,1436
2020-04-09,1429
2020-04-10,1403
2020-04-11,1336
2020-04-12,1300
2020-04-13,1323
2020-04-14,1338
2020-04-15,1380
2020-04-16,1396
2020-04-17,1404
2020-04-18,1356
2020-04-19,1319
2020-04-20,1332
2020-04-21,1340
2020-04-22,1378
2020-04-23,1382
2020-04-24,1339
2020-04-25,1294
2020-04-26,1277
2020-04-27,1307
2020-04-28,1343
2020-04-29,1380
2020-04-30,1392
2020-05-01,1379
2020-05-02,1335
2020-05-03,1320
2020-05-04,1345
2020-05-05,1362
2020-05-06,1369
2020-05-07,1353
2020-05-08,1338
2020-05-09,1291
2020-05-10,1283
2020-05-11,1306
2020-05-12,1309
2020-05-13,1326
