date_obj,Primordial%20crystal price
2018-11-25,25221954
2018-11-26,25221954
2018-11-27,25895099
2018-11-28,25895099
2018-11-29,26825043
2018-12-01,27050099
2018-12-02,27250230
2018-12-03,27250230
2018-12-04,27373938
2018-12-05,27373938
2018-12-07,27290295
2018-12-09,27273358
2018-12-10,27558576
2018-12-11,27558576
2018-12-12,27587916
2018-12-13,27587916
2018-12-14,27779438
2018-12-15,27779438
2018-12-16,28147579
2018-12-17,28147579
2018-12-18,28594668
2018-12-19,28594668
2018-12-20,28662124
2018-12-21,28662124
2018-12-22,28860972
2018-12-23,29455119
2018-12-24,29962099
2018-12-25,29962099
2018-12-26,30365944
2018-12-27,30103671
2018-12-28,30103671
2018-12-29,29579758
2018-12-30,29579758
2018-12-31,28798604
2019-01-01,28798604
2019-01-02,28287329
2019-01-03,28287329
2019-01-04,28598008
2019-01-05,29024587
2019-01-06,29489181
2019-01-08,29622916
2019-01-10,29123789
2019-01-11,29123789
2019-01-12,28026585
2019-01-14,28404235
2019-01-15,28404235
2019-01-16,28747462
2019-01-17,28747462
2019-01-18,28807595
2019-01-19,29504106
2019-01-20,30148884
2019-01-21,30148884
2019-01-22,30412791
2019-01-23,30412791
2019-01-24,30671385
2019-01-25,30671385
2019-01-26,30726389
2019-01-27,30726389
2019-01-28,30919611
2019-01-29,30919611
2019-01-30,31033733
2019-01-31,31033733
2019-02-01,31297306
2019-02-02,31297306
2019-02-03,31639781
2019-02-04,31639781
2019-02-05,32074002
2019-02-06,32074002
2019-02-07,31662821
2019-02-08,31662821
2019-02-09,31754269
2019-02-10,31754269
2019-02-11,31868392
2019-02-12,31868392
2019-02-13,31760922
2019-02-14,31760922
2019-02-15,31265042
2019-02-16,31265042
2019-02-17,31589271
2019-02-18,31589271
2019-02-19,31855449
2019-02-20,31855449
2019-02-21,32110168
2019-02-22,32110168
2019-02-23,32208189
2019-02-24,32208189
2019-02-25,32353539
2019-02-26,32353539
2019-02-27,32353539
2019-02-28,32353539
2019-03-01,32353539
2019-03-02,31520710
2019-03-03,31520710
2019-03-04,31588129
2019-03-05,31588129
2019-03-06,31545724
2019-03-07,31545724
2019-03-08,32096277
2019-03-09,32096277
2019-03-10,32343173
2019-03-11,32343173
2019-03-12,32127361
2019-03-13,32127361
2019-03-14,32127361
2019-03-15,32057627
2019-03-16,32057627
2019-03-17,31947268
2019-03-18,31947268
2019-03-19,31947268
2019-03-20,31773515
2019-03-21,31773515
2019-03-22,32111604
2019-03-23,32609566
2019-03-24,32609566
2019-03-25,32609566
2019-03-26,32535754
2019-03-27,32535754
2019-03-28,32535754
2019-03-29,32120326
2019-03-30,32120326
2019-03-31,32120326
2019-04-01,32177206
2019-04-02,32177206
2019-04-03,32433163
2019-04-04,32433163
2019-04-05,32573962
2019-04-06,32573962
2019-04-07,32724881
2019-04-08,32724881
2019-04-09,33046149
2019-04-10,33046149
2019-04-11,33235660
2019-04-12,33235660
2019-04-13,33243715
2019-04-14,33380513
2019-04-15,33380513
2019-04-16,32893615
2019-04-17,32893615
2019-04-18,32893615
2019-04-19,32115862
2019-04-20,32115862
2019-04-21,32178484
2019-04-22,32178484
2019-04-23,32584183
2019-04-24,32584183
2019-04-25,32577451
2019-04-26,32577451
2019-04-27,32834653
2019-04-28,32834653
2019-04-29,32866756
2019-04-30,32866756
2019-05-01,32866756
2019-05-02,32662958
2019-05-03,32662958
2019-05-04,32628573
2019-05-05,32628573
2019-05-06,32628573
2019-05-07,32726791
2019-05-08,32726791
2019-05-09,32726791
2019-05-10,32570211
2019-05-11,32570211
2019-05-12,32326274
2019-05-13,32326274
2019-05-14,31891447
2019-05-15,31891447
2019-05-16,31361356
2019-05-17,31361356
2019-05-18,30668087
2019-05-19,30668087
2019-05-20,30668087
2019-05-21,30224442
2019-05-22,30224442
2019-05-23,30157835
2019-05-24,30157835
2019-05-25,29714245
2019-05-26,29714245
2019-05-27,29500852
2019-05-28,29500852
2019-05-29,29330999
2019-05-30,29330999
2019-05-31,29347527
2019-06-01,29347527
2019-06-02,29413331
2019-06-03,29413331
2019-06-04,29278868
2019-06-05,29278868
2019-06-06,29158851
2019-06-07,29158851
2019-06-08,28881491
2019-06-09,28881491
2019-06-10,28723391
2019-06-11,28723391
2019-06-12,28717825
2019-06-13,28717825
2019-06-14,28714403
2019-06-15,28714403
2019-06-16,28479691
2019-06-17,28479691
2019-06-18,28775818
2019-06-19,28775818
2019-06-20,28138892
2019-06-21,28138892
2019-06-22,28138892
2019-06-23,26943939
2019-06-24,26943939
2019-06-25,26411440
2019-06-26,27329333
2019-06-27,28432688
2019-06-28,28432688
2019-06-29,29443499
2019-06-30,30163456
2019-07-01,30163456
2019-07-02,30163456
2019-07-03,29702343
2019-07-04,29702343
2019-07-05,29748215
2019-07-06,29748215
2019-07-07,30402415
2019-07-08,30402415
2019-07-09,30527720
2019-07-10,30527720
2019-07-11,30527720
2019-07-12,30060239
2019-07-13,30060239
2019-07-14,30309603
2019-07-15,30309603
2019-07-16,30309603
2019-07-17,30562692
2019-07-18,30562692
2019-07-19,30562692
2019-07-20,30331210
2019-07-21,30579259
2019-07-22,30579259
2019-07-23,30550261
2019-07-24,30550261
2019-07-25,30550261
2019-07-26,30293230
2019-07-27,30293230
2019-07-28,29986143
2019-07-29,29986143
2019-07-30,30038187
2019-07-31,30038187
2019-08-01,30053247
2019-08-02,30053247
2019-08-03,30199435
2019-08-04,30199435
2019-08-05,30478640
2019-08-06,30478640
2019-08-07,30796319
2019-08-08,30796319
2019-08-09,30796319
2019-08-10,31392797
2019-08-11,31392797
2019-08-12,31860166
2019-08-13,31860166
2019-08-14,31860166
2019-08-15,31534074
2019-08-16,31534074
2019-08-17,31377286
2019-08-18,31377286
2019-08-19,31199283
2019-08-20,31199283
2019-08-21,31199283
2019-08-22,31056847
2019-08-23,31056847
2019-08-24,30900660
2019-08-24,30900660
2019-08-25,30900660
2019-08-25,30900660
2019-08-26,31192159
2019-08-26,31192159
2019-08-27,31192159
2019-08-27,31192159
2019-08-28,31311249
2019-08-29,31311249
2019-08-30,31108404
2019-08-31,31108404
2019-09-01,30852965
2019-09-02,30852965
2019-09-03,30634717
2019-09-04,30634717
2019-09-05,30415586
2019-09-06,30415586
2019-09-07,30207915
2019-09-08,30207915
2019-09-09,30101783
2019-09-10,30101783
2019-09-11,30101783
2019-09-12,29399366
2019-09-13,29399366
2019-09-14,29399366
2019-09-15,29498624
2019-09-16,29498624
2019-09-17,29928151
2019-09-18,29928151
2019-09-19,29626556
2019-09-20,29626556
2019-09-21,29370533
2019-09-22,29370533
2019-09-23,29043153
2019-09-24,29043153
2019-09-25,29043153
2019-09-26,29176653
2019-09-27,29176653
2019-09-28,30156301
2019-09-29,30156301
2019-09-30,30924619
2019-10-01,30924619
2019-10-02,30908118
2019-10-03,30908118
2019-10-04,30631544
2019-10-05,30631544
2019-10-06,30683096
2019-10-07,30683096
2019-10-08,30701964
2019-10-09,30701964
2019-10-10,30720554
2019-10-11,30720554
2019-10-12,30830946
2019-10-13,30830946
2019-10-14,30872849
2019-10-15,30872849
2019-10-16,30761085
2019-10-17,30761085
2019-10-18,30761085
2019-10-19,30577796
2019-10-20,30577796
2019-10-21,30729572
2019-10-22,30729572
2019-10-23,30674917
2019-10-24,30674917
2019-10-25,30651551
2019-10-26,30651551
2019-10-27,30785492
2019-10-28,30706053
2019-10-29,30706053
2019-10-30,30706053
2019-10-31,30561174
2019-11-01,30561174
2019-11-02,30200769
2019-11-03,30200769
2019-11-04,30263348
2019-11-05,30263348
2019-11-06,30263348
2019-11-07,29579380
2019-11-08,29579380
2019-11-09,29327761
2019-11-10,29327761
2019-11-11,29505852
2019-11-12,29505852
2019-11-13,29505852
2019-11-14,29321950
2019-11-15,29321950
2019-11-16,29379289
2019-11-17,29379289
2019-11-18,29379289
2019-11-19,29362588
2019-11-20,29362588
2019-11-21,29362588
2019-11-22,29268553
2019-11-23,29268553
2019-11-24,29573602
2019-11-25,29573602
2019-11-26,30030199
2019-11-27,30030199
2019-11-28,30030199
2019-11-29,30175162
2019-11-30,30175162
2019-12-01,30183729
2019-12-02,30183729
2019-12-03,30228458
2019-12-04,30228458
2019-12-05,30228458
2019-12-06,29687582
2019-12-07,29687582
2019-12-08,29568392
2019-12-09,29568392
2019-12-10,29665412
2019-12-11,29665412
2019-12-12,29665412
2019-12-13,29712685
2019-12-14,29712685
2019-12-15,30081173
2019-12-16,30081173
2019-12-17,30255785
2019-12-18,30255785
2019-12-19,30255785
2019-12-20,30121515
2019-12-21,30121515
2019-12-22,30185866
2019-12-23,30185866
2019-12-24,30283197
2019-12-25,30283197
2019-12-26,30463278
2019-12-27,30853847
2019-12-28,30853847
2019-12-29,30861302
2019-12-30,30861302
2019-12-31,30806425
2020-01-01,30806425
2020-01-02,31022328
2020-01-03,31022328
2020-01-04,31210830
2020-01-05,31210830
2020-01-06,31400006
2020-01-07,31400006
2020-01-08,31401683
2020-01-09,31401683
2020-01-10,31429272
2020-01-11,31736465
2020-01-12,31736465
2020-01-13,31721520
2020-01-14,31721520
2020-01-15,31698144
2020-01-16,31698144
2020-01-17,31576249
2020-01-18,31576249
2020-01-19,31872938
2020-01-20,31872938
2020-01-21,31880708
2020-01-22,31880708
2020-01-23,31654043
2020-01-24,31654043
2020-01-25,31399887
2020-01-26,31444106
2020-01-27,31444106
2020-01-28,31179231
2020-01-29,31179231
2020-01-30,31044409
2020-01-31,31044409
2020-02-01,31054421
2020-02-02,31054421
2020-02-03,31126847
2020-02-04,31126847
2020-02-05,31111324
2020-02-06,31790085
2020-02-07,31790085
2020-02-08,31861969
2020-02-09,31861969
2020-02-10,31874620
2020-02-11,31874620
2020-02-12,31263753
2020-02-13,31263753
2020-02-14,30773805
2020-02-15,30773805
2020-02-16,30837612
2020-02-17,30781501
2020-02-18,30781501
2020-02-19,30619207
2020-02-20,30134970
2020-02-21,30134970
2020-02-22,29770845
2020-02-23,29770845
2020-02-24,29701857
2020-02-25,30032372
2020-02-26,30032372
2020-02-27,29860158
2020-02-28,29905116
2020-02-29,29905116
2020-03-01,30426243
2020-03-02,30426243
2020-03-03,30480126
2020-03-04,30480126
2020-03-05,30384027
2020-03-06,30384027
2020-03-07,30247977
2020-03-08,30247977
2020-03-09,30221043
2020-03-10,30134503
2020-03-11,30134503
2020-03-12,30056731
2020-03-13,30056731
2020-03-14,29922707
2020-03-15,29922707
2020-03-16,30141210
2020-03-17,30440544
2020-03-18,30440544
2020-03-19,30480025
2020-03-20,30742726
2020-03-21,31202972
2020-03-22,31523690
2020-03-23,31735585
2020-03-24,31789155
2020-03-25,31956621
2020-03-26,31966179
2020-03-27,32053362
2020-03-28,32053362
2020-03-29,32139518
2020-03-30,32129535
2020-03-31,32129535
2020-04-01,32226472
2020-04-02,32487906
2020-04-03,32487906
2020-04-04,32576016
2020-04-05,32832620
2020-04-06,32845894
2020-04-07,32655919
2020-04-08,32824495
2020-04-09,32835204
2020-04-10,32835204
2020-04-11,32946993
2020-04-12,33152641
2020-04-13,33140557
2020-04-14,33252749
2020-04-15,33353455
2020-04-16,33353455
2020-04-17,33579906
2020-04-18,33697749
2020-04-19,33633975
2020-04-20,33504241
2020-04-21,33424662
2020-04-22,33157659
2020-04-23,32604778
2020-04-24,32604778
2020-04-25,32253601
2020-04-26,32357908
2020-04-27,32442092
2020-04-28,32409116
2020-04-29,32604170
2020-04-30,32755132
2020-05-01,32755132
2020-05-02,32839736
2020-05-03,33078418
2020-05-04,33078418
2020-05-05,33187337
2020-05-06,33203492
2020-05-07,33346808
2020-05-08,33458055
2020-05-09,33354211
2020-05-10,33398070
2020-05-11,33562038
2020-05-12,33575178
2020-05-13,33725962
