date_obj,Fremennik%20hat price
2019-03-26,1446
2019-03-27,1446
2019-03-28,1405
2019-03-29,1408
2019-03-30,1408
2019-03-31,1397
2019-04-01,1404
2019-04-02,1404
2019-04-03,1416
2019-04-04,1371
2019-04-05,1374
2019-04-06,1374
2019-04-07,1443
2019-04-08,1467
2019-04-09,1467
2019-04-10,1456
2019-04-11,1385
2019-04-12,1355
2019-04-13,1303
2019-04-14,1312
2019-04-15,1312
2019-04-16,1286
2019-04-17,1286
2019-04-18,1262
2019-04-19,1252
2019-04-20,1291
2019-04-21,1291
2019-04-22,1293
2019-04-23,1340
2019-04-24,1329
2019-04-25,1321
2019-04-26,1323
2019-04-27,1323
2019-04-28,1366
2019-04-29,1362
2019-04-30,1375
2019-05-01,1375
2019-05-02,1368
2019-05-03,1392
2019-05-04,1446
2019-05-05,1446
2019-05-06,1377
2019-05-07,1346
2019-05-08,1346
2019-05-09,1319
2019-05-10,1319
2019-05-11,1362
2019-05-12,1412
2019-05-13,1407
2019-05-14,1396
2019-05-15,1396
2019-05-16,1363
2019-05-17,1363
2019-05-18,1335
2019-05-19,1335
2019-05-20,1335
2019-05-21,1335
2019-05-22,1349
2019-05-23,1349
2019-05-24,1346
2019-05-25,1303
2019-05-26,1303
2019-05-27,1280
2019-05-28,1280
2019-05-29,1283
2019-05-30,1283
2019-05-31,1343
2019-06-01,1343
2019-06-02,1344
2019-06-03,1344
2019-06-04,1338
2019-06-05,1338
2019-06-06,1383
2019-06-07,1383
2019-06-08,1372
2019-06-09,1306
2019-06-10,1306
2019-06-11,1240
2019-06-12,1179
2019-06-13,1146
2019-06-14,1146
2019-06-15,1133
2019-06-16,1172
2019-06-17,1172
2019-06-18,1146
2019-06-19,1146
2019-06-20,1147
2019-06-21,1147
2019-06-22,1143
2019-06-23,1143
2019-06-24,1136
2019-06-25,1136
2019-06-26,1191
2019-06-27,1191
2019-06-28,1228
2019-06-29,1228
2019-06-30,1253
2019-07-01,1253
2019-07-02,1315
2019-07-03,1315
2019-07-04,1367
2019-07-05,1367
2019-07-06,1407
2019-07-07,1407
2019-07-08,1447
2019-07-09,1447
2019-07-10,1458
2019-07-11,1458
2019-07-12,1472
2019-07-13,1472
2019-07-14,1535
2019-07-15,1535
2019-07-16,1535
2019-07-17,1574
2019-07-18,1574
2019-07-19,1574
2019-07-20,1643
2019-07-21,1643
2019-07-22,1725
2019-07-23,1725
2019-07-24,1755
2019-07-25,1755
2019-07-26,1735
2019-07-27,1735
2019-07-28,1764
2019-07-29,1764
2019-07-30,1796
2019-07-31,1796
2019-08-01,1812
2019-08-02,1812
2019-08-03,1775
2019-08-04,1775
2019-08-05,1834
2019-08-06,1834
2019-08-07,1922
2019-08-08,1922
2019-08-09,1922
2019-08-10,1933
2019-08-11,1933
2019-08-12,1979
2019-08-13,1979
2019-08-14,1983
2019-08-15,1983
2019-08-16,1968
2019-08-17,1968
2019-08-18,1871
2019-08-19,1785
2019-08-20,1785
2019-08-21,1719
2019-08-22,1779
2019-08-23,1779
2019-08-24,1727
2019-08-24,1727
2019-08-25,1727
2019-08-25,1727
2019-08-26,1666
2019-08-26,1666
2019-08-27,1666
2019-08-27,1666
2019-08-28,1681
2019-08-29,1681
2019-08-30,1657
2019-08-31,1657
2019-09-01,1633
2019-09-02,1633
2019-09-03,1562
2019-09-04,1562
2019-09-05,1486
2019-09-06,1486
2019-09-07,1411
2019-09-08,1350
2019-09-09,1350
2019-09-10,1287
2019-09-11,1225
2019-09-12,1225
2019-09-13,1167
2019-09-14,1167
2019-09-15,1138
2019-09-16,1138
2019-09-17,1165
2019-09-18,1165
2019-09-19,1162
2019-09-20,1162
2019-09-21,1182
2019-09-22,1182
2019-09-23,1223
2019-09-24,1223
2019-09-25,1238
2019-09-26,1238
2019-09-27,1300
2019-09-28,1300
2019-09-29,1334
2019-09-30,1334
2019-10-01,1270
2019-10-02,1270
2019-10-03,1270
2019-10-04,1307
2019-10-05,1307
2019-10-06,1371
2019-10-07,1371
2019-10-08,1371
2019-10-09,1400
2019-10-10,1400
2019-10-11,1426
2019-10-12,1426
2019-10-13,1498
2019-10-14,1498
2019-10-15,1498
2019-10-16,1532
2019-10-17,1532
2019-10-18,1532
2019-10-19,1523
2019-10-20,1523
2019-10-21,1523
2019-10-22,1528
2019-10-23,1528
2019-10-24,1566
2019-10-25,1566
2019-10-26,1592
2019-10-27,1592
2019-10-28,1667
2019-10-29,1667
2019-10-30,1667
2019-10-31,1719
2019-11-01,1719
2019-11-02,1752
2019-11-03,1752
2019-11-04,1801
2019-11-05,1801
2019-11-06,1801
2019-11-07,1752
2019-11-08,1752
2019-11-09,1687
2019-11-10,1687
2019-11-11,1701
2019-11-12,1701
2019-11-13,1701
2019-11-14,1672
2019-11-15,1672
2019-11-16,1724
2019-11-17,1724
2019-11-18,1793
2019-11-19,1793
2019-11-20,1793
2019-11-21,1803
2019-11-22,1803
2019-11-23,1803
2019-11-24,1763
2019-11-25,1763
2019-11-26,1736
2019-11-27,1736
2019-11-28,1712
2019-11-29,1712
2019-11-30,1712
2019-12-01,1683
2019-12-02,1683
2019-12-03,1737
2019-12-04,1737
2019-12-05,1737
2019-12-06,1763
2019-12-07,1763
2019-12-08,1786
2019-12-09,1786
2019-12-10,1827
2019-12-11,1827
2019-12-12,1827
2019-12-13,1859
2019-12-14,1859
2019-12-15,1835
2019-12-16,1835
2019-12-17,1783
2019-12-18,1783
2019-12-19,1824
2019-12-20,1824
2019-12-21,1790
2019-12-22,1790
2019-12-23,1813
2019-12-24,1813
2019-12-25,1803
2019-12-26,1803
2019-12-27,1852
2019-12-28,1852
2019-12-29,1902
2019-12-30,1902
2019-12-31,1943
2020-01-01,1943
2020-01-02,1939
2020-01-03,1939
2020-01-04,1972
2020-01-05,1972
2020-01-06,1969
2020-01-07,1993
2020-01-08,1993
2020-01-09,2020
2020-01-10,2103
2020-01-11,2169
2020-01-12,2169
2020-01-13,2278
2020-01-14,2278
2020-01-15,2284
2020-01-16,2284
2020-01-17,2327
2020-01-18,2327
2020-01-19,2444
2020-01-20,2444
2020-01-21,2444
2020-01-22,2476
2020-01-23,2476
2020-01-24,2429
2020-01-25,2429
2020-01-26,2339
2020-01-27,2339
2020-01-28,2281
2020-01-29,2281
2020-01-30,2232
2020-01-31,2232
2020-02-01,2215
2020-02-02,2215
2020-02-03,2220
2020-02-04,2220
2020-02-05,2264
2020-02-06,2264
2020-02-07,2245
2020-02-08,2245
2020-02-09,2134
2020-02-10,2035
2020-02-11,2035
2020-02-12,1946
2020-02-13,1946
2020-02-14,1985
2020-02-15,1985
2020-02-16,2067
2020-02-17,2067
2020-02-18,2096
2020-02-19,2096
2020-02-20,1997
2020-02-21,1997
2020-02-22,1987
2020-02-23,1987
2020-02-24,2055
2020-02-25,2055
2020-02-26,2090
2020-02-27,2090
2020-02-28,2015
2020-02-29,2015
2020-03-01,1936
2020-03-02,1936
2020-03-03,1922
2020-03-04,1922
2020-03-05,1922
2020-03-06,1965
2020-03-07,1965
2020-03-08,2058
2020-03-09,2058
2020-03-10,1983
2020-03-11,1983
2020-03-12,2010
2020-03-13,2010
2020-03-14,1937
2020-03-15,1937
2020-03-16,1880
2020-03-17,1880
2020-03-18,1853
2020-03-19,1853
2020-03-20,1901
2020-03-21,1901
2020-03-22,1911
2020-03-23,1928
2020-03-24,1896
2020-03-25,1816
2020-03-26,1842
2020-03-27,1842
2020-03-28,1800
2020-03-29,1854
2020-03-30,1925
2020-03-31,1925
2020-04-01,1969
2020-04-02,2048
2020-04-03,2048
2020-04-04,2044
2020-04-05,2044
2020-04-06,2063
2020-04-07,2063
2020-04-08,2089
2020-04-09,2057
2020-04-10,2057
2020-04-11,2037
2020-04-12,2053
2020-04-13,1971
2020-04-14,1986
2020-04-15,2006
2020-04-16,2006
2020-04-17,2026
2020-04-18,1979
2020-04-19,2022
2020-04-20,2022
2020-04-21,2027
2020-04-22,2066
2020-04-23,2066
2020-04-24,2115
2020-04-25,2085
2020-04-26,2137
2020-04-27,2107
2020-04-28,2020
2020-04-29,1959
2020-04-30,2055
2020-05-01,2055
2020-05-02,2042
2020-05-03,2044
2020-05-04,2044
2020-05-05,2040
2020-05-06,2090
2020-05-07,2090
2020-05-08,2108
2020-05-09,2075
2020-05-10,2025
2020-05-11,2025
2020-05-12,2043
2020-05-13,2044
