date_obj,Fruit%20blast price
2019-05-08,1575
2019-05-09,1575
2019-05-10,1502
2019-05-11,1502
2019-05-12,1510
2019-05-13,1510
2019-05-14,1457
2019-05-15,1457
2019-05-16,1457
2019-05-17,1449
2019-05-18,1466
2019-05-19,1466
2019-05-20,1447
2019-05-21,1447
2019-05-22,1447
2019-05-23,1447
2019-05-24,1465
2019-05-25,1465
2019-05-26,1503
2019-05-27,1503
2019-05-28,1530
2019-05-29,1530
2019-05-30,1601
2019-05-31,1601
2019-06-01,1682
2019-06-02,1682
2019-06-03,1743
2019-06-04,1743
2019-06-05,1717
2019-06-06,1717
2019-06-07,1739
2019-06-08,1739
2019-06-09,1700
2019-06-10,1700
2019-06-11,1700
2019-06-12,1660
2019-06-13,1660
2019-06-14,1663
2019-06-15,1663
2019-06-16,1619
2019-06-17,1619
2019-06-18,1553
2019-06-19,1553
2019-06-20,1495
2019-06-21,1495
2019-06-22,1495
2019-06-23,1504
2019-06-24,1504
2019-06-25,1504
2019-06-26,1504
2019-06-27,1504
2019-06-28,1499
2019-06-29,1499
2019-06-30,1550
2019-07-01,1550
2019-07-02,1550
2019-07-03,1546
2019-07-04,1546
2019-07-05,1500
2019-07-06,1500
2019-07-07,1467
2019-07-08,1467
2019-07-09,1459
2019-07-10,1459
2019-07-11,1445
2019-07-12,1445
2019-07-13,1460
2019-07-14,1460
2019-07-15,1456
2019-07-16,1456
2019-07-17,1472
2019-07-18,1472
2019-07-19,1472
2019-07-20,1467
2019-07-21,1467
2019-07-22,1454
2019-07-23,1454
2019-07-24,1454
2019-07-25,1425
2019-07-26,1425
2019-07-27,1425
2019-07-28,1405
2019-07-29,1405
2019-07-30,1399
2019-07-31,1399
2019-08-01,1399
2019-08-02,1418
2019-08-03,1418
2019-08-04,1411
2019-08-05,1411
2019-08-06,1411
2019-08-07,1403
2019-08-08,1403
2019-08-09,1403
2019-08-10,1419
2019-08-11,1419
2019-08-12,1439
2019-08-13,1439
2019-08-14,1439
2019-08-15,1392
2019-08-16,1392
2019-08-17,1392
2019-08-18,1389
2019-08-19,1389
2019-08-20,1389
2019-08-21,1380
2019-08-22,1380
2019-08-23,1380
2019-08-24,1377
2019-08-24,1377
2019-08-25,1377
2019-08-25,1377
2019-08-26,1377
2019-08-26,1377
2019-08-27,1378
2019-08-27,1378
2019-08-28,1378
2019-08-29,1378
2019-08-30,1326
2019-08-31,1326
2019-09-01,1326
2019-09-02,1281
2019-09-03,1281
2019-09-04,1271
2019-09-05,1271
2019-09-06,1271
2019-09-07,1251
2019-09-08,1251
2019-09-09,1251
2019-09-10,1276
2019-09-11,1276
2019-09-12,1276
2019-09-13,1300
2019-09-14,1300
2019-09-15,1300
2019-09-16,1347
2019-09-17,1347
2019-09-18,1347
2019-09-19,1358
2019-09-20,1358
2019-09-21,1358
2019-09-22,1355
2019-09-23,1355
2019-09-24,1355
2019-09-25,1348
2019-09-26,1348
2019-09-27,1348
2019-09-28,1351
2019-09-29,1351
2019-09-30,1351
2019-10-01,1346
2019-10-02,1346
2019-10-03,1346
2019-10-04,1346
2019-10-05,1357
2019-10-06,1357
2019-10-07,1361
2019-10-08,1361
2019-10-09,1361
2019-10-10,1354
2019-10-11,1354
2019-10-12,1354
2019-10-13,1343
2019-10-14,1343
2019-10-15,1343
2019-10-16,1372
2019-10-17,1372
2019-10-18,1372
2019-10-19,1433
2019-10-20,1433
2019-10-21,1433
2019-10-22,1460
2019-10-23,1460
2019-10-24,1460
2019-10-25,1464
2019-10-26,1464
2019-10-27,1464
2019-10-28,1464
2019-10-29,1464
2019-10-30,1464
2019-10-31,1488
2019-11-01,1488
2019-11-02,1488
2019-11-03,1537
2019-11-04,1537
2019-11-05,1537
2019-11-06,1537
2019-11-07,1586
2019-11-08,1586
2019-11-09,1586
2019-11-10,1636
2019-11-11,1636
2019-11-12,1636
2019-11-13,1631
2019-11-14,1631
2019-11-15,1631
2019-11-16,1642
2019-11-17,1642
2019-11-18,1642
2019-11-19,1642
2019-11-20,1606
2019-11-21,1606
2019-11-22,1606
2019-11-23,1568
2019-11-24,1568
2019-11-25,1568
2019-11-26,1560
2019-11-27,1560
2019-11-28,1560
2019-11-29,1560
2019-11-30,1544
2019-12-01,1544
2019-12-02,1544
2019-12-03,1546
2019-12-04,1546
2019-12-05,1546
2019-12-06,1546
2019-12-07,1535
2019-12-08,1535
2019-12-09,1535
2019-12-10,1528
2019-12-11,1528
2019-12-12,1528
2019-12-13,1531
2019-12-14,1531
2019-12-15,1531
2019-12-16,1537
2019-12-17,1537
2019-12-18,1537
2019-12-19,1531
2019-12-20,1531
2019-12-21,1531
2019-12-22,1541
2019-12-23,1541
2019-12-24,1541
2019-12-25,1583
2019-12-26,1583
2019-12-27,1583
2019-12-28,1596
2019-12-29,1596
2019-12-30,1596
2019-12-31,1590
2020-01-01,1590
2020-01-02,1574
2020-01-03,1574
2020-01-04,1574
2020-01-05,1569
2020-01-06,1569
2020-01-07,1565
2020-01-08,1565
2020-01-09,1565
2020-01-10,1570
2020-01-11,1570
2020-01-12,1629
2020-01-13,1629
2020-01-14,1629
2020-01-15,1683
2020-01-16,1683
2020-01-17,1683
2020-01-18,1754
2020-01-19,1754
2020-01-20,1804
2020-01-21,1804
2020-01-22,1804
2020-01-23,1849
2020-01-24,1849
2020-01-25,1849
2020-01-26,1892
2020-01-27,1892
2020-01-28,1892
2020-01-29,1981
2020-01-30,1981
2020-01-31,1981
2020-02-01,2081
2020-02-02,2081
2020-02-03,2155
2020-02-04,2155
2020-02-05,2155
2020-02-06,2144
2020-02-07,2144
2020-02-08,2144
2020-02-09,2106
2020-02-10,2106
2020-02-11,2116
2020-02-12,2116
2020-02-13,2116
2020-02-14,2101
2020-02-15,2101
2020-02-16,2101
2020-02-17,2191
2020-02-18,2191
2020-02-19,2191
2020-02-20,2160
2020-02-21,2160
2020-02-22,2160
2020-02-23,2156
2020-02-24,2156
2020-02-25,2099
2020-02-26,2099
2020-02-27,2099
2020-02-28,2149
2020-02-29,2149
2020-03-01,2149
2020-03-02,2198
2020-03-03,2198
2020-03-04,2198
2020-03-05,2191
2020-03-06,2191
2020-03-07,2152
2020-03-08,2152
2020-03-09,2045
2020-03-10,2045
2020-03-11,1986
2020-03-12,1986
2020-03-13,1921
2020-03-14,1921
2020-03-15,1970
2020-03-16,1970
2020-03-17,1919
2020-03-18,1919
2020-03-19,1907
2020-03-20,1907
2020-03-21,1890
2020-03-22,1890
2020-03-23,1875
2020-03-24,1875
2020-03-25,1887
2020-03-26,1923
2020-03-27,1923
2020-03-28,1973
2020-03-29,2016
2020-03-30,2077
2020-03-31,2077
2020-04-01,2095
2020-04-02,2063
2020-04-03,2063
2020-04-04,2042
2020-04-05,2042
2020-04-06,2084
2020-04-07,2084
2020-04-08,2183
2020-04-09,2183
2020-04-10,2275
2020-04-11,2378
2020-04-12,2297
2020-04-13,2297
2020-04-14,2186
2020-04-15,2079
2020-04-16,2079
2020-04-17,2045
2020-04-18,1942
2020-04-19,1844
2020-04-20,1844
2020-04-21,1756
2020-04-22,1744
2020-04-23,1744
2020-04-24,1679
2020-04-25,1679
2020-04-26,1612
2020-04-27,1610
2020-04-28,1560
2020-04-29,1560
2020-04-30,1504
2020-05-01,1504
2020-05-02,1455
2020-05-03,1423
2020-05-04,1423
2020-05-05,1440
2020-05-06,1451
2020-05-07,1451
2020-05-08,1437
2020-05-09,1444
2020-05-10,1455
2020-05-11,1455
2020-05-12,1400
2020-05-13,1426
