date_obj,Larupia%20fur price
2019-04-15,742
2019-04-16,707
2019-04-17,707
2019-04-18,707
2019-04-19,707
2019-04-20,707
2019-04-21,707
2019-04-22,707
2019-04-23,707
2019-04-24,683
2019-04-25,683
2019-04-26,683
2019-04-27,683
2019-04-28,683
2019-04-29,683
2019-04-30,683
2019-05-01,683
2019-05-02,678
2019-05-03,678
2019-05-04,678
2019-05-05,678
2019-05-06,678
2019-05-07,678
2019-05-08,678
2019-05-09,707
2019-05-10,707
2019-05-11,707
2019-05-12,707
2019-05-13,707
2019-05-14,707
2019-05-15,707
2019-05-16,694
2019-05-17,694
2019-05-18,694
2019-05-19,694
2019-05-20,694
2019-05-21,694
2019-05-22,694
2019-05-23,694
2019-05-24,694
2019-05-25,728
2019-05-26,728
2019-05-27,728
2019-05-28,728
2019-05-29,728
2019-05-30,728
2019-05-31,728
2019-06-01,728
2019-06-02,697
2019-06-03,697
2019-06-04,697
2019-06-05,697
2019-06-06,697
2019-06-07,697
2019-06-08,697
2019-06-09,699
2019-06-10,699
2019-06-11,699
2019-06-12,699
2019-06-13,699
2019-06-14,699
2019-06-15,699
2019-06-16,699
2019-06-17,699
2019-06-18,694
2019-06-19,694
2019-06-20,694
2019-06-21,694
2019-06-22,694
2019-06-23,694
2019-06-24,694
2019-06-25,694
2019-06-26,664
2019-06-27,664
2019-06-28,664
2019-06-29,664
2019-06-30,664
2019-07-01,664
2019-07-02,664
2019-07-03,664
2019-07-04,672
2019-07-05,672
2019-07-06,672
2019-07-07,672
2019-07-08,672
2019-07-09,672
2019-07-10,672
2019-07-11,672
2019-07-12,672
2019-07-13,701
2019-07-14,701
2019-07-15,701
2019-07-16,701
2019-07-17,701
2019-07-18,701
2019-07-19,701
2019-07-20,701
2019-07-21,701
2019-07-22,729
2019-07-23,729
2019-07-24,729
2019-07-25,729
2019-07-26,729
2019-07-27,729
2019-07-28,729
2019-07-29,729
2019-07-30,729
2019-07-31,751
2019-08-01,751
2019-08-02,751
2019-08-03,751
2019-08-04,751
2019-08-05,751
2019-08-06,751
2019-08-07,751
2019-08-08,751
2019-08-09,751
2019-08-10,718
2019-08-11,718
2019-08-12,718
2019-08-13,718
2019-08-14,718
2019-08-15,718
2019-08-16,718
2019-08-17,718
2019-08-18,698
2019-08-19,698
2019-08-20,698
2019-08-21,698
2019-08-22,698
2019-08-23,698
2019-08-24,698
2019-08-24,698
2019-08-25,698
2019-08-25,698
2019-08-26,698
2019-08-26,698
2019-08-27,689
2019-08-27,689
2019-08-28,689
2019-08-29,689
2019-08-30,689
2019-08-31,689
2019-09-01,689
2019-09-02,689
2019-09-03,689
2019-09-04,689
2019-09-05,689
2019-09-06,694
2019-09-07,694
2019-09-08,694
2019-09-09,694
2019-09-10,694
2019-09-11,694
2019-09-12,694
2019-09-13,694
2019-09-14,694
2019-09-15,694
2019-09-16,673
2019-09-17,673
2019-09-18,673
2019-09-19,673
2019-09-20,673
2019-09-21,673
2019-09-22,673
2019-09-23,673
2019-09-24,673
2019-09-25,673
2019-09-26,696
2019-09-27,696
2019-09-28,696
2019-09-29,696
2019-09-30,696
2019-10-01,696
2019-10-02,696
2019-10-03,696
2019-10-04,696
2019-10-05,696
2019-10-06,669
2019-10-07,669
2019-10-08,669
2019-10-09,669
2019-10-10,669
2019-10-11,669
2019-10-12,669
2019-10-13,669
2019-10-14,669
2019-10-15,669
2019-10-16,678
2019-10-17,678
2019-10-18,678
2019-10-19,678
2019-10-20,678
2019-10-21,678
2019-10-22,678
2019-10-23,678
2019-10-24,678
2019-10-25,678
2019-10-26,677
2019-10-27,677
2019-10-28,677
2019-10-29,677
2019-10-30,677
2019-10-31,677
2019-11-01,677
2019-11-02,677
2019-11-03,677
2019-11-04,665
2019-11-05,665
2019-11-06,665
2019-11-07,665
2019-11-08,665
2019-11-09,665
2019-11-10,665
2019-11-11,665
2019-11-12,665
2019-11-13,665
2019-11-14,665
2019-11-15,677
2019-11-16,677
2019-11-17,677
2019-11-18,677
2019-11-19,677
2019-11-20,677
2019-11-21,677
2019-11-22,677
2019-11-23,677
2019-11-24,677
2019-11-25,677
2019-11-26,677
2019-11-27,691
2019-11-28,691
2019-11-29,691
2019-11-30,691
2019-12-01,691
2019-12-02,691
2019-12-03,691
2019-12-04,691
2019-12-05,691
2019-12-06,691
2019-12-07,664
2019-12-08,664
2019-12-09,664
2019-12-10,664
2019-12-11,664
2019-12-12,664
2019-12-13,664
2019-12-14,664
2019-12-15,664
2019-12-16,664
2019-12-17,649
2019-12-18,649
2019-12-19,649
2019-12-20,649
2019-12-21,649
2019-12-22,649
2019-12-23,649
2019-12-24,649
2019-12-25,649
2019-12-26,649
2019-12-27,649
2019-12-28,618
2019-12-29,618
2019-12-30,618
2019-12-31,618
2020-01-01,618
2020-01-02,618
2020-01-03,618
2020-01-04,618
2020-01-05,618
2020-01-06,618
2020-01-07,591
2020-01-08,591
2020-01-09,591
2020-01-10,591
2020-01-11,591
2020-01-12,591
2020-01-13,591
2020-01-14,591
2020-01-15,591
2020-01-16,603
2020-01-17,603
2020-01-18,603
2020-01-19,603
2020-01-20,603
2020-01-21,603
2020-01-22,603
2020-01-23,603
2020-01-24,603
2020-01-25,603
2020-01-26,634
2020-01-27,634
2020-01-28,634
2020-01-29,634
2020-01-30,634
2020-01-31,634
2020-02-01,634
2020-02-02,634
2020-02-03,634
2020-02-04,634
2020-02-05,666
2020-02-06,666
2020-02-07,666
2020-02-08,666
2020-02-09,666
2020-02-10,666
2020-02-11,666
2020-02-12,666
2020-02-13,700
2020-02-14,700
2020-02-15,700
2020-02-16,700
2020-02-17,700
2020-02-18,700
2020-02-19,700
2020-02-20,700
2020-02-21,700
2020-02-22,712
2020-02-23,712
2020-02-24,712
2020-02-25,712
2020-02-26,712
2020-02-27,712
2020-02-28,681
2020-02-29,681
2020-03-01,681
2020-03-02,681
2020-03-03,681
2020-03-04,681
2020-03-05,662
2020-03-06,662
2020-03-07,662
2020-03-08,662
2020-03-09,662
2020-03-10,662
2020-03-11,635
2020-03-12,635
2020-03-13,635
2020-03-14,635
2020-03-15,635
2020-03-16,611
2020-03-17,611
2020-03-18,611
2020-03-19,611
2020-03-20,611
2020-03-21,584
2020-03-22,584
2020-03-23,584
2020-03-24,584
2020-03-25,561
2020-03-26,561
2020-03-27,561
2020-03-28,561
2020-03-29,543
2020-03-30,543
2020-03-31,543
2020-04-01,543
2020-04-02,548
2020-04-03,548
2020-04-04,548
2020-04-05,548
2020-04-06,548
2020-04-07,548
2020-04-08,569
2020-04-09,569
2020-04-10,569
2020-04-11,569
2020-04-12,543
2020-04-13,543
2020-04-14,543
2020-04-15,543
2020-04-16,519
2020-04-17,519
2020-04-18,519
2020-04-19,497
2020-04-20,497
2020-04-21,497
2020-04-22,497
2020-04-23,492
2020-04-24,492
2020-04-25,492
2020-04-26,492
2020-04-27,480
2020-04-28,480
2020-04-29,480
2020-04-30,480
2020-05-01,480
2020-05-02,461
2020-05-03,461
2020-05-04,461
2020-05-05,461
2020-05-06,461
2020-05-07,445
2020-05-08,445
2020-05-09,445
2020-05-10,445
2020-05-11,425
2020-05-12,425
2020-05-13,425
