date_obj,Leprechaun%20hat price
2019-04-05,4783
2019-04-06,4903
2019-04-07,4938
2019-04-08,4927
2019-04-09,4927
2019-04-10,4978
2019-04-11,4864
2019-04-12,4620
2019-04-13,4431
2019-04-14,4373
2019-04-15,4465
2019-04-16,4482
2019-04-17,4500
2019-04-18,4548
2019-04-19,4604
2019-04-20,4589
2019-04-21,4465
2019-04-22,4396
2019-04-23,4383
2019-04-24,4284
2019-04-25,4197
2019-04-26,4070
2019-04-27,3882
2019-04-28,3687
2019-04-29,3575
2019-04-30,3575
2019-05-01,3575
2019-05-02,3695
2019-05-03,3829
2019-05-04,3663
2019-05-05,3479
2019-05-06,3320
2019-05-07,3289
2019-05-08,3399
2019-05-09,3399
2019-05-10,3487
2019-05-11,3487
2019-05-12,3567
2019-05-13,3674
2019-05-14,3740
2019-05-15,3740
2019-05-16,3820
2019-05-17,3820
2019-05-18,3713
2019-05-19,3713
2019-05-20,3717
2019-05-21,3698
2019-05-22,3673
2019-05-23,3728
2019-05-24,3728
2019-05-25,3761
2019-05-26,3761
2019-05-27,3774
2019-05-28,3785
2019-05-29,3709
2019-05-30,3709
2019-05-31,3764
2019-06-01,3734
2019-06-02,3833
2019-06-03,3833
2019-06-04,3939
2019-06-05,4100
2019-06-06,4100
2019-06-07,4282
2019-06-08,4294
2019-06-09,4220
2019-06-10,4220
2019-06-11,4138
2019-06-12,4138
2019-06-13,4163
2019-06-14,4161
2019-06-15,4161
2019-06-16,4190
2019-06-17,4190
2019-06-18,4160
2019-06-19,4089
2019-06-20,3998
2019-06-21,3998
2019-06-22,3838
2019-06-23,3784
2019-06-24,3784
2019-06-25,3640
2019-06-26,3640
2019-06-27,3547
2019-06-28,3547
2019-06-29,3561
2019-06-30,3461
2019-07-01,3461
2019-07-02,3445
2019-07-03,3445
2019-07-04,3428
2019-07-05,3399
2019-07-06,3399
2019-07-07,3234
2019-07-08,3138
2019-07-09,3184
2019-07-10,3184
2019-07-11,3150
2019-07-12,3150
2019-07-13,3246
2019-07-14,3403
2019-07-15,3403
2019-07-16,3571
2019-07-17,3727
2019-07-18,3727
2019-07-19,3790
2019-07-20,3790
2019-07-21,3752
2019-07-22,3686
2019-07-23,3777
2019-07-24,3777
2019-07-25,3856
2019-07-26,3856
2019-07-27,3896
2019-07-28,3896
2019-07-29,3906
2019-07-30,3863
2019-07-31,3799
2019-08-01,3799
2019-08-02,3702
2019-08-03,3637
2019-08-04,3637
2019-08-05,3608
2019-08-06,3608
2019-08-07,3473
2019-08-08,3473
2019-08-09,3567
2019-08-10,3619
2019-08-11,3619
2019-08-12,3701
2019-08-13,3701
2019-08-14,3860
2019-08-15,3860
2019-08-16,3981
2019-08-17,3981
2019-08-18,4099
2019-08-19,4099
2019-08-20,4212
2019-08-21,4212
2019-08-22,4328
2019-08-23,4328
2019-08-24,4410
2019-08-24,4410
2019-08-25,4410
2019-08-25,4410
2019-08-26,4501
2019-08-26,4501
2019-08-27,4501
2019-08-27,4501
2019-08-28,4428
2019-08-29,4428
2019-08-30,4544
2019-08-31,4544
2019-09-01,4595
2019-09-02,4595
2019-09-03,4445
2019-09-04,4526
2019-09-05,4526
2019-09-06,4612
2019-09-07,4645
2019-09-08,4645
2019-09-09,4846
2019-09-10,4846
2019-09-11,4904
2019-09-12,4904
2019-09-13,4947
2019-09-14,4803
2019-09-15,4803
2019-09-16,4701
2019-09-17,4701
2019-09-18,4592
2019-09-19,4592
2019-09-20,4534
2019-09-21,4534
2019-09-22,4560
2019-09-23,4495
2019-09-24,4495
2019-09-25,4375
2019-09-26,4427
2019-09-27,4427
2019-09-28,4630
2019-09-29,4630
2019-09-30,4654
2019-10-01,4621
2019-10-02,4621
2019-10-03,4550
2019-10-04,4550
2019-10-05,4648
2019-10-06,4774
2019-10-07,4774
2019-10-08,4891
2019-10-09,4891
2019-10-10,5036
2019-10-11,5036
2019-10-12,5006
2019-10-13,4780
2019-10-14,4663
2019-10-15,4663
2019-10-16,4560
2019-10-17,4560
2019-10-18,4534
2019-10-19,4534
2019-10-20,4507
2019-10-21,4507
2019-10-22,4338
2019-10-23,4326
2019-10-24,4326
2019-10-25,4111
2019-10-26,3920
2019-10-27,3743
2019-10-28,3564
2019-10-29,3404
2019-10-30,3239
2019-10-31,3084
2019-11-01,2943
2019-11-02,2795
2019-11-03,2732
2019-11-04,2803
2019-11-05,2803
2019-11-06,2914
2019-11-07,2929
2019-11-08,2929
2019-11-09,3042
2019-11-10,3087
2019-11-11,3087
2019-11-12,3170
2019-11-13,3170
2019-11-14,3237
2019-11-15,3237
2019-11-16,3266
2019-11-17,3266
2019-11-18,3245
2019-11-19,3245
2019-11-20,3114
2019-11-21,3114
2019-11-22,3061
2019-11-23,3061
2019-11-24,3072
2019-11-25,3072
2019-11-26,3180
2019-11-27,3180
2019-11-28,3125
2019-11-29,3125
2019-11-30,3148
2019-12-01,3148
2019-12-02,3025
2019-12-03,3025
2019-12-04,3058
2019-12-05,3058
2019-12-06,3058
2019-12-07,3119
2019-12-08,3119
2019-12-09,3171
2019-12-10,3171
2019-12-11,3186
2019-12-12,3186
2019-12-13,3189
2019-12-14,3189
2019-12-15,3122
2019-12-16,3122
2019-12-17,3044
2019-12-18,3044
2019-12-19,3044
2019-12-20,3027
2019-12-21,3027
2019-12-22,2951
2019-12-23,2951
2019-12-24,2803
2019-12-25,2718
2019-12-26,2718
2019-12-27,2676
2019-12-28,2676
2019-12-29,2592
2019-12-30,2592
2019-12-31,2592
2020-01-01,2592
2020-01-02,2623
2020-01-03,2623
2020-01-04,2631
2020-01-05,2601
2020-01-06,2601
2020-01-07,2606
2020-01-08,2606
2020-01-09,2717
2020-01-10,2717
2020-01-11,2745
2020-01-12,2745
2020-01-13,2759
2020-01-14,2759
2020-01-15,2678
2020-01-16,2678
2020-01-17,2560
2020-01-18,2560
2020-01-19,2504
2020-01-20,2504
2020-01-21,2495
2020-01-22,2510
2020-01-23,2510
2020-01-24,2526
2020-01-25,2526
2020-01-26,2492
2020-01-27,2492
2020-01-28,2516
2020-01-29,2487
2020-01-30,2487
2020-01-31,2413
2020-02-01,2413
2020-02-02,2355
2020-02-03,2355
2020-02-04,2346
2020-02-05,2346
2020-02-06,2361
2020-02-07,2361
2020-02-08,2335
2020-02-09,2335
2020-02-10,2333
2020-02-11,2333
2020-02-12,2354
2020-02-13,2354
2020-02-14,2322
2020-02-15,2322
2020-02-16,2276
2020-02-17,2177
2020-02-18,2177
2020-02-19,2197
2020-02-20,2197
2020-02-21,2255
2020-02-22,2313
2020-02-23,2313
2020-02-24,2297
2020-02-25,2297
2020-02-26,2369
2020-02-27,2369
2020-02-28,2365
2020-02-29,2365
2020-03-01,2362
2020-03-02,2362
2020-03-03,2354
2020-03-04,2354
2020-03-05,2305
2020-03-06,2235
2020-03-07,2235
2020-03-08,2175
2020-03-09,2175
2020-03-10,2193
2020-03-11,2193
2020-03-12,2206
2020-03-13,2206
2020-03-14,2198
2020-03-15,2198
2020-03-16,2178
2020-03-17,2077
2020-03-18,2021
2020-03-19,2021
2020-03-20,2015
2020-03-21,2015
2020-03-22,2042
2020-03-23,2042
2020-03-24,2092
2020-03-25,2113
2020-03-26,2151
2020-03-27,2141
2020-03-28,2141
2020-03-29,2198
2020-03-30,2273
2020-03-31,2357
2020-04-01,2422
2020-04-02,2466
2020-04-03,2466
2020-04-04,2401
2020-04-05,2359
2020-04-06,2310
2020-04-07,2201
2020-04-08,2102
2020-04-09,2140
2020-04-10,2140
2020-04-11,2132
2020-04-12,2133
2020-04-13,2122
2020-04-14,2127
2020-04-15,2115
2020-04-16,2115
2020-04-17,2073
2020-04-18,2046
2020-04-19,1977
2020-04-20,1982
2020-04-21,2002
2020-04-22,1997
2020-04-23,2005
2020-04-24,2016
2020-04-25,2031
2020-04-26,1997
2020-04-27,1934
2020-04-28,1856
2020-04-29,1837
2020-04-30,1777
2020-05-01,1777
2020-05-02,1743
2020-05-03,1747
2020-05-04,1747
2020-05-05,1734
2020-05-06,1811
2020-05-07,1894
2020-05-08,1894
2020-05-09,1962
2020-05-10,1995
2020-05-11,1995
2020-05-12,1976
2020-05-13,1966
