date_obj,White%20flowers price
2019-04-02,175875
2019-04-03,175875
2019-04-04,175875
2019-04-05,175875
2019-04-06,175875
2019-04-07,175875
2019-04-08,175875
2019-04-09,175875
2019-04-10,175875
2019-04-11,177292
2019-04-12,177292
2019-04-13,177292
2019-04-14,177292
2019-04-15,177292
2019-04-16,177292
2019-04-17,177292
2019-04-18,177292
2019-04-19,177292
2019-04-20,177292
2019-04-21,177292
2019-04-22,177292
2019-04-23,177292
2019-04-24,177292
2019-04-25,177292
2019-04-26,177292
2019-04-27,177292
2019-04-28,177292
2019-04-29,177292
2019-04-30,177292
2019-05-01,177292
2019-05-02,177292
2019-05-03,177292
2019-05-04,181697
2019-05-05,181697
2019-05-06,181697
2019-05-07,181697
2019-05-08,181697
2019-05-09,181697
2019-05-10,181697
2019-05-11,181697
2019-05-12,181697
2019-05-13,181697
2019-05-14,181697
2019-05-15,181697
2019-05-16,181697
2019-05-17,181697
2019-05-18,181697
2019-05-19,181697
2019-05-20,181697
2019-05-21,181697
2019-05-22,181697
2019-05-23,181697
2019-05-24,181697
2019-05-25,181697
2019-05-26,181697
2019-05-27,181697
2019-05-28,181697
2019-05-29,186651
2019-05-30,186651
2019-05-31,186651
2019-06-01,186651
2019-06-02,186651
2019-06-03,186651
2019-06-04,186651
2019-06-05,186651
2019-06-06,186651
2019-06-07,186651
2019-06-08,186651
2019-06-09,186651
2019-06-10,186651
2019-06-11,186651
2019-06-12,186651
2019-06-13,186651
2019-06-14,186651
2019-06-15,186651
2019-06-16,186651
2019-06-17,186651
2019-06-18,186651
2019-06-19,186651
2019-06-20,186651
2019-06-21,186651
2019-06-22,186651
2019-06-23,185427
2019-06-24,185427
2019-06-25,185427
2019-06-26,185427
2019-06-27,185427
2019-06-28,185427
2019-06-29,185427
2019-06-30,185427
2019-07-01,185427
2019-07-02,185427
2019-07-03,185427
2019-07-04,185427
2019-07-05,185427
2019-07-06,185427
2019-07-07,185427
2019-07-08,185427
2019-07-09,185427
2019-07-10,185427
2019-07-11,185427
2019-07-12,185427
2019-07-13,185427
2019-07-14,185427
2019-07-15,185427
2019-07-16,185427
2019-07-17,185427
2019-07-18,185427
2019-07-19,185427
2019-07-20,185427
2019-07-21,190765
2019-07-22,190765
2019-07-23,190765
2019-07-24,190765
2019-07-25,190765
2019-07-26,190765
2019-07-27,190765
2019-07-28,190765
2019-07-29,190765
2019-07-30,190765
2019-07-31,190765
2019-08-01,190765
2019-08-02,190765
2019-08-03,190765
2019-08-04,190765
2019-08-05,190765
2019-08-06,190765
2019-08-07,190765
2019-08-08,190765
2019-08-09,190765
2019-08-10,190765
2019-08-11,190765
2019-08-12,190765
2019-08-13,190765
2019-08-14,190765
2019-08-15,196637
2019-08-16,196637
2019-08-17,196637
2019-08-18,196637
2019-08-19,196637
2019-08-20,196637
2019-08-21,196637
2019-08-22,196637
2019-08-23,196637
2019-08-24,196637
2019-08-24,196637
2019-08-25,196637
2019-08-25,196637
2019-08-26,196637
2019-08-26,196637
2019-08-27,196637
2019-08-27,196637
2019-08-28,196637
2019-08-29,196637
2019-08-30,196637
2019-08-31,196637
2019-09-01,196637
2019-09-02,196637
2019-09-03,196637
2019-09-04,196637
2019-09-05,196637
2019-09-06,196637
2019-09-07,196637
2019-09-08,196637
2019-09-09,196637
2019-09-10,196637
2019-09-11,196637
2019-09-12,202539
2019-09-13,202539
2019-09-14,202539
2019-09-15,202539
2019-09-16,202539
2019-09-17,202539
2019-09-18,202539
2019-09-19,202539
2019-09-20,202539
2019-09-21,202539
2019-09-22,202539
2019-09-23,202539
2019-09-24,202539
2019-09-25,202539
2019-09-26,202539
2019-09-27,202539
2019-09-28,202539
2019-09-29,202539
2019-09-30,202539
2019-10-01,202539
2019-10-02,202539
2019-10-03,202539
2019-10-04,202539
2019-10-05,202539
2019-10-06,202539
2019-10-07,202539
2019-10-08,202539
2019-10-09,202539
2019-10-10,202539
2019-10-11,202539
2019-10-12,202539
2019-10-13,202539
2019-10-14,203393
2019-10-15,203393
2019-10-16,203393
2019-10-17,203393
2019-10-18,203393
2019-10-19,203393
2019-10-20,203393
2019-10-21,203393
2019-10-22,203393
2019-10-23,203393
2019-10-24,203393
2019-10-25,203393
2019-10-26,203393
2019-10-27,203393
2019-10-28,203393
2019-10-29,203393
2019-10-30,203393
2019-10-31,203393
2019-11-01,203393
2019-11-02,203393
2019-11-03,203393
2019-11-04,203393
2019-11-05,203393
2019-11-06,203393
2019-11-07,203393
2019-11-08,203393
2019-11-09,203393
2019-11-10,203393
2019-11-11,203393
2019-11-12,203393
2019-11-13,203393
2019-11-14,203393
2019-11-15,199753
2019-11-16,199753
2019-11-17,199753
2019-11-18,199753
2019-11-19,199753
2019-11-20,199753
2019-11-21,199753
2019-11-22,199753
2019-11-23,199753
2019-11-24,199753
2019-11-25,199753
2019-11-26,199753
2019-11-27,199753
2019-11-28,199753
2019-11-29,199753
2019-11-30,199753
2019-12-01,199753
2019-12-02,199753
2019-12-03,199753
2019-12-04,199753
2019-12-05,199753
2019-12-06,199753
2019-12-07,199753
2019-12-08,199753
2019-12-09,199753
2019-12-10,199753
2019-12-11,199753
2019-12-12,199753
2019-12-13,199753
2019-12-14,199753
2019-12-15,199753
2019-12-16,199753
2019-12-17,199753
2019-12-18,199753
2019-12-19,199753
2019-12-20,199753
2019-12-21,197331
2019-12-22,197331
2019-12-23,197331
2019-12-24,197331
2019-12-25,197331
2019-12-26,197331
2019-12-27,197331
2019-12-28,197331
2019-12-29,197331
2019-12-30,197331
2019-12-31,197331
2020-01-01,197331
2020-01-02,197331
2020-01-03,197331
2020-01-04,197331
2020-01-05,197331
2020-01-06,197331
2020-01-07,197331
2020-01-08,197331
2020-01-09,197331
2020-01-10,197331
2020-01-11,197331
2020-01-12,197331
2020-01-13,197331
2020-01-14,197331
2020-01-15,197331
2020-01-16,197331
2020-01-17,197331
2020-01-18,205664
2020-01-19,205664
2020-01-20,205664
2020-01-21,205664
2020-01-22,205664
2020-01-23,205664
2020-01-24,205664
2020-01-25,205664
2020-01-26,205664
2020-01-27,205664
2020-01-28,205664
2020-01-29,205664
2020-01-30,205664
2020-01-31,205664
2020-02-01,205664
2020-02-02,205664
2020-02-03,205664
2020-02-04,205664
2020-02-05,205664
2020-02-06,205664
2020-02-07,205664
2020-02-08,205664
2020-02-09,205664
2020-02-10,205664
2020-02-11,214872
2020-02-12,214872
2020-02-13,214872
2020-02-14,214872
2020-02-15,214872
2020-02-16,214872
2020-02-17,214872
2020-02-18,214872
2020-02-19,214872
2020-02-20,214872
2020-02-21,214872
2020-02-22,214872
2020-02-23,214872
2020-02-24,214872
2020-02-25,214872
2020-02-26,214872
2020-02-27,214872
2020-02-28,214872
2020-02-29,214872
2020-03-01,214872
2020-03-02,214872
2020-03-03,214872
2020-03-04,214872
2020-03-05,214872
2020-03-06,222075
2020-03-07,222075
2020-03-08,222075
2020-03-09,222075
2020-03-10,222075
2020-03-11,222075
2020-03-12,222075
2020-03-13,222075
2020-03-14,222075
2020-03-15,222075
2020-03-16,222075
2020-03-17,222075
2020-03-18,222075
2020-03-19,222075
2020-03-20,222075
2020-03-21,222075
2020-03-22,222075
2020-03-23,222075
2020-03-24,222075
2020-03-25,222075
2020-03-26,222075
2020-03-27,222075
2020-03-28,229688
2020-03-29,229688
2020-03-30,229688
2020-03-31,229688
2020-04-01,229688
2020-04-02,229688
2020-04-03,229688
2020-04-04,229688
2020-04-05,229688
2020-04-06,229688
2020-04-07,229688
2020-04-08,229688
2020-04-09,229688
2020-04-10,229688
2020-04-11,229688
2020-04-12,229688
2020-04-13,229688
2020-04-14,237571
2020-04-15,237571
2020-04-16,237571
2020-04-17,237571
2020-04-18,237571
2020-04-19,237571
2020-04-20,237571
2020-04-21,237571
2020-04-22,237571
2020-04-23,237571
2020-04-24,237571
2020-04-25,237571
2020-04-26,237571
2020-04-27,237571
2020-04-28,230567
2020-04-29,230567
2020-04-30,230567
2020-05-01,230567
2020-05-02,230567
2020-05-03,230567
2020-05-04,230567
2020-05-05,230567
2020-05-06,230567
2020-05-07,230567
2020-05-08,230567
2020-05-09,230567
2020-05-10,230567
2020-05-11,230567
2020-05-12,230567
2020-05-13,230567
