date_obj,Godsword%20shard%202 price
2019-03-25,153131
2019-03-26,153271
2019-03-27,153271
2019-03-28,152100
2019-03-29,152100
2019-03-30,152033
2019-03-31,152033
2019-04-01,152987
2019-04-02,152987
2019-04-03,152198
2019-04-04,152198
2019-04-05,151553
2019-04-06,151553
2019-04-07,151703
2019-04-08,151703
2019-04-09,151515
2019-04-10,151515
2019-04-11,151515
2019-04-12,151308
2019-04-13,151308
2019-04-14,153387
2019-04-15,153387
2019-04-16,158440
2019-04-17,158440
2019-04-18,161347
2019-04-19,161347
2019-04-20,161348
2019-04-21,161348
2019-04-22,158394
2019-04-23,158394
2019-04-24,159365
2019-04-25,159365
2019-04-26,154565
2019-04-27,154565
2019-04-28,154565
2019-04-29,157414
2019-04-30,157414
2019-05-01,163821
2019-05-02,163821
2019-05-03,170995
2019-05-04,170995
2019-05-05,179545
2019-05-06,179545
2019-05-07,184001
2019-05-08,184001
2019-05-09,184001
2019-05-10,185639
2019-05-11,185639
2019-05-12,184398
2019-05-13,184398
2019-05-14,178137
2019-05-15,178137
2019-05-16,178137
2019-05-17,169869
2019-05-18,165184
2019-05-19,165184
2019-05-20,161820
2019-05-21,161820
2019-05-22,161820
2019-05-23,167095
2019-05-24,167095
2019-05-25,168519
2019-05-26,168519
2019-05-27,164025
2019-05-28,164025
2019-05-29,157362
2019-05-30,157362
2019-05-31,157362
2019-06-01,153961
2019-06-02,153961
2019-06-03,153349
2019-06-04,153349
2019-06-05,158296
2019-06-06,158296
2019-06-07,158842
2019-06-08,158842
2019-06-09,157925
2019-06-10,157925
2019-06-11,157925
2019-06-12,154546
2019-06-13,154546
2019-06-14,154280
2019-06-15,154280
2019-06-16,156928
2019-06-17,156928
2019-06-18,156928
2019-06-19,153594
2019-06-20,153594
2019-06-21,151778
2019-06-22,151778
2019-06-23,152121
2019-06-24,152121
2019-06-25,152121
2019-06-26,155497
2019-06-27,155497
2019-06-28,155497
2019-06-29,160080
2019-06-30,160080
2019-07-01,159632
2019-07-02,159632
2019-07-03,162930
2019-07-04,162930
2019-07-05,162930
2019-07-06,162307
2019-07-07,162307
2019-07-08,163590
2019-07-09,163590
2019-07-10,163486
2019-07-11,163486
2019-07-12,166791
2019-07-13,166791
2019-07-14,158950
2019-07-15,158950
2019-07-16,158950
2019-07-17,152550
2019-07-18,152550
2019-07-19,152550
2019-07-20,153255
2019-07-21,153255
2019-07-22,156275
2019-07-23,156275
2019-07-24,156275
2019-07-25,153221
2019-07-26,153221
2019-07-27,153221
2019-07-28,158402
2019-07-29,158402
2019-07-30,164212
2019-07-31,164212
2019-08-01,168384
2019-08-02,168384
2019-08-03,162143
2019-08-04,162143
2019-08-05,157406
2019-08-06,157406
2019-08-07,159057
2019-08-08,159057
2019-08-09,159057
2019-08-10,154845
2019-08-11,154845
2019-08-12,156013
2019-08-13,156013
2019-08-14,156013
2019-08-15,157161
2019-08-16,157161
2019-08-17,155982
2019-08-18,155982
2019-08-19,154918
2019-08-20,154918
2019-08-21,154918
2019-08-22,155778
2019-08-23,155778
2019-08-24,155358
2019-08-24,155358
2019-08-25,155358
2019-08-25,155358
2019-08-26,155358
2019-08-26,155358
2019-08-27,155267
2019-08-27,155267
2019-08-28,155267
2019-08-29,155164
2019-08-30,155164
2019-08-31,155164
2019-09-01,153910
2019-09-02,153910
2019-09-03,153910
2019-09-04,154163
2019-09-05,154163
2019-09-06,154163
2019-09-07,158420
2019-09-08,158420
2019-09-09,158420
2019-09-10,156446
2019-09-11,156446
2019-09-12,156446
2019-09-13,156609
2019-09-14,156609
2019-09-15,154822
2019-09-16,154822
2019-09-17,154470
2019-09-18,154470
2019-09-19,154470
2019-09-20,154044
2019-09-21,154044
2019-09-22,154914
2019-09-23,154914
2019-09-24,154914
2019-09-25,153780
2019-09-26,153780
2019-09-27,153780
2019-09-28,153961
2019-09-29,153961
2019-09-30,153961
2019-10-01,154061
2019-10-02,154061
2019-10-03,154061
2019-10-04,156931
2019-10-05,156931
2019-10-06,156462
2019-10-07,156462
2019-10-08,156462
2019-10-09,155513
2019-10-10,155513
2019-10-11,155513
2019-10-12,157805
2019-10-13,157805
2019-10-14,155111
2019-10-15,155111
2019-10-16,155111
2019-10-17,158330
2019-10-18,158330
2019-10-19,162053
2019-10-20,162053
2019-10-21,162053
2019-10-22,163569
2019-10-23,163569
2019-10-24,163569
2019-10-25,160486
2019-10-26,160486
2019-10-27,158452
2019-10-28,158452
2019-10-29,158452
2019-10-30,159527
2019-10-31,159527
2019-11-01,160575
2019-11-02,160575
2019-11-03,160776
2019-11-04,160776
2019-11-05,160776
2019-11-06,160335
2019-11-07,160335
2019-11-08,160887
2019-11-09,160887
2019-11-10,162568
2019-11-11,162568
2019-11-12,160758
2019-11-13,160758
2019-11-14,160758
2019-11-15,157332
2019-11-16,157332
2019-11-17,157332
2019-11-18,155124
2019-11-19,155124
2019-11-20,155124
2019-11-21,154582
2019-11-22,154582
2019-11-23,151491
2019-11-24,151491
2019-11-25,151491
2019-11-26,153942
2019-11-27,153942
2019-11-28,153942
2019-11-29,155486
2019-11-30,155486
2019-12-01,154190
2019-12-02,154190
2019-12-03,154190
2019-12-04,152522
2019-12-05,152522
2019-12-06,152522
2019-12-07,157220
2019-12-08,157220
2019-12-09,157220
2019-12-10,161983
2019-12-11,161983
2019-12-12,161983
2019-12-13,170083
2019-12-14,170083
2019-12-15,173583
2019-12-16,173583
2019-12-17,173583
2019-12-18,165255
2019-12-19,165255
2019-12-20,165255
2019-12-21,162618
2019-12-22,162618
2019-12-23,162618
2019-12-24,158290
2019-12-25,158290
2019-12-26,157149
2019-12-27,157149
2019-12-28,153727
2019-12-29,153727
2019-12-30,153727
2019-12-31,153527
2020-01-01,153527
2020-01-02,156149
2020-01-03,156149
2020-01-04,155506
2020-01-05,155506
2020-01-06,153625
2020-01-07,153625
2020-01-08,153625
2020-01-09,157571
2020-01-10,157571
2020-01-11,152777
2020-01-12,152777
2020-01-13,152777
2020-01-14,153099
2020-01-15,153099
2020-01-16,151650
2020-01-17,151650
2020-01-18,151588
2020-01-19,151588
2020-01-20,153336
2020-01-21,153336
2020-01-22,151883
2020-01-23,151883
2020-01-24,153415
2020-01-25,153415
2020-01-26,154762
2020-01-27,154762
2020-01-28,155008
2020-01-29,155008
2020-01-30,157285
2020-01-31,157285
2020-02-01,158663
2020-02-02,158663
2020-02-03,152160
2020-02-04,152160
2020-02-05,153714
2020-02-06,153714
2020-02-07,152960
2020-02-08,152960
2020-02-09,151405
2020-02-10,151626
2020-02-11,151626
2020-02-12,152351
2020-02-13,152351
2020-02-14,156306
2020-02-15,156306
2020-02-16,157388
2020-02-17,157388
2020-02-18,161977
2020-02-19,161977
2020-02-20,159284
2020-02-21,159284
2020-02-22,155027
2020-02-23,155027
2020-02-24,153718
2020-02-25,153718
2020-02-26,154165
2020-02-27,154165
2020-02-28,158105
2020-02-29,158105
2020-03-01,161184
2020-03-02,161184
2020-03-03,167463
2020-03-04,167463
2020-03-05,167697
2020-03-06,167697
2020-03-07,163293
2020-03-08,163293
2020-03-09,157054
2020-03-10,157054
2020-03-11,160744
2020-03-12,160744
2020-03-13,166724
2020-03-14,166724
2020-03-15,165088
2020-03-16,159748
2020-03-17,159748
2020-03-18,155088
2020-03-19,155088
2020-03-20,156890
2020-03-21,156890
2020-03-22,163487
2020-03-23,163487
2020-03-24,164824
2020-03-25,164824
2020-03-26,161953
2020-03-27,161953
2020-03-28,161739
2020-03-29,159466
2020-03-30,161158
2020-03-31,161158
2020-04-01,155468
2020-04-02,158434
2020-04-03,158434
2020-04-04,161981
2020-04-05,161981
2020-04-06,161869
2020-04-07,161869
2020-04-08,158933
2020-04-09,158777
2020-04-10,158777
2020-04-11,158681
2020-04-12,158498
2020-04-13,158498
2020-04-14,154692
2020-04-15,155906
2020-04-16,155906
2020-04-17,151773
2020-04-18,151545
2020-04-19,152152
2020-04-20,152152
2020-04-21,158698
2020-04-22,158844
2020-04-23,158844
2020-04-24,161619
2020-04-25,165371
2020-04-26,172338
2020-04-27,172314
2020-04-28,176546
2020-04-29,177239
2020-04-30,172638
2020-05-01,172638
2020-05-02,164352
2020-05-03,164203
2020-05-04,164203
2020-05-05,166828
2020-05-06,165606
2020-05-07,167360
2020-05-08,167360
2020-05-09,161845
2020-05-10,155527
2020-05-11,155527
2020-05-12,154236
2020-05-13,158326
