date_obj,Rune%20brutal price
2019-07-15,979
2019-07-16,979
2019-07-17,968
2019-07-18,968
2019-07-19,968
2019-07-20,972
2019-07-21,972
2019-07-22,966
2019-07-23,966
2019-07-24,966
2019-07-25,963
2019-07-26,963
2019-07-27,963
2019-07-28,967
2019-07-29,967
2019-07-30,974
2019-07-31,974
2019-08-01,974
2019-08-02,977
2019-08-03,977
2019-08-04,992
2019-08-05,992
2019-08-06,992
2019-08-07,993
2019-08-08,993
2019-08-09,993
2019-08-10,1017
2019-08-11,1017
2019-08-12,1017
2019-08-13,1017
2019-08-14,1019
2019-08-15,1019
2019-08-16,1014
2019-08-17,1014
2019-08-18,1014
2019-08-19,1042
2019-08-20,1042
2019-08-21,1042
2019-08-22,1042
2019-08-23,1007
2019-08-24,1007
2019-08-24,1007
2019-08-25,1007
2019-08-25,1007
2019-08-26,1008
2019-08-26,1008
2019-08-27,1008
2019-08-27,1008
2019-08-28,1008
2019-08-29,1008
2019-08-30,986
2019-08-31,986
2019-09-01,1001
2019-09-02,1001
2019-09-03,1001
2019-09-04,1001
2019-09-05,993
2019-09-06,993
2019-09-07,993
2019-09-08,956
2019-09-09,956
2019-09-10,956
2019-09-11,917
2019-09-12,917
2019-09-13,917
2019-09-14,937
2019-09-15,937
2019-09-16,960
2019-09-17,960
2019-09-18,975
2019-09-19,975
2019-09-20,975
2019-09-21,996
2019-09-22,996
2019-09-23,1015
2019-09-24,1015
2019-09-25,1015
2019-09-26,1004
2019-09-27,1004
2019-09-28,1004
2019-09-29,1017
2019-09-30,1017
2019-10-01,1050
2019-10-02,1050
2019-10-03,1050
2019-10-04,1039
2019-10-05,1039
2019-10-06,1035
2019-10-07,1035
2019-10-08,1035
2019-10-09,1050
2019-10-10,1050
2019-10-11,1050
2019-10-12,1043
2019-10-13,1043
2019-10-14,1036
2019-10-15,1036
2019-10-16,1036
2019-10-17,1014
2019-10-18,1014
2019-10-19,1014
2019-10-20,1004
2019-10-21,1004
2019-10-22,1004
2019-10-23,976
2019-10-24,976
2019-10-25,976
2019-10-26,973
2019-10-27,973
2019-10-28,989
2019-10-29,989
2019-10-30,989
2019-10-31,989
2019-11-01,981
2019-11-02,981
2019-11-03,987
2019-11-04,987
2019-11-05,987
2019-11-06,981
2019-11-07,981
2019-11-08,981
2019-11-09,955
2019-11-10,955
2019-11-11,945
2019-11-12,945
2019-11-13,945
2019-11-14,945
2019-11-15,945
2019-11-16,945
2019-11-17,932
2019-11-18,932
2019-11-19,932
2019-11-20,952
2019-11-21,952
2019-11-22,952
2019-11-23,972
2019-11-24,972
2019-11-25,972
2019-11-26,958
2019-11-27,958
2019-11-28,958
2019-11-29,958
2019-11-30,985
2019-12-01,985
2019-12-02,985
2019-12-03,985
2019-12-04,1014
2019-12-05,1014
2019-12-06,1014
2019-12-07,1014
2019-12-08,1013
2019-12-09,1013
2019-12-10,1013
2019-12-11,986
2019-12-12,986
2019-12-13,986
2019-12-14,981
2019-12-15,981
2019-12-16,981
2019-12-17,992
2019-12-18,992
2019-12-19,992
2019-12-20,992
2019-12-21,996
2019-12-22,996
2019-12-23,996
2019-12-24,1000
2019-12-25,1000
2019-12-26,1000
2019-12-27,1030
2019-12-28,1030
2019-12-29,1030
2019-12-30,1030
2019-12-31,1038
2020-01-01,1038
2020-01-02,1038
2020-01-03,1045
2020-01-04,1045
2020-01-05,1045
2020-01-06,1058
2020-01-07,1058
2020-01-08,1058
2020-01-09,1070
2020-01-10,1070
2020-01-11,1075
2020-01-12,1075
2020-01-13,1075
2020-01-14,1075
2020-01-15,1034
2020-01-16,1034
2020-01-17,1034
2020-01-18,1011
2020-01-19,1011
2020-01-20,1011
2020-01-21,1011
2020-01-22,1011
2020-01-23,1004
2020-01-24,1004
2020-01-25,1004
2020-01-26,989
2020-01-27,989
2020-01-28,989
2020-01-29,993
2020-01-30,993
2020-01-31,981
2020-02-01,981
2020-02-02,973
2020-02-03,973
2020-02-04,973
2020-02-05,985
2020-02-06,985
2020-02-07,985
2020-02-08,983
2020-02-09,983
2020-02-10,980
2020-02-11,980
2020-02-12,998
2020-02-13,998
2020-02-14,1016
2020-02-15,1016
2020-02-16,1016
2020-02-17,1023
2020-02-18,1023
2020-02-19,1023
2020-02-20,1007
2020-02-21,1007
2020-02-22,1007
2020-02-23,1015
2020-02-24,1015
2020-02-25,1002
2020-02-26,1002
2020-02-27,1012
2020-02-28,1012
2020-02-29,999
2020-03-01,999
2020-03-02,979
2020-03-03,979
2020-03-04,984
2020-03-05,984
2020-03-06,980
2020-03-07,980
2020-03-08,967
2020-03-09,967
2020-03-10,972
2020-03-11,972
2020-03-12,976
2020-03-13,976
2020-03-14,953
2020-03-15,953
2020-03-16,917
2020-03-17,917
2020-03-18,900
2020-03-19,900
2020-03-20,899
2020-03-21,899
2020-03-22,913
2020-03-23,913
2020-03-24,909
2020-03-25,909
2020-03-26,932
2020-03-27,932
2020-03-28,977
2020-03-29,990
2020-03-30,990
2020-03-31,996
2020-04-01,1009
2020-04-02,1019
2020-04-03,1019
2020-04-04,1017
2020-04-05,1017
2020-04-06,1001
2020-04-07,1001
2020-04-08,976
2020-04-09,976
2020-04-10,941
2020-04-11,936
2020-04-12,936
2020-04-13,935
2020-04-14,949
2020-04-15,984
2020-04-16,984
2020-04-17,960
2020-04-18,951
2020-04-19,968
2020-04-20,968
2020-04-21,998
2020-04-22,1029
2020-04-23,1029
2020-04-24,995
2020-04-25,995
2020-04-26,963
2020-04-27,947
2020-04-28,932
2020-04-29,932
2020-04-30,925
2020-05-01,925
2020-05-02,913
2020-05-03,929
2020-05-04,929
2020-05-05,963
2020-05-06,996
2020-05-07,996
2020-05-08,1019
2020-05-09,992
2020-05-10,951
2020-05-11,951
2020-05-12,928
2020-05-13,906
