date_obj,Black%20full%20helm%20(t) price
2019-03-24,27760
2019-03-25,27674
2019-03-26,27674
2019-03-27,27674
2019-03-28,28479
2019-03-29,28479
2019-03-30,29303
2019-03-31,29303
2019-04-01,28965
2019-04-02,28965
2019-04-03,28268
2019-04-04,28268
2019-04-05,28268
2019-04-06,27873
2019-04-07,27873
2019-04-08,27693
2019-04-09,27693
2019-04-10,28303
2019-04-11,28303
2019-04-12,28290
2019-04-13,27411
2019-04-14,27411
2019-04-15,27477
2019-04-16,27477
2019-04-17,27774
2019-04-18,27774
2019-04-19,28197
2019-04-20,28153
2019-04-21,28153
2019-04-22,27644
2019-04-23,27644
2019-04-24,26910
2019-04-25,26910
2019-04-26,27195
2019-04-27,27195
2019-04-28,27876
2019-04-29,27876
2019-04-30,27713
2019-05-01,27713
2019-05-02,27337
2019-05-03,27337
2019-05-04,27155
2019-05-05,27155
2019-05-06,27155
2019-05-07,26894
2019-05-08,26894
2019-05-09,26894
2019-05-10,25767
2019-05-11,25767
2019-05-12,24601
2019-05-13,24601
2019-05-14,23387
2019-05-15,23387
2019-05-16,22394
2019-05-17,22394
2019-05-18,22022
2019-05-19,22022
2019-05-20,21088
2019-05-21,21088
2019-05-22,21088
2019-05-23,20452
2019-05-24,20452
2019-05-25,19819
2019-05-26,19819
2019-05-27,20784
2019-05-28,20784
2019-05-29,21488
2019-05-30,21488
2019-05-31,21488
2019-06-01,21326
2019-06-02,21326
2019-06-03,21294
2019-06-04,21294
2019-06-05,21476
2019-06-06,21476
2019-06-07,21476
2019-06-08,22347
2019-06-09,22347
2019-06-10,23308
2019-06-11,23308
2019-06-12,24356
2019-06-13,24356
2019-06-14,24328
2019-06-15,24328
2019-06-16,24328
2019-06-17,24949
2019-06-18,24949
2019-06-19,24949
2019-06-20,26054
2019-06-21,26054
2019-06-22,26054
2019-06-23,27340
2019-06-24,27340
2019-06-25,27340
2019-06-26,28330
2019-06-27,28330
2019-06-28,28330
2019-06-29,27833
2019-06-30,27833
2019-07-01,27070
2019-07-02,27070
2019-07-03,26472
2019-07-04,26472
2019-07-05,26472
2019-07-06,27361
2019-07-07,27361
2019-07-08,28607
2019-07-09,28607
2019-07-10,29638
2019-07-11,29638
2019-07-12,29638
2019-07-13,30263
2019-07-14,30263
2019-07-15,30794
2019-07-16,30794
2019-07-17,32028
2019-07-18,32028
2019-07-19,32028
2019-07-20,32028
2019-07-21,33379
2019-07-22,33379
2019-07-23,33379
2019-07-24,32057
2019-07-25,32057
2019-07-26,32057
2019-07-27,30462
2019-07-28,30462
2019-07-29,29186
2019-07-30,29186
2019-07-31,28379
2019-08-01,28379
2019-08-02,28379
2019-08-03,27191
2019-08-04,27191
2019-08-05,26031
2019-08-06,26031
2019-08-07,24904
2019-08-08,24904
2019-08-09,24103
2019-08-10,24103
2019-08-11,23247
2019-08-12,23247
2019-08-13,22463
2019-08-14,22463
2019-08-15,22256
2019-08-16,22256
2019-08-17,21951
2019-08-18,21951
2019-08-19,21313
2019-08-20,21313
2019-08-21,21313
2019-08-22,20669
2019-08-23,20669
2019-08-24,20669
2019-08-24,20669
2019-08-25,20174
2019-08-25,20174
2019-08-26,20174
2019-08-27,20174
2019-08-27,20174
2019-08-28,19253
2019-08-29,19253
2019-08-30,18735
2019-08-31,18735
2019-09-01,18409
2019-09-02,18409
2019-09-03,18409
2019-09-04,17594
2019-09-05,17594
2019-09-06,17594
2019-09-07,17398
2019-09-08,17398
2019-09-09,17398
2019-09-10,18211
2019-09-11,18211
2019-09-12,18211
2019-09-13,19033
2019-09-14,19033
2019-09-15,19866
2019-09-16,19866
2019-09-17,19866
2019-09-18,20403
2019-09-19,20403
2019-09-20,20403
2019-09-21,20001
2019-09-22,20001
2019-09-23,20198
2019-09-24,20198
2019-09-25,20198
2019-09-26,20898
2019-09-27,20898
2019-09-28,20898
2019-09-29,21794
2019-09-30,21794
2019-10-01,21794
2019-10-02,22764
2019-10-03,22764
2019-10-04,22764
2019-10-05,23479
2019-10-06,23479
2019-10-07,23479
2019-10-08,23367
2019-10-09,23367
2019-10-10,23367
2019-10-11,23367
2019-10-12,22887
2019-10-13,22887
2019-10-14,23422
2019-10-15,23422
2019-10-16,23422
2019-10-17,24414
2019-10-18,24414
2019-10-19,24414
2019-10-20,25410
2019-10-21,25410
2019-10-22,25410
2019-10-23,26494
2019-10-24,26494
2019-10-25,26494
2019-10-26,26788
2019-10-27,26788
2019-10-28,26788
2019-10-29,26615
2019-10-30,26615
2019-10-31,26615
2019-11-01,26615
2019-11-02,26518
2019-11-03,26518
2019-11-04,26518
2019-11-05,25280
2019-11-06,25280
2019-11-07,25280
2019-11-08,24941
2019-11-09,24941
2019-11-10,24312
2019-11-11,24312
2019-11-12,23442
2019-11-13,23442
2019-11-14,23442
2019-11-15,23351
2019-11-16,23351
2019-11-17,23351
2019-11-18,24472
2019-11-19,24472
2019-11-20,24472
2019-11-21,25539
2019-11-22,25539
2019-11-23,25863
2019-11-24,25863
2019-11-25,25863
2019-11-26,26382
2019-11-27,26382
2019-11-28,26382
2019-11-29,26506
2019-11-30,26506
2019-12-01,26506
2019-12-02,26848
2019-12-03,26848
2019-12-04,26848
2019-12-05,26929
2019-12-06,26929
2019-12-07,26929
2019-12-08,27188
2019-12-09,27188
2019-12-10,26961
2019-12-11,26961
2019-12-12,26961
2019-12-13,25976
2019-12-14,25976
2019-12-15,25976
2019-12-16,25774
2019-12-17,25774
2019-12-18,25774
2019-12-19,25674
2019-12-20,25674
2019-12-21,25674
2019-12-22,25422
2019-12-23,25422
2019-12-24,25422
2019-12-25,24769
2019-12-26,24769
2019-12-27,24769
2019-12-28,23793
2019-12-29,23793
2019-12-30,23793
2019-12-31,23918
2020-01-01,23918
2020-01-02,24151
2020-01-03,24151
2020-01-04,24151
2020-01-05,24361
2020-01-06,24361
2020-01-07,24361
2020-01-08,24639
2020-01-09,24639
2020-01-10,24639
2020-01-11,24335
2020-01-12,24335
2020-01-13,24335
2020-01-14,24413
2020-01-15,24413
2020-01-16,23895
2020-01-17,23895
2020-01-18,23183
2020-01-19,23183
2020-01-20,22130
2020-01-21,22130
2020-01-22,22130
2020-01-23,21233
2020-01-24,21233
2020-01-25,21233
2020-01-26,20476
2020-01-27,20476
2020-01-28,20476
2020-01-29,19763
2020-01-30,19763
2020-01-31,19763
2020-02-01,19753
2020-02-02,19753
2020-02-03,20613
2020-02-04,20613
2020-02-05,20613
2020-02-06,21577
2020-02-07,21577
2020-02-08,21577
2020-02-09,22613
2020-02-10,22613
2020-02-11,23162
2020-02-12,23162
2020-02-13,23162
2020-02-14,24198
2020-02-15,24198
2020-02-16,24198
2020-02-17,25259
2020-02-18,25259
2020-02-19,26419
2020-02-20,26419
2020-02-21,26419
2020-02-22,27736
2020-02-23,27736
2020-02-24,28940
2020-02-25,28940
2020-02-26,28940
2020-02-27,29512
2020-02-28,29512
2020-02-29,29512
2020-03-01,30547
2020-03-02,30547
2020-03-03,30547
2020-03-04,30699
2020-03-05,30699
2020-03-06,30699
2020-03-07,31302
2020-03-08,31302
2020-03-09,31302
2020-03-10,32014
2020-03-11,32014
2020-03-12,32034
2020-03-13,32034
2020-03-14,31263
2020-03-15,31263
2020-03-16,30735
2020-03-17,30735
2020-03-18,30414
2020-03-19,30414
2020-03-20,29090
2020-03-21,29090
2020-03-22,27936
2020-03-23,27936
2020-03-24,26539
2020-03-25,26539
2020-03-26,25212
2020-03-27,25212
2020-03-28,24761
2020-03-29,25287
2020-03-30,25287
2020-03-31,25371
2020-04-01,25371
2020-04-02,24469
2020-04-03,24469
2020-04-04,24727
2020-04-05,24727
2020-04-06,24066
2020-04-07,24066
2020-04-08,23361
2020-04-09,23361
2020-04-10,22539
2020-04-11,21916
2020-04-12,21916
2020-04-13,21337
2020-04-14,21337
2020-04-15,20606
2020-04-16,20606
2020-04-17,19883
2020-04-18,19115
2020-04-19,18838
2020-04-20,18838
2020-04-21,18178
2020-04-22,17683
2020-04-23,17683
2020-04-24,17597
2020-04-25,17597
2020-04-26,18028
2020-04-27,18028
2020-04-28,18776
2020-04-29,18776
2020-04-30,19427
2020-05-01,19427
2020-05-02,19427
2020-05-03,19883
2020-05-04,19883
2020-05-05,19964
2020-05-06,19362
2020-05-07,19362
2020-05-08,19287
2020-05-09,19287
2020-05-10,19387
2020-05-11,19387
2020-05-12,19387
2020-05-13,18893
