date_obj,Villager%20sandals%20(blue) price
2019-01-03,3671
2019-01-04,3671
2019-01-05,3671
2019-01-06,3511
2019-01-08,3511
2019-01-10,3511
2019-01-11,3511
2019-01-12,3511
2019-01-13,3511
2019-01-14,3420
2019-01-15,3420
2019-01-16,3420
2019-01-17,3420
2019-01-18,3420
2019-01-19,3420
2019-01-20,3420
2019-01-21,3420
2019-01-22,3291
2019-01-23,3291
2019-01-24,3291
2019-01-25,3291
2019-01-26,3291
2019-01-27,3291
2019-01-29,3291
2019-01-30,3291
2019-01-31,3291
2019-02-01,3274
2019-02-02,3274
2019-02-03,3274
2019-02-04,3274
2019-02-05,3274
2019-02-06,3274
2019-02-07,3274
2019-02-08,3274
2019-02-09,3274
2019-02-10,3114
2019-02-11,3114
2019-02-12,3114
2019-02-13,3114
2019-02-14,3114
2019-02-15,3114
2019-02-16,3114
2019-02-17,2964
2019-02-18,2964
2019-02-19,2964
2019-02-20,2964
2019-02-21,2964
2019-02-22,2964
2019-02-23,2964
2019-02-24,2972
2019-02-25,2972
2019-02-26,2972
2019-02-27,2972
2019-02-28,2972
2019-03-01,2972
2019-03-02,2972
2019-03-03,2972
2019-03-04,2972
2019-03-05,2972
2019-03-06,2972
2019-03-07,2972
2019-03-08,2972
2019-03-09,3038
2019-03-10,3038
2019-03-11,3038
2019-03-12,3038
2019-03-13,3038
2019-03-14,3038
2019-03-15,3038
2019-03-16,3038
2019-03-17,3038
2019-03-18,2982
2019-03-19,2982
2019-03-20,2982
2019-03-21,2982
2019-03-22,2982
2019-03-23,2982
2019-03-24,2982
2019-03-25,2982
2019-03-26,2982
2019-03-27,2982
2019-03-28,2906
2019-03-29,2906
2019-03-30,2906
2019-03-31,2906
2019-04-01,2906
2019-04-02,2906
2019-04-03,2906
2019-04-04,2906
2019-04-05,2968
2019-04-06,2968
2019-04-07,2968
2019-04-08,2968
2019-04-09,2968
2019-04-10,2968
2019-04-11,2968
2019-04-12,2968
2019-04-13,2897
2019-04-14,2897
2019-04-15,2897
2019-04-16,2897
2019-04-17,2897
2019-04-18,2897
2019-04-19,2897
2019-04-20,2796
2019-04-21,2796
2019-04-22,2796
2019-04-23,2796
2019-04-24,2796
2019-04-25,2796
2019-04-26,2796
2019-04-27,2796
2019-04-28,2796
2019-04-29,2675
2019-04-30,2675
2019-05-01,2675
2019-05-02,2675
2019-05-03,2675
2019-05-04,2675
2019-05-05,2675
2019-05-06,2675
2019-05-07,2675
2019-05-08,2627
2019-05-09,2627
2019-05-10,2627
2019-05-11,2627
2019-05-12,2627
2019-05-13,2627
2019-05-14,2627
2019-05-15,2627
2019-05-16,2622
2019-05-17,2622
2019-05-18,2622
2019-05-19,2622
2019-05-20,2622
2019-05-21,2622
2019-05-22,2622
2019-05-23,2622
2019-05-24,2622
2019-05-25,2622
2019-05-26,2582
2019-05-27,2582
2019-05-28,2582
2019-05-29,2582
2019-05-30,2582
2019-05-31,2582
2019-06-01,2582
2019-06-02,2582
2019-06-03,2582
2019-06-04,2582
2019-06-05,2559
2019-06-06,2559
2019-06-07,2559
2019-06-08,2559
2019-06-09,2559
2019-06-10,2559
2019-06-11,2559
2019-06-12,2559
2019-06-13,2559
2019-06-14,2559
2019-06-15,2559
2019-06-16,2559
2019-06-17,2554
2019-06-18,2554
2019-06-19,2554
2019-06-20,2554
2019-06-21,2554
2019-06-22,2554
2019-06-23,2554
2019-06-24,2554
2019-06-25,2554
2019-06-26,2554
2019-06-27,2498
2019-06-28,2498
2019-06-29,2498
2019-06-30,2498
2019-07-01,2498
2019-07-02,2498
2019-07-03,2498
2019-07-04,2498
2019-07-05,2498
2019-07-06,2498
2019-07-07,2498
2019-07-08,2544
2019-07-09,2544
2019-07-10,2544
2019-07-11,2544
2019-07-12,2544
2019-07-13,2544
2019-07-14,2544
2019-07-15,2544
2019-07-16,2544
2019-07-17,2544
2019-07-18,2484
2019-07-19,2484
2019-07-20,2484
2019-07-21,2484
2019-07-22,2484
2019-07-23,2484
2019-07-24,2484
2019-07-25,2484
2019-07-26,2484
2019-07-27,2484
2019-07-28,2484
2019-07-29,2484
2019-07-30,2512
2019-07-31,2512
2019-08-01,2512
2019-08-02,2512
2019-08-03,2512
2019-08-04,2512
2019-08-05,2512
2019-08-06,2512
2019-08-07,2509
2019-08-08,2509
2019-08-09,2509
2019-08-10,2509
2019-08-11,2509
2019-08-12,2509
2019-08-13,2509
2019-08-14,2509
2019-08-15,2509
2019-08-16,2440
2019-08-17,2440
2019-08-18,2440
2019-08-19,2440
2019-08-20,2440
2019-08-21,2440
2019-08-22,2440
2019-08-23,2440
2019-08-24,2440
2019-08-24,2440
2019-08-25,2440
2019-08-25,2440
2019-08-26,2357
2019-08-26,2357
2019-08-27,2357
2019-08-27,2357
2019-08-28,2357
2019-08-29,2357
2019-08-30,2357
2019-08-31,2357
2019-09-01,2357
2019-09-02,2357
2019-09-03,2357
2019-09-04,2357
2019-09-05,2357
2019-09-06,2357
2019-09-07,2246
2019-09-08,2246
2019-09-09,2246
2019-09-10,2246
2019-09-11,2246
2019-09-12,2246
2019-09-13,2246
2019-09-14,2246
2019-09-15,2246
2019-09-16,2246
2019-09-17,2246
2019-09-18,2160
2019-09-19,2160
2019-09-20,2160
2019-09-21,2160
2019-09-22,2160
2019-09-23,2160
2019-09-24,2160
2019-09-25,2160
2019-09-26,2160
2019-09-27,2160
2019-09-28,2160
2019-09-29,2160
2019-09-30,2160
2019-10-01,2160
2019-10-02,2160
2019-10-03,2160
2019-10-04,2160
2019-10-05,2160
2019-10-06,2160
2019-10-07,2160
2019-10-08,2160
2019-10-09,2160
2019-10-10,2160
2019-10-11,2160
2019-10-12,2160
2019-10-13,2160
2019-10-14,2128
2019-10-15,2128
2019-10-16,2128
2019-10-17,2128
2019-10-18,2128
2019-10-19,2128
2019-10-20,2128
2019-10-21,2128
2019-10-22,2128
2019-10-23,2128
2019-10-24,2128
2019-10-25,2128
2019-10-26,2087
2019-10-27,2087
2019-10-28,2087
2019-10-29,2087
2019-10-30,2087
2019-10-31,2087
2019-11-01,2087
2019-11-02,2087
2019-11-03,2087
2019-11-04,2087
2019-11-05,2087
2019-11-06,2087
2019-11-07,2087
2019-11-08,2087
2019-11-09,2087
2019-11-10,2115
2019-11-11,2115
2019-11-12,2115
2019-11-13,2115
2019-11-14,2115
2019-11-15,2115
2019-11-16,2115
2019-11-17,2115
2019-11-18,2115
2019-11-19,2115
2019-11-20,2115
2019-11-21,2115
2019-11-22,2115
2019-11-23,2093
2019-11-24,2093
2019-11-25,2093
2019-11-26,2093
2019-11-27,2093
2019-11-28,2093
2019-11-29,2093
2019-11-30,2093
2019-12-01,2093
2019-12-02,2093
2019-12-03,2093
2019-12-04,2093
2019-12-05,2093
2019-12-06,2148
2019-12-07,2148
2019-12-08,2148
2019-12-09,2148
2019-12-10,2148
2019-12-11,2148
2019-12-12,2148
2019-12-13,2148
2019-12-14,2148
2019-12-15,2148
2019-12-16,2148
2019-12-17,2148
2019-12-18,2148
2019-12-19,2213
2019-12-20,2213
2019-12-21,2213
2019-12-22,2213
2019-12-23,2213
2019-12-24,2213
2019-12-25,2213
2019-12-26,2213
2019-12-27,2213
2019-12-28,2213
2019-12-29,2213
2019-12-30,2213
2019-12-31,2271
2020-01-01,2271
2020-01-02,2271
2020-01-03,2271
2020-01-04,2271
2020-01-05,2271
2020-01-06,2271
2020-01-07,2271
2020-01-08,2271
2020-01-09,2271
2020-01-10,2254
2020-01-11,2254
2020-01-12,2254
2020-01-13,2254
2020-01-14,2254
2020-01-15,2254
2020-01-16,2254
2020-01-17,2254
2020-01-18,2254
2020-01-19,2254
2020-01-20,2254
2020-01-21,2254
2020-01-22,2247
2020-01-23,2247
2020-01-24,2247
2020-01-25,2247
2020-01-26,2247
2020-01-27,2247
2020-01-28,2247
2020-01-29,2247
2020-01-30,2247
2020-01-31,2247
2020-02-01,2247
2020-02-02,2247
2020-02-03,2268
2020-02-04,2268
2020-02-05,2268
2020-02-06,2268
2020-02-07,2268
2020-02-08,2268
2020-02-09,2268
2020-02-10,2268
2020-02-11,2268
2020-02-12,2268
2020-02-13,2268
2020-02-14,2268
2020-02-15,2268
2020-02-16,2251
2020-02-17,2251
2020-02-18,2251
2020-02-19,2251
2020-02-20,2251
2020-02-21,2251
2020-02-22,2251
2020-02-23,2251
2020-02-24,2251
2020-02-25,2315
2020-02-26,2315
2020-02-27,2315
2020-02-28,2315
2020-02-29,2315
2020-03-01,2315
2020-03-02,2315
2020-03-03,2315
2020-03-04,2315
2020-03-05,2315
2020-03-06,2315
2020-03-07,2290
2020-03-08,2290
2020-03-09,2290
2020-03-10,2290
2020-03-11,2290
2020-03-12,2290
2020-03-13,2290
2020-03-14,2290
2020-03-15,2290
2020-03-16,2290
2020-03-17,2311
2020-03-18,2311
2020-03-19,2311
2020-03-20,2311
2020-03-21,2311
2020-03-22,2311
2020-03-23,2311
2020-03-24,2311
2020-03-25,2395
2020-03-26,2395
2020-03-27,2395
2020-03-28,2395
2020-03-29,2395
2020-03-30,2395
2020-03-31,2395
2020-04-01,2395
2020-04-02,2395
2020-04-03,2417
2020-04-04,2417
2020-04-05,2417
2020-04-06,2417
2020-04-07,2417
2020-04-08,2417
2020-04-09,2318
2020-04-10,2318
2020-04-11,2318
2020-04-12,2318
2020-04-13,2318
2020-04-14,2318
2020-04-15,2262
2020-04-16,2262
2020-04-17,2262
2020-04-18,2262
2020-04-19,2262
2020-04-20,2262
2020-04-21,2262
2020-04-22,2273
2020-04-23,2273
2020-04-24,2273
2020-04-25,2273
2020-04-26,2273
2020-04-27,2273
2020-04-28,2273
2020-04-29,2273
2020-04-30,2359
2020-05-01,2359
2020-05-02,2359
2020-05-03,2359
2020-05-04,2359
2020-05-05,2359
2020-05-06,2270
2020-05-07,2270
2020-05-08,2270
2020-05-09,2270
2020-05-10,2270
2020-05-11,2270
2020-05-12,2270
2020-05-13,2200
