date_obj,Raw%20monkfish price
2019-09-04,301
2019-09-05,299
2019-09-06,297
2019-09-07,301
2019-09-08,307
2019-09-09,308
2019-09-10,309
2019-09-11,308
2019-09-12,307
2019-09-13,305
2019-09-14,305
2019-09-15,306
2019-09-16,308
2019-09-17,310
2019-09-18,310
2019-09-19,309
2019-09-20,307
2019-09-21,304
2019-09-22,302
2019-09-23,300
2019-09-24,299
2019-09-25,301
2019-09-26,298
2019-09-27,292
2019-09-28,288
2019-09-29,294
2019-09-30,299
2019-10-01,305
2019-10-02,305
2019-10-03,303
2019-10-04,303
2019-10-05,302
2019-10-06,302
2019-10-07,303
2019-10-08,303
2019-10-09,302
2019-10-10,297
2019-10-11,291
2019-10-12,289
2019-10-13,292
2019-10-14,291
2019-10-15,291
2019-10-16,292
2019-10-17,288
2019-10-18,288
2019-10-19,289
2019-10-20,294
2019-10-21,297
2019-10-22,304
2019-10-23,310
2019-10-24,309
2019-10-25,306
2019-10-26,305
2019-10-27,301
2019-10-28,299
2019-10-29,298
2019-10-30,294
2019-10-31,293
2019-11-01,295
2019-11-02,296
2019-11-03,297
2019-11-04,297
2019-11-05,295
2019-11-06,295
2019-11-07,295
2019-11-08,295
2019-11-09,293
2019-11-10,294
2019-11-11,296
2019-11-12,297
2019-11-13,300
2019-11-14,300
2019-11-15,297
2019-11-16,297
2019-11-17,299
2019-11-18,301
2019-11-19,298
2019-11-20,301
2019-11-21,297
2019-11-22,302
2019-11-23,306
2019-11-24,310
2019-11-25,307
2019-11-26,303
2019-11-27,304
2019-11-28,304
2019-11-29,303
2019-11-30,315
2019-12-01,329
2019-12-02,336
2019-12-03,333
2019-12-04,331
2019-12-05,324
2019-12-06,315
2019-12-07,308
2019-12-08,306
2019-12-09,310
2019-12-10,324
2019-12-11,330
2019-12-12,318
2019-12-13,314
2019-12-14,311
2019-12-15,318
2019-12-16,325
2019-12-17,316
2019-12-18,318
2019-12-19,328
2019-12-20,331
2019-12-21,340
2019-12-22,333
2019-12-23,334
2019-12-24,334
2019-12-25,336
2019-12-26,353
2019-12-27,371
2019-12-28,373
2019-12-29,367
2019-12-30,364
2019-12-31,357
2020-01-01,364
2020-01-02,376
2020-01-03,388
2020-01-04,393
2020-01-05,391
2020-01-06,385
2020-01-07,380
2020-01-08,377
2020-01-09,372
2020-01-10,362
2020-01-11,344
2020-01-12,333
2020-01-13,331
2020-01-14,329
2020-01-15,325
2020-01-16,321
2020-01-17,317
2020-01-18,317
2020-01-19,319
2020-01-20,328
2020-01-21,337
2020-01-22,342
2020-01-23,344
2020-01-24,340
2020-01-25,332
2020-01-26,331
2020-01-27,333
2020-01-28,337
2020-01-29,352
2020-01-30,364
2020-01-31,366
2020-02-01,372
2020-02-02,365
2020-02-03,360
2020-02-04,358
2020-02-05,361
2020-02-06,350
2020-02-07,335
2020-02-08,319
2020-02-09,309
2020-02-10,319
2020-02-11,320
2020-02-12,333
2020-02-13,339
2020-02-14,341
2020-02-15,354
2020-02-16,360
2020-02-17,357
2020-02-18,348
2020-02-19,342
2020-02-20,337
2020-02-21,332
2020-02-22,332
2020-02-23,335
2020-02-24,338
2020-02-25,346
2020-02-26,355
2020-02-27,363
2020-02-28,361
2020-02-29,355
2020-03-01,355
2020-03-02,359
2020-03-03,362
2020-03-04,361
2020-03-05,356
2020-03-06,359
2020-03-07,360
2020-03-08,355
2020-03-09,358
2020-03-10,368
2020-03-11,365
2020-03-12,356
2020-03-13,346
2020-03-14,342
2020-03-15,342
2020-03-16,347
2020-03-17,360
2020-03-18,377
2020-03-19,394
2020-03-20,408
2020-03-21,405
2020-03-22,402
2020-03-23,402
2020-03-24,406
2020-03-25,410
2020-03-26,416
2020-03-27,415
2020-03-28,409
2020-03-29,400
2020-03-30,405
2020-03-31,410
2020-04-01,417
2020-04-02,420
2020-04-03,418
2020-04-04,405
2020-04-05,393
2020-04-06,390
2020-04-07,394
2020-04-08,404
2020-04-09,406
2020-04-10,394
2020-04-11,380
2020-04-12,376
2020-04-13,387
2020-04-14,398
2020-04-15,404
2020-04-16,401
2020-04-17,398
2020-04-18,398
2020-04-19,404
2020-04-20,410
2020-04-21,414
2020-04-22,416
2020-04-23,418
2020-04-24,405
2020-04-25,391
2020-04-26,388
2020-04-27,385
2020-04-28,392
2020-04-29,404
2020-04-30,405
2020-05-01,402
2020-05-02,396
2020-05-03,394
2020-05-04,395
2020-05-05,393
2020-05-06,390
2020-05-07,386
2020-05-08,383
2020-05-09,379
2020-05-10,382
2020-05-11,389
2020-05-12,389
2020-05-13,388
